t_key,t_koreanorg,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^SB_1_0_0008_Name^,^세게 치기 (LV8)^,^強打 (LV8)^,^^,^Rightful Strike 8^,^^,^^
^SB_1_0_0008_Description^,^세게 치기 (Lv8) 스킬을 배울 수 있는 스킬북 입니다.^,^強打 (Lv8) スキルを習得できるスキルブック。^,^^,^Read this book to learn Rightful Strike level 8.^,^^,^^
^SB_1_0_0009_Name^,^2단 베기 (LV1)^,^2弾切り (LV1)^,^^,^Double Slash 1^,^^,^^
^SB_1_0_0009_Description^,^2단 베기 (LV1) 스킬을 배울 수 있는 스킬북 입니다.^,^2弾切り (LV1) スキルを習得できるスキルブック。^,^^,^Read this book to learn Double Slash level 1.^,^^,^^
^SB_1_0_0010_Name^,^2단 베기 (LV2)^,^2弾切り (LV2)^,^^,^Double Slash 2^,^^,^^
^SB_1_0_0010_Description^,^2단 베기 (LV2) 스킬을 배울 수 있는 스킬북 입니다.^,^2弾切り (LV2) スキルを習得できるスキルブック。^,^^,^Read this book to learn Double Slash level 2.^,^^,^^
^SB_1_0_0011_Name^,^2단 베기 (LV3)^,^2弾切り (LV3)^,^^,^Double Slash 3^,^^,^^
^SB_1_0_0011_Description^,^2단 베기 (LV3) 스킬을 배울 수 있는 스킬북 입니다.^,^2弾切り (LV3) スキルを習得できるスキルブック。^,^^,^Read this book to learn Double Slash level 3.^,^^,^^
^SB_1_0_0012_Name^,^2단 베기 (LV4)^,^2弾切り (LV4)^,^^,^Double Slash 4^,^^,^^
^SB_1_0_0012_Description^,^2단 베기 (LV4) 스킬을 배울 수 있는 스킬북 입니다.^,^2弾切り (LV4) スキルを習得できるスキルブック。^,^^,^Read this book to learn Double Slash level 4.^,^^,^^
^SB_1_0_0013_Name^,^2단 베기 (LV5)^,^2弾切り (LV5)^,^^,^Double Slash 5^,^^,^^
^SB_1_0_0013_Description^,^2단 베기 (LV5) 스킬을 배울 수 있는 스킬북 입니다.^,^2弾切り (LV5) スキルを習得できるスキルブック。^,^^,^Read this book to learn Double Slash level 5.^,^^,^^
^SB_1_0_0014_Name^,^2단 베기 (LV6)^,^2弾切り (LV6)^,^^,^Double Slash 6^,^^,^^
^SB_1_0_0014_Description^,^2단 베기 (LV6) 스킬을 배울 수 있는 스킬북 입니다.^,^2弾切り (LV6) スキルを習得できるスキルブック。^,^^,^Read this book to learn Double Slash level 6.^,^^,^^
^SB_1_0_0015_Name^,^2단 베기 (LV7)^,^2弾切り (LV7)^,^^,^Double Slash 7^,^^,^^
^SB_1_0_0015_Description^,^2단 베기 (LV7) 스킬을 배울 수 있는 스킬북 입니다.^,^2弾切り (LV7) スキルを習得できるスキルブック。^,^^,^Read this book to learn Double Slash level 7.^,^^,^^
^SB_1_0_0016_Name^,^2단 베기 (LV8)^,^2弾切り (LV8)^,^^,^Double Slash 8^,^^,^^
^SB_1_0_0016_Description^,^2단 베기 (LV8) 스킬을 배울 수 있는 스킬북 입니다.^,^2弾切り (LV8) スキルを習得できるスキルブック。^,^^,^Read this book to learn Double Slash level 8.^,^^,^^
^SB_1_0_0017_Name^,^강인함 (LV1)^,^強靭さ (LV1)^,^^,^Tenacity 1^,^^,^^
^SB_1_0_0017_Description^,^강인함 (LV1) 스킬을 배울 수 있는 스킬북 입니다.^,^強靭さ (LV1) スキルを習得できるスキルブック。^,^^,^Read this book to learn Tenacity level 1.^,^^,^^
^SB_1_0_0018_Name^,^강인함 (LV2)^,^強靭さ (LV2)^,^^,^Tenacity 2^,^^,^^
^SB_1_0_0018_Description^,^강인함 (LV2) 스킬을 배울 수 있는 스킬북 입니다.^,^強靭さ (LV2) スキルを習得できるスキルブック。^,^^,^Read this book to learn Tenacity level 2.^,^^,^^
^SB_1_0_0019_Name^,^강인함 (LV3)^,^強靭さ (LV3)^,^^,^Tenacity 3^,^^,^^
^SB_1_0_0019_Description^,^강인함 (LV3) 스킬을 배울 수 있는 스킬북 입니다.^,^強靭さ (LV3) スキルを習得できるスキルブック。^,^^,^Read this book to learn Tenacity level 3.^,^^,^^
^SB_1_0_0020_Name^,^강인함 (LV4)^,^強靭さ (LV4)^,^^,^Tenacity 4^,^^,^^
^SB_1_0_0020_Description^,^강인함 (LV4) 스킬을 배울 수 있는 스킬북 입니다.^,^強靭さ (LV4) スキルを習得できるスキルブック。^,^^,^Read this book to learn Tenacity level 4.^,^^,^^
^SB_1_0_0021_Name^,^강인함 (LV5)^,^強靭さ (LV5)^,^^,^Tenacity 5^,^^,^^
^SB_1_0_0021_Description^,^강인함 (LV5) 스킬을 배울 수 있는 스킬북 입니다.^,^強靭さ (LV5) スキルを習得できるスキルブック。^,^^,^Read this book to learn Tenacity level 5.^,^^,^^
^SB_1_0_0022_Name^,^내려 치기 (LV1)^,^振り落とし (LV1)^,^^,^Brute Smash 1^,^^,^^
^SB_1_0_0022_Description^,^내려 치기 (LV1) 스킬을 배울 수 있는 스킬북 입니다.^,^振り落とし (LV1) スキルを習得できるスキルブック。^,^^,^Read this book to learn Brute Smash level 1.^,^^,^^
^SB_1_0_0023_Name^,^내려 치기 (LV2)^,^振り落とし (LV2)^,^^,^Brute Smash 2^,^^,^^
^SB_1_0_0023_Description^,^내려 치기 (LV2) 스킬을 배울 수 있는 스킬북 입니다.^,^振り落とし (LV2) スキルを習得できるスキルブック。^,^^,^Read this book to learn Brute Smash level 2.^,^^,^^
^SB_1_0_0024_Name^,^내려 치기 (LV3)^,^振り落とし (LV3)^,^^,^Brute Smash 3^,^^,^^
^SB_1_0_0024_Description^,^내려 치기 (LV3) 스킬을 배울 수 있는 스킬북 입니다.^,^振り落とし (LV3) スキルを習得できるスキルブック。^,^^,^Read this book to learn Brute Smash level 3.^,^^,^^
^SB_1_0_0025_Name^,^내려 치기 (LV4)^,^振り落とし (LV4)^,^^,^Brute Smash 4^,^^,^^
^SB_1_0_0025_Description^,^내려 치기 (LV4) 스킬을 배울 수 있는 스킬북 입니다.^,^振り落とし (LV4) スキルを習得できるスキルブック。^,^^,^Read this book to learn Brute Smash level 4.^,^^,^^
^SB_1_0_0026_Name^,^내려 치기 (LV5)^,^振り落とし (LV5)^,^^,^Brute Smash 5^,^^,^^
^SB_1_0_0026_Description^,^내려 치기 (LV5) 스킬을 배울 수 있는 스킬북 입니다.^,^振り落とし (LV5) スキルを習得できるスキルブック。^,^^,^Read this book to learn Brute Smash level 5.^,^^,^^
^SB_1_0_0027_Name^,^내려 치기 (LV6)^,^振り落とし (LV6)^,^^,^Brute Smash 6^,^^,^^
^SB_1_0_0027_Description^,^내려 치기 (LV6) 스킬을 배울 수 있는 스킬북 입니다.^,^振り落とし (LV6) スキルを習得できるスキルブック。^,^^,^Read this book to learn Brute Smash level 6.^,^^,^^
^SB_1_0_0028_Name^,^내려 치기 (LV7)^,^振り落とし (LV7)^,^^,^Brute Smash 7^,^^,^^
^SB_1_0_0028_Description^,^내려 치기 (LV7) 스킬을 배울 수 있는 스킬북 입니다.^,^振り落とし (LV7) スキルを習得できるスキルブック。^,^^,^Read this book to learn Brute Smash level 7.^,^^,^^
^SB_1_0_0029_Name^,^내려 치기 (LV8)^,^振り落とし (LV8)^,^^,^Brute Smash 8^,^^,^^
^SB_1_0_0029_Description^,^내려 치기 (LV8) 스킬을 배울 수 있는 스킬북 입니다.^,^振り落とし (LV8) スキルを習得できるスキルブック。^,^^,^Read this book to learn Brute Smash level 8.^,^^,^^
^SB_1_0_0033_Name^,^굳건한 신체 (LV1)^,^堅い身体 (LV1)^,^^,^Iron Body 1^,^^,^^
^SB_1_0_0033_Description^,^굳건한 신체 (LV1) 스킬을 배울 수 있는 스킬북 입니다.^,^堅い身体 (LV1) スキルを習得できるスキルブック。^,^^,^Read this book to learn Iron Body level 1.^,^^,^^
^SB_1_0_0034_Name^,^굳건한 신체 (LV2)^,^堅い身体 (LV2)^,^^,^Iron Body 2^,^^,^^
^SB_1_0_0034_Description^,^굳건한 신체 (LV2) 스킬을 배울 수 있는 스킬북 입니다.^,^堅い身体 (LV2) スキルを習得できるスキルブック。^,^^,^Read this book to learn Iron Body level 2.^,^^,^^
^SB_1_0_0035_Name^,^굳건한 신체 (LV3)^,^堅い身体 (LV3)^,^^,^Iron Body 3^,^^,^^
^SB_1_0_0035_Description^,^굳건한 신체 (LV3) 스킬을 배울 수 있는 스킬북 입니다.^,^堅い身体 (LV3) スキルを習得できるスキルブック。^,^^,^Read this book to learn Iron Body level 3.^,^^,^^
^SB_1_0_0036_Name^,^굳건한 신체 (LV4)^,^堅い身体 (LV4)^,^^,^Iron Body 4^,^^,^^
^SB_1_0_0036_Description^,^굳건한 신체 (LV4) 스킬을 배울 수 있는 스킬북 입니다.^,^堅い身体 (LV4) スキルを習得できるスキルブック。^,^^,^Read this book to learn Iron Body level 4.^,^^,^^
^SB_1_0_0037_Name^,^굳건한 신체 (LV5)^,^堅い身体 (LV5)^,^^,^Iron Body 5^,^^,^^
^SB_1_0_0037_Description^,^굳건한 신체 (LV5) 스킬을 배울 수 있는 스킬북 입니다.^,^堅い身体 (LV5) スキルを習得できるスキルブック。^,^^,^Read this book to learn Iron Body level 5.^,^^,^^
^SB_1_0_0038_Name^,^굳건한 신체 (LV6)^,^堅い身体 (LV6)^,^^,^Iron Body 6^,^^,^^
^SB_1_0_0038_Description^,^굳건한 신체 (LV6) 스킬을 배울 수 있는 스킬북 입니다.^,^堅い身体 (LV6) スキルを習得できるスキルブック。^,^^,^Read this book to learn Iron Body level 6.^,^^,^^
^SB_1_0_0039_Name^,^굳건한 신체 (LV7)^,^堅い身体 (LV7)^,^^,^Iron Body 7^,^^,^^
^SB_1_0_0039_Description^,^굳건한 신체 (LV7) 스킬을 배울 수 있는 스킬북 입니다.^,^堅い身体 (LV7) スキルを習得できるスキルブック。^,^^,^Read this book to learn Iron Body level 7.^,^^,^^
^SB_1_0_0053_Name^,^어깨 치기 (LV1)^,^肩アタック (LV1)^,^^,^Shoulder Charge 1^,^^,^^
^SB_1_0_0053_Description^,^어깨 치기 (LV1) 스킬을 배울 수 있는 스킬북 입니다.^,^肩アタック (LV1) スキルを習得できるスキルブック。^,^^,^Read this book to learn Shoulder Charge level 1.^,^^,^^
^SB_1_0_0054_Name^,^어깨 치기 (LV2)^,^肩アタック (LV2)^,^^,^Shoulder Charge 2^,^^,^^
^SB_1_0_0054_Description^,^어깨 치기 (LV2) 스킬을 배울 수 있는 스킬북 입니다.^,^肩アタック (LV2) スキルを習得できるスキルブック。^,^^,^Read this book to learn Shoulder Charge level 2.^,^^,^^
^SB_1_0_0055_Name^,^어깨 치기 (LV3)^,^肩アタック (LV3)^,^^,^Shoulder Charge 3^,^^,^^
^SB_1_0_0055_Description^,^어깨 치기 (LV3) 스킬을 배울 수 있는 스킬북 입니다.^,^肩アタック (LV3) スキルを習得できるスキルブック。^,^^,^Read this book to learn Shoulder Charge level 3.^,^^,^^
^SB_1_0_0056_Name^,^어깨 치기 (LV4)^,^肩アタック (LV4)^,^^,^Shoulder Charge 4^,^^,^^
^SB_1_0_0056_Description^,^어깨 치기 (LV4) 스킬을 배울 수 있는 스킬북 입니다.^,^肩アタック (LV4) スキルを習得できるスキルブック。^,^^,^Read this book to learn Shoulder Charge level 4.^,^^,^^
^SB_1_0_0057_Name^,^3단 베기 (LV1)^,^3段切り (LV1)^,^^,^Triple Slash 1^,^^,^^
^SB_1_0_0057_Description^,^3단 베기 (LV1) 스킬을 배울 수 있는 스킬북 입니다.^,^3段切り (LV1) スキルを習得できるスキルブック。^,^^,^Read this book to learn Triple Slash level 1.^,^^,^^
^SB_1_0_0058_Name^,^3단 베기 (LV2)^,^3段切り (LV2)^,^^,^Triple Slash 2^,^^,^^
^SB_1_0_0058_Description^,^3단 베기 (LV2) 스킬을 배울 수 있는 스킬북 입니다.^,^3段切り (LV2) スキルを習得できるスキルブック。^,^^,^Read this book to learn Triple Slash level 2.^,^^,^^
^SB_1_0_0059_Name^,^3단 베기 (LV3)^,^3段切り (LV3)^,^^,^Triple Slash 3^,^^,^^
^SB_1_0_0059_Description^,^3단 베기 (LV3) 스킬을 배울 수 있는 스킬북 입니다.^,^3段切り (LV3) スキルを習得できるスキルブック。^,^^,^Read this book to learn Triple Slash level 3.^,^^,^^
^SB_1_0_0060_Name^,^3단 베기 (LV4)^,^3段切り (LV4)^,^^,^Triple Slash 4^,^^,^^
^SB_1_0_0060_Description^,^3단 베기 (LV4) 스킬을 배울 수 있는 스킬북 입니다.^,^3段切り (LV4) スキルを習得できるスキルブック。^,^^,^Read this book to learn Triple Slash level 4.^,^^,^^
^SB_1_0_0061_Name^,^3단 베기 (LV5)^,^3段切り (LV5)^,^^,^Triple Slash 5^,^^,^^
^SB_1_0_0061_Description^,^3단 베기 (LV5) 스킬을 배울 수 있는 스킬북 입니다.^,^3段切り (LV5) スキルを習得できるスキルブック。^,^^,^Read this book to learn Triple Slash level 5.^,^^,^^
^SB_1_0_0062_Name^,^3단 베기 (LV6)^,^3段切り (LV6)^,^^,^Triple Slash 6^,^^,^^
^SB_1_0_0062_Description^,^3단 베기 (LV6) 스킬을 배울 수 있는 스킬북 입니다.^,^3段切り (LV6) スキルを習得できるスキルブック。^,^^,^Read this book to learn Triple Slash level 6.^,^^,^^
^SB_1_0_0063_Name^,^3단 베기 (LV7)^,^3段切り (LV7)^,^^,^Triple Slash 7^,^^,^^
^SB_1_0_0063_Description^,^3단 베기 (LV7) 스킬을 배울 수 있는 스킬북 입니다.^,^3段切り (LV7) スキルを習得できるスキルブック。^,^^,^Read this book to learn Triple Slash level 7.^,^^,^^
^SB_1_0_0064_Name^,^용기의 외침 (LV1)^,^勇気の叫び (LV1)^,^^,^Valorous Shout 1^,^^,^^
^SB_1_0_0064_Description^,^용기의 외침 (LV1) 스킬을 배울 수 있는 스킬북 입니다.^,^勇気の叫び (LV1) スキルを習得できるスキルブック。^,^^,^Read this book to learn Valorous Shout level 1.^,^^,^^
^SB_1_0_0065_Name^,^용기의 외침 (LV2)^,^勇気の叫び (LV2)^,^^,^Valorous Shout 2^,^^,^^
^SB_1_0_0065_Description^,^용기의 외침 (LV2) 스킬을 배울 수 있는 스킬북 입니다.^,^勇気の叫び (LV2) スキルを習得できるスキルブック。^,^^,^Read this book to learn Valorous Shout level 2.^,^^,^^
^SB_1_0_0066_Name^,^용기의 외침 (LV3)^,^勇気の叫び (LV3)^,^^,^Valorous Shout 3^,^^,^^
^SB_1_0_0066_Description^,^용기의 외침 (LV3) 스킬을 배울 수 있는 스킬북 입니다.^,^勇気の叫び (LV3) スキルを習得できるスキルブック。^,^^,^Read this book to learn Valorous Shout level 3.^,^^,^^
^SB_1_0_0067_Name^,^용기의 외침 (LV4)^,^勇気の叫び (LV4)^,^^,^Valorous Shout 4^,^^,^^
^SB_1_0_0067_Description^,^용기의 외침 (LV4) 스킬을 배울 수 있는 스킬북 입니다.^,^勇気の叫び (LV4) スキルを習得できるスキルブック。^,^^,^Read this book to learn Valorous Shout level 4.^,^^,^^
^SB_1_0_0068_Name^,^용기의 외침 (LV5)^,^勇気の叫び (LV5)^,^^,^Valorous Shout 5^,^^,^^
^SB_1_0_0068_Description^,^용기의 외침 (LV5) 스킬을 배울 수 있는 스킬북 입니다.^,^勇気の叫び (LV5) スキルを習得できるスキルブック。^,^^,^Read this book to learn Valorous Shout level 5.^,^^,^^
^SB_1_0_0073_Name^,^휘두르기 (LV1)^,^振り回し (LV1)^,^^,^Whirling Blade 1^,^^,^^
^SB_1_0_0073_Description^,^휘두르기 (LV1) 스킬을 배울 수 있는 스킬북 입니다.^,^振り回し (LV1) スキルを習得できるスキルブック。^,^^,^Read this book to learn Whirling Blade level 1.^,^^,^^
^SB_1_0_0074_Name^,^휘두르기 (LV2)^,^振り回し (LV2)^,^^,^Whirling Blade 2^,^^,^^
^SB_1_0_0074_Description^,^휘두르기 (LV2) 스킬을 배울 수 있는 스킬북 입니다.^,^振り回し (LV2) スキルを習得できるスキルブック。^,^^,^Read this book to learn Whirling Blade level 2.^,^^,^^
^SB_1_0_0075_Name^,^휘두르기 (LV3)^,^振り回し (LV3)^,^^,^Whirling Blade 3^,^^,^^
^SB_1_0_0075_Description^,^휘두르기 (LV3) 스킬을 배울 수 있는 스킬북 입니다.^,^振り回し (LV3) スキルを習得できるスキルブック。^,^^,^Read this book to learn Whirling Blade level 3.^,^^,^^
^SB_1_0_0076_Name^,^휘두르기 (LV4)^,^振り回し (LV4)^,^^,^Whirling Blade 4^,^^,^^
^SB_1_0_0076_Description^,^휘두르기 (LV4) 스킬을 배울 수 있는 스킬북 입니다.^,^振り回し (LV4) スキルを習得できるスキルブック。^,^^,^Read this book to learn Whirling Blade level 4.^,^^,^^
^SB_1_0_0077_Name^,^휘두르기 (LV5)^,^振り回し (LV5)^,^^,^Whirling Blade 5^,^^,^^
^SB_1_0_0077_Description^,^휘두르기 (LV5) 스킬을 배울 수 있는 스킬북 입니다.^,^振り回し (LV5) スキルを習得できるスキルブック。^,^^,^Read this book to learn Whirling Blade level 5.^,^^,^^
^SB_1_0_0082_Name^,^도발 (LV1)^,^挑発 (LV1)^,^^,^Provoke 1^,^^,^^
^SB_1_0_0082_Description^,^도발 (LV1) 스킬을 배울 수 있는 스킬북 입니다.^,^挑発 (LV1) スキルを習得できるスキルブック。^,^^,^Read this book to learn Provoke level 1.^,^^,^^
^SB_1_0_0083_Name^,^도발 (LV2)^,^挑発 (LV2)^,^^,^Provoke 2^,^^,^^
^SB_1_0_0083_Description^,^도발 (LV2) 스킬을 배울 수 있는 스킬북 입니다.^,^挑発 (LV2) スキルを習得できるスキルブック。^,^^,^Read this book to learn Provoke level 2.^,^^,^^
^SB_1_0_0084_Name^,^도발 (LV3)^,^挑発 (LV3)^,^^,^Provoke 3^,^^,^^
^SB_1_0_0084_Description^,^도발 (LV3) 스킬을 배울 수 있는 스킬북 입니다.^,^挑発 (LV3) スキルを習得できるスキルブック。^,^^,^Read this book to learn Provoke level 3.^,^^,^^
^SB_1_0_0104_Name^,^힘 증가 (LV1)^,^力増加 (LV1)^,^^,^Strength Boost 1^,^^,^^
^SB_1_0_0104_Description^,^힘 증가 (LV1) 스킬을 배울 수 있는 스킬북 입니다.^,^力増加 (LV1) スキルを習得できるスキルブック。^,^^,^Read this book to learn Strength Boost level 1.^,^^,^^
^SB_1_0_0105_Name^,^힘 증가 (LV2)^,^力増加 (LV2)^,^^,^Strength Boost 2^,^^,^^
^SB_1_0_0105_Description^,^힘 증가 (LV2) 스킬을 배울 수 있는 스킬북 입니다.^,^力増加 (LV2) スキルを習得できるスキルブック。^,^^,^Read this book to learn Strength Boost level 2.^,^^,^^
^SB_1_0_0106_Name^,^힘 증가 (LV3)^,^力増加 (LV3)^,^^,^Strength Boost 3^,^^,^^
^SB_1_0_0106_Description^,^힘 증가 (LV3) 스킬을 배울 수 있는 스킬북 입니다.^,^力増加 (LV3) スキルを習得できるスキルブック。^,^^,^Read this book to learn Strength Boost 3.^,^^,^^
^SB_1_0_0107_Name^,^힘 증가 (LV4)^,^力増加 (LV4)^,^^,^Strength Boost 4^,^^,^^
^SB_1_0_0107_Description^,^힘 증가 (LV4) 스킬을 배울 수 있는 스킬북 입니다.^,^力増加 (LV4) スキルを習得できるスキルブック。^,^^,^Read this book to learn Strength Boost 4.^,^^,^^
^SB_1_0_0108_Name^,^힘 증가 (LV5)^,^力増加 (LV5)^,^^,^Strength Boost 5^,^^,^^
^SB_1_0_0108_Description^,^힘 증가 (LV5) 스킬을 배울 수 있는 스킬북 입니다.^,^力増加 (LV5) スキルを習得できるスキルブック。^,^^,^Read this book to learn Strength Boost 5.^,^^,^^
^SB_1_0_0109_Name^,^힘 증가 (LV6)^,^力増加 (LV6)^,^^,^Strength Boost 6^,^^,^^
^SB_1_0_0109_Description^,^힘 증가 (LV6) 스킬을 배울 수 있는 스킬북 입니다.^,^力増加 (LV6) スキルを習得できるスキルブック。^,^^,^Read this book to learn Strength Boost 6.^,^^,^^
^SB_1_0_0117_Name^,^대지 폭발 (LV1)^,^大地爆発 (LV1)^,^^,^Earthquake 1^,^^,^^
^SB_1_0_0117_Description^,^대지 폭발 (LV1) 스킬을 배울 수 있는 스킬북 입니다.^,^大地爆発 (LV1) スキルを習得できるスキルブック。^,^^,^Read this book to learn Earthquake level 1.^,^^,^^
^SB_1_0_0118_Name^,^대지 폭발 (LV2)^,^大地爆発 (LV2)^,^^,^Earthquake 2^,^^,^^
^SB_1_0_0118_Description^,^대지 폭발 (LV2) 스킬을 배울 수 있는 스킬북 입니다.^,^大地爆発 (LV2) スキルを習得できるスキルブック。^,^^,^Read this book to learn Earthquake level 2.^,^^,^^
^SB_1_0_0119_Name^,^대지 폭발 (LV3)^,^大地爆発 (LV3)^,^^,^Earthquake 3^,^^,^^
^SB_1_0_0119_Description^,^대지 폭발 (LV3) 스킬을 배울 수 있는 스킬북 입니다.^,^大地爆発 (LV3) スキルを習得できるスキルブック。^,^^,^Read this book to learn Earthquake level 3.^,^^,^^
^SB_1_0_0120_Name^,^대지 폭발 (LV4)^,^大地爆発 (LV4)^,^^,^Earthquake 4^,^^,^^
^SB_1_0_0120_Description^,^대지 폭발 (LV4) 스킬을 배울 수 있는 스킬북 입니다.^,^大地爆発 (LV4) スキルを習得できるスキルブック。^,^^,^Read this book to learn Earthquake level 4.^,^^,^^
^SB_1_0_0121_Name^,^대지 폭발 (LV5)^,^大地爆発 (LV5)^,^^,^Earthquake 5^,^^,^^
^SB_1_0_0121_Description^,^대지 폭발 (LV5) 스킬을 배울 수 있는 스킬북 입니다.^,^大地爆発 (LV5) スキルを習得できるスキルブック。^,^^,^Read this book to learn Earthquake level 5.^,^^,^^
^SB_1_0_0122_Name^,^대지 폭발 (LV6)^,^大地爆発 (LV6)^,^^,^Earthquake 6^,^^,^^
^SB_1_0_0122_Description^,^대지 폭발 (LV6) 스킬을 배울 수 있는 스킬북 입니다.^,^大地爆発 (LV6) スキルを習得できるスキルブック。^,^^,^Read this book to learn Earthquake level 6.^,^^,^^
^SB_2_0_0001_Name^,^치유 (LV1)^,^治癒 (LV1)^,^^,^Heal 1^,^^,^^
^SB_2_0_0001_Description^,^치유 (LV1) 스킬을 배울 수 있는 스킬북 입니다.^,^治癒 (LV1) スキルを習得できるスキルブック。^,^^,^Read this book to learn Heal level 1.^,^^,^^
^SB_2_0_0002_Name^,^치유 (LV2)^,^治癒 (LV2)^,^^,^Heal 2^,^^,^^
^SB_2_0_0002_Description^,^치유 (LV2) 스킬을 배울 수 있는 스킬북 입니다.^,^治癒 (LV2) スキルを習得できるスキルブック。^,^^,^Read this book to learn Heal level 2.^,^^,^^
^SB_2_0_0003_Name^,^치유 (LV3)^,^治癒 (LV3)^,^^,^Heal 3^,^^,^^
^SB_2_0_0003_Description^,^치유 (LV3) 스킬을 배울 수 있는 스킬북 입니다.^,^治癒 (LV3) スキルを習得できるスキルブック。^,^^,^Read this book to learn Heal level 3.^,^^,^^
^SB_2_0_0004_Name^,^치유 (LV4)^,^治癒 (LV4)^,^^,^Heal 4^,^^,^^
^SB_2_0_0004_Description^,^치유 (LV4) 스킬을 배울 수 있는 스킬북 입니다.^,^治癒 (LV4) スキルを習得できるスキルブック。^,^^,^Read this book to learn Heal level 4.^,^^,^^
^SB_2_0_0005_Name^,^치유 (LV5)^,^治癒 (LV5)^,^^,^Heal 5^,^^,^^
^SB_2_0_0005_Description^,^치유 (LV5) 스킬을 배울 수 있는 스킬북 입니다.^,^治癒 (LV5) スキルを習得できるスキルブック。^,^^,^Read this book to learn Heal level 5.^,^^,^^
^SB_2_0_0006_Name^,^치유 (LV6)^,^治癒 (LV6)^,^^,^Heal 6^,^^,^^
^SB_2_0_0006_Description^,^치유 (LV6) 스킬을 배울 수 있는 스킬북 입니다.^,^治癒 (LV6) スキルを習得できるスキルブック。^,^^,^Read this book to learn Heal level 6.^,^^,^^
^SB_2_0_0007_Name^,^치유 (LV7)^,^治癒 (LV7)^,^^,^Heal 7^,^^,^^
^SB_2_0_0007_Description^,^치유 (LV7) 스킬을 배울 수 있는 스킬북 입니다.^,^治癒 (LV7) スキルを習得できるスキルブック。^,^^,^Read this book to learn Heal level 7.^,^^,^^
^SB_2_0_0008_Name^,^치유 (LV8)^,^治癒 (LV8)^,^^,^Heal 8^,^^,^^
^SB_2_0_0008_Description^,^치유 (LV8) 스킬을 배울 수 있는 스킬북 입니다.^,^治癒 (LV8) スキルを習得できるスキルブック。^,^^,^Read this book to learn Heal level 8.^,^^,^^
^SB_2_0_0009_Name^,^별빛 (LV1)^,^星の光 (LV1)^,^^,^Starlight 1^,^^,^^
^SB_2_0_0009_Description^,^별빛 (LV1) 스킬을 배울 수 있는 스킬북 입니다.^,^星の光 (LV1) スキルを習得できるスキルブック。^,^^,^Read this book to learn Starlight level 1.^,^^,^^
^SB_2_0_0010_Name^,^별빛 (LV2)^,^星の光 (LV2)^,^^,^Starlight 2^,^^,^^
^SB_2_0_0010_Description^,^별빛 (LV2) 스킬을 배울 수 있는 스킬북 입니다.^,^星の光 (LV2) スキルを習得できるスキルブック。^,^^,^Read this book to learn Starlight level 2.^,^^,^^
^SB_2_0_0011_Name^,^별빛 (LV3)^,^星の光 (LV3)^,^^,^Starlight 3^,^^,^^
