t_key,t_korean,t_jpn,t_chinese,t_enu
^E_C02_Elephant_002_NameDetail^,^^,^^,^^,^^
^E_C02_Basilisk_001_Name^,^Meadow Basilisk^,^草原のバシリスク^,^^,^^
^E_C02_Basilisk_001_NameDetail^,^^,^^,^^,^^
^E_C02_FanaTony_001_Name^,^Aman Laszlo^,^アマン ラズーロ^,^^,^^
^E_C02_FanaTony_001_NameDetail^,^^,^^,^^,^^
^E_C02_VampHecto_001_Name^,^Village Chief Handers^,^村長 ハンダース^,^^,^^
^E_C02_VampHecto_001_NameDetail^,^^,^^,^^,^^
^E_C02_Hbee1_001_Name^,^Ferocious Wasp^,^凶暴なスズメバチ^,^^,^^
^E_C02_Hbee1_001_NameDetail^,^^,^^,^^,^^
^E_C02_SoulWater_001_Name^,^Drying Water Elemental^,^枯れていく水の精霊^,^^,^^
^E_C02_SoulWater_001_NameDetail^,^^,^^,^^,^^
^E_C02_FanaRabart_001_Name^,^Clairvoyant Rabat^,^千里眼ラバート^,^^,^^
^E_C02_FanaRabart_001_NameDetail^,^^,^^,^^,^^
^E_C02_RabartEye_001_Name^,^Rabat's Eye^,^ラバートの目^,^^,^^
^E_C02_RabartEye_001_NameDetail^,^^,^^,^^,^^
^E_C02_Balanin_001_Name^,^Mine Supervisor Balanin^,^鉱山監督官 バラニン^,^^,^^
^E_C02_Balanin_001_NameDetail^,^^,^^,^^,^^
^E_C02_DevilDog_001_Name^,^Adhel^,^アドヘール^,^^,^^
^E_C02_DevilDog_001_NameDetail^,^^,^^,^^,^^
^E_C02_FanaRecon_001_Name^,^Mohava Mercenary Swordsman^,^モハマ傭兵団 刃物使い^,^^,^^
^E_C02_FanaRecon_001_NameDetail^,^^,^^,^^,^^
^E_C02_FanaRecon_003_Name^,^Mohava Mercenary Swordsman^,^モハマ傭兵団 刃物使い^,^^,^^
^E_C02_FanaRecon_003_NameDetail^,^^,^^,^^,^^
^E_C02_MohaScout_001_Name^,^Mohava Mercenary Ambush^,^モハマ傭兵団 埋伏者^,^^,^^
^E_C02_MohaScout_001_NameDetail^,^^,^^,^^,^^
^E_C02_MohaScout_003_Name^,^Mohava Mercenary Ambush^,^モハマ傭兵団 埋伏者^,^^,^^
^E_C02_MohaScout_003_NameDetail^,^^,^^,^^,^^
^E_C02_MohaHealer_001_Name^,^Mohava Mercenary Ambush^,^モハマ傭兵団 風術師^,^^,^^
^E_C02_MohaHealer_001_NameDetail^,^^,^^,^^,^^
^E_C02_MohaHealer_002_Name^,^Mohava Mercenary Ambush^,^モハマ傭兵団 風術師^,^^,^^
^E_C02_MohaHealer_002_NameDetail^,^^,^^,^^,^^
^E_C02_FanaThera_001_Name^,^Kaphir Bandits First Aid^,^クピル盗賊団 応急治療士^,^^,^^
^E_C02_FanaThera_001_NameDetail^,^^,^^,^^,^^
^E_C02_MohaShotr_001_Name^,^Mohava Mercenary Brawler^,^モハマ傭兵団 ファイター^,^^,^^
^E_C02_MohaShotr_001_NameDetail^,^^,^^,^^,^^
^E_C02_MohaShotr_002_Name^,^Mohava Mercenary Brawler^,^モハマ傭兵団 ファイター^,^^,^^
^E_C02_MohaShotr_002_NameDetail^,^^,^^,^^,^^
^E_C02_mohaSnipe_001_Name^,^Mohava Mercenary Lion Tamer^,^モハマ傭兵団 ライオン調教師^,^^,^^
^E_C02_mohaSnipe_001_NameDetail^,^^,^^,^^,^^
^E_C02_Ostrich_001_Name^,^Meadow Ostrich^,^草原のダチョウ^,^^,^^
^E_C02_Ostrich_001_NameDetail^,^^,^^,^^,^^
^E_C02_BaldEagle_001_Name^,^Hungry Falke^,^飢えたファルケー^,^^,^^
^E_C02_BaldEagle_001_NameDetail^,^^,^^,^^,^^
^E_C02_BaldThun_001_Name^,^Meadow Falke^,^草原のファルケー^,^^,^^
^E_C02_BaldThun_001_NameDetail^,^^,^^,^^,^^
^E_C02_BullBlack_001_Name^,^Black Bison^,^黒い野牛^,^^,^^
^E_C02_BullBlack_001_NameDetail^,^^,^^,^^,^^
^E_C02_BullBrown_001_Name^,^Docile Bison^,^大人しい野牛^,^^,^^
^E_C02_BullBrown_001_NameDetail^,^^,^^,^^,^^
^E_C02_PeliBill_001_Name^,^Meadow Pelican^,^草原ペリカン^,^^,^^
^E_C02_PeliBill_001_NameDetail^,^^,^^,^^,^^
^E_C02_BoarMane_001_Name^,^Meadow Wild Boar^,^草原のイノシシ^,^^,^^
^E_C02_BoarMane_001_NameDetail^,^^,^^,^^,^^
^E_C02_Etur_001_Name^,^Cracked Back Tortoise^,^割れた甲羅亀^,^^,^^
^E_C02_Etur_001_NameDetail^,^^,^^,^^,^^
^E_C02_ImmoMagi_001_Name^,^Dream-Eating Devil^,^夢を食べる悪魔^,^^,^^
^E_C02_ImmoMagi_001_NameDetail^,^^,^^,^^,^^
^E_C02_ImmoSoldi_001_Name^,^Demon of Desire^,^欲望を呼び込む悪魔^,^^,^^
^E_C02_ImmoSoldi_001_NameDetail^,^^,^^,^^,^^
^E_C02_GoleAncgu_001_Name^,^Rock Spirit^,^岩石精霊^,^^,^^
^E_C02_GoleAncgu_001_NameDetail^,^^,^^,^^,^^
^E_C02_MohaScout_002_Name^,^Kaphir Bandit Mine Sentry^,^クピル盗賊団 鉱山歩哨^,^^,^^
^E_C02_MohaScout_002_NameDetail^,^^,^^,^^,^^
^E_C02_FanaRecon_002_Name^,^Kaphir Bandit Mine Ranger^,^クピル盗賊団 鉱山巡察者^,^^,^^
^E_C02_FanaRecon_002_NameDetail^,^^,^^,^^,^^
^E_C02_FanaTroop_001_Name^,^Kaphir Bandit Mine Watcher^,^クピル盗賊団 鉱山監視者^,^^,^^
^E_C02_FanaTroop_001_NameDetail^,^^,^^,^^,^^
^E_C02_FanaStone_001_Name^,^Kaphir Bandit Commander^,^クピル盗賊団 商人^,^^,^^
^E_C02_FanaStone_001_NameDetail^,^^,^^,^^,^^
^E_C02_VampFarm_001_Name^,^Vampire Farmer^,^悪霊に憑依された田人^,^^,^^
^E_C02_VampFarm_001_NameDetail^,^^,^^,^^,^^
^E_C02_VampLance_001_Name^,^Vampire Guard^,^悪霊に憑依された警備兵^,^^,^^
^E_C02_VampLance_001_NameDetail^,^^,^^,^^,^^
^E_C02_VampWoman_001_Name^,^Vampire Woman^,^悪霊に憑依された女性^,^^,^^
^E_C02_VampWoman_001_NameDetail^,^^,^^,^^,^^
^E_C02_GhosAncien_001_Name^,^Ancient Monk's Specter^,^古代修道士の亡霊^,^^,^^
^E_C02_GhosAncien_001_NameDetail^,^^,^^,^^,^^
^E_C02_GhosManag_001_Name^,^Ancient Priest's Specter^,^古代司祭長の亡霊^,^^,^^
^E_C02_GhosManag_001_NameDetail^,^^,^^,^^,^^
^E_C02_CabeElitg_001_Name^,^Ancient Soldier Skeleton^,^古代兵士スケルトン^,^^,^^
^E_C02_CabeElitg_001_NameDetail^,^^,^^,^^,^^
^E_C02_AgulWoker_001_Name^,^Steppe Marine Agul Worker^,^草原沼地アグル労働者^,^^,^^
^E_C02_AgulWoker_001_NameDetail^,^^,^^,^^,^^
^E_C02_AgulHunti_001_Name^,^Steppe Marsh Agul Hunter^,^草原沼地アグルハンター^,^^,^^
^E_C02_AgulHunti_001_NameDetail^,^^,^^,^^,^^
^E_C02_AgulFight_001_Name^,^Steppe Marine Agul Brawler^,^草原沼地アグルファイター^,^^,^^
^E_C02_AgulFight_001_NameDetail^,^^,^^,^^,^^
^E_C02_AgulMagi_001_Name^,^Steppe Marine Agul Shaman^,^草原沼地アグル呪術師^,^^,^^
^E_C02_AgulMagi_001_NameDetail^,^^,^^,^^,^^
^E_C02_AgulMugl_001_Name^,^Agul Boss Glam Look^,^アグル頭のグレムルック^,^^,^^
^E_C02_AgulMugl_001_NameDetail^,^^,^^,^^,^^
^E_C02_MoorJavel_001_Name^,^Wrathful Javeliner^,^凶暴なムラミ投槍兵^,^^,^^
^E_C02_MoorJavel_001_NameDetail^,^^,^^,^^,^^
^E_C02_MoorBow_001_Name^,^Wrathful Archer^,^凶暴なムラミ弓兵^,^^,^^
^E_C02_MoorBow_001_NameDetail^,^^,^^,^^,^^
^E_C02_MoorTroop_001_Name^,^Wrathful Combatant^,^凶暴なムラミ戦闘兵^,^^,^^
^E_C02_MoorTroop_001_NameDetail^,^^,^^,^^,^^
^E_C02_MoorCharge_001_Name^,^Wrathful Minion^,^凶暴なムラミ突撃兵^,^^,^^
^E_C02_MoorCharge_001_NameDetail^,^^,^^,^^,^^
^E_C02_Shaman_001_Name^,^Wrathful Priest^,^凶暴なムラミ司祭^,^^,^^
^E_C02_Shaman_001_NameDetail^,^^,^^,^^,^^
^E_C02_CarmDeckh_001_Name^,^Karad Pirates Marauders^,^カラード海賊団略奪者^,^^,^^
^E_C02_CarmDeckh_001_NameDetail^,^^,^^,^^,^^
^E_C02_CarmWatch_001_Name^,^Karad Pirates Sentinel^,^カラード海賊団歩哨^,^^,^^
^E_C02_CarmWatch_001_NameDetail^,^^,^^,^^,^^
^E_C02_CarmTreas_001_Name^,^Karad Pirates Axeman^,^カラード海賊団ウサギハンター^,^^,^^
^E_C02_CarmTreas_001_NameDetail^,^^,^^,^^,^^
^E_C02_CarmBarub_001_Name^,^Karad Pirates Officer^,^カラード海賊団作戦官^,^^,^^
^E_C02_CarmBarub_001_NameDetail^,^^,^^,^^,^^
^E_C02_Raptor_001_Name^,^Raptor^,^ラプター^,^^,^^
^E_C02_Raptor_001_NameDetail^,^^,^^,^^,^^
^E_C02_Hydra_001_Name^,^Wetland Hydra^,^沼地ヒュドラー^,^^,^^
^E_C02_Hydra_001_NameDetail^,^^,^^,^^,^^
^E_C02_WingSnake_001_Name^,^Winged Rattle Snake^,^翼ガラガラ蛇^,^^,^^
^E_C02_WingSnake_001_NameDetail^,^^,^^,^^,^^
^E_C02_Brindle_001_Name^,^Tiger Parrot^,^虎柄のオウム^,^^,^^
^E_C02_Brindle_001_NameDetail^,^^,^^,^^,^^
