t_key,t_korean
^EV_A_604_6001_Name^,^Alsacian Ring(1 day)^
^EV_A_604_6002_Name^,^Alsacian Necklace (1 day)^
^EV_A_300_4000_Name^,^Growth Rings I^
^EV_A_300_4001_Name^,^Growth Rings II^
^EV_A_300_4002_Name^,^Growth Necklace^
^EV_A_604_6000_1_Name^,^Alsacian Ring I (1 day)^
^EV_A_604_6001_1_Name^,^Alsacian Ring II (1 Day)^
^EV_A_604_6002_1_Name^,^Alsacian Necklace (1 day)^
^AC_A_600_6006_Name^,^Bragin Ring I^
^AC_A_600_6007_Name^,^Bragin Ring II^
^AC_A_600_6008_Name^,^Bragin Necklace^
^AC_A_600_6009_Name^,^Yatuman Ring I^
^AC_A_600_6010_Name^,^Yatuman Ring II^
^AC_A_600_6011_Name^,^Yatuman Necklace^
^EV_AC_A_400_6003_Name^,^Dark Ring I^
^EV_AC_A_400_6004_Name^,^Dark Ring II^
^EV_AC_A_400_6005_Name^,^Dark Necklace^
^EV_AC_A_001_Name^,^Component^
^EV_AC_A_001_Description^,^It can be disassembled with elite decomposition tools It contains parts A part B and part C to create ICA-W01 If you bRing a certain number to Lavini Medal you will make it^
^AC0_EV_5_0_0001_Name^,^Blacksmith Ring I^
^AC0_EV_5_0_0002_Name^,^Blacksmith Ring II^
^AC0_EV_5_0_0003_Name^,^Blacksmith Necklace^
^AC0_EV_5_0_0004_Name^,^Chaos Smelter Ring I^
^AC0_EV_5_0_0005_Name^,^Chaos Smelter Ring II^
^AC0_EV_5_0_0006_Name^,^Chaos Necklace^
^EV_AC_C_001_Name^,^Pieces^
^EV_AC_C_002_Name^,^Ice piece^
^EV_AC_C_003_Name^,^Stone^
^EV_AC_C_004_Name^,^Luxury^
^EV_AC_C_005_Name^,^Luxury ice piece^
^EV_AC_C_006_Name^,^Luxury^
^EV_AC_C_007_Name^,^Contrast^
^EV_AC_C_001_Description^,^Magic sculpture It is not burned Let's sculpt with elite levels <O_y> Deleted when the February event starts </O_Y>^
^EV_AC_C_002_Description^,^Magic sculpture It is not burned Let's sculpt with elite levels <O_y> Deleted when the February event starts </O_Y>^
^EV_AC_C_003_Description^,^Magic sculpture It is not burned Let's sculpt with elite levels <O_y> Deleted when the February event starts </O_Y>^
^EV_AC_C_004_Description^,^A luxurious wooden piece of special magic It is not burned I think I can make better works more than conventional wood pieces Let's sculpt with elite levels <O_y> Deleted when the February event starts </O_Y>^
^EV_AC_C_005_Description^,^Luxurious ice sculptures that have become special magic It does not melt I think I can make better works more than conventional ice sculptures Let's sculpt with elite levels <O_y> Deleted when the February event starts </O_Y>^
^EV_AC_C_006_Description^,^Stone sculptures are naturally blessed in the village where strong magic spirits live It shines softly at night I think I can make better works more than conventional stone pieces Let's sculpt with elite levels <O_y> Deleted when the February event starts </O_Y>^
^EV_AC_C_007_Description^,^A special ingredient with Assassins in the part where the light touches and the Assassin is light The appearance is like a ore but when you touch it it's as cold as ice and the texture is like a tree It seems to have to be carved with a legendary rating <O_y> Deleted when the January event is terminated </O_Y>^
^EV_AC_C_008_Name^,^Starter^
^EV_AC_C_008_Description^,^It is a meteorite containing the energy of starlight Let's disassemble^
^AC_A_600_6012_Name^,^Empire Blooded Ring I^
^AC_A_600_6013_Name^,^Empire Blooded Ring II^
^AC_A_600_6014_Name^,^Empire Blooded Necklace^
^EV_AC_C_009_Name^,^Sealed Big Martin Dessert Box^
^EV_AC_C_009_Description^,^The dessert box that Vic Martin had sealed when he entered the ruins engulfed in fire after being falsely accused. I think I can get the answer to the double sugar dessert.
<UI_Y>Items obtainable when disassembling</UI_Y>
<UI_G> Double Sugar Secret Book (Honey Berry)
Double Sugar Secret Book (Honey Mung)
Sugar Bomb</UI_G>^
^EV_AC_C_010_Name^,^Challenger's Lucky Ring I^
^EV_AC_C_010_Description^,^A ring filled with luck that only those who consistently challenge the Ellora's Spire can obtain.^
^EV_AC_C_011_Name^,^Challenger's Lucky Ring II^
^EV_AC_C_011_Description^,^A ring filled with luck that only those who consistently challenge the Ellora's Spire can obtain.^
^EV_AC_C_012_Name^,^Challenger's Lucky Necklace^
^EV_AC_C_012_Description^,^A necklace filled with luck that only those who consistently challenge the Ellora's Spire can obtain.^
^AC_A_700_0001_Name^,^Demonite Ring I^
^AC_A_700_0002_Name^,^Demonite Ring II^
^AC_A_700_0003_Name^,^Demonite Necklace^
