t_key,t_korean
^dialog_9015006_text0^,^Reed breeze villagers have gifts? Um  <br> <br> Is this a bribe? We want trust not gifts Um?There seems to be no problem with the gift itself But you can't receive it <br> <br>^
^dialog_9015006_text0_attach_0^,^The instrument is okay but?No go to the musician Lee Ho There's no danger so it's okay to get it but I will not want to get it because it's not flexible <br> <br> And I also refuse^
^dialog_9015006_answer_0_text^,^Let's go to Aksa -ho^
^dialog_9015007_title^,^Trust that does not come back^
^dialog_9015007_text0^,^It's a good sealophone Ah the musician who is in the reed breeze village? It's a pity I want to meet you and talk <br> <br> The situation is the situation so I can't get this I don't know if the musician comes with a permit <br> <br> Stop this useless thing and go to Shiosa I heard that you saved it from the pirates I waited a lot^
^dialog_9015007_answer_0_text^,^Let's go to Shiisa^
^dialog_9015008_title^,^Human greed^
^dialog_9015008_text0^,^It's not difficult for people to be released <br> <br> You can write a life pledge that will be killed when Gale McBain comes back here I've already used it but I'm just not paying for what I'm regrettable <br> <br>^
^dialog_9015008_text0_attach_0^,^If you go to the swamp of the transformer you are called Verna I shared a contract with Gale McBain If you take the contract and give it to Gale McBain will you give up and give a pledge? <br> <br> We shouldn't be able to fight with the shifts but you can do it Give Gale MacBin and bring a trading contract to give you a pledge of life^
^dialog_9015008_answer_0_text^,^Let's go to get a transaction contract Verna is an angry mummy^
^dialog_9015009_title^,^Human greed^
^dialog_9015009_text0^,^Ugh?! You're receiving a contract! <br> <br> Now it's a lot of deal and trading! <br> <br> Ah if you think about this loss you won't live if you think about this loss! <br> <br> No I know there's no way to be released but it's a waste! It's a pledge of life here <br> <br> Look at my deal and deal again!^
^dialog_9015009_answer_0_text^,^To go well^
^dialog_9015010_title^,^Create drawings to make crafts^
^dialog_9015010_text0^,^drawing? The drawings of the things that will be blessed by the goddess?! <br> <br> Oh I have drawn something useful before Yes I don't have time so I can't make a new one There's something I've drawn because I want to be helped by the Far or Goddess since the appearance of the frost corps <br> <br> I would have written this time without the closed lake It's good to see that you can be blessed^
^dialog_9015010_answer_0_text^,^Since you have received the drawing let's go to Shiahorn^
^dialog_9015011_title^,^Create drawings to make crafts^
^dialog_9015011_text0^,^Have you just got the drawing? Hatahhorn is ready <br> <br> The construction company has been called It's an engine called ENG Gracia but if you don't go quickly you don't know where it will disappear^
^dialog_9015011_answer_0_text^,^Let's go to the ENG Gracia^
^dialog_9015012_title^,^Crokun's tool for precision work^
^dialog_9015012_text0^,^Oh it's an unexpected reunion <br> <br> Are you busy moving here? I told Crow <br> <br> I can help you to find Cro -Kun's craftsmanship It's buried here and there It would be easy to find because I removed it properly^
^dialog_9015012_answer_0_text^,^Let's look for the tools^
^dialog_9015013_title^,^Crokun to open the door of ice^
^dialog_9015013_text0^,^Hmm? It's ice -based construction so I'm responsible for the material at that time so I don't know what's going on <br> <br> Go to Mananan Ice is a mechanical device and you won't know if you are a machine designer^
^dialog_9015013_answer_0_text^,^Let's go to the machine designer Mananan^
^dialog_9015014_title^,^Crokun to open the door of ice^
^dialog_9015014_text0^,^The door of ice? <br> <br> Ah I think Hmm it was a pretty masterpiece If you try to open your way some safety devices will work in an instant and you will never open it outside <br> <br> It is strong in magic and shocking Can you break about one knight? <br> <br> Oh I'm proud If you open it outside you will know your own Taranan^
^dialog_9015014_answer_0_text^,^Let's go to the machine maker Taranan^
^dialog_9015015_title^,^Release the curse of ice^
^dialog_9015015_text0^,^Oh wearing a curse of ice <br> <br> I have to solve it as a relic of water?Sorry it is not for me now The friend who managed it was in the eyes of Ladan?It is now in the swamp of the transformer <br> <br> I left it because I wasn't in a hurry right now Well you can find it in the building used by the shaman in the swamp of the transformer^
^dialog_9015015_answer_0_text^,^Write the disguise tools you used before and go to the swamps of the transformer to find the relics of the water^
^dialog_9015016_title^,^The identity of the rescue^
^dialog_9015016_text0^,^Rondo?Save?please?^
^dialog_9015016_answer_0_text^,^Nod your head^
^dialog_9015017_title^,^The story of Rondo and Aisha^
^dialog_9015017_text0^,^Did you mean you were close to humans? I? <br> <br> I didn't have to be close to it but it seemed like that Hmm?I was in a position to give humans to live in a humble attitude <br> <br> It would be better to go to the warrior Rahakan I don't know what Rondo and Aisha's ties are^
^dialog_9015017_answer_0_text^,^Let's go to the warrior Rahakan^
^dialog_9015018_title^,^The story of Rondo and Aisha^
^dialog_9015018_text0^,^Haha Ron is also Count It was the best against Dalian <br> <BR> It's an enemy you have to get rid of that person now Oh I just did it so I don't know the details <br> <br> I know that there was a fianc?called Aisha Ron is also in the ruins of the waterfall village <br> <br> A alchemist called Leon Zenith^
^dialog_9015018_answer_0_text^,^This time let's go to the alchemist Leon Zenith^
^dialog_9015019_title^,^unfair treatment^
^dialog_9015019_text0^,^I also want to spur more than 12 times a day But don't everyone know that mercenary days are not smooth? I am sorry that John's work was really sorry but I don't want to leave Please share my will well to John^
^dialog_9015019_answer_0_text^,^Give John the will of Amy Haggle^
^dialog_9015020_title^,^The reason why the armor became a closed^
^dialog_9015020_text0^,^Well it's a damage that has been damaged  The biggest damage was worn by the pirates There are some died or caught  <br> <br> <br> There's been stolen the work and the ingredients have been trampled^
^dialog_9015020_answer_0_text^,^Let's go back to Nicholas Cole to get advice^
^dialog_9015021_title^,^Talk once again with the Moomi^
^dialog_9015021_text0^,^Finally I can talk I heard that the pirates began to withdraw and that you played the decisive role that defeated the pirates <br> <br> In our lake we will allow your access and welcome you as an example of a friend^
^dialog_9015021_answer_0_text^,^Let's tell the village that you have been allowed to enter the lake of life^
^dialog_9011010_title^,^The beginning of a long journey^
^dialog_9011010_text0^,^Yes are you ready? It's a good idea to take good care of the weapons and the weapons and armor It's hard to come back to the capital again^
^dialog_9011010_answer_0_text^,^Ready^
^dialog_9011011_title^,^Hakanas Water Castle^
^dialog_9011011_text0^,^I'll send you to the dispatch barracks so please meet with the Captain Garend^
^dialog_9011013_title^,^The beginning of a long journey^
^dialog_9011013_text0^,^Yes are you ready? It's a good idea to take good care of the weapons and the weapons and armor It's hard to come back to the capital again^
^dialog_9011011_answer_0_text^,^Okay Let's meet him^
^dialog_5000001_title^,^Farm management NPC^
^dialog_5000001_text0^,^welcome Do you want to check the farm status?^
^dialog_5000001_answer_0_text^,^Farm state^
^dialog_5000001_answer_1_text^,^Economy status^
^dialog_5000001_answer_2_text^,^Maintenance costs^
^dialog_3040801_title^,^Portal Mobile Malba^
^dialog_3040801_text0^,^I can quickly move around the area around the airspace of destruction Would you like to use the portal?^
^Dialog_3040801_Answer_0_Text^,^Moving portal^
^Dialog_3040801_Answer_1_Text^,^Ready^
^dialog_3040802_title^,^Portal Mobile Benen^
^dialog_3040802_text0^,^I can quickly move around the area around the airspace of destruction Would you like to use the portal?^
^Dialog_3040802_Answer_0_Text^,^Moving portal^
^Dialog_3040802_Answer_1_Text^,^Ready^
^dialog_3040803_title^,^Portal Mobile Baric^
^dialog_3040803_text0^,^I can quickly move around the area around the airspace of destruction Would you like to use the portal?^
^Dialog_3040803_Answer_0_Text^,^Moving portal^
^Dialog_3040803_Answer_1_Text^,^Ready^
^dialog_9011020_title^,^Article proof^
^dialog_9011020_text0^,^You are not interested in you Go back huh? Isn't that doll a doll of Princess Rania? great Instead of taking this doll there's no duel^
^dialog_9011030_title^,^Article proof^
^dialog_9011030_text0^,^The Oscar vice president wanted to kill you It's good if I get a recruit Go and say I admitted The Oscar vice president is always trying to do it^
^dialog_9015481_title^,^To the airspace of destruction^
^dialog_9015481_text0^,^When you arrive at the airspace of destruction please meet the captain Poe there^
^dialog_9015481_answer_0_text^,^Okay^
^dialog_9015482_title^,^Hakanas Water Castle^
^dialog_9015482_text0^,^When you arrive at Hakanas Water Castle please meet the captain Snyder there^
^dialog_9015482_answer_0_text^,^Okay Let's meet him^
^dialog_9015483_title^,^The emergence of firebirds^
^dialog_9015483_text0^,^The firebirds in the village are developing power by using the energy of flame in the ruins of the storm^
^dialog_9015484_title^,^Storm^
^dialog_9015484_text0^,^The dragon of the storm is a dragon that has been reinforced by surrendering to the power of drinking long ago and eating the flame energy of the world Along with the signs of the resurrection of drinking he wakes up and is ordered by Sarant the descendant of the drink^
^Dialog_3021701_Title^,^Labat Defensive Captain Baran^
^Dialog_3021701_Text0^,^Labat underground mining field is an important base for mining rare meteorite debris necessary to create powerful weapons and armor <br> <br>  Since the emergence of Sarant and Devil's army the kingdom needs to help the guild as it is hard to concentrate as much as it used to be Help me to keep the mining field^
^dialog_3021701_answer_0_text^,^Application for Labat Underground Mining Center^
^dialog_3021701_answer_1_text^,^Participate in the base as a guild party association^
^Dialog_3031701_Title^,^Baek Eun's Valley Defensive Captain Suitman^
^Dialog_3031701_Text0^,^The weapon which was made with Baek Eun which was mined from the valley of Baek Eun is known to have a special power to defeat the devil or evil power <br> <br> I noticed that it was a place to get the ingredients and I focused a lot of power here to interfere with the mining The guild's help is needed to be mined smoothly in the valley of Baek Eun^
^dialog_3031701_answer_0_text^,^Application for Baek Eun's valley base^
^dialog_3031701_answer_1_text^,^Participate in the base as a guild party association^
^Dialog_3021702_Title^,^Kingdom Tax Adjustment Hall Grass^
^Dialog_3021702_Text0^,^The guild that defended the Labat underground mining site gave the king a special authority to adjust the tax rate of goods traded in Hakanas You can receive it^
^dialog_3021702_answer_0_text^,^Hakanas tax rate adjustment^
^Dialog_3031702_Title^,^Nerheim^
^Dialog_3031702_Text0^,^The guild that defended the valley of Baek Eun granted the authority to adjust the tax rate of the goods traded on the land of Parnia You can get it after this termination^
^dialog_3031702_answer_0_text^,^Farna's land tax rate adjustment^
^Dialog_1070480_Title^,^Ravini Rupio at the top of the crescent moon^
^Dialog_1070480_Text0^,^Proud random box at the top of the crescent moon! We don't know what things will pop out!^
^dialog_1070480_answer_0_text^,^Random box sales^
^Dialog_1070490_Title^,^Ravini Rupie at the top of the crescent moon^
^Dialog_1070490_Text0^,^Proud random box at the top of the crescent moon! We don't know what things will pop out!^
^dialog_1070490_answer_0_text^,^Random box sales^
^Dialog_3600102_Title^,^Apprentic Wizard Maia^
^Dialog_3600102_Text0^,^Exam is a parliamentary door to the outlaws^
^Dialog_3600103_Title^,^Apprentic Wizard Rodam^
^Dialog_3600103_Text0^,^The magical society of our truth has been purifying the evil energy of the drinking of the Exja -Ran outlaws for a long time^
^Dialog_3600104_Title^,^Louiszer Louis^
^Dialog_3600104_Text0^,^Do you know where we are now? If you look closely the artifacts of the executor's kingdom remain! Is it great? Isn't it great ?! <br> Ah there are so many research happy!^
^Dialog_3600105_Title^,^Crew Riding top Lavini Coco Rung^
^Dialog_3600105_Text0^,^Crew Riding The top of the space -time place! <br> What did you buy? <br>^
^Dialog_3600105_answer_0_text^,^Cocorong's package store^
^Dialog_3600106_Title^,^Lavini Popora^
^Dialog_3600106_Text0^,^My name is Lavini Popora! Somehow even if you seem to be familiar just go over!^
^Dialog_3600107_Title^,^Lavini Rurupang at the top of the shadow^
^Dialog_3600107_Text0^,^Now it's not coming every day!^
^Dialog_3600108_Title^,^Beast Trainer Gorash^
^Dialog_3600108_Text0^,^hello! It is called the beast trainer Gorash I will help you!^
^Dialog_3600108_answer_0_text^,^Fellow^
^Dialog_3600108_answer_1_text^,^Fellowship space expansion^
^Dialog_3600108_answer_2_text^,^Ground fellows in the surrounding area^
^Dialog_3600108_answer_3_text^,^Flight Fellows in the surrounding area^
^Dialog_3600108_answer_4_text^,^Fellow^
^Dialog_3600108_answer_5_text^,^Go to Fellow Ranch^
^Dialog_3600109_Title^,^White therapist^
^Dialog_3600109_Text0^,^This place is a land that is so easy to hurt the soul <br> I feel a big pain in your soul^
^Dialog_3600109_answer_0_text^,^I want to treat the aftermath of the resurrection^
^Dialog_3600110_Title^,^Warehouse^
^Dialog_3600110_Text0^,^?Can you leave it?^
^Dialog_3600110_answer_0_text^,^Using my warehouse^
^Dialog_3600111_Title^,^Recipe store^
^Dialog_3600111_Text0^,^Now ~ Now look around! <br> The stronger you get the more you need a stronger equipment! Just lose money!^
^Dialog_3600111_answer_0_text^,^Recipe store^
^Dialog_3600112_Title^,^Consumable coin shops^
^Dialog_3600112_Text0^,^Your equipment is not yet ready <br> I'm sorry for my skills^
^Dialog_3600112_answer_0_text^,^Coin^
^Dialog_3600113_Title^,^Mercenarystein^
^Dialog_3600113_Text0^,^Hey what are you looking at? Do you look so dignified? If you come here you'll have to fight! <br> You can use myself to catch a few of them haha!^
^Dialog_3600114_Title^,^Beast Trainer Dalia^
^Dialog_3600114_Text0^,^Are you surprised that the beast trainer was a woman?^
^Dialog_3600114_answer_0_text^,^Fellow^
^Dialog_3600114_answer_1_text^,^Fellowship space expansion^
^Dialog_3600114_answer_2_text^,^Ground fellows in the surrounding area^
^Dialog_3600114_answer_3_text^,^Flight Fellows in the surrounding area^
^Dialog_3600114_answer_4_text^,^Fellow^
^Dialog_3600114_answer_5_text^,^Go to Fellow Ranch^
^Dialog_3600115_Title^,^White therapist Lyman^
^Dialog_3600115_Text0^,^I hope to be peaceful in your soul?^
^Dialog_3600115_answer_0_text^,^I want to treat the aftermath of the resurrection^
^Dialog_3600116_Title^,^Warehouse^
^Dialog_3600116_Text0^,^Did you surprised that the warehousekeeper was a woman? <br> A woman manages her luggage more carefully than a man^
^Dialog_3600116_answer_0_text^,^Using my warehouse^
^Dialog_3600117_Title^,^Ravini Cocomong^
^Dialog_3600117_Text0^,^Come on! Crescent at the top of the time of space! <br> I'm not cocoong! Don't be mistaken!^
^Dialog_3600117_answer_0_text^,^Cocomong^
^Dialog_3600118_Title^,^Beast Trainer Hekat^
^Dialog_3600118_Text0^,^ah?Oh I'm surprised! What if you suddenly do it there! <br> What do you see as a beast?^
^Dialog_3600118_answer_0_text^,^Fellow^
^Dialog_3600118_answer_1_text^,^Fellowship space expansion^
^Dialog_3600118_answer_2_text^,^Ground fellows in the surrounding area^
^Dialog_3600118_answer_3_text^,^Flight Fellows in the surrounding area^
^Dialog_3600118_answer_5_text^,^Seven signs of sin^
^Dialog_3600118_answer_6_text^,^Fellow^
^Dialog_3600118_answer_7_text^,^Go to Fellow Ranch^
^Dialog_9015767_Title^,^Seven signs of sin^
^Dialog_9015767_Text0^,^[Exja is the seven signs of sin] <br> <br> 1 Grimli: Monster around the gate of truth <br> 2 Lazy: Monster around the lake <br> 3 Snowbish: Monster around the turbulent campsite <br> 4 Abricers: Monsters around the turbulent land <br> 5 Envy: Monster around the turbulent land <br> 6 Indigne: Monster around the Dal Shadow Gorge <br> 7 Rust: Monster around the Moon Shadow Gorge^
^Dialog_3600119_Title^,^White therapist Kaiyu^
^Dialog_3600119_Text0^,^A person with a wounded soul^
^Dialog_3600119_answer_0_text^,^I want to treat the aftermath of the resurrection^
^Dialog_3600120_Title^,^Warehouse^
^Dialog_3600120_Text0^,^?? (It's cumbersome with an uneasy look) <br>?If you have anything to leave leave it quickly^
^Dialog_3600120_answer_0_text^,^Using my warehouse^
^Dialog_3600121_Title^,^Ravini Cocoang^
^Dialog_3600121_Text0^,^Come on! The crescent moon top space -time place! Well!^
^Dialog_3600121_answer_0_text^,^Cocorang's package^
^Dialog_3600122_Title^,^Mercenary^
^Dialog_3600122_Text0^,^If you're going to do it in the middle hit it and go home^
^Dialog_3600123_Title^,^Mercenary^
^Dialog_3600123_Text0^,^Don't breathe! <br> If you don't want to work I'll put it on that cemetery forever The movement is slow!^
^Dialog_3600124_Title^,^Wood Fairy Kiki^
^Dialog_3600124_Text0^,^My name is Kiki! <br> I live with the trees here!^
^Dialog_3600125_Title^,^Maid^
^Dialog_3600125_Text0^,^You shouldn't go inside this! <br> The master told me not to enter the suspicious character <br> But have you not seen a man in the servant? <br> It was clearly with me?^
^Dialog_3600126_Title^,^Lima Lima^
^Dialog_3600126_Text0^,^?Damn! Sae -ae ~ Gaa ~ You can't fly?! ?! <br> Sashimi ~ Color Birds Flying Flying !  Hizop! <br> ! Let's see only the butt  Damn!^
^Dialog_3600127_Title^,^A ghost that cannot fall asleep^
^Dialog_3600127_Text0^,^Sleepy?Let me sleep? Sleep sleep sleep! Ah! I can't even sleep but I can't sleep!^
^Dialog_3600128_Title^,^cauldron^
^Dialog_3600128_Text0^,^Sticky and bad liquids are swelling in the cauldron It smells like a rotten mackerel into milk and left at room temperature around 35 days^
^Dialog_3600134_Title^,^White therapist Bris^
^Dialog_3600134_Text0^,^I feel the pain of the soul from you <br> Come close to seeing your wounds^
^Dialog_3600134_answer_0_text^,^I want to treat the aftermath of the resurrection^
^Dialog_3600135_Title^,^Beast Trainer Snicket^
^Dialog_3600135_Text0^,^To survive this dangerous land your skills are important but you need a strong comrade to fight with me at any time Who is it? Of course it's a fellow!^
^Dialog_3600135_answer_0_text^,^Ground fellows in the surrounding area^
^Dialog_3600135_answer_1_text^,^Flight Fellows in the surrounding area^
^Dialog_3600135_answer_2_text^,^Fellow^
^Dialog_3600135_answer_3_text^,^Go to Fellow Ranch^
^Dialog_3600136_Title^,^Warehouse^
^Dialog_3600136_Text0^,^It is safe to leave valuables in the warehouse^
^Dialog_3600136_answer_0_text^,^Using my warehouse^
^Dialog_3600137_Title^,^Miscellaneous merchant Kona^
^Dialog_3600137_Text0^,^Do you need anything?^
^Dialog_3600137_answer_0_text^,^Miscellaneous^
^dialog_1100025_answer_0_text^,^Using my warehouse^
^dialog_1100039_answer_0_text^,^Using my warehouse^
^dialog_1100022_answer_0_text^,^Fellow^
^dialog_1100022_answer_1_text^,^Fellowship space expansion^
^dialog_1100036_answer_0_text^,^Fellow^
^dialog_1100036_answer_1_text^,^Fellowship space expansion^
^Dialog_2020001_Title^,^Truth Gate Bulletin Board^
^Dialog_2020001_Text0^,^The Duke of the Cabel denomination tells us that some casualties are occurring because of the poor situation I hope you will accompany you <br> <br> [The Sorcerer of Truth]^
^Dialog_2020005_Title^,^Moon Camping Bulletin Board^
^Dialog_2020005_Text0^,^[Recruitment of personnel] <br> Recruitment of talented articles for efficient security management of the moon camping site <br> <br> [Mercenary Stein]^
^Dialog_2020006_Title^,^Red shadow bulletin board^
^Dialog_2020006_Text0^,^[Recruitment of personnel] <br> We are recruiting talented articles for efficient security management of red shadow garrison <br> <br> [Mercenary Rodane]^
^Dialog_2020007_Title^,^Turbulent^
^Dialog_2020007_Text0^,^[Recruitment of alcohol] <br> <br> I drink together and seek a friend to talk about the world <br> <br> [Real male Lima]^
^Dialog_9020027_Title^,^About the aftermath of the resurrection^
^Dialog_9020027_Text0^,^If a person with a level of level 10 dies it will have a resurrection sequelae You can pay a certain fee to the therapist or you can use it by purchasing and using the resurrection aftermath from the miscellaneous merchant^
^Dialog_9015748_Title^,^Ground fellows in the surrounding area^
^Dialog_9015748_Text0^,^[Elite ground fellow] <br> Grandli <br> Lazy^
^Dialog_9015749_Title^,^Ground fellows in the surrounding area^
^Dialog_9015749_Text0^,^[Hero Earth Fellow] <br> Nonposse Apocalypse^
^Dialog_9015750_Title^,^Flight Fellows in the surrounding area^
^Dialog_9015750_Text0^,^[Legendary Flight] <br> Gravion 370m <br> > Rust 290 ~ 310m <br> Indigne 280 ~ 320m^
^Dialog_9015751_Title^,^Ground fellows in the surrounding area^
^Dialog_9015751_Text0^,^[General Earth Fellow] <br> Black Baranus^
^Dialog_9015752_Title^,^Flight Fellows in the surrounding area^
^Dialog_9015752_Text0^,^[Hero flying fellow] <br> Nightmare 350m^
^Dialog_9015761_Title^,^Flight Fellows in the surrounding area^
^Dialog_9015761_Text0^,^[Hero flying fellow] <br> Nightmare 350m^
^Dialog_9015763_Title^,^Ground fellows in the surrounding area^
^Dialog_9015763_Text0^,^[Elite ground fellow] <br> Snowbish <br> <br>^
^Dialog_9015765_Title^,^Flight Fellows in the surrounding area^
^Dialog_9015765_Text0^,^[Elite Flight Fellow] <br> NB 165 ~ 250m <br>^
^Dialog_9015766_Title^,^Ground fellows in the surrounding area^
^Dialog_9015766_Text0^,^[Elite ground fellow] <br> Berry <br> Karnin <br> <br> <br> <br>^
^Dialog_1430001_Title^,^helper^
^Dialog_1430001_Text0^,^Hello everyone? Nice to meet you <br> I'm here to give you a special mission If you clear you can get an accessory with a special set option <br> <br> Wait !! Please keep in mind that you can receive the event mission through me!^
^Dialog_1430002_Title^,^helper^
^Dialog_1430002_Text0^,^Hello everyone? Nice to meet you <br> I'm here to give you a special mission If you clear you can get an accessory with a special set option <br> <br> Wait !! Please keep in mind that you can receive the event mission through me!^
^Dialog_1430003_Title^,^helper^
^Dialog_1430003_Text0^,^Hello everyone? Nice to meet you <br> I'm here to give you a special mission If you clear you can get an accessory with a special set option <br> <br> Wait !! Please keep in mind that you can receive the event mission through me!^
^dialog_1430004_title^,^Skipse^
^dialog_1430004_text0^,^You can't depart until you are approved by your Majesty^
^Dialog_3600139_Title^,^Recipe coinsman^
^Dialog_3600139_Text0^,^Even if you have a lot of materials and manufacturing technology what is the use if you don't know how to recipe? If you buy a recipe for me there is no reason to do not know how to manufacture^
^Dialog_3600139_answer_0_text^,^Recipe store^
^Dialog_3600140_Title^,^Rakiel a randombox coin merchant^
^Dialog_3600140_Text0^,^Are you looking for good things? <br> Then there is the answer to my random box!^
^Dialog_3600140_answer_0_text^,^Coin^
^Dialog_3600141_Title^,^Consumable Merchant Merchant Torune^
^Dialog_3600141_Text0^,^I'm sorry but I don't receive a general gold coin <br> Exam is a coin used in the outlaws^
^Dialog_3600141_answer_0_text^,^Coin^
^Dialog_2023026_Title^,^Penelope the upper miscellaneous merchant at the top of the crescent moon^
^Dialog_2023026_Text0^,^hello! Unlike the lavini at the top of the crescent moon I mainly deal with the miscellaneous goods I need for travel If you have a item you can't do it too!^
^Dialog_2023026_answer_0_text^,^Miscellaneous^
^Dialog_3600142_Title^,^Randombox coin Merchant Bartel^
^Dialog_3600142_Text0^,^The things I'm selling are a bit special <br> Randombox full of products that I don't know what kind of great things will come out! Isn't it exciting?^
^Dialog_3600142_answer_0_text^,^Coin^
^Dialog_3600143_Title^,^Summer Summer^
^Dialog_3600143_Text0^,^Exam is not interested no matter how much money you get unless it is a coin of the lawless zone^
^Dialog_3600143_answer_0_text^,^Coin^
^Dialog_1070491_Title^,^Robini Rooneyfi at the top of the crescent moon^
^Dialog_1070491_Text0^,^Proud random box at the top of the crescent moon! We don't know what things will pop out!^
^dialog_1070491_answer_0_text^,^Random box sales^
^Dialog_1430011_Title^,^Mingle Captain Glion^
^Dialog_1430011_Text0^,^Come on I am a militia <br> Examan's militia is an organization founded by an adventurer who has no special affiliation and a guild member of Level 2 or less Unlike elite guilds controlled by strict rules they guarantee individual freedoms so many people volunteered for the militia <br> <br> and honor Unlike guilds that move for their interests they lend their strength to protect their families and property That is the appearance of the militia^
^Dialog_1430011_Text0_attach_0^,^<br> <br> Sometimes some people use the militia but we're never weak Rather we are strong How about my words is true or false how about entering the militia and checking it directly?^
^Dialog_1430011_answer_0_text^,^Enrollment of Examan Ran Candidate^
^Dialog_1430011_answer_1_text^,^Exzanan militant withdrawal^
^Dialog_1430011_answer_2_text^,^Interpersonal damage buff acquisition^
^Dialog_1430011_answer_3_text^,^Acquisition^
^Dialog_1430011_answer_4_text^,^Interpersonal resistance buff acquisition^
^Dialog_1430012_Title^,^Union master^
^Dialog_1430012_Text0^,^The guild alliance is a kind of guild alliance that is made by combining three different guilds with different grades I need thorough management Just as everyone is the same article it is good to throw away the perception that the guild is strong due to strict rules and control^
^Dialog_1430012_Text0_attach_0^,^<br> <br> There are some guilds that are not much But let's say it's as clear as the guild alliance <br> The power of the union is strong In recent years an organization called the militia has built a unique force that is comparable to the guild but it's their unity^
^Dialog_1430012_answer_0_text^,^Created a coalition guild^
^Dialog_1430013_Title^,^Union war status^
^Dialog_1430013_Text0^,^This message will be modified^
^Dialog_1430013_answer_0_text^,^Union war status^
^Dialog_1430014_Title^,^Ravini JB^
^Dialog_1430014_Text0^,^Nice to meet you I am Lavini Javidang! I've been making special gold coins for adventurers who are struggling with too much Exara coins! Don't forget it once a day! Okay?^
^Dialog_1430015_Title^,^Justit Taylor^
^Dialog_1430015_Text0^,^What are you worried about? It's cheaply selling cheaply so try it <br> <br>^
^Dialog_1430015_answer_0_text^,^Geumhwa store^
^Dialog_1430016_Title^,^Herald Taylor^
^Dialog_1430016_Text0^,^The box I sell is a bit expensive but one contents are certain If you don't know when it is sold so well now it would be better to buy it as soon as possible <br> <br> If you sell it you can't sell it^
^Dialog_1430016_answer_0_text^,^High -quality gold coin shop^
^Dialog_1430017_Title^,^Minglelic Dolmation Paras^
^Dialog_1430017_Text0^,^As you may see with the leader the Examan's militia is an organization created by a group of adventurers who have no special affiliation and guild members below grade 2 <br> <br> We want more adventurers to work together at the militia so they sent a messenger to each village of Exara^
^Dialog_1430017_Text0_attach_0^,^<br> <br> Would you like to join us so that no one can see the militia?^
^Dialog_1430017_answer_0_text^,^Enrollment of Examan Ran Candidate^
^Dialog_1430017_answer_1_text^,^Exzanan militant withdrawal^
^Dialog_1430017_answer_2_text^,^Interpersonal damage buff acquisition^
^Dialog_1430017_answer_3_text^,^Acquisition^
^Dialog_1430017_answer_4_text^,^Interpersonal resistance buff acquisition^
^Dialog_1430018_Title^,^Mi -Dae First Alles^
^Dialog_1430018_Text0^,^As you may see with the leader the Examan's militia is an organization created by a group of adventurers who have no special affiliation and guild members below grade 2 <br> <br> We want more adventurers to work together at the militia so they sent a messenger to each village of Exara^
^Dialog_1430018_Text0_attach_0^,^<br> <br> Would you like to join us so that no one can see the militia?^
^Dialog_1430018_answer_0_text^,^Enrollment of Examan Ran Candidate^
^Dialog_1430018_answer_1_text^,^Exzanan militant withdrawal^
^Dialog_1430018_answer_2_text^,^Interpersonal damage buff acquisition^
^Dialog_1430018_answer_3_text^,^Acquisition^
^Dialog_1430018_answer_4_text^,^Interpersonal resistance buff acquisition^
^Dialog_1430019_Title^,^Men's Civil War First Aktos^
