t_key,t_koreanorg,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^OneHandDagger^,^단검^,^短剣^,^근접 쌍수 무기^,^Dagger^,^^,^^
^TwoHandGun^,^라이플^,^ライフル^,^양손 발사 무기^,^Rifle^,^^,^^
^OneHandMagicStaff^,^한손 지팡이^,^片手スタッフ^,^양손 지팡이 무기^,^Scepter^,^^,^^
^TwoHandMagicStaff^,^양손 지팡이^,^両手スタッフ^,^양손 지팡이 무기^,^Staff^,^^,^^
^twohandbow^,^활^,^弓^,^발사 쌍수 무기^,^Bow^,^^,^^
^DuelGun^,^발사 쌍수 무기^,^発射ダガー武器^,^발사 쌍수 무기^,^Dual Gun^,^^,^^
^EquipPos^,^착용 위치^,^着用位置^,^착용 위치^,^Equipped Position^,^^,^^
^Jacket^,^상의^,^上衣^,^상의^,^Top^,^^,^^
^Pants^,^하의^,^下衣^,^하의^,^Bottom^,^^,^^
^Gloves^,^장갑^,^手甲^,^장갑^,^Gloves^,^^,^^
^boots^,^신발^,^シューズ^,^투구^,^Shoes^,^^,^^
^Hat^,^투구^,^ヘルメット^,^어깨 보호구^,^Helm^,^^,^^
^Shoulder^,^어깨 보호구^,^ショルダー^,^어깨 보호구^,^Pauldron^,^^,^^
^Shield^,^방패^,^シールド^,^손목 보호구^,^Shield^,^^,^^
^Crest^,^아티팩트^,^アーティファクト^,^보조 아이템^,^Crest^,^^,^^
^Gauntlet^,^투갑^,^ガントレット^,^손목 보호구^,^Gauntlets^,^^,^^
^SubItem^,^보조 아이템^,^補助アイテム^,^보조 아이템^,^Secondary Item^,^^,^^
^Ring^,^반지^,^リング^,^반지^,^Ring^,^^,^^
^Necklace^,^목걸이^,^ネックレス^,^목걸이^,^Necklace^,^^,^^
^RequireStr^,^필요 힘^,^必要 力^,^필요 힘^,^Required Strength^,^^,^^
^RequireDex^,^필요 민첩^,^必要 敏捷^,^필요 민첩^,^Required Dexterity^,^^,^^
^RequireInt^,^필요 지능^,^必要 知能^,^필요 지능^,^Required Intelligence^,^^,^^
^RequireVit^,^필요 HP^,^必要 HP^,^필요 생명력^,^Required Health^,^^,^^
^RequireSpr^,^필요 MP^,^必要 MP^,^필요 정신력^,^Required Mana^,^^,^^
^Job^,^직업^,^職業^,^직업^,^Class^,^^,^^
^Warrior^,^버서커^,^バーサーカー^,^전사^,^Berserker^,^^,^^
^Guardian^,^가디언^,^ガーディアン^,^사제^,^Guardian^,^^,^^
^Priest^,^프리스트^,^プリスト^,^사제^,^Priest^,^^,^^
^Wizard^,^위저드^,^ウィザード^,^마법사^,^Wizard^,^^,^^
^Archer^,^레인저^,^レンジャー^,^네이쳐^,^Ranger^,^^,^^
^Thief^,^어쌔신^,^アサシン^,^암살자^,^Assassin^,^^,^^
^AttackSpeed^,^공격속도^,^攻撃速度^,^공격 속도^,^Attack Speed^,^^,^^
^Damage^,^피해^,^被害^,^데미지^,^Damage^,^^,^^
^Durability^,^내구도^,^耐久度^,^내구도^,^Durability^,^^,^^
^Maker^,^제작자^,^製作者^,^제작자^,^Crafter^,^^,^^
^EMPowerLevel^,^강화 단계^,^強化段階^,^강화 단계^,^Tempering:^,^^,^^
^sellprice^,^판매가^,^販売価格^,^^,^Sale Price^,^^,^^
^buyprice^,^구매가^,^購買価格^,^링크 가능한 크리쳐^,^Purchase Price^,^^,^^
^CreatureCanLink^,^링크 가능한 펠로우^,^リンク可能なフェロー^,^링크 가능한 크리쳐^,^Linkable Familiar^,^^,^^
^CreatureCanEquip^,^장착 가능한 펠로우^,^装着可能なフェロー^,^장착 가능한 크리쳐^,^Equipable Familiar^,^^,^^
^CreatedChar^,^생성캐릭터^,^作成キャラクター^,^생성캐릭터^,^Created Character^,^^,^^
^Warning^,^알림^,^お知らせ^,^알림^,^Notice^,^^,^^
^Personal^,^개인^,^個人^,^개인^,^Personal^,^^,^^
^Free^,^자유^,^自由^,^자유^,^Free^,^^,^^
^Summon^,^소환 하기^,^召喚する^,^소환 하기^,^Summon^,^^,^^
^Return^,^귀환 하기^,^帰還する^,^귀환 하기^,^Recall^,^^,^^
^Incubator^,^부화기^,^インキュベーター^,^부화기^,^Incubator^,^^,^^
^Error^,^에러^,^エラー^,^에러^,^Error^,^^,^^
^Notice^,^[공지 ]^,^[告知]^,^[공지 ]^,^Announcement^,^^,^^
^complete^,^완료^,^完了^,^완료^,^Complete^,^^,^^
^STP_TRAIT^,^자유^,^自由^,^자유^,^Free^,^^,^^
^STP_TECH^,^소환 하기^,^召喚する^,^소환 하기^,^Summon^,^^,^^
^STC_GENE^,^귀환 하기^,^帰還する^,^귀환 하기^,^Recall^,^^,^^
^STC_SWAP^,^부화기^,^インキュベーター^,^부화기^,^Incubator^,^^,^^
^STC_LEARN^,^에러^,^エラー^,^에러^,^Error^,^^,^^
^STC_CREATE^,^[공지 ]^,^[告知]^,^[공지 ]^,^Announcement^,^^,^^
^STC_POTEN^,^완료^,^完了^,^완료^,^Complete^,^^,^^
^STC_CHANGE^,^완료^,^完了^,^완료^,^Complete^,^^,^^
^STN_LEARN^,^완료^,^完了^,^완료^,^Complete^,^^,^^
^SCT_NONE^,^생성^,^生成^,^완료^,^Create^,^^,^^
^SCT_FORWARD^,^잠재^,^潜在^,^SKILL (LEARN)'^,^Potential^,^^,^^
^SCT_BACKWARD1^,^교체^,^交代^,^NONE'^,^Switch^,^^,^^
^SCT_BACKWARD2^,^SKILL (LEARN)^,^SKILL (LEARN)^,^정방향 캐스팅'^,^SKILL (LEARN)^,^^,^^
^SCT_DIRECT^,^NONE^,^NONE^,^역방향 캐스팅1'^,^NONE^,^^,^^
^STT_NONE^,^정방향 캐스팅^,^敵方向キャスティング^,^역방향 캐스팅2'^,^Forward Cast^,^^,^^
^STT_SELF^,^역방향 캐스팅1^,^逆方向キャスティング1^,^즉시발동'^,^Backward Cast 1^,^^,^^
^STT_GROUND^,^역방향 캐스팅2^,^逆方向キャスティング2^,^NONE' (적용대상이 없는 경우)^,^Backward Cast 2^,^^,^^
^STT_FRIENDLY^,^즉시발동^,^即時発動^,^SELF' (적용대상이 자기 자신인 경우)^,^Immediate Activation^,^^,^^
^STT_ENEMY^,^NONE (적용대상이 없는 경우)^,^NONE (適用対象がいない場合)^,^GROUND' (적용대상이 지형인 경우)^,^NONE (No Target)^,^^,^^
^STT_FAMILY^,^SELF (적용대상이 자기 자신인 경우)^,^SELF (自分自身が適用対象である場合)^,^FRIENDLY' (적용대상이 아군(성향)인 경우)^,^SELF (Target Self)^,^^,^^
^STT_OWNER^,^GROUND (적용대상이 지형인 경우)^,^GROUND (適用対象が地形の場合)^,^ENEMY' (적용대상이 적군(성향)인 경우)^,^GROUND (Target Terrain)^,^^,^^
^STT_MYCREATURE^,^FRIENDLY (적용대상이 아군(성향)인 경우)^,^FRIENDLY (適用対象が味方の場合)^,^FAMILY' (적용대상이 포커스들(MyPlayer+MyCreature)인 경우)^,^FRIENDLY (Target Ally)^,^^,^^
^CFS_NONE^,^ENEMY (적용대상이 적군(성향)인 경우)^,^ENEMY (適用対象が敵である場合)^,^OWNER' (적용대상이 네드인(MyPlayer)인 경우)^,^ENEMY (Target Enemy)^,^^,^^
^CFS_NEUTRAL^,^FAMILY (적용대상이 포커스들(MyPlayer+MyCreature)인 경우)^,^FAMILY (適用対象がフォーカス(MyPlayer+MyCreature)である場合)^,^MYCREATURE' (적용대상이 자신의 크리처들(MyCreature)인 경우)^,^FAMILY (Target (MyPlayer+MyCreature))^,^^,^^
^CFS_FURY^,^OWNER (적용대상이 네드인(MyPlayer)인 경우)^,^OWNER (適用対象が所有主(MyPlayer)である場合)^,^NONE' (아무 감정상태도 아님)^,^OWNER (Target (MyPlayer))^,^^,^^
^CFS_MORALE^,^MYCREATURE (적용대상이 자신의 크리처들(MyCreature)인 경우)^,^MYCREATURE (適用対象が自分のクリーチャー(MyCreature)である場合)^,^NEUTRAL' (일반 상태)^,^MYCREATURE (Target (MyCreature))^,^^,^^
^CFS_BRAVE^,^NONE (아무 감정상태도 아님)^,^NONE (感情状態でない)^,^FURY' (분노 상태)^,^NONE (No Emote)^,^^,^^
^CFS_FURY_EX^,^NEUTRAL (일반 상태)^,^NEUTRAL (一般状態)^,^MORALE' (사기 상태)^,^NEUTRAL (Neutral Emote)^,^^,^^
^CFS_MORALE_EX^,^FURY (분노 상태)^,^FURY (怒り状態)^,^BRAVE' (용기 상태)^,^FURY (Fury Emote)^,^^,^^
^CFS_BRAVE_EX^,^MORALE (사기 상태)^,^MORALE (勇敢な状態)^,^스킬 레벨^,^MORALE (Morale Emote)^,^^,^^
^SET_NONE^,^BRAVE (용기 상태)^,^BRAVE (勇気状態)^,^스킬 레벨^,^BRAVE (Brave Emote)^,^^,^^
^SET_PHYSIC^,^FURY_EX (분노폭발 상태)^,^FURY_EX (怒りマックス状態)^,^스킬 레벨^,^FURY_EX (Fury Explosion)^,^^,^^
^SET_MAGIC^,^스킬 레벨^,^スキルレベル^,^스킬 레벨^,^Skill Level^,^^,^^
^SET_MIND^,^스킬 레벨^,^スキルレベル^,^스킬 레벨^,^Skill Level^,^^,^^
^STS_DEATH^,^스킬 레벨^,^スキルレベル^,^스킬 레벨^,^Skill Level^,^^,^^
^STS_ALIVE^,^스킬 레벨^,^スキルレベル^,^스킬 레벨^,^Skill Level^,^^,^^
^STS_ALL^,^스킬 레벨^,^スキルレベル^,^스킬 레벨^,^Skill Level^,^^,^^
^SkillLevel^,^스킬 레벨^,^スキルレベル^,^스킬 레벨^,^Skill Level^,^^,^^
^UseMP^,^소비 MP^,^消費 MP^,^소비 에너지^,^Mana Cost^,^^,^^
^Attribute^,^속성^,^属性^,^속성^,^Affinity^,^^,^^
^active^,^액티브^,^アクティブ^,^패시브^,^Active^,^^,^^
^Passive^,^패시브^,^パッシブ^,^패시브^,^Passive^,^^,^^
^CastTime^,^시전 시간^,^キャスト時間^,^시전 시간^,^Cast Time:^,^^,^^
^Second^,^초^,^秒^,^초^,^sec^,^^,^^
^Backward^,^시전시 발동^,^キャストの際、発動^,^역방향^,^Activated When Casting^,^^,^^
^CastDirect^,^즉시시전^,^即時キャスト^,^즉시 시전^,^Instant^,^^,^^
^StandByCoolTime^,^재사용 대기 시간^,^リキャストタイム^,^재사용 대기 시간^,^Cooldown^,^^,^^
^SkillEffect^,^스킬 효과^,^スキル効果^,^스킬 효과^,^Skill Effect^,^^,^^
^RequireWeapon^,^필요 무기^,^必要武器^,^필요 무기^,^Weapon:^,^^,^^
^RequireHP^,^소모 HP^,^消耗HP^,^소모 체력^,^Health Consumed:^,^^,^^
^RequireLevel^,^사용 레벨^,^使用レベル^,^필요 레벨^,^Required Level:^,^^,^^
^equiplevel^,^착용 레벨^,^着用レベル^,^필요 스킬 누적 포인트^,^Required Level:^,^^,^^
^RequrePoint^,^필요 스킬 누적 포인트^,^必要スキル累積ポイント^,^필요 스킬 누적 포인트^,^Cumulative Required Skill Points^,^^,^^
^NextLevel^,^다음 레벨^,^次のレベル^,^다음 레벨^,^Next Level^,^^,^^
^Form^,^체형^,^体型^,^체형^,^Build^,^^,^^
^Hair^,^머리^,^頭^,^머리^,^Head^,^^,^^
^Face^,^얼굴^,^顔^,^얼굴^,^Face^,^^,^^
^Channel^,^채널^,^チャンネル^,^채널^,^Channel^,^^,^^
^Closed^,^포화^,^飽和^,^잠김^,^Full^,^^,^^
^Normal^,^일반^,^一般^,^보통^,^Common^,^^,^^
^Recommend^,^쾌적^,^快適^,^쾌적^,^Best^,^^,^^
^Crowded^,^혼잡^,^混雑^,^혼잡^,^Available^,^^,^^
^PossessCreature^,^소유 펠로우^,^所有フェロー^,^소유 크리쳐^,^Owned Familiar^,^^,^^
^Nedian^,^네드인^,^獲得権保持者^,^네드인^,^NED^,^^,^^
^CreateDialog^,^대화창 생성^,^チャットページ作成^,^대화창 생성^,^Create Chat Window^,^^,^^
^DeleteDialog^,^대화창 삭제^,^チャットページ削除^,^대화창 삭제^,^Delete Chat Window^,^^,^^
^SetChannel^,^표시 채널 설정^,^表示チャンネル設定^,^표시 채널 설정^,^Set Channel^,^^,^^
^ChatNormal^,^일 반^,^一般^,^일 반^,^General Chat^,^^,^^
^ChatParty^,^파 티^,^パーティー^,^파 티^,^Party Chat^,^^,^^
^ChatGuild^,^길 드^,^ギルド^,^길 드^,^Guilde Chat^,^^,^^
^ChatWhisper^,^귓속말^,^ささやき^,^귓속말^,^Whisper^,^^,^^
^ChatPublic^,^공 개^,^公開^,^공 개^,^Public Chat^,^^,^^
^ChatTrade^,^거 래^,^取引^,^거 래^,^Trade Chat^,^^,^^
^ChatSystem^,^시스템^,^システム^,^시스템^,^System^,^^,^^
^Gold^,^골드^,^ゴールド^,^골드^,^gold^,^^,^^
^Silver^,^실버^,^シルバー^,^실버^,^silver^,^^,^^
^Copper^,^쿠퍼^,^コッパー^,^쿠퍼^,^copper^,^^,^^
^Trade^,^거래^,^取引^,^거래 하기^,^Trade^,^^,^^
^PartyInvite^,^파티초대^,^パーティー招待^,^파티 초대^,^Party Invite^,^^,^^
^Duel^,^결투하기^,^決闘する^,^결투 하기^,^Duel^,^^,^^
^Match^,^교배하기^,^交配する^,^교배 하기^,^Familiar Mating^,^^,^^
^PartyExpel^,^파티원 내보내기^,^パーティーメンバー追放^,^파티원 내보내기^,^Kick Party Member^,^^,^^
^PartyCommission^,^파티장 위임^,^パーティーリーダー委任^,^파티장 위임^,^Delegate party leader^,^^,^^
^PartyLeave^,^파티에서 나가기^,^パーティー脱退^,^파티에서 나가기^,^Leave Party^,^^,^^
^PartyQuestShare^,^퀘스트 공유하기^,^クエスト共有^,^아이템 획득 방식^,^Share Quest^,^^,^^
^PartyInvite_NoSpace^,^파티초대^,^パーティー招待^,^^,^Party Invite^,^^,^^
^PartyLeave_NoSpace^,^파티탈퇴^,^パーティー脱退^,^^,^Leave party^,^^,^^
^GetItemRule^,^아이템 획득 방식^,^アイテム獲得方式^,^아이템 획득 방식^,^Item Distribution^,^^,^^
^GetItemGrade^,^아이템 획득 적용 등급^,^アイテム獲得適用等級^,^아이템 획득 적용 등급^,^Item Distribution Grade^,^^,^^
^SetLeaderCreature^,^리더 펠로우로 설정^,^リーダーフェローに設定^,^리더 크리쳐로 설정^,^Set Familiar as Leader^,^^,^^
^DuelFree^,^자유 결투^,^自由決闘^,^자유 결투^,^Free Duel^,^^,^^
^DuelNormal^,^정식 결투^,^正式決闘^,^정식 결투^,^Official Duel^,^^,^^
^GetItemRuleFree^,^자유 획득^,^自由獲得^,^자유 획득^,^Acquired from Free Duel^,^^,^^
^GetItemRuleOrder^,^순서 획득^,^順番獲得^,^순서 획득^,^Acquired Order for Duel^,^^,^^
^GetItemRuleLooter^,^담당 획득^,^担当獲得^,^담당 획득^,^Acquired to be in Charge^,^^,^^
^GetItemRuleNoLimit^,^제한 없음^,^制限なし^,^제한 없슴^,^No Limit^,^^,^^
^GetItemRuleNormal^,^일반^,^一般^,^^,^Common^,^^,^^
^GetItemRuleRare^,^정예^,^精鋭^,^희귀 이상^,^Elite^,^^,^^
^GetItemRuleHero^,^영웅^,^英雄^,^영웅 이상^,^Heroic^,^^,^^
^GetItemRuleLegend^,^전설^,^伝説^,^전설 이상^,^Legendary^,^^,^^
^NGT_MERCHANT^,^상인^,^商人^,^상인^,^Merchant^,^^,^^
^NGT_GENERAL^,^일반몹^,^一般モンスター^,^일반몹^,^Monster^,^^,^^
^NGT_BOSS^,^보스^,^ボス^,^보스^,^Boss^,^^,^^
^NGT_RAID^,^레이드^,^レイド^,^레이드^,^Raid^,^^,^^
^NGT_SUMMON^,^소환수^,^召喚獣^,^소환수^,^Summoned^,^^,^^
^NGT_MINE^,^지뢰^,^地雷^,^지뢰^,^Mine^,^^,^^
^NGT_GENERALNPC^,^일반 NPC^,^一般 NPC^,^일반 NPC^,^NPC^,^^,^^
^Minute^,^분^,^分^,^분^,^min^,^^,^^
^Male^,^남자^,^男性^,^남자^,^Male^,^^,^^
^Female^,^여자^,^女性^,^여자^,^Female^,^^,^^
^Weapon^,^장비(무기)^,^装備 (武器)^,^무기^,^Weapons^,^^,^^
^Armor^,^장비(방어구)^,^装備 (防具)^,^방어구^,^Armor^,^^,^^
^Sub^,^장비(보조)^,^装備 (補助)^,^서브^,^Sub Equipment^,^^,^^
^Accessory^,^장비(장신구)^,^装備 (装身具)^,^장신구^,^Jewelry^,^^,^^
^Quest^,^퀘스트^,^クエスト^,^퀘스트^,^Quest^,^^,^^
^Exchange^,^잡화^,^雑貨^,^소모성^,^General Goods^,^^,^^
^consume^,^소모 아이템^,^消耗アイテム^,^매거진^,^Consumables^,^^,^^
^enchantstone^,^영혼석^,^ソウルストーン^,^환전^,^Soul Stones^,^^,^^
^materialitem^,^제작재료^,^製作材料^,^가방^,^Crafting Material^,^^,^^
^skillbook^,^스킬북^,^スキルブック^,^돈^,^Skill Books^,^^,^^
^monstersheet^,^도감^,^図鑑^,^편지^,^Books^,^^,^^
^dyeingitem^,^염색약^,^染色薬^,^크리쳐^,^Dyes^,^^,^^
^Bag^,^가방^,^かばん^,^가방^,^Inventory^,^^,^^
^box^,^선물상자^,^プレゼントボックス^,^레벨^,^Gift Box^,^^,^^
^Creature^,^펠로우^,^フェロー^,^크리쳐^,^Familiars^,^^,^^
^Money^,^돈^,^マネー^,^돈^,^Money^,^^,^^
^Level^,^레벨^,^レベル^,^레벨^,^Level^,^^,^^
^Class^,^클래스^,^クラス^,^클래스^,^Class^,^^,^^
^Faction^,^성향^,^性向^,^성향^,^Playstyle^,^^,^^
^MyState^,^내상태^,^自分の状態^,^내상태^,^My Status^,^^,^^
^Battle^,^전투^,^戦闘^,^전투^,^Combat^,^^,^^
^General^,^일반^,^一般^,^일반^,^General^,^^,^^
^TargetState^,^타겟상태^,^ターゲット状態^,^타겟상태^,^Target Status^,^^,^^
^Standard^,^수준^,^スタンダード^,^수준^,^Standard^,^^,^^
^Elite^,^정예^,^精鋭^,^정예^,^Elite^,^^,^^
^NormalAttack^,^일반공격^,^一般攻撃^,^일반공격^,^Normal Attack^,^^,^^
^QuestRequest^,^의뢰 내용^,^依頼内容^,^의뢰 내용^,^Quest Solicitation^,^^,^^
^QuestCoMPlete^,^결과 보고^,^結果報告^,^결과 보고^,^Quest Complete^,^^,^^
^QuestText^,^내용^,^内容^,^내용^,^Quest Text^,^^,^^
^Reward^,^보상^,^報酬^,^보상^,^Rewards^,^^,^^
^RewardMoney^,^보상금^,^報酬金^,^보상금^,^Reward Money^,^^,^^
^RewardSkillSelect^,^보상 스킬(선택)^,^報酬スキル (選択)^,^보상 스킬(선택)^,^Reward Skill (Select)^,^^,^^
^RewardSkillNormal^,^보상 스킬(기본)^,^報酬スキル (基本)^,^보상 스킬(기본)^,^Reward Skill (Normal)^,^^,^^
^RewardItemSelect^,^보상 아이템(선택)^,^報酬アイテム (選択)^,^보상 아이템(선택)^,^Reward Item (Select)^,^^,^^
^RewardItemNormal^,^보상 아이템(기본)^,^報酬アイテム (基本)^,^보상 아이템(기본)^,^Reward Item (Normal)^,^^,^^
^SelectCreature^,^펠로우 선택^,^フェロー選択^,^크리쳐 선택^,^Select Familiar^,^^,^^
^QuestList^,^퀘스트 목록^,^クエストリスト^,^퀘스트 목록^,^Quest List^,^^,^^
^BTAccept^,^수 락^,^受諾^,^수 락^,^Accept^,^^,^^
^BTConfirm^,^확 인^,^確認^,^확 인^,^Confirm^,^^,^^
^BTCoMPlete^,^완 료^,^完了^,^완 료^,^Complete^,^^,^^
^SkillTreeWarrior1^,^일 격^,^一撃^,^일 격^,^Strike (Tree Warrior Skill)^,^^,^^
^SkillTreeWarrior2^,^제 압^,^制圧^,^제 압^,^Oppress (Tree Warrior Skill)^,^^,^^
^SkillTreeWarrior3^,^방 어^,^防御^,^방 어^,^Defense (Tree Warrior Skill)^,^^,^^
^SkillTreePriest1^,^지 원^,^支援^,^지 원^,^Support^,^^,^^
^SkillTreePriest2^,^회 복^,^回復^,^회 복^,^Recover^,^^,^^
^SkillTreePriest3^,^정 신^,^精神^,^정 신^,^Mind^,^^,^^
^SkillTreeWizard1^,^화 염^,^火炎^,^화 염^,^Fire^,^^,^^
^SkillTreeWizard2^,^얼 음^,^氷^,^얼 음^,^Ice^,^^,^^
^SkillTreeWizard3^,^전 기^,^電気^,^전 기^,^Storm^,^^,^^
^SkillTreeNature1^,^사 격^,^射撃^,^사 격^,^Shoot^,^^,^^
^SkillTreeNature2^,^지 원^,^支援^,^지 원^,^Support^,^^,^^
^SkillTreeNature3^,^저 주^,^呪い^,^저 주^,^Curse^,^^,^^
^SkillTreeThief1^,^기 습^,^奇襲^,^기 습^,^Raid^,^^,^^
^SkillTreeThief2^,^보 복^,^仕返し^,^보 복^,^Revenge^,^^,^^
^SkillTreeThief3^,^생 존^,^生存^,^생 존^,^Survive^,^^,^^
^ViewEntire^,^전체 보기^,^全体確認^,^전체 보기^,^View All^,^^,^^
^CurPos^,^현재 위치^,^現在位置^,^현재 위치^,^Current Location^,^^,^^
^EntireMap^,^전체 지도^,^全体マップ^,^전체 지도^,^World Map^,^^,^^
^Sundries^,^잡화^,^雑貨^,^잡화^,^General Goods^,^^,^^
^Repair^,^장비수리^,^装備修理^,^수리^,^Repair^,^^,^^
^ResurrectPoint^,^부활 위치^,^復活位置^,^바로부활^,^Revival Shrine^,^^,^^
^Hydrate^,^수화물^,^手荷物^,^수화물^,^Baggage^,^^,^^
^Except^,^외^,^外^,^외^,^Other^,^^,^^
^Persons^,^명^,^名^,^명^,^Name^,^^,^^
^AttributeAttack^,^속성공격^,^属性攻撃^,^속성공격^,^Affinity Attack^,^^,^^
^Cost^,^비용^,^費用^,^비용^,^Cost^,^^,^^
^failure^,^실패^,^失敗^,^^,^Fail^,^^,^^
^Target^,^대상^,^対象^,^^,^Target:^,^^,^^
^deathblow^,^치명타^,^クリティカル^,^^,^Critical Hit^,^^,^^
^maximize^,^치명타^,^クリティカル^,^^,^Critical Hit^,^^,^^
^avoid^,^회피^,^回避^,^^,^Evasion^,^^,^^
^miss^,^빗맞음^,^ハズレ^,^^,^Miss^,^^,^^
^defense^,^방어^,^防御^,^^,^Defense^,^^,^^
^tradeinvite_nospace^,^거래^,^取引^,^^,^Trade^,^^,^^
^duelinvite_nospace^,^결투^,^決闘^,^^,^Duels^,^^,^^
^friendinvite_nospace^,^친구초대^,^フレンド招待^,^^,^Friend invite^,^^,^^
^targetme^,^자신^,^自分^,^^,^Self^,^^,^^
^targetcoMPany^,^아군^,^味方^,^^,^Ally^,^^,^^
^targetparty^,^파티^,^パーティー^,^^,^Party^,^^,^^
^targetenemy^,^적^,^敵^,^^,^Enemy^,^^,^^
^targetground^,^땅^,^土^,^^,^Ground^,^^,^^
^targetnone^,^논타겟^,^ノンターゲット^,^^,^No Target^,^^,^^
^attackpow^,^공격력^,^攻撃力^,^^,^Attack^,^^,^^
^subattackpow^,^보조공격력^,^補助攻撃力^,^^,^Sub-attack^,^^,^^
^attackrate^,^공격률^,^攻撃率^,^^,^Attack Rate^,^^,^^
^defensepow^,^방어도^,^防御度^,^^,^Defense^,^^,^^
^defanserate^,^물리 방어력^,^物理防御力^,^^,^Phy. Defense^,^^,^^
^gaugerate^,^게이지^,^ゲージ^,^^,^Gauge^,^^,^^
^neutral^,^중립^,^中立^,^^,^Neutral^,^^,^^
^elgenus^,^El Genus^,^El Genus^,^^,^El Genus^,^^,^^
^purengere^,^Purengere^,^Purengere^,^^,^Purengere^,^^,^^
^develier^,^Develier^,^Develier^,^^,^Develier^,^^,^^
^player3^,^제3세력^,^第 3勢力^,^^,^The Third Power^,^^,^^
^fnpc^,^우호NPC^,^友好NPC^,^^,^Ally^,^^,^^
^enpc^,^적NPC^,^敵NPC^,^^,^Enemy^,^^,^^
^enpc_beast^,^적NPC 육식형^,^敵NPC 肉食型^,^^,^Carnivorous Enemy^,^^,^^
^enpc_animal^,^적NPC 초식형^,^敵NPC 草食型^,^^,^Herbivorous Enemy^,^^,^^
^none^,^무성향^,^無性向^,^^,^No Traits^,^^,^^
^hour^,^시간^,^時間^,^^,^hr^,^^,^^
^day^,^일^,^日^,^^,^Day^,^^,^^
^HP^,^생명력^,^HP^,^enu체력^,^Health^,^^,^^
^MP^,^마나^,^MP^,^enu에너지^,^Mana^,^^,^^
^wppHattpow^,^물리 공격력^,^物理攻撃力^,^^,^Phys Attack^,^^,^^
^sppHattpow^,^마법 공격력^,^魔法攻撃力^,^^,^Magic Attack^,^^,^^
^fireattpow^,^화염 공격력^,^火炎攻撃力^,^^,^Fire Attack^,^^,^^
^iceattpow^,^냉기 공격력^,^冷気攻撃力^,^^,^Ice Attack^,^^,^^
^lightattpow^,^빛 공격력^,^光攻撃力^,^^,^Light Attack^,^^,^^
^darkattpow^,^어둠 공격력^,^闇攻撃力^,^enu체력^,^Dark Attack^,^^,^^
^wpphdefpow^,^방어력^,^防御力^,^enu에너지^,^Defense^,^^,^^
^spphdefpow^,^마법 방어도^,^魔法防御度^,^^,^Magic Defense Level^,^^,^^
^firedefpow^,^화염 방어도^,^火炎防御度^,^^,^Fire Defense Level^,^^,^^
^icedefpow^,^냉기 방어도^,^冷気防御度^,^^,^Ice Defense Level^,^^,^^
