t_key,t_koreanorg,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^Caption_Sf_0_1_0018_04^,^진실된 시야의 물약을 마신다면 그 모습을 볼 수가 있거든요.^,^真実のポーションを飲めばその姿を見えます。^,^^,^With a truthsight potion, your body will straddle the line between dead and living.^,^^,^^
^Caption_sp_lever_01^,^나는 경비병을 맡을테니 서둘러 문을 열게!^,^私が警備兵の相手をするから早く扉を開けてくれ!^,^^,^Get tHat door open. We need to keep moving.^,^^,^^
^Caption_sp_stone_01^,^뭐하나? 어서 지배석을 파괴하게!^,^何をしてる？早く生命石を破壊しろ！^,^^,^Quick! We have to break tHat stone!^,^^,^^
^Caption_SP_end_0001^,^자네 어디 다친데는 없나?^,^君、怪我とかはないか？^,^^,^Are you hurt?^,^^,^^
^Caption_SP_end_0002^,^아슬아슬했군요. 공주님께선 어떻게 되셨습니까?^,^ギリギリでしたね。姫様はどうなさいました？^,^^,^Where's the Princess?^,^^,^^
^Caption_SP_end_0003^,^공주님을 구출하진 못했네. 너무.. 늦었어.^,^姫様の救出は失敗した。遅すぎた。^,^^,^I'm sorry. I've failed. Rondo took her.^,^^,^^
^Caption_SP_end_0004^,^그렇군요. 그럼, 어떻게 하죠?^,^そうですか。ではどうなさいますか？^,^^,^WHat should we do?^,^^,^^
^Caption_SP_end_0005^,^서둘러 왕국으로 돌아가 국왕 폐하를 만나야 해. 구해낸 친구들이 상황을 보고 할 걸세.^,^早く王国に帰還し、国王陛下を謁見しないと。助け出したやつらが状況を報告する。^,^^,^We need to inform the king right away.^,^^,^^
^Caption_SP_end_0006^,^알겠습니다. 항해사! 속도를 올려라!^,^了解しました。航海士!速度を上げろ!^,^^,^Let's move!^,^^,^^
^Caption_SF_start_0001^,^하카나스 왕국까진 얼마나 남았소?^,^ハカナス王国まではあとどのくらいだ？^,^^,^You're taking us over Brakarr Forest?^,^^,^^
^Caption_SF_start_0002^,^시간 절약을 위해 우회하지 않고, 브라기 종족이 지배하는 숲 상공을 통과하고 있습니다.^,^時間を短縮するため、正式な航路ではありませんが迂回せずにブラカルの森上空を通過しています。^,^^,^Yes, sir. It's not an official route, but it should save time.^,^^,^^
^Caption_SF_start_0003^,^쉽진 않겠군.^,^簡単にはいかなそうだな。^,^^,^If we're lucky...^,^^,^^
^Caption_SF_start_0004^,^브라기들의 공격이다!!^,^敵の攻撃だ！^,^^,^Enemy attack!^,^^,^^
^Caption_SF_start_0005^,^좌측 엔진이 파괴됐다! 비행선이… 추락한다!^,^フェローが攻撃された…墜落する！^,^^,^We're going down! Hold on!^,^^,^^
^Caption_SP_start_0001^,^나는 섀도우 클랜의 크로우일세. [UserName], 자네를 구출하러 왔네!^,^私はシャドウクランのクロウだ。 [UserName]、君を助けにきた!^,^^,^I'm Crow, leader of the Onyx Order. I'm here to save you.^,^^,^^
^Caption_sf_0_1_0010_01^,^브라기 놈들이 저런 물건을 만들다니^,^ブラギのやつらめ、よくもあんなものを作ってくれたな…^,^^,^I don't know where those braghins got their weapons...^,^^,^^
^Caption_sf_0_1_0010_02^,^아무리 우리 기사단이 용맹하다지만 지금은 많이 지쳐있어서^,^騎士団が勇猛だとは言え、団員が疲弊している今のような状況では…。^,^^,^But they've got us pinned down on open ground.^,^^,^^
^Caption_sf_0_1_0010_03^,^쉬지 않고 날아오는 저 거대석궁을 상대로는 방법이 없다네^,^矢の雨の中を進軍するのは無謀というものだ。^,^^,^We'll never win this fight as long as the sky is raining hell on us.^,^^,^^
^Caption_sf_0_1_0010_04^,^자네가 저 석궁을 좀 맡아주지 않겠나?^,^頼む…あのバリスタをどうにかしてきてくれ。^,^^,^I need someone to get behind their lines and take them out. Understood?^,^^,^^
^Caption_sf_0_1_0011_01^,^브라기의 배후에는 화염골렘이 있다네. 이놈만 아니면 브라기 따위는…^,^ブラギ族の裏にはマグマゴーレムがいる。ゴーレムさえいなければブラギ族なんて…^,^^,^The braghins would be nothing without their golem.^,^^,^^
^Caption_sf_0_1_0011_02^,^크흠, 화염골렘이 있는 곳은 기사들이 싸우기 어려운 곳이라 피해만 입고 있네.^,^ゴホン、マグマゴーレムがいる場所は戦闘どころじゃない、過酷な環境で、甚大な被害が出ている。^,^^,^But the golem would be hard to battle in its lair. It's been too dangerous...^,^^,^^
^Caption_sf_0_1_0011_03^,^기사들로는 무리였지만 자네라면 해치울 방법을 찾을 수 있을 것 같군.^,^騎士団は壊滅したが、君なら倒す方法を見つけられる気がするな。^,^^,^Until now. I believe you could defeat it. I think you have the power.^,^^,^^
^Caption_sf_0_1_0029_01^,^브라기들이 신성시하는 빛나는 크리스탈..^,^ブラギ族が信仰の対象としている輝くクリスタル…^,^^,^The braghins seem to have found some kind of magic crystal.^,^^,^^
^Caption_sf_0_1_0029_02^,^고대 무기들을 되살릴 마지막 조각이지.^,^結界を解く為に必要な最後の品だ。^,^^,^THat kind of technology must be part of an ancient weapon.^,^^,^^
^Caption_sf_0_1_0029_03^,^크리스탈을 반드시 손에 넣어야 하네!^,^クリスタルを必ず手に入れなければならない！^,^^,^Let's make sure they don't figure out how to use it.^,^^,^^
^Caption_hk_0_1_0014_01^,^누가 이런 일을 일으킨 걸까요.^,^誰がこんなことを。^,^^,^Who would do such a thing?^,^^,^^
^Caption_hk_0_1_0014_02^,^사악한 의도가 느껴집니다.^,^邪悪な意図が感じられます。^,^^,^This is no accident. Someone planned this.^,^^,^^
^Caption_hk_0_1_0014_03^,^어둡고 잔인한 악의가 넘치고 있어요…^,^どす黒く残忍な悪意で満ちています…^,^^,^This place is full of a dark and cruel energy...^,^^,^^
^Caption_hk_0_1_0014_04^,^배후에 무엇이 있는지 밝혀내주세요.^,^背後に何があるか明らかにしてください。^,^^,^Help us find out wHat's behind all of this.^,^^,^^
^Caption_hk_0_1_0047_01^,^최초의 흡혈귀가 발견되고 며칠이 지나지도 않았습니다.^,^最初の吸血鬼が発見されてからまだ数日しか経ってません。^,^^,^It's only been a few days since we found the first body.^,^^,^^
^Caption_hk_0_1_0047_02^,^그런데, 이미 이곳은 마을이라고 할 수도 없군요.^,^ですが、ここはもう村とも呼べなくなってしましました。^,^^,^Now this place is a den of vampires.^,^^,^^
^Caption_hk_0_1_0047_03^,^주민 대부분이 흡혈귀가 되었으니 믿을 수가 없습니다.^,^大勢の住民が吸血鬼になったなんて信じれらません。^,^^,^We've lost too many good people.^,^^,^^
^Caption_hk_0_1_0047_04^,^원인을 밝혀야겠습니다.^,^原因を調べないと。^,^^,^We have to find out wHat's behind this.^,^^,^^
^Caption_sf_0_1_0001_03_01^,^이봐! 저녀석 또 왔다구. 이번엔 제대로 할까?^,^おい！あいつまた来たんだよ。今回はちゃんとやってくれるな？^,^^,^Look! He's back.^,^^,^^
^Caption_sf_0_1_0001_03_02^,^이번엔 제대로 하고 있는거 맞아?^,^今回は真面目にやってるか？^,^^,^We have to get it right this time.^,^^,^^
^Caption_sf_0_1_0001_03_03^,^가만히 좀 있으라니깐! 워워 말 좀 들어!^,^おとなしくしてくれよ！ほら、言うことを聞けよ！^,^^,^I told you to stay still!^,^^,^^
^Caption_sf_0_1_0001_03_04^,^아! 난 왜 도대체 안되는거야? 이건 뭐…^,^ああ！一体僕はなんで駄目なんだよ？これはまあ…^,^^,^Why isn't this working?!^,^^,^^
^Caption_sf_0_1_0001_03_05^,^이그… 뒤에서 접근하라고 그렇게 말을 했건만…^,^えぐぐ… 後ろから接近しろとあれほど言ったのに…^,^^,^I told you to approach from behind...^,^^,^^
^Caption_sf_0_1_0001_03_06^,^날씨도 더운데 보고 있자니 속이 타는군.^,^こんなに蒸し暑い天気なのに見ていられないな。^,^^,^It's hot enough outside, but watching you is making my blood boil.^,^^,^^
^Caption_sf_0_1_0001_03_07^,^이봐 친구! 자네도 펠로우 하나를 길들이려거든. 자네 수준에 맞는 놈을 잘 선택하라구.^,^おい、あんた！あんたもフェローを捕獲するなら、あんたの身の丈に合う奴をちゃんと選べよ。^,^^,^You should try taming a familiar. Just pick one around your level.^,^^,^^
^Caption_f00_start_01_01^,^정신이 들었나? 공주님은 이곳에 없는 것 같군.^,^気がついたか? 姫様はここにはいないらしい。^,^^,^Wake up. I'm getting you out of here.^,^^,^^
^Caption_f00_start_01_02^,^자, 이쪽으로 오게! 공주님의 행방을 알아보도록 하세.^,^さあ、こっちに来い！姫様の行方を捜すぞ。^,^^,^Come this way! Go find the princess.^,^^,^^
^Caption_f00_lever_01_01^,^내가 처리할테니 서둘러 문을 열게!^,^私が相手をしよう、早く扉を開けるんだ！^,^^,^Get tHat door open. We need to keep moving.^,^^,^^
^Caption_f00_stone_01_01^,^뭐하나? 어서 지배석을 파괴하게!^,^あの生命石がある限り、奴は倒せない！あれを破壊するんだ！^,^^,^Quick! We have to break tHat stone!^,^^,^^
^Caption_f00_rex_01_01^,^어리석은 것들! 이 곳에선 쥐새끼 한마리도 빠져나갈 수 없다!^,^愚か者どもが。ここからはネズミ一匹とて逃がしはしない。^,^^,^Puny humans. Your parole has been denied.^,^^,^^
^Caption_f00_door_01_01^,^탈옥자다! 잡아라!^,^脱走者だ！逃がすな！^,^^,^The prisoners have escaped! After them!^,^^,^^
^Caption_f00_door_01_02^,^공격을 퍼부어라!^,^総攻撃だ！^,^^,^Attack them!^,^^,^^
^Caption_f00_door_01_03^,^모두 서둘러!^,^皆、急げ！^,^^,^Hurry up everyone!^,^^,^^
^Caption_f01_start_01^,^이제 곧 브라카르 숲인가?^,^もうすぐブラカルの森か？^,^^,^You're taking us over Brakarr Forest?^,^^,^^
^Caption_f01_start_02^,^네. 정식 항로는 아니지만 수도성 도착은 빨라질 겁니다.^,^ええ、正式な航路ではありませんが、城には早く到着できるでしょう。^,^^,^Yes, sir. It's not an official route, but it should save time.^,^^,^^
^Caption_f01_start_03^,^쉽진 않겠군.^,^簡単にはいかなそうだな。^,^^,^If we're lucky...^,^^,^^
^Caption_f01_start_04^,^크윽!?^,^くうっ！？^,^^,^Tsch!^,^^,^^
^Caption_f01_start_05^,^브라기들의 공격이다!!^,^ブラギ族の攻撃だ！^,^^,^Enemy attack!^,^^,^^
^Caption_f01_start_06^,^적의 공격이다!^,^敵の攻撃だ！^,^^,^Enemy attack!^,^^,^^
^Caption_f01_start_07^,^모두 추락에 대비하라!!^,^不時着する！全員、態勢を整えろ！^,^^,^We're going down! Hold on!^,^^,^^
^Caption_f01_start_08^,^모두 꽉 잡아!^,^全員しっかり捕まってろ！^,^^,^Hold on tight!^,^^,^^
^Caption_f00_princess_01^,^분하다! 공주님을 지키지 못해서… (컷씬 작업중)^,^無念だ!姫様を守り切れず… (カットシーン作業中)^,^^,^I'm so angry! I couldn't rescue princess... (Cutscene in development)^,^^,^^
^Caption_f00_princess_02^,^반항을 하다니 어리석은 것들. (컷씬 작업중)^,^抵抗するなんて愚かな者ども。 (カットシーン作業中)^,^^,^How dare they rebel. (Cutscene in development)^,^^,^^
^Caption_f00_princess_03^,^공주는 사란트님에게 데려간다. (컷씬 작업중)^,^姫はサラント様に連れていく。 (カットシーン作業中)^,^^,^Salant will take the princess. (Cutscene in development)^,^^,^^
^Caption_f00_princess_04^,^공주님!! (컷씬 작업중)^,^姫様!! (カットシーン作業中)^,^^,^Princess!! (Cutscene in development)^,^^,^^
^Caption_f00_princess_05^,^살아남은 놈들은 감옥에 가둬라! (컷씬 작업중)^,^生き残ったやつらは牢に入れろ! (カットシーン作業中)^,^^,^Put the live ones in the prison! (Cutscene in development)^,^^,^^
^Caption_f00_princess_06^,^하아… 공주님은 이곳에 안 계십니다. (컷씬 작업중)^,^はあ…姫様はここにはいらっしゃいません。 (カットシーン作業中)^,^^,^Sigh... The princess is not here. (Cutscene in development)^,^^,^^
^Caption_f00_princess_07^,^공주님은 사란트의 군대에 끌려가셨습니다. (컷씬 작업중)^,^姫様はサラントの軍隊に連れ込まれました。 (カットシーン作業中)^,^^,^The princess was abducted by Salant's army. (Cutscene in development)^,^^,^^
^Caption_f00_princess_A1^,^공주님은 어떻게 된건가? (컷씬 작업중)^,^姫様はどうなさったのか? (カットシーン作業中)^,^^,^WHat happened to the princess? (Cutscene in development)^,^^,^^
^Caption_f00_princess_A2^,^하아… 공주님께선 이곳에 안 계십니다. (컷씬 작업중)^,^はあ…姫様はここにはいらっしゃいません。 (カットシーン作業中)^,^^,^Sigh... The princess is not here. (Cutscene in development)^,^^,^^
^Caption_f00_princess_A3^,^공주님께선 자신이 가진 힘에 대한 의문으로 목적지로 가던 중이었습니다. (컷씬 작업중)^,^姫様はご自身の力に対する疑問で目的地に向かう途中でした。 (カットシーン作業中)^,^^,^The princess was heading somewhere with the question about her power. (Cutscene in development)^,^^,^^
^Caption_f00_princess_A4^,^우린 공주님을 호위하는 것이 임무였지요. (컷씬 작업중)^,^自分たちは姫様の護衛が任務でした。 (カットシーン作業中)^,^^,^Our role was to protect the princess. (Cutscene in development)^,^^,^^
^Caption_f00_princess_A5^,^공주님은 여신의 힘을 가지고 태어나셨습니다. (컷씬 작업중)^,^姫様は女神の力を持って生まれました。 (カットシーン作業中)^,^^,^The princess was born with a power of goddess. (Cutscene in development)^,^^,^^
^Caption_f00_princess_A6^,^그때 마신을 부활시키려는 마신의 부하들이… 공격해왔습니다! (컷씬 작업중)^,^その時魔神を復活させようとする魔神の部下たちが…攻撃してきました! (カットシーン作業中)^,^^,^At tHat time, the underlings tHat tried to bRing God of Ruin back to life started to.... Attack! (Cutscene in development)^,^^,^^
^Caption_f00_princess_A7^,^공격하라! (컷씬 작업중)^,^攻撃せよ! (カットシーン作業中)^,^^,^Attack! (Cutscene in development)^,^^,^^
^Caption_f00_princess_A8^,^습격이다! 공주님을 지켜야 한다. (컷씬 작업중)^,^襲撃だ!姫様を守れ! (カットシーン作業中)^,^^,^Ambush! Protect the princess!^,^^,^^
^Caption_f00_princess_A9^,^우리는 최선을 다해 싸웠습니다. (컷씬 작업중)^,^自分たちは最善を尽くしました。 (カットシーン作業中)^,^^,^We've done our best to fight. (Cutscene in development)^,^^,^^
^Caption_f00_princess_A10^,^하지만 역부족이었습니다. (컷씬 작업중)^,^でも力不足でした。 (カットシーン作業中)^,^^,^But it was not enough. (Cutscene in development)^,^^,^^
^Caption_f00_princess_A11^,^분하다! 공주님을 지키지 못하다니! (컷씬 작업중)^,^無念だ!姫様を守れないとは! (カットシーン作業中)^,^^,^I'm so angry! I couldn't rescue princess!(Cutscene in development)^,^^,^^
^Caption_f00_princess_A12^,^반항을 하다니 어리석은 것들.. (컷씬 작업중)^,^抵抗するなんて愚かなやつらめ (カットシーン作業中)^,^^,^How dare they rebel. (Cutscene in development)^,^^,^^
^Caption_f00_princess_A13^,^공주는 사란트님에게 데려간다. (컷씬 작업중)^,^姫はサラント様に連れていく。(カットシーン作業中)^,^^,^Salant will take the princess. (Cutscene in development)^,^^,^^
^Caption_f00_princess_A14^,^공주님!! (컷씬 작업중)^,^姫様!! (カットシーン作業中)^,^^,^Princess!! (Cutscene in development)^,^^,^^
^Caption_f00_princess_A15^,^살아남은 놈들은 감옥에 가둬라! (컷씬 작업중)^,^生き残ったやつらは牢に入れろ!(カットシーン作業中)^,^^,^Put the live ones in the prison! (Cutscene in development)^,^^,^^
^Caption_f00_princess_A16^,^그게 공주님의 마지막 모습이었습니다. (컷씬 작업중)^,^それが姫様の最後の姿でした。 (カットシーン作業中)^,^^,^THat was the last of our princess. (Cutscene in development)^,^^,^^
^Caption_f00_princess_A17^,^음..큰일이군. 이 소식을 서둘러 전해야 해. 어서 왕국으로!^,^うん…大変だな。このことを早く知らせないと!早く王国へ!^,^^,^We must deliver this news as quickly as we can. To the capital!^,^^,^^
^Caption_f02_g_boss_in^,^화가나서 포효하는 소리^,^怒りの咆哮の声^,^^,^Raaarr!^,^^,^^
^Caption_f02_g_boss_die^,^사망하는 소리^,^倒れる音^,^^,^Hurrk!^,^^,^^
^Caption_c01_fellow_01^,^펠로우 길들이기를 가르쳐줄게. 스노우벨!^,^フェロー捕獲の仕方を教えてやる。スノーベール！^,^^,^I'll teach you how to tame a familiar. Sovell!^,^^,^^
^Caption_c01_fellow_02^,^왜? 무슨 일이야?^,^何？何のこと？^,^^,^WHat? WHat's happening?^,^^,^^
^Caption_c01_fellow_03^,^이 친구에게 실력 한번 보여줘!^,^こいつに実力を見せてやれ！^,^^,^Show him wHat you've got!^,^^,^^
^Caption_c01_fellow_04^,^그야 어렵지 않지.^,^そりゃ簡単だな。^,^^,^It's easy.^,^^,^^
^Caption_c01_fellow_05^,^일단 대상을 선택하고 길들이기 스킬을 사용하는거야.^,^まずは対象を選択して捕獲スキルを使用するのよ。^,^^,^First, choose a target. After tHat, use taming skill.^,^^,^^
^Caption_c01_fellow_06^,^그리고! 점프!!^,^そして…ジャンプ！^,^^,^Then, jump!^,^^,^^
^Caption_c01_fellow_07^,^일단 올라타면 중심을 잃지 않는게 중요해.^,^いったん乗ったらその後はバランスを取ることが重要だよ。^,^^,^Once you're mount, it's important to stay balanced.^,^^,^^
^Caption_c01_fellow_08^,^하하하! 성공했다!^,^ははは、成功！^,^^,^Hahaha! Success!^,^^,^^
^Caption_c01_fellow_09^,^점프를 잊지 말라고.^,^ジャンプを忘れるなよ。^,^^,^Don't forget to jump.^,^^,^^
^Caption_f01_crow_01^,^늦지않아 다행이군. 덤벼라!^,^間に合ってよかったな。行くぞ！^,^^,^Good, I'm not late. BRing it on!^,^^,^^
^Caption_f01_destroy_01^,^이제 결계를 파괴해야 해.^,^さあ、いよいよ結界を破壊するぞ！^,^^,^It's time we broke this barrier.^,^^,^^
^Caption_f01_destroy_02^,^요정의 정이 칼날이 되고, 망치가 봉인을 깨뜨릴 것이다.^,^妖精の錫杖(しゃくじょう)が刃となり、槌が封印を壊すだろう！^,^^,^Once I activate this relic, tHat hammer should sHatter the seal.^,^^,^^
^Caption_f01_destroy_03^,^서두르게. 우리는 부상자를 챙겨 뒤따라가겠네.^,^君は先に行ってくれ。我々は負傷者を連れていく。^,^^,^Go. Get this news to the king.^,^^,^^
^Caption_f01_destroy_04^,^이 상황을 어서 폐하께 전해야해.^,^まずは陛下に状況を報告しなければ。^,^^,^I'll follow once the injured are safe.^,^^,^^
^Caption_f01_ghost_01^,^너도 우리의 보물을 노리는 어리석은 자인가? (컷씬 작업중)^,^貴様も私の宝を狙ってきた愚か者か？^,^^,^You've come to steal my treasures, haven't you?^,^^,^^
^Caption_f01_ghost_02^,^보물은 절대 줄 수 없다.^,^私の宝は渡さぬ！^,^^,^You won't have them!^,^^,^^
^Caption_f01_ghost_03^,^어떠냐? 이래도 보물을 계속 원할텐가!^,^どうだ？これでもまだ宝を狙う気か！？^,^^,^You'll never leave these ruins alive!^,^^,^^
^Caption_f01_ghost_04^,^기다려! 우리가 왔네!^,^待て！私たちが相手だ！^,^^,^Wait!^,^^,^^
^Caption_f01_ghost_05^,^자! 함께 싸웁시다.^,^早くこちらに来てください！^,^^,^We'll face him together.^,^^,^^
^Caption_f01_ghost_die^,^내 보물을!! 분하다…^,^無念…^,^^,^My treasures! Stay away from my treasures!^,^^,^^
^Caption_d01_boss_change^,^뜻밖인걸? 나의 모든 힘을 사용해야겠군. 피의 마법이여! 나에게 힘을!^,^意外にやるようだな。私も本気にならねばならぬようだ。血の魔法を！我に力を！^,^^,^WHat a surprise. Perhaps you deserve to see my true power.^,^^,^^
^Caption_d01_in_01_1^,^이걸로 너도 영생을 얻겠구나. 내 딸아.^,^これでお前も永遠の命を得るだろう。我が娘よ。^,^^,^My daughter... No longer must you toil from the living...^,^^,^^
^Caption_d01_in_01_2^,^시작해라!^,^始めよ。^,^^,^Let us begin.^,^^,^^
^Caption_c01_move_01_1^,^드디어 도착했군요.^,^お待ちしておりました。^,^^,^Crow sends his regards.^,^^,^^
^Caption_c01_move_01_2^,^크로우 님의 긴급 연락을 받고 기다렸습니다.^,^クロウ団長から緊急連絡をいただき、迎えにきました。行きましょう。^,^^,^Hop on. I'll get you to the capital.^,^^,^^
^Caption_c01_move_01_3^,^ 폐하께서 공주님 상황을 알고싶어 하십니다. 어서 타시죠.^,^陛下が姫様の近況を心配しています。早く乗ってください。^,^^,^Come. The king wants updates on the princess.^,^^,^^
^Caption_c01_move_01_4^,^도착했군.^,^来たか。^,^^,^There you are.^,^^,^^
^caption_f01_Tortus_1^,^공주님은 어디 계신가?^,^姫様はどこにいらっしゃるか？^,^^,^Where's the Princess?^,^^,^^
^caption_f01_Tortus_2^,^미안하네. 론도에게 공주님을 빼앗기고 말았어.^,^申し訳ない。ロンドに姫様をさらわれてしまった。^,^^,^I'm sorry. I failed. Rondo took her.^,^^,^^
^caption_f01_Tortus_3^,^공주님이 지닌 여신의 힘…^,^姫様が持つ女神の力…^,^^,^We were taking the princess to a prophet...^,^^,^^
^caption_f01_Tortus_4^,^우린 그 힘의 비밀을 풀기 위해 목적지로 향하던 중이었지.^,^我々はあの力の秘密を明かすため、目的地に向かっていた…^,^^,^She was supposed to study Ellora's relic, to unlock its powers...^,^^,^^
^caption_f01_Tortus_5^,^비까지 내려 정찰이 어려웠을텐데,^,^雨で視界が悪く、偵察も簡単ではないはずが…^,^^,^The rain should have masked our tracks...^,^^,^^
^caption_f01_Tortus_5_1^,^서리군단놈들은 우리가 가는 길을 정확히 알고 있었어.^,^氷雪の魔軍は、我々の向かう先を正確に知っているようだった。^,^^,^But the Frost Guard knew exactly where we were.^,^^,^^
^caption_f01_Tortus_5_2^,^이 자식들!^,^このおおおお！！^,^^,^Filthy bastards!^,^^,^^
^caption_f01_Tortus_5_3^,^야아아압!^,^くらえええっ！^,^^,^Hya!^,^^,^^
^caption_f01_Tortus_5_4^,^꺼져!^,^消えろ！！^,^^,^Die!^,^^,^^
^caption_f01_Tortus_6^,^크윽..이것이 네놈이 받아들인 어둠의 힘인가?^,^くぅぅ。これが貴様が受け入れた闇の力なのか？^,^^,^This...this is the power you sold yourself for?^,^^,^^
^caption_f01_Tortus_7^,^로..론도! 공주님을 어쩔 셈이냐?!^,^ロ…ロンド！姫様をどうする気だ！？^,^^,^R-Rondo! Stay away from the princess!^,^^,^^
^caption_f01_Tortus_8^,^어리석은 놈들.^,^愚かな奴らだ。^,^^,^Stay down, Tortus.^,^^,^^
^caption_f01_Tortus_9^,^너희가 나를 막을 수 있으리라 생각했느냐.^,^お前達に私を止めることができると思っていたのか…？^,^^,^I'll be sure to make note of your bravery.^,^^,^^
^caption_f01_Tortus_10^,^공주는..내가 데려간다.^,^姫は…私が預かる。^,^^,^Come, princess... We have business.^,^^,^^
