t_key,t_korean
^CA_BO_00_0005_Description^,^<r_y> Auxiliary booster (30 days) can be used for 30 days from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag The options are overlapped with the auxiliary booster (7 days) Number of possible possessions: 1 </r_y>^
^CA_BO_00_0006_NAME^,^Defense Booster (7 days)^
^CA_BO_00_0006_Description^,^<R_Y> Defense Booster (7 days) can be used for 7 days from the moment you enter the bag and automatically disappears The booster item is only effective to hold the bag The options are overlapped with the defense booster 30 days Number of possible possessions: 1 </r_y>^
^CA_BO_00_0007_NAME^,^Defense Booster (30 days)^
^CA_BO_00_0007_Description^,^<r_y> Defense Booster (30 days) can be used for 30 days from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag The options are overlapped with the defense booster (7 days) Number of possible possessions: 1 </r_y>^
^Bt_F06_0000_NAME^,^Relics -Attack^
^Bt_F06_0000_Description^,^<r_y> Relics -ATK can be used for 7 hours and then automatically disappears Relics -Attack power is spent from the moment you enter the bag The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^Bt_F06_0001_NAME^,^Relics -Demonstrated damage^
^Bt_F06_0001_Description^,^<r_y> Relics -The fatal damage can be used for 7 hours and then automatically disappears Relics -Fatty damage is consumed from the moment you enter the bag The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^Bt_F06_0002_NAME^,^Relic -Critical Street^
^Bt_F06_0002_Description^,^<r_y> Relics -Critical hit can be used for 7 hours and then automatically disappears Relic -Critical hit takes time from the moment you enter the bag The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^Bt_F06_0003_NAME^,^Relic -Fellows Experience^
^Bt_F06_0003_Description^,^<r_y> Relics -Fellowship can be used for 7 hours and then automatically disappears Relics -Fellows are spent from the moment they enter the bag The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^Bt_F06_0004_NAME^,^Relics -Magic Defense^
^Bt_F06_0004_Description^,^<r_y> Relics -Magic defense can be used for 7 hours and then automatically disappears Relics -Magic Defense consumes time from the moment you enter the bag The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^Bt_F06_0005_NAME^,^Relics -Production Daecho^
^Bt_F06_0005_Description^,^<r_y> Relics -The production of the production can be used for 7 hours and then automatically disappears Relics -Production Great Hosts are consumed from the moment they enter the bag The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^Bt_F06_0006_NAME^,^Relics -Enhancement^
^Bt_F06_0006_Description^,^<r_y> Relics -Enhancement can be used for 7 hours and then automatically disappears Relics -Enhancement takes time from the moment you enter the bag The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^Bt_F06_0007_NAME^,^Relics -Taming^
^Bt_F06_0007_Description^,^<r_y> Relics -Taming can be used for 7 hours and then automatically disappears Relics -Taming time is spent from the moment you enter the bag The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^Bt_F06_0008_NAME^,^Relic -reuse^
^Bt_F06_0008_Description^,^<r_y> Relics -Reuse can be used for 7 hours and then automatically disappears Relics -Reuse takes time from the moment you enter the bag The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^EV_BO_00_0005_NAME^,^Get a lot of New Year (7 days)^
^EV_BO_00_0005_Description^,^<r_y> Get a lot of New Year (7 days) for 7 days and then automatically disappears The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y> I hope you have a happy year with Icarus in 2016^
^CA_BO_00_0008_NAME^,^Booster of Hope (7th)^
^CA_BO_00_0008_Description^,^<r_y> Booster of Hope (7 days) can be used for 7 days from the moment you enter the bag and automatically disappears The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^CA_BO_00_0009_NAME^,^Booster of Hope (30 days)^
^CA_BO_00_0009_Description^,^<r_y> Booster of Hope (30 days) can be used for 30 days from the moment you enter the bag and automatically disappears The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^TS_BO_00_0000_NAME^,^Booster of Hope (5 minutes)^
^TS_BO_00_0000_Description^,^<R_Y> Booster of Hope (5 minutes) can be used for 5 minutes from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^TS_BO_00_0001_NAME^,^Booster of Hope (10 minutes)^
^TS_BO_00_0001_Description^,^<R_Y> Booster of Hope (10 minutes) can be used for 10 minutes from the moment you enter the bag and automatically disappears The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^pvp_quest_01_name^,^Vampire^
^pvp_quest_01_Description^,^<r_y> Vampire Ob (10 minutes) can be used for 10 minutes from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^CA_BO_00_0011_NAME^,^Physical Attack Booster^
^CA_BO_00_0011_Description^,^<r_y> booster items only apply to the bag to effect </R_Y>^
^CA_BO_00_0012_name^,^Magic Attack Booster^
^CA_BO_00_0012_Description^,^<r_y> booster items only apply to the bag to effect </R_Y>^
^CA_BO_00_0013_name^,^Mobile speed booster^
^CA_BO_00_0013_Description^,^<r_y> booster items only apply to the bag to effect </R_Y>^
^EV_BO_00_0006_name^,^Get a lot of New Year (3 hours)^
^EV_BO_00_0006_Description^,^<r_y> Get a lot of New Year (3 hours) for 3 hours and then automatically disappears The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y> I hope you have a happy year with Icarus in 2017^
^CA_BO_00_0014_NAME^,^Courage Booster (3 days)^
^CA_BO_00_0014_Description^,^The booster (3 days) of the container can be used for 3 days from the moment you enter the bag and automatically disappears The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^CA_BO_00_0015_NAME^,^Wisdom Booster (3 days)^
^CA_BO_00_0015_Description^,^<R_Y> Booster of Wisdom (3 days) can be used for 3 days from the moment you enter the bag and automatically disappears The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^CA_BO_00_0016_NAME^,^Auxiliary booster (3 days)^
^CA_BO_00_0016_Description^,^<r_y> Auxiliary booster (3 days) can be used for 3 days from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^CA_BO_00_0017_NAME^,^Defense Booster (3 days)^
^CA_BO_00_0017_Description^,^<r_y> Defense Booster (3 days) can be used for 3 days from the moment you enter the bag and automatically disappears The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^EV_BO_00_0007_NAME^,^Sergeant Ron Frain III (1 day)^
^EV_BO_00_0007_Description^,^<r_y> Sergeant (1 day) of Ron Frain III can be used for one day from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^EV_BO_00_0008_NAME^,^1st Anniversary^
^EV_BO_00_0008_Description^,^The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^EV_BO_00_0009_NAME^,^Thanks booster (1 hour)^
^EV_BO_00_0009_Description^,^<r_y> Thanksgiving booster (1 hour) can be used for 1 hour from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag The effect of this item is not overlapped and applied </R_Y>^
^CA_BO_00_0018_NAME^,^Fellow Taming Booster Lv 1^
^CA_BO_00_0018_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0019_NAME^,^Fellow Taming Booster Lv 2^
^CA_BO_00_0019_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0020_NAME^,^Fellow Taming Booster Lv 3^
^CA_BO_00_0020_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0021_NAME^,^Fellow Taming Booster Lv 4^
^CA_BO_00_0021_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0022_NAME^,^Fellow Taming Booster Lv 5^
^CA_BO_00_0022_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0023_NAME^,^Item creation Daecheong Pooster Lv 1^
^CA_BO_00_0023_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0024_NAME^,^Item creation Daecheong Pooster Lv 2^
^CA_BO_00_0024_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0025_NAME^,^Item creation Daecheong Pooster Lv 3^
^CA_BO_00_0025_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0026_NAME^,^Item creation Daecheong Pooster Lv 4^
^CA_BO_00_0026_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0027_NAME^,^Item creation Daecheong Pooster Lv 5^
^CA_BO_00_0027_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0028_NAME^,^Item Enhancement Booster Lv 1^
^CA_BO_00_0028_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0029_NAME^,^Item Enhancement Booster Lv 2^
^CA_BO_00_0029_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0030_NAME^,^Item Enhancement Booster Lv 3^
^CA_BO_00_0030_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0031_NAME^,^Item Enhancement Booster Lv 4^
^CA_BO_00_0031_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0032_NAME^,^Item Enhancement Booster Lv 5^
^CA_BO_00_0032_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0033_NAME^,^Item sales agency booster lv 1^
^CA_BO_00_0033_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0034_NAME^,^Item sales agency booster lv 2^
^CA_BO_00_0034_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0035_NAME^,^Item sales agency booster Lv 3^
^CA_BO_00_0035_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0036_NAME^,^Item sales agency booster Lv 4^
^CA_BO_00_0036_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0037_NAME^,^Item sales agency booster Lv 5^
^CA_BO_00_0037_Description^,^The booster item is only effective to hold the bag The same level of this item is not effective and applied^
^CA_BO_00_0038_Name^,^Awakening Conquest successful^
^CA_BO_00_0038_Description^,^<r_y> booster items only apply to the bag to effect </R_Y>^
^EV_BO_00_0010_Name^,^Yd booster^
^EV_BO_00_0010_Description^,^<r_y> booster items only have the effect of holding the bag </R_Y> <r_y>^
^bt_d99_0000_NAME^,^Top physical booster of challenge (3 days)^
^bt_d99_0000_Description^,^The top physical booster (3 days) of the <r_y> challenge can be used for 3 days from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag The effect of this item is not overlapped and applied </R_Y>^
^bt_d99_0001_NAME^,^Top magic booster of challenge (3 days)^
^bt_d99_0001_Description^,^The top magic booster (3 days) of the <r_y> challenge can be used for 3 days from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag The effect of this item is not overlapped and applied </R_Y>^
^bt_d99_0002_NAME^,^Top Assistive Booster of Challenge (3 days)^
^bt_d99_0002_Description^,^The top auxiliary booster (3 days) of the <r_y> challenge can be used for 3 days from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag The effect of this item is not overlapped and applied </R_Y>^
^bt_d99_0003_NAME^,^Top Defense Booster of Challenge (3 days)^
^bt_d99_0003_Description^,^The top defense booster (3 days) of the <r_y> challenge can be used for 3 days from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag The effect of this item is not overlapped and applied </R_Y>^
^Bt_D23_0000_Name^,^Lucky Leaf Clover (1 hour)^
^Bt_D23_0000_Description^,^<r_y> booster items only have the effect of holding the bag </R_Y> <r_y>^
^CA_BO_00_0039_Name^,^Daily Booster (2 hours)^
^CA_BO_00_0039_Description^,^<r_y> Daily booster (2 hours) can be used for 2 hours from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^EV_BO_00_0011_Name^,^YD Booster (1 hour)^
^EV_BO_00_0012_Name^,^YD Booster (2 hours)^
^EV_BO_00_0013_Name^,^YD Booster (3 hours)^
^EV_BO_00_0014_Name^,^YD Booster (4 hours)^
^EV_BO_00_0015_Name^,^YD Booster (5 hours)^
^EV_BO_00_0016_Name^,^YD Booster (6 hours)^
^EV_BO_00_0017_Name^,^YD Booster (7 hours)^
^EV_BO_00_0018_Name^,^YD Booster (8 hours)^
^EV_BO_00_0019_Name^,^YD Booster (9 hours)^
^EV_BO_00_0020_Name^,^YD Booster (10 hours)^
^EV_BO_00_0021_Name^,^YD booster (1 day)^
^EV_BO_00_0022_Name^,^YD Booster (3 days)^
^EV_BO_00_0023_Name^,^YD Booster (7 days)^
^EV_BO_00_0011_Description^,^<R_y> YD booster (1 hour) can be used for 1 hour from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^EV_BO_00_0012_Description^,^<R_y> YD booster (2 hours) can be used for 1 hour from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^EV_BO_00_0013_Description^,^<r_y> YD booster (3 hours) can be used for 1 hour from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^EV_BO_00_0014_Description^,^<R_y> YD booster (4 hours) can be used for 1 hour from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^EV_BO_00_0015_Description^,^<R_y> YD booster (5 hours) can be used for 1 hour from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^EV_BO_00_0016_Description^,^<R_y> YD booster (6 hours) can be used for 1 hour from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^EV_BO_00_0017_Description^,^<R_y> YD booster (7 hours) can be used for 1 hour from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^EV_BO_00_0018_Description^,^<R_y> YD booster (8 hours) can be used for 1 hour from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^EV_BO_00_0019_Description^,^<R_y> YD booster (9 hours) can be used for 1 hour from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^EV_BO_00_0020_Description^,^<R_y> YD booster (10 hours) can be used for 1 hour from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^EV_BO_00_0021_Description^,^<R_y> YD booster (1 day) can be used for 1 hour from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^EV_BO_00_0022_Description^,^<r_y> YD booster (3 days) can be used for 1 hour from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^EV_BO_00_0023_Description^,^<R_y> YD booster (7 days) can be used for 1 hour from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^CA_BO_00_0040_Name^,^Special taming booster^
^CA_BO_00_0040_Description^,^The booster item is only effective to hold the bag <r_y> The effect of this item is not overlapped and applied </R_Y>^
^CA_BO_00_0041_Name^,^Special creation Daecho Pooster^
^CA_BO_00_0041_Description^,^The booster item is only effective to hold the bag <r_y> The effect of this item is not overlapped and applied </R_Y>^
^CA_BO_00_0042_Name^,^Special item Enhancement Booster^
^CA_BO_00_0042_Description^,^The booster item is only effective to hold the bag <r_y> The effect of this item is not overlapped and applied </R_Y>^
^CA_BO_00_0043_Name^,^Special Sales Agency Booster^
^CA_BO_00_0043_Description^,^The booster item is only effective to hold the bag <r_y> The effect of this item is not overlapped and applied </R_Y>^
^CA_BO_00_0044_Name^,^Ikaday Booster (30 days)^
^CA_BO_00_0044_Description^,^<r_y> Ikaday booster (30 days) can be used for 30 days from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^EV_BO_00_0024_Name^,^Monthly achievement booster (30 days)^
^EV_BO_00_0024_Description^,^<R_Y> Monthly Achievement Booster (30 days) can be used for 30 days from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^bt_PK_0000_Name^,^PVP Option Booster Lv5 (7th)^
^bt_PK_0001_Name^,^PVP Option Booster Lv4 (7th)^
^bt_PK_0002_Name^,^PVP Option Booster Lv3 (7th)^
^bt_PK_0003_Name^,^PVP Option Booster Lv2 (7th)^
^bt_PK_0004_Name^,^PVP Option Booster Lv1 (7th)^
^bt_PK_0000_Description^,^<r_y> PvP option booster (7 days) can be used for 7 days from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^bt_PK_0001_Description^,^<r_y> PvP option booster (7 days) can be used for 7 days from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^bt_PK_0002_Description^,^<r_y> PvP option booster (7 days) can be used for 7 days from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^bt_PK_0003_Description^,^<r_y> PvP option booster (7 days) can be used for 7 days from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^bt_PK_0004_Description^,^<r_y> PvP option booster (7 days) can be used for 7 days from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^Bt_F06_1000_Name^,^Advanced artifacts -attack power^
^Bt_F06_1001_Name^,^Advanced artifacts -fatal damage^
^Bt_F06_1002_Name^,^Advanced artifacts -critical hits^
^Bt_F06_1008_Name^,^Advanced artifacts -reuse^
^Bt_F06_1000_description^,^<R_Y> Advanced Relics -ATK is available for 7 hours and then automatically disappears Advanced artifacts -attack power is consumed from the moment you enter the bag The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^Bt_F06_1001_description^,^<R_y> Advanced Relics -Critical damage can be used for 7 hours and then automatically disappears Advanced artifacts -fatal damage takes time from the moment you enter your bag The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^Bt_F06_1002_description^,^<r_y> Advanced Relics -Critical Hits can be used for 7 hours and then automatically disappears Advanced artifacts -critical hits are consumed from the moment they enter the bag The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^Bt_F06_1008_description^,^<R_Y> Advanced Relics -Reuse can be used for 7 hours and then automatically disappears Advanced artifacts -reuse is consumed from the moment you enter the bag The booster item is only effective to hold the bag </R_Y> <r_y> This item is not overlapped^
^bt_MS_0000_Name^,^Bantara Mase^
^bt_MS_0000_description^,^It is a manstone that is caught in the energy of Bantara <r_y> Summoning fellows using item and not being able to battle </R_Y>^
^CA_BO_00_0045_Name^,^Interpersonal Attack Booster (30 days)^
^CA_BO_00_0045_description^,^<r_y> Adult attack booster (30 days) can be used for 30 days from the moment you enter the bag and automatically disappears The booster item is only effective to hold the bag The options are overlapped with the interpersonal attack booster (7 days) and the interpersonal attack booster (1 day) Number of possible possessions: 1 </r_y>^
^CA_BO_00_0046_Name^,^Interpersonal Defense Booster (30 days)^
^CA_BO_00_0046_description^,^<r_y> Adult Defense Booster (30 days) can be used for 30 days from the moment you enter the bag and automatically disappears The booster item is only effective to hold the bag The options are not overlapped with the adult defense booster 30 days and the adoptive defense booster (1 day) Number of possible possessions: 1 </r_y>^
^EV_BO_00_0025_NAME^,^Thanks booster (1st)^
^EV_BO_00_0025_Description^,^<r_y> Thanksgiving booster (1 day) can be used for one day from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag The effect of this item is not overlapped and applied Number of possible possessions: 1 </r_y>^
^bt_rod_00_0000_Name^,^Golden fishing rod (30 days)^
^bt_rod_00_0001_Name^,^Brazi fishing rod^
^bt_rod_00_0002_Name^,^Enhanced fishing rod^
^bt_rod_00_0003_Name^,^Mithril fishing rod^
^bt_rod_00_0004_Name^,^Bamboo fishing rod^
^bt_rod_00_0000_Description^,^<r_y> The golden fishing rod can be used for 30 days from the moment you enter the bag and automatically disappears You can only fishing items in your bag The options of the fishing table only apply only the options of the fishing rod in use Number of possible possessions: 1 </r_y>^
^bt_rod_00_0001_Description^,^<r_y> Brazi fishing rods can be used for one day from the moment you enter the bag and then automatically disappeared You can only fishing items in your bag The options of the fishing table only apply only the options of the fishing rod in use Number of possible possessions: 1 </r_y>^
^bt_rod_00_0002_Description^,^The enhanced fishing rod is available for 7 hours from the moment you enter the bag and then automatically disappears You can only fishing items in your bag The options of the fishing table only apply only the options of the fishing rod in use Number of possible possessions: 1 </r_y>^
^bt_rod_00_0003_Description^,^<r_y> Mithril fishing rods can be used for 3 hours from the moment you enter the bag and automatically disappeared You can only fishing items in your bag The options of the fishing table only apply only the options of the fishing rod in use Number of possible possessions: 1 </r_y>^
^bt_rod_00_0004_Description^,^<r_y> Bamboo fishing rods can be used for 1 hour from the moment you enter the bag and then automatically disappeared You can only fishing items in your bag The options of the fishing table only apply only the options of the fishing rod in use Number of possible possessions: 1 </r_y>^
^CA_BO_00_0047_NAME^,^Hahahoho Pumpkin Energy (30 days)^
^CA_BO_00_0047_Description^,^<R_y> Hahaho Pumpkin Energy (30 days) can be used for 30 days from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^pvp_quest_02_name^,^Vampire Orb (1 Day)^
^pvp_quest_02_Description^,^<r_y> Vampire Ob (10 minutes) can be used for one day from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^bt_MS_0001_Name^,^Past relics (6 days)^
^bt_MS_0001_description^,^<r_y> The relics of the past (6 days) can be used for 3 days from the moment they enter the bag and automatically disappeared The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^bt_rod_test_0000_Name^,^Test fishing rod (30 days)^
^bt_rod_test_0000_Description^,^The fishing rod for <r_y> can be used for 30 days from the moment you enter the bag and automatically disappears You can only fishing items in your bag Number of possible possessions: 1 </r_y>^
^EV_BO_00_0026_name^,^Ica bars (1 day)^
^EV_BO_00_0026_Description^,^<r_y> Ica bars (1 day) can be used for one day from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag Number of possible possessions: 1 </r_y>^
^EV_BO_00_0027_name^,^Thanks booster (3 days)^
^EV_BO_00_0027_Description^,^<r_y> Thanksgiving booster (3 days) can be used for 3 days from the moment you enter the bag and will automatically disappear The booster item is only effective to hold the bag The effect of this item is not overlapped and applied </R_Y>^
^bt_MS_0002_Name^,^Bantara Mase^
^bt_MS_0002_description^,^It is a manstone that is caught in the energy of Bantara <r_y> Summoning fellows using item and not being able to battle </R_Y>^
^CA_BO_00_0048_NAME^,^Experience rise booster (30 days)^
^CA_BO_00_0048_Description^,^<r_y> Experience rise booster (30 days) can be used for 30 days from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag The options are overlapped with the experience rise booster (7 days) Number of possible possessions: 1 experience increase options up to 500% </R_Y>^
^EV_BO_00_0028_name^,^Love Booster (7th)^
^EV_BO_00_0028_Description^,^<r_y> Booster of Love (7 days) can be used for 7 days from the moment you enter the bag and automatically disappears The booster item is only effective to hold the bag The effect of this item is not overlapped and applied </R_Y>^
^bt_rod_00_0005_name^,^Golden fishing rod (1 day)^
^bt_rod_00_0005_Description^,^<r_y> The golden fishing rod can be used for one day from the moment you enter the bag and automatically disappears You can only fishing items in your bag The options of the fishing table only apply only the options of the fishing rod in use Number of possible possessions: 1 </r_y>^
^bt_rod_00_0006_name^,^Golden fishing rod (3 days)^
^bt_rod_00_0006_Description^,^<r_y> The golden fishing rod can be used for 3 days from the moment you enter the bag and automatically disappears You can only fishing items in your bag The options of the fishing table only apply only the options of the fishing rod in use Number of possible possessions: 1 </r_y>^
^bt_rod_00_0007_name^,^Golden fishing rod (7 days)^
^bt_rod_00_0007_Description^,^<r_y> The golden fishing rod can be used for 7 days from the moment you enter the bag and automatically disappears You can only fishing items in your bag The options of the fishing table only apply only the options of the fishing rod in use Number of possible possessions: 1 </r_y>^
^CA_BO_00_0049_name^,^Experience rise booster (7th)^
^CA_BO_00_0049_Description^,^<r_y> Experience rise booster (7 days) can be used for 7 days from the moment you enter the bag and then automatically disappears The booster item is only effective to hold the bag The options are overlapped with the experience rising booster (30 days) Number of possible possessions: 1 experience increase options up to 500% </R_Y>^
^bt_pvp_00_0000_name^,^Interpersonal Attack Booster Lv 1^
^bt_pvp_00_0001_name^,^Interpersonal Attack Booster Lv 2^
^bt_pvp_00_0002_name^,^Interpersonal Attack Booster Lv 3^
^bt_pvp_00_0003_name^,^Interpersonal Attack Booster Lv 4^
^bt_pvp_00_0004_name^,^Interpersonal Attack Booster Lv 5^
^bt_pvp_01_0000_name^,^Interpersonal Defense Booster Lv 1^
^bt_pvp_01_0001_name^,^Interpersonal Defense Booster Lv 2^
^bt_pvp_01_0002_name^,^Interpersonal Defense Booster Lv 3^
^bt_pvp_01_0003_name^,^Interpersonal Defense Booster Lv 4^
^bt_pvp_01_0004_name^,^Interpersonal Defense Booster Lv 5^
^bt_pvp_02_0000_name^,^Interpersonal resistance booster lv 1^
^bt_pvp_02_0001_name^,^Interpersonal resistance booster lv 2^
^bt_pvp_02_0002_name^,^Interpersonal resistance booster lv 3^
^bt_pvp_02_0003_name^,^Interpersonal resistance booster Lv 4^
^bt_pvp_02_0004_name^,^Interpersonal resistance booster lv 5^
