t_key,t_korean,t_jpn,t_chinese,t_eng,t_eng_2,t_eng_3
^ES_AP_0007_Name^,^Ruby -Magic Attack Lv 8^,^!!^,^ES_AP_0007_Description^,^ES_AP_0007_Description^,^ES_AP_0007_Description^,^ES_AP_0007_Description^
^ES_AP_0007_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_AP_0008_Name^,^ES_AP_0008_Name^,^ES_AP_0008_Name^,^ES_AP_0008_Name^
^ES_AP_0008_Name^,^Ruby -Magic Attack Lv 9^,^!!^,^ES_AP_0008_Description^,^ES_AP_0008_Description^,^ES_AP_0008_Description^,^ES_AP_0008_Description^
^ES_AP_0008_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_AP_0009_Name^,^ES_AP_0009_Name^,^ES_AP_0009_Name^,^ES_AP_0009_Name^
^ES_AP_0009_Name^,^Ruby -Magic Attack Lv 10^,^!!^,^ES_AP_0009_Description^,^ES_AP_0009_Description^,^ES_AP_0009_Description^,^ES_AP_0009_Description^
^ES_AP_0009_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_DP_0000_Name^,^ES_DP_0000_Name^,^ES_DP_0000_Name^,^ES_DP_0000_Name^
^ES_DP_0000_Name^,^Sapphire -Physical Defense Lv 1^,^!!^,^ES_DP_0000_Description^,^ES_DP_0000_Description^,^ES_DP_0000_Description^,^ES_DP_0000_Description^
^ES_DP_0000_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_DP_0001_Name^,^ES_DP_0001_Name^,^ES_DP_0001_Name^,^ES_DP_0001_Name^
^ES_DP_0001_Name^,^Sapphire -Physical Defense Lv 2^,^!!^,^ES_DP_0001_Description^,^ES_DP_0001_Description^,^ES_DP_0001_Description^,^ES_DP_0001_Description^
^ES_DP_0001_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_DP_0002_Name^,^ES_DP_0002_Name^,^ES_DP_0002_Name^,^ES_DP_0002_Name^
^ES_DP_0002_Name^,^Sapphire -Physical Defense Lv 3^,^!!^,^ES_DP_0002_Description^,^ES_DP_0002_Description^,^ES_DP_0002_Description^,^ES_DP_0002_Description^
^ES_DP_0002_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_DP_0003_Name^,^ES_DP_0003_Name^,^ES_DP_0003_Name^,^ES_DP_0003_Name^
^ES_DP_0003_Name^,^Sapphire -Physical Defense Lv 4^,^!!^,^ES_DP_0003_Description^,^ES_DP_0003_Description^,^ES_DP_0003_Description^,^ES_DP_0003_Description^
^ES_DP_0003_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_DP_0004_Name^,^ES_DP_0004_Name^,^ES_DP_0004_Name^,^ES_DP_0004_Name^
^ES_DP_0004_Name^,^Sapphire -Physical Defense Lv 5^,^!!^,^ES_DP_0004_Description^,^ES_DP_0004_Description^,^ES_DP_0004_Description^,^ES_DP_0004_Description^
^ES_DP_0004_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_DP_0005_Name^,^ES_DP_0005_Name^,^ES_DP_0005_Name^,^ES_DP_0005_Name^
^ES_DP_0005_Name^,^Sapphire -Physical Defense Lv 6^,^!!^,^ES_DP_0005_Description^,^ES_DP_0005_Description^,^ES_DP_0005_Description^,^ES_DP_0005_Description^
^ES_DP_0005_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_DP_0006_Name^,^ES_DP_0006_Name^,^ES_DP_0006_Name^,^ES_DP_0006_Name^
^ES_DP_0006_Name^,^Sapphire -Physical Defense Lv 7^,^!!^,^ES_DP_0006_Description^,^ES_DP_0006_Description^,^ES_DP_0006_Description^,^ES_DP_0006_Description^
^ES_DP_0006_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_DP_0007_Name^,^ES_DP_0007_Name^,^ES_DP_0007_Name^,^ES_DP_0007_Name^
^ES_DP_0007_Name^,^Sapphire -Physical Defense Lv 8^,^!!^,^ES_DP_0007_Description^,^ES_DP_0007_Description^,^ES_DP_0007_Description^,^ES_DP_0007_Description^
^ES_DP_0007_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_DP_0008_Name^,^ES_DP_0008_Name^,^ES_DP_0008_Name^,^ES_DP_0008_Name^
^ES_DP_0008_Name^,^Sapphire -Physical Defense Lv 9^,^!!^,^ES_DP_0008_Description^,^ES_DP_0008_Description^,^ES_DP_0008_Description^,^ES_DP_0008_Description^
^ES_DP_0008_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_DP_0009_Name^,^ES_DP_0009_Name^,^ES_DP_0009_Name^,^ES_DP_0009_Name^
^ES_DP_0009_Name^,^Sapphire -Physical Defense Lv 10^,^!!^,^ES_DP_0009_Description^,^ES_DP_0009_Description^,^ES_DP_0009_Description^,^ES_DP_0009_Description^
^ES_DP_0009_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_MD_0000_Name^,^ES_MD_0000_Name^,^ES_MD_0000_Name^,^ES_MD_0000_Name^
^ES_MD_0000_Name^,^Sapphire -Magic Defense Lv 1^,^!!^,^ES_MD_0000_Description^,^ES_MD_0000_Description^,^ES_MD_0000_Description^,^ES_MD_0000_Description^
^ES_MD_0000_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_MD_0001_Name^,^ES_MD_0001_Name^,^ES_MD_0001_Name^,^ES_MD_0001_Name^
^ES_MD_0001_Name^,^Sapphire -Magic Defense Lv 2^,^!!^,^ES_MD_0001_Description^,^ES_MD_0001_Description^,^ES_MD_0001_Description^,^ES_MD_0001_Description^
^ES_MD_0001_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_MD_0002_Name^,^ES_MD_0002_Name^,^ES_MD_0002_Name^,^ES_MD_0002_Name^
^ES_MD_0002_Name^,^Sapphire -Magic Defense Lv 3^,^!!^,^ES_MD_0002_Description^,^ES_MD_0002_Description^,^ES_MD_0002_Description^,^ES_MD_0002_Description^
^ES_MD_0002_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_MD_0003_Name^,^ES_MD_0003_Name^,^ES_MD_0003_Name^,^ES_MD_0003_Name^
^ES_MD_0003_Name^,^Sapphire -Magic Defense Lv 4^,^!!^,^ES_MD_0003_Description^,^ES_MD_0003_Description^,^ES_MD_0003_Description^,^ES_MD_0003_Description^
^ES_MD_0003_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_MD_0004_Name^,^ES_MD_0004_Name^,^ES_MD_0004_Name^,^ES_MD_0004_Name^
^ES_MD_0004_Name^,^Sapphire -Magic Defense Lv 5^,^!!^,^ES_MD_0004_Description^,^ES_MD_0004_Description^,^ES_MD_0004_Description^,^ES_MD_0004_Description^
^ES_MD_0004_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_MD_0005_Name^,^ES_MD_0005_Name^,^ES_MD_0005_Name^,^ES_MD_0005_Name^
^ES_MD_0005_Name^,^Sapphire -Magic Defense Lv 6^,^!!^,^ES_MD_0005_Description^,^ES_MD_0005_Description^,^ES_MD_0005_Description^,^ES_MD_0005_Description^
^ES_MD_0005_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_MD_0006_Name^,^ES_MD_0006_Name^,^ES_MD_0006_Name^,^ES_MD_0006_Name^
^ES_MD_0006_Name^,^Sapphire -Magic Defense Lv 7^,^!!^,^ES_MD_0006_Description^,^ES_MD_0006_Description^,^ES_MD_0006_Description^,^ES_MD_0006_Description^
^ES_MD_0006_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_MD_0007_Name^,^ES_MD_0007_Name^,^ES_MD_0007_Name^,^ES_MD_0007_Name^
^ES_MD_0007_Name^,^Sapphire -Magic Defense Lv 8^,^!!^,^ES_MD_0007_Description^,^ES_MD_0007_Description^,^ES_MD_0007_Description^,^ES_MD_0007_Description^
^ES_MD_0007_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_MD_0008_Name^,^ES_MD_0008_Name^,^ES_MD_0008_Name^,^ES_MD_0008_Name^
^ES_MD_0008_Name^,^Sapphire -Magic Defense Lv 9^,^!!^,^ES_MD_0008_Description^,^ES_MD_0008_Description^,^ES_MD_0008_Description^,^ES_MD_0008_Description^
^ES_MD_0008_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_MD_0009_Name^,^ES_MD_0009_Name^,^ES_MD_0009_Name^,^ES_MD_0009_Name^
^ES_MD_0009_Name^,^Sapphire -Magic Defense Lv 10^,^!!^,^ES_MD_0009_Description^,^ES_MD_0009_Description^,^ES_MD_0009_Description^,^ES_MD_0009_Description^
^ES_MD_0009_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACD_0000_Name^,^ES_ACD_0000_Name^,^ES_ACD_0000_Name^,^ES_ACD_0000_Name^
^ES_ACD_0000_Name^,^Peridot -physical critical damage Lv 1^,^!!^,^ES_ACD_0000_Description^,^ES_ACD_0000_Description^,^ES_ACD_0000_Description^,^ES_ACD_0000_Description^
^ES_ACD_0000_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACD_0001_Name^,^ES_ACD_0001_Name^,^ES_ACD_0001_Name^,^ES_ACD_0001_Name^
^ES_ACD_0001_Name^,^Peridot -physical critical damage Lv 2^,^!!^,^ES_ACD_0001_Description^,^ES_ACD_0001_Description^,^ES_ACD_0001_Description^,^ES_ACD_0001_Description^
^ES_ACD_0001_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACD_0002_Name^,^ES_ACD_0002_Name^,^ES_ACD_0002_Name^,^ES_ACD_0002_Name^
^ES_ACD_0002_Name^,^Peridot -physical critical damage Lv 3^,^!!^,^ES_ACD_0002_Description^,^ES_ACD_0002_Description^,^ES_ACD_0002_Description^,^ES_ACD_0002_Description^
^ES_ACD_0002_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACD_0003_Name^,^ES_ACD_0003_Name^,^ES_ACD_0003_Name^,^ES_ACD_0003_Name^
^ES_ACD_0003_Name^,^Peridot -physical critical damage Lv 4^,^!!^,^ES_ACD_0003_Description^,^ES_ACD_0003_Description^,^ES_ACD_0003_Description^,^ES_ACD_0003_Description^
^ES_ACD_0003_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACD_0004_Name^,^ES_ACD_0004_Name^,^ES_ACD_0004_Name^,^ES_ACD_0004_Name^
^ES_ACD_0004_Name^,^Peridot -physical critical damage Lv 5^,^!!^,^ES_ACD_0004_Description^,^ES_ACD_0004_Description^,^ES_ACD_0004_Description^,^ES_ACD_0004_Description^
^ES_ACD_0004_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACD_0005_Name^,^ES_ACD_0005_Name^,^ES_ACD_0005_Name^,^ES_ACD_0005_Name^
^ES_ACD_0005_Name^,^Peridot -physical critical damage Lv 6^,^!!^,^ES_ACD_0005_Description^,^ES_ACD_0005_Description^,^ES_ACD_0005_Description^,^ES_ACD_0005_Description^
^ES_ACD_0005_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACD_0006_Name^,^ES_ACD_0006_Name^,^ES_ACD_0006_Name^,^ES_ACD_0006_Name^
^ES_ACD_0006_Name^,^Peridot -physical critical damage Lv 7^,^!!^,^ES_ACD_0006_Description^,^ES_ACD_0006_Description^,^ES_ACD_0006_Description^,^ES_ACD_0006_Description^
^ES_ACD_0006_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACD_0007_Name^,^ES_ACD_0007_Name^,^ES_ACD_0007_Name^,^ES_ACD_0007_Name^
^ES_ACD_0007_Name^,^Peridot -Physical Critical damage LV 8^,^!!^,^ES_ACD_0007_Description^,^ES_ACD_0007_Description^,^ES_ACD_0007_Description^,^ES_ACD_0007_Description^
^ES_ACD_0007_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACD_0008_Name^,^ES_ACD_0008_Name^,^ES_ACD_0008_Name^,^ES_ACD_0008_Name^
^ES_ACD_0008_Name^,^Peridot -physical critical damage Lv 9^,^!!^,^ES_ACD_0008_Description^,^ES_ACD_0008_Description^,^ES_ACD_0008_Description^,^ES_ACD_0008_Description^
^ES_ACD_0008_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACD_0009_Name^,^ES_ACD_0009_Name^,^ES_ACD_0009_Name^,^ES_ACD_0009_Name^
^ES_ACD_0009_Name^,^Peridot -Physical Critical damage LV 10^,^!!^,^ES_ACD_0009_Description^,^ES_ACD_0009_Description^,^ES_ACD_0009_Description^,^ES_ACD_0009_Description^
^ES_ACD_0009_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACP_0000_Name^,^ES_ACP_0000_Name^,^ES_ACP_0000_Name^,^ES_ACP_0000_Name^
^ES_ACP_0000_Name^,^Peridot -Magic Critical damage LV 1^,^!!^,^ES_ACP_0000_Description^,^ES_ACP_0000_Description^,^ES_ACP_0000_Description^,^ES_ACP_0000_Description^
^ES_ACP_0000_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACP_0001_Name^,^ES_ACP_0001_Name^,^ES_ACP_0001_Name^,^ES_ACP_0001_Name^
^ES_ACP_0001_Name^,^Peridot -Magic Critical damage Lv 2^,^!!^,^ES_ACP_0001_Description^,^ES_ACP_0001_Description^,^ES_ACP_0001_Description^,^ES_ACP_0001_Description^
^ES_ACP_0001_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACP_0002_Name^,^ES_ACP_0002_Name^,^ES_ACP_0002_Name^,^ES_ACP_0002_Name^
^ES_ACP_0002_Name^,^Peridot -Magic Critical damage LV 3^,^!!^,^ES_ACP_0002_Description^,^ES_ACP_0002_Description^,^ES_ACP_0002_Description^,^ES_ACP_0002_Description^
^ES_ACP_0002_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACP_0003_Name^,^ES_ACP_0003_Name^,^ES_ACP_0003_Name^,^ES_ACP_0003_Name^
^ES_ACP_0003_Name^,^Peridot -Magic Critical damage Lv 4^,^!!^,^ES_ACP_0003_Description^,^ES_ACP_0003_Description^,^ES_ACP_0003_Description^,^ES_ACP_0003_Description^
^ES_ACP_0003_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACP_0004_Name^,^ES_ACP_0004_Name^,^ES_ACP_0004_Name^,^ES_ACP_0004_Name^
^ES_ACP_0004_Name^,^Peridot -Magic Critical damage LV 5^,^!!^,^ES_ACP_0004_Description^,^ES_ACP_0004_Description^,^ES_ACP_0004_Description^,^ES_ACP_0004_Description^
^ES_ACP_0004_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^!!^,^ES_ACP_0005_Name^,^ES_ACP_0005_Name^,^ES_ACP_0005_Name^,^ES_ACP_0005_Name^
^ES_ACP_0005_Name^,^Peridot -Magic Critical damage Lv 6^,^!!^,^ES_ACP_0005_Description^,^ES_ACP_0005_Description^,^ES_ACP_0005_Description^,^ES_ACP_0005_Description^
^ES_ACP_0005_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_ACP_0006_Name^,^ES_ACP_0006_Name^,^ES_ACP_0006_Name^,^ES_ACP_0006_Name^,^ES_ACP_0006_Name^
^ES_ACP_0006_Name^,^Peridot -Magic Critical damage LV 7^,^!!^,^ES_ACP_0006_Description^,^ES_ACP_0006_Description^,^ES_ACP_0006_Description^,^ES_ACP_0006_Description^
^ES_ACP_0006_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_ACP_0007_Name^,^ES_ACP_0007_Name^,^ES_ACP_0007_Name^,^ES_ACP_0007_Name^,^ES_ACP_0007_Name^
^ES_ACP_0007_Name^,^Peridot -Magic Critical damage LV 8^,^!!^,^ES_ACP_0007_Description^,^ES_ACP_0007_Description^,^ES_ACP_0007_Description^,^ES_ACP_0007_Description^
^ES_ACP_0007_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_ACP_0008_Name^,^ES_ACP_0008_Name^,^ES_ACP_0008_Name^,^ES_ACP_0008_Name^,^ES_ACP_0008_Name^
^ES_ACP_0008_Name^,^Peridot -Magic Critical damage LV 9^,^!!^,^ES_ACP_0008_Description^,^ES_ACP_0008_Description^,^ES_ACP_0008_Description^,^ES_ACP_0008_Description^
^ES_ACP_0008_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_ACP_0009_Name^,^ES_ACP_0009_Name^,^ES_ACP_0009_Name^,^ES_ACP_0009_Name^,^ES_ACP_0009_Name^
^ES_ACP_0009_Name^,^Peridot -Magic Critical damage LV 10^,^!!^,^ES_ACP_0009_Description^,^ES_ACP_0009_Description^,^ES_ACP_0009_Description^,^ES_ACP_0009_Description^
^ES_ACP_0009_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_HP_0000_Name^,^ES_HP_0000_Name^,^ES_HP_0000_Name^,^ES_HP_0000_Name^,^ES_HP_0000_Name^
^ES_HP_0000_Name^,^Diamond -Maximum HP Lv 1^,^!!^,^ES_HP_0000_Description^,^ES_HP_0000_Description^,^ES_HP_0000_Description^,^ES_HP_0000_Description^
^ES_HP_0000_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_HP_0001_Name^,^ES_HP_0001_Name^,^ES_HP_0001_Name^,^ES_HP_0001_Name^,^ES_HP_0001_Name^
^ES_HP_0001_Name^,^Diamond -Maximum HP Lv 2^,^!!^,^ES_HP_0001_Description^,^ES_HP_0001_Description^,^ES_HP_0001_Description^,^ES_HP_0001_Description^
^ES_HP_0001_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_HP_0002_Name^,^ES_HP_0002_Name^,^ES_HP_0002_Name^,^ES_HP_0002_Name^,^ES_HP_0002_Name^
^ES_HP_0002_Name^,^Diamond -Maximum HP Lv 3^,^!!^,^ES_HP_0002_Description^,^ES_HP_0002_Description^,^ES_HP_0002_Description^,^ES_HP_0002_Description^
^ES_HP_0002_Description^,^<br> <IT_G> -Ctrl + Right -click on the Jewelry UI activation </IT_G>^,^ES_HP_0003_Name^,^ES_HP_0003_Name^,^ES_HP_0003_Name^,^ES_HP_0003_Name^,^ES_HP_0003_Name^
^ES_HP_0003_Name^,^Diamond -Maximum HP Lv 4^,^!!^,^ES_HP_0003_Description^,^ES_HP_0003_Description^,^ES_HP_0003_Description^,^ES_HP_0003_Description^
