t_key,t_korean
^mobloodyb01_buff_1_name^,^bloodiness^
^mobloodyb01_buff_1_description_1^,^Excessive bleeding state^
^mobloodyb01_buff_1_description_2^,^Excessive bleeding state^
^mobloodyb01_buff_1_description_3^,^Excessive bleeding state^
^modarkshadow00_aura_1_name^,^죽음의 그림자^
^modarkshadow00_aura_1_description_1^,^모르간의 그림자가 발을 묶습니다.^
^modarkshadow00_aura_1_description_2^,^모르간의 그림자가 발을 묶습니다.^
^modarkshadow00_aura_1_description_3^,^모르간의 그림자가 발을 묶습니다.^
^mopollutiona00_aura_1_name^,^Contaminated land^
^mopollutiona00_aura_1_description_1^,^Located in the contaminated space the combat power falls^
^mopollutiona00_aura_1_description_2^,^Located in the contaminated space the combat power falls^
^mopollutiona00_aura_1_description_3^,^Located in the contaminated space the combat power falls^
^mobulls04_aura_1_name^,^Revolt^
^mobulls04_aura_1_description_1^,^The attack and defense of the nearby allies increase^
^mobulls05_aura_1_name^,^Vitray sign^
^mobulls05_aura_1_description_1^,^The attack and defense of the nearby allies increase^
^mobulls15_aura_1_name^,^Laher's sign^
^mobulls15_aura_1_description_1^,^The attack and defense of the nearby allies increase^
^mojeranin02_buff_1_name^,^Bleeding^
^mojeranin02_buff_1_description_1^,^Excessive bleeding state^
^modarkarrows00_buff_1_name^,^Libained darkness^
^modarkarrows00_buff_1_description_1^,^The movement speed decreases^
^modarkarrows00_buff_1_description_2^,^The movement speed decreases^
^modarkarrows00_buff_1_description_3^,^The liberated darkness sings fear^
^modarkremove00_buff_1_name^,^Dark release^
^modarkremove00_buff_1_description_1^,^The movement speed decreases^
^modarkremove00_buff_1_description_2^,^The movement speed decreases^
^modarkremove00_buff_1_description_3^,^The movement speed decreases^
^momc2_buff_1_name^,^Black wind^
^momc2_buff_1_description_1^,^The movement speed decreases due to the influence of the black wind^
^momc2_buff_1_description_2^,^The movement speed decreases due to the influence of the black wind^
^momc2_buff_1_description_3^,^The movement speed decreases due to the influence of the black wind^
^modiejera00_buff_1_name^,^Death^
^modiejera00_buff_1_description_1^,^Powerful curse continues to damage pop!^
^modiejera05_buff_1_name^,^Hell gate^
^modiejera05_buff_1_description_1^,^Hinoc's ability is enhanced^
^modiejera06_aura_1_name^,^Hell^
^modiejera06_aura_1_description_1^,^The acting of hell reduces the damage^
^modiejera03_buff_1_name^,^Traces of slaughter^
^modiejera03_buff_1_description_1^,^Hinok's massacre suffers continuous damage^
^modiebis00_buff_1_name^,^Gravity effect^
^modiebis00_buff_1_description_1^,^The afterglow of gravity remains the speed of movement decreases^
^modiebis10_aura_1_name^,^crack^
^modiebis10_aura_1_description_1^,^It suffers continuous damage with the crack effect^
^modiebis04_buff_1_name^,^Sharp wind^
^modiebis04_buff_1_description_1^,^Influence of the typhoon causes continuous damage^
^modiegar02_buff_1_name^,^Nostalgia^
^modiegar02_buff_1_description_1^,^I miss Debbie and get angry^
^modiegar00_buff_1_name^,^Extreme fear^
^modiegar00_buff_1_description_1^,^It is impossible to control with the fear effect^
^modiebis03_buff_1_name^,^Determination^
^modiebis03_buff_1_description_1^,^The power of Lannote is enhanced^
^moag1_buff_1_name^,^Abyss^
^moag1_buff_1_description_1^,^The abyss leader gives special abilities^
^moag1_buff_1_description_2^,^The abyss leader gives special abilities^
^moag2_buff_1_name^,^Abyss^
^moag2_buff_1_description_1^,^The abyss leader gives special abilities^
^moag3_buff_1_name^,^Abyss^
^moag3_buff_1_description_1^,^The abyss leader gives special abilities^
^morb1_buff_1_name^,^Abyss of the domination -destruction^
^morb1_buff_1_description_1^,^I was given the power of special abyss^
^morb2_buff_1_name^,^Abyss of the ruling -Gangin^
^morb2_buff_1_description_1^,^I was given the power of special abyss^
^morb3_buff_1_name^,^Abyss -rapid^
^morb3_buff_1_description_1^,^I was given the power of special abyss^
^mocregole02_buff_1_name^,^Spirituality^
^mocregole02_buff_1_description_1^,^Golem's damage and defense increase^
^moishzora006_buff_1_name^,^Boiling Hate^
^moishzora006_buff_1_description_2^,^Izura's damage and movement speed increases^
^moramashoo08_buff_1_name^,^Dark Shield^
^moramashoo08_buff_1_description_4^,^It forms a Shield tHat absorbs a certain damage^
^moramashoo09_buff_1_name^,^Darkness^
^moramashoo09_buff_1_description_4^,^It continues to restore your own vitality^
^moskalion04_buff_1_name^,^Peel^
^moskalion04_buff_1_description_1^,^Scalion's defense increases^
^modiebis003_buff_1_name^,^Regret^
^modiebis003_buff_1_description_1^,^Anger strengthens your abilities^
^mobomb01_buff_1_name^,^Barrier^
^mobomb01_buff_1_description_1^,^The energy of airspace has been offset^
^mobomb02_buff_1_name^,^Medeu bomb^
^mobomb02_buff_1_description_1^,^Medeu's strong energy is offset^
^mofairy01_buff_1_name^,^Fairy light^
^mofairy01_buff_1_description_1^,^Movement speed and attack speed decrease^
^mofairy01_buff_1_description_2^,^Movement speed and attack speed decrease^
^morayarea001_buff_1_name^,^Spirituality^
^morayarea001_buff_1_description_1^,^Gi and vitality continuously decrease^
^morayarea002_buff_1_name^,^Ellora's energy^
^morayarea002_buff_1_description_1^,^Equipment and vitality continue to increase^
^moray001_buff_1_name^,^Electric shock^
^moray001_buff_1_description_1^,^The entire body is electric shock and suffers continuous damage^
^mocri01_buff_1_name^,^Hard skin^
^mocri01_buff_1_description_1^,^Defense the player's critical damage <br> <r_y> 10 stages of solid skin </r_y>^
^mocri01_buff_1_description_2^,^Defense the player's critical damage <br> <r_y> 9 stages of solid skin </r_y>^
^mocri01_buff_1_description_3^,^Defense the player's critical damage <br> <r_y> 8 stages of solid skin </r_y>^
^mocri01_buff_1_description_4^,^Defense the player's critical damage^
^mocri01_buff_1_description_5^,^Defense the player's critical damage <br> <r_y> Solid skin 6 steps </r_y>^
^mocri01_buff_1_description_6^,^Defense the player's critical damage <br> <r_y> Five stages of solid skin </r_y>^
^mocri01_buff_1_description_7^,^Defense the player's critical damage <br> <r_y> 4 stages of solid skin </r_y>^
^mocri01_buff_1_description_8^,^Defense the player's critical damage <br> <r_y> Solid skin 3 stages </r_y>^
^mose1_buff_1_name^,^Rock arm destruction^
^mose1_buff_1_description_1^,^The rock arm was destroyed and weakened^
^mose2_buff_1_name^,^Rock hand destruction^
^mose2_buff_1_description_1^,^Rock hands have been destroyed and weakened^
^mose3_buff_1_name^,^Manstone destruction^
^mose3_buff_1_description_1^,^The manstone has been destroyed and weakened The damage to the back attack of Sand Storm increases^
^moknife_buff_1_name^,^Immune system^
^moknife_buff_1_description_1^,^Determine the effect of a specific skill <br> <r_y> Quick Blade </r_y> <br> <r_y> Chain blow </r_y>^
^mocelfex01_buff_1_name^,^Stab^
^mocelfex01_buff_1_description_1^,^Deep wounds are constantly damaged^
^mocelfa00_buff_1_name^,^Electric shock^
^mocelfa00_buff_1_description_1^,^The lightning arrow is electric shock reducing defense and stunning^
^mocelfa01_buff_1_name^,^White rage^
^mocelfa01_buff_1_description_1^,^Attack and attack speed increases^
^mocelfa002_aura_1_name^,^Flash bomb^
^mocelfa002_aura_1_description_1^,^The attack ability decreases^
^mocelfsh01_buff_1_name^,^patience^
^mocelfsh01_buff_1_description_1^,^Increases damage and defense^
^modemus00_aura_1_name^,^Fear^
^modemus00_aura_1_description_1^,^You are already dead^
^modemus01_aura_1_name^,^Regeneration^
^modemus01_aura_1_description_1^,^The regeneration effect restores health and increases attack ability^
^moposioni01_aura_1_name^,^Corruption^
^moposioni01_aura_1_description_1^,^The surrounding area is contaminated and suffers continuous damage^
^mocelfa02_buff_1_name^,^Flash bomb^
^mocelfa02_buff_1_description_1^,^It is in a state of inaccessibility for a while^
^areaacid_buff_1_name^,^Corrosion^
^areaacid_buff_1_description_1^,^Contaminated smoke causes continuous damage^
^monb1_buff_1_name^,^Electric shock^
^monb1_buff_1_description_1^,^The electric shock makes it impossible to act for a while^
^monb1_buff_1_description_2^,^The electric shock makes it impossible to act for a while^
^monb1_buff_1_description_3^,^The electric shock makes it impossible to act for a while^
^monb1_buff_1_description_4^,^The electric shock makes it impossible to act for a while^
^monb2_buff_1_name^,^Shock^
^monb2_buff_1_description_1^,^The movement speed is slow for a while^
^monb2_buff_1_description_2^,^The movement speed is slow for a while^
^monb2_buff_1_description_3^,^The movement speed is slow for a while^
^monb2_buff_1_description_4^,^The movement speed is slow for a while^
^monb3_buff_1_name^,^Shock^
^monb3_buff_1_description_1^,^The movement speed is slow for a while^
^monb3_buff_1_description_2^,^The movement speed is slow for a while^
^monb3_buff_1_description_3^,^The movement speed is slow for a while^
^monb3_buff_1_description_4^,^The movement speed is slow for a while^
^moyorm1_buff_1_name^,^Armor damage^
^moyorm1_buff_1_description_1^,^The Armor is penetrated and damaged^
^moyorm1_buff_1_description_2^,^The Armor is penetrated and damaged^
^moyorm1_buff_1_description_3^,^The Armor is penetrated and damaged^
^moyorm1_buff_1_description_4^,^The Armor is penetrated and damaged^
^moyormi1_buff_1_name^,^Armor damage^
^moyormi1_buff_1_description_1^,^The Armor is penetrated and damaged^
^moyormi1_buff_1_description_2^,^The Armor is penetrated and damaged^
^moyormi1_buff_1_description_3^,^The Armor is penetrated and damaged^
^moyormi1_buff_1_description_4^,^The Armor is penetrated and damaged^
^moyorm3_buff_1_name^,^Shock^
^moyorm3_buff_1_description_1^,^The movement speed is slow for a while^
^moyorm3_buff_1_description_2^,^The movement speed is slow for a while^
^moyorm3_buff_1_description_3^,^The movement speed is slow for a while^
^moyorm3_buff_1_description_4^,^The movement speed is slow for a while^
^moyorm22_buff_1_name^,^Confusion^
^moyorm22_buff_1_description_1^,^The power of chaos is temporarily impossible to act^
^moyorm22_buff_1_description_2^,^The power of chaos is temporarily impossible to act^
^moyorm22_buff_1_description_3^,^The power of chaos is temporarily impossible to act^
^moyorm22_buff_1_description_4^,^The power of chaos is temporarily impossible to act^
^moyormi2_buff_1_name^,^Confusion^
^moyormi2_buff_1_description_1^,^The power of chaos is temporarily impossible to act^
^moyormi2_buff_1_description_2^,^The power of chaos is temporarily impossible to act^
^moyormi2_buff_1_description_3^,^The power of chaos is temporarily impossible to act^
^moyormi2_buff_1_description_4^,^The power of chaos is temporarily impossible to act^
^mogyorm1_buff_1_name^,^Electric shock^
^mogyorm1_buff_1_description_1^,^Another damage due to electric shock^
^mogyorm1_buff_1_description_2^,^Another damage due to electric shock^
^mogyorm1_buff_1_description_3^,^Another damage due to electric shock^
^mogyorm1_buff_1_description_4^,^Another damage due to electric shock^
^mogyorm2_buff_1_name^,^Chaos^
^mogyorm2_buff_1_description_1^,^The power of chaos is temporarily impossible to act^
^mogyorm2_buff_1_description_2^,^The power of chaos is temporarily impossible to act^
^mogyorm2_buff_1_description_3^,^The power of chaos is temporarily impossible to act^
^mogyorm2_buff_1_description_4^,^The power of chaos is temporarily impossible to act^
^mogyorm3_buff_1_name^,^Chaos^
^mogyorm3_buff_1_description_1^,^The movement speed decreases due to the influence of the power of chaos^
^mogyorm3_buff_1_description_2^,^The movement speed decreases due to the influence of the power of chaos^
^mogyorm3_buff_1_description_3^,^The movement speed decreases due to the influence of the power of chaos^
^mogyorm3_buff_1_description_4^,^The movement speed decreases due to the influence of the power of chaos^
^mogyorm4_buff_1_name^,^Chaos^
^mogyorm4_buff_1_description_1^,^The whole body is burning with the confusion of the chaos^
^mogyorm4_buff_1_description_2^,^The whole body is burning with the confusion of the chaos^
^mogyorm4_buff_1_description_3^,^The whole body is burning with the confusion of the chaos^
^mogyorm4_buff_1_description_4^,^The whole body is burning with the confusion of the chaos^
^mogyorm5_buff_1_name^,^Seed^
^mogyorm5_buff_1_description_1^,^Due to the seeds of division they are in confusion -If you are reacted it can be released^
^mogyorm5_buff_1_description_2^,^Due to the seeds of division they are in confusion -If you are reacted it can be released^
^mogyorm5_buff_1_description_3^,^Due to the seeds of division they are in confusion -If you are reacted it can be released^
^mogyorm5_buff_1_description_4^,^Due to the seeds of division they are in confusion -If you are reacted it can be released^
^mogyorm5_buff_2_name^,^Energy^
^mogyorm5_buff_2_description_1^,^It is influenced by the energy of division^
^mogyorm5_buff_2_description_2^,^It is influenced by the energy of division^
^mogyorm5_buff_2_description_3^,^It is influenced by the energy of division^
^mogyorm5_buff_2_description_4^,^It is influenced by the energy of division^
^mogyorm5_aura_2_name^,^Energy^
^mogyorm5_aura_2_description_1^,^It is influenced by the energy of division^
^mogyorm5_aura_2_description_2^,^It is influenced by the energy of division^
^mogyorm5_aura_2_description_3^,^It is influenced by the energy of division^
^mogyorm5_aura_2_description_4^,^It is influenced by the energy of division^
^mobelt2_buff_1_name^,^Strong shock^
^mobelt2_buff_1_description_1^,^The strong attack of Belteus creates a temporary stun^
^mobelt2_buff_1_description_2^,^The strong attack of Belteus creates a temporary stun^
^mobelt2_buff_1_description_3^,^The strong attack of Belteus creates a temporary stun^
^mobelt2_buff_1_description_4^,^The strong attack of Belteus creates a temporary stun^
^mobelt5_buff_1_name^,^Full of horsepower^
^mobelt5_buff_1_description_1^,^Beltenus is strengthened by the magic of the crystal^
^mobelt5b_buff_1_name^,^Full of horsepower^
^mobelt5b_buff_1_description_1^,^Beltenus is strengthened by the magic of the crystal^
^mobelt5c_buff_1_name^,^Full of horsepower^
^mobelt5c_buff_1_description_1^,^Beltenus is strengthened by the magic of the crystal^
^mobelt7_buff_1_name^,^Chaos crystal charging^
^mobelt7_buff_1_description_1^,^Crystal is charging the power of chaos -When all the power of chaos is charged it is absorbed by Beltenus^
^mobeltso1_aura_1_name^,^Crystal's horsepower^
^mobeltso1_aura_1_description_1^,^Beltenus is strengthened by the magic of the crystal^
^mobeltso1_aura_1_description_2^,^Beltenus is strengthened by the magic of the crystal^
^mobeltso1_aura_1_description_3^,^Beltenus is strengthened by the magic of the crystal^
^mocelfr00_buff_1_name^,^Chaos^
^mocelfr00_buff_1_description_1^,^Continuously heals vitality^
^morocs01_buff_1_name^,^daze^
^morocs01_buff_1_description_1^,^He is deceived by Roxanne and is temporarily impossible to act^
^mocelf00_buff_1_name^,^Tie up^
^mocelf00_buff_1_description_1^,^It is impossible to move and suffers continuous damage^
^morocs004_buff_1_name^,^Black thorough^
^morocs004_buff_1_description_1^,^Reduces defense and critical strike chance^
^morocs02_aura_1_name^,^Sacrifice^
^morocs02_aura_1_description_1^,^Attack and defense decrease and suffer continuous damage^
^mocomelf01_buff_1_name^,^Chaos^
^mocomelf01_buff_1_description_1^,^It is protected by the creator of chaos^
^moelfpois00_buff_1_name^,^gash^
^moelfpois00_buff_1_description_1^,^The pain of the wound is stunned^
^mocomtrent00_buff_1_name^,^Natural healing^
^mocomtrent00_buff_1_description_1^,^Protected from nature^
^morenan04_buff_1_name^,^Electric shock^
^morenan04_buff_1_description_1^,^It is impossible to act because of an electric shock^
^morenan02_buff_1_name^,^Discharge^
^morenan02_buff_1_description_1^,^The discharge effect reduces defense and fatal batting average^
^morenan05_buff_1_name^,^lightning^
^morenan05_buff_1_description_2^,^It absorbs damage and is released when it is more than a certain damage^
^morenan00_buff_1_name^,^Ignition^
^morenan00_buff_1_description_1^,^Continuous damage in the ignition area^
^mocelfe00_buff_1_name^,^Excessive bleeding^
^mocelfe00_buff_1_description_1^,^Bleeding effects are continuously damaged^
^morenan01_buff_1_name^,^bleeding^
^morenan01_buff_1_description_1^,^Bleeding effects are continuously damaged^
^moveil1_buff_1_name^,^Abyss Aura^
^moveil1_buff_1_description_1^,^Exposed to the aura of the abyss^
^moveil2_buff_1_name^,^Abyss Aura^
^moveil2_buff_1_description_1^,^Exposed to the aura of the abyss^
^mozomb00_buff_1_name^,^lethargy^
^mozomb00_buff_1_description_1^,^It is helpless with negative energy^
^archall0_buff_1_name^,^cobweb^
^archall0_buff_1_description_1^,^Residential invasion is bad ^
^mospid01_buff_1_name^,^Vitality^
^mospid01_buff_1_description_1^,^It continues to restore HP <br> <r_y> Friends share everything </R_Y>^
^mospid02_buff_1_name^,^Pace of assassination^
^mospid02_buff_1_description_1^,^Movement speed and evasion rate increase <br> <r_y> Friends are the second self </R_Y>^
^mospid03_buff_1_name^,^Dokmac spider attack power^
^mospid03_buff_1_description_1^,^Attack and fatal batting average increase <br> <r_y> friendship is the best treatment for healing the wounds of broken heart </R_Y>^
^mospid04_buff_1_name^,^Ghost spider's defense^
^mospid04_buff_1_description_1^,^Defense and critical damage defense increases <br> <r_y> Success makes friends and adversity tests friends </R_Y>^
^arguar_buff_1_name^,^Top Guardian rules of challenge^
^arguar_buff_1_description_1^,^In the tower the tower is followed^
^arber_buff_1_name^,^Top Berserker discipline of challenge^
^arber_buff_1_description_1^,^In the tower the tower is followed^
^arassa_buff_1_name^,^Top Assassin's Discipline of Challenge^
^arassa_buff_1_description_1^,^In the tower the tower is followed^
^arwiza_buff_1_name^,^Top Wizard Discipline of Challenge^
^arwiza_buff_1_description_1^,^In the tower the tower is followed^
^arpri_buff_1_name^,^Top Priest of Challenge^
^arpri_buff_1_description_1^,^In the tower the tower is followed^
^mobarios0_buff_1_name^,^Bluff^
^mobarios0_buff_1_description_1^,^Barios' attack and defense increase <br> <r_y> You don't even see it no matter how strong you are (serious) </r_y>^
^molookon00_buff_1_name^,^bystander^
^molookon00_buff_1_description_1^,^I was stigmatized as a bystander^
^moumbul0_buff_1_name^,^suspect^
^moumbul0_buff_1_description_1^,^It is a strong suspect of the Raniti Salma case^
^mobgboom0_buff_1_name^,^Protein^
^mobgboom0_buff_1_description_1^,^Symptoms of protein poisoning caused by binge eating^
^mochall10_buff_1_name^,^Hot heat^
^mochall10_buff_1_description_1^,^Strong heat causes continuous damage^
^mochall20_buff_1_name^,^Fearful^
^mochall20_buff_1_description_1^,^Fear reduces defense and suffers continuous damage^
^mochall30_buff_1_name^,^Cold cold^
^mochall30_buff_1_description_1^,^In the cold of pain damage and defense decrease and continues to damage <br> <r_y> This cold is like a cold </R_Y>^
^momom0_buff_1_name^,^Mother's enemy^
^momom0_buff_1_description_1^,^I'm angry with the sadness of losing my mother^
^moguring_aura_1_name^,^절대반지^
^moguring_aura_1_description_1^,^누군가가 절대반지를 갖고 있습니다.^
^moyatalight0_aura_1_name^,^Discharge^
^moyatalight0_aura_1_description_1^,^Yatai Man's discharge is continuously damaged by the discharge of JR^
^moelsa0_buff_1_name^,^Chill^
^moelsa0_buff_1_description_1^,^Ersa's magic reduces the speed of movement^
^mocomrt1_buff_1_name^,^secret^
^mocomrt1_buff_1_description_1^,^Typical attacks are not damaged <br> <r_y> Only damage to special items </R_Y>^
^areart_buff_1_name^,^secret^
^areart_buff_1_description_1^,^No one can be faster than Lavini <br> There is no specific skill <br> <r_y> Movement and rushing skills </r_y>^
^areart_aura_1_name^,^secret^
^areart_aura_1_description_1^,^No one can be faster than Lavini <br> There is no specific skill <br> <r_y> Movement and rushing skills </r_y>^
^morenit1_buff_1_name^,^Raniti's curse^
^morenit1_buff_1_description_1^,^Raniti's curse reduces stats^
^monkb1_buff_1_name^,^The speed of the devil^
^monkb1_buff_1_description_1^,^Monkey d Spherow consumed collagen^
^monkb2_buff_1_name^,^Hippocampus^
^monkb2_buff_1_description_1^,^Monkey d Spherow recovered Yang <br> <r_y> MonkeydDDDDD^
^monkb3_buff_1_name^,^Turtle^
^monkb3_buff_1_description_1^,^Monkey d Spherow deciphered the heat <br> <r_y> MonkeydDDD^
^monkb4_buff_1_name^,^Evasion of octopus^
