t_key,t_korean,t_jpn,t_chinese,t_eng,t_eng_2,t_eng_3
^IT_BX_00_0528_Name^,^Unidentified Alsas Wiz/Mag Hat^,^IT_BX_00_0529_Name^,^IT_BX_00_0529_Name^,^IT_BX_00_0529_Name^,^IT_BX_00_0529_Name^,^IT_BX_00_0529_Name^
^IT_BX_00_0529_Name^,^Unidentified Alsas Wiz/Mag Shoulder^,^IT_BX_00_0530_Name^,^IT_BX_00_0530_Name^,^IT_BX_00_0530_Name^,^IT_BX_00_0530_Name^,^IT_BX_00_0530_Name^
^IT_BX_00_0530_Name^,^Unidentified Alsas Wiz/Mag Robee^,^IT_BX_00_0531_Name^,^IT_BX_00_0531_Name^,^IT_BX_00_0531_Name^,^IT_BX_00_0531_Name^,^IT_BX_00_0531_Name^
^IT_BX_00_0531_Name^,^Unidentified Alsas Wiz/Mag Gloves^,^IT_BX_00_0532_Name^,^IT_BX_00_0532_Name^,^IT_BX_00_0532_Name^,^IT_BX_00_0532_Name^,^IT_BX_00_0532_Name^
^IT_BX_00_0532_Name^,^Unidentified Alsas Wiz/Mag Shoes^,^IT_BX_00_0533_Name^,^IT_BX_00_0533_Name^,^IT_BX_00_0533_Name^,^IT_BX_00_0533_Name^,^IT_BX_00_0533_Name^
^IT_BX_00_0533_Name^,^Unidentified Alsas Priest Hat^,^IT_BX_00_0534_Name^,^IT_BX_00_0534_Name^,^IT_BX_00_0534_Name^,^IT_BX_00_0534_Name^,^IT_BX_00_0534_Name^
^IT_BX_00_0534_Name^,^Unidentified Alsas Priest Shoulder^,^IT_BX_00_0535_Name^,^IT_BX_00_0535_Name^,^IT_BX_00_0535_Name^,^IT_BX_00_0535_Name^,^IT_BX_00_0535_Name^
^IT_BX_00_0535_Name^,^Unidentified Alsas Priest Robee^,^IT_BX_00_0536_Name^,^IT_BX_00_0536_Name^,^IT_BX_00_0536_Name^,^IT_BX_00_0536_Name^,^IT_BX_00_0536_Name^
^IT_BX_00_0536_Name^,^Unidentified Alsas Priest Gloves^,^IT_BX_00_0537_Name^,^IT_BX_00_0537_Name^,^IT_BX_00_0537_Name^,^IT_BX_00_0537_Name^,^IT_BX_00_0537_Name^
^IT_BX_00_0537_Name^,^Unidentified Alsas Priest Shoes^,^IT_BX_00_0538_Name^,^IT_BX_00_0538_Name^,^IT_BX_00_0538_Name^,^IT_BX_00_0538_Name^,^IT_BX_00_0538_Name^
^IT_BX_00_0538_Name^,^Unidentified Alsas Idol Hat^,^IT_BX_00_0539_Name^,^IT_BX_00_0539_Name^,^IT_BX_00_0539_Name^,^IT_BX_00_0539_Name^,^IT_BX_00_0539_Name^
^IT_BX_00_0539_Name^,^Unidentified Alsas Idol Shoulder^,^IT_BX_00_0540_Name^,^IT_BX_00_0540_Name^,^IT_BX_00_0540_Name^,^IT_BX_00_0540_Name^,^IT_BX_00_0540_Name^
^IT_BX_00_0540_Name^,^Unidentified Alsas Idol Robee^,^IT_BX_00_0541_Name^,^IT_BX_00_0541_Name^,^IT_BX_00_0541_Name^,^IT_BX_00_0541_Name^,^IT_BX_00_0541_Name^
^IT_BX_00_0541_Name^,^Unidentified Alsas Idol Gloves^,^IT_BX_00_0542_Name^,^IT_BX_00_0542_Name^,^IT_BX_00_0542_Name^,^IT_BX_00_0542_Name^,^IT_BX_00_0542_Name^
^IT_BX_00_0542_Name^,^Unidentified Alsas Idol Shoes^,^IT_BX_00_0543_Name^,^IT_BX_00_0543_Name^,^IT_BX_00_0543_Name^,^IT_BX_00_0543_Name^,^IT_BX_00_0543_Name^
^IT_BX_00_0543_Name^,^Unidentified Alsas Shield^,^IT_BX_00_0544_Name^,^IT_BX_00_0544_Name^,^IT_BX_00_0544_Name^,^IT_BX_00_0544_Name^,^IT_BX_00_0544_Name^
^IT_BX_00_0544_Name^,^Unidentified Alsas Gaunthles ^,^IT_BX_00_0545_Name^,^IT_BX_00_0545_Name^,^IT_BX_00_0545_Name^,^IT_BX_00_0545_Name^,^IT_BX_00_0545_Name^
^IT_BX_00_0545_Name^,^Unidentified Alsas Wand^,^IT_BX_00_0546_Name^,^IT_BX_00_0546_Name^,^IT_BX_00_0546_Name^,^IT_BX_00_0546_Name^,^IT_BX_00_0546_Name^
^IT_BX_00_0546_Name^,^Unidentified Alsas Teddy Bear^,^IT_BX_00_0547_Name^,^IT_BX_00_0547_Name^,^IT_BX_00_0547_Name^,^IT_BX_00_0547_Name^,^IT_BX_00_0547_Name^
^IT_BX_00_0547_Name^,^Unidentified Alsas Sword^,^IT_BX_00_0548_Name^,^IT_BX_00_0548_Name^,^IT_BX_00_0548_Name^,^IT_BX_00_0548_Name^,^IT_BX_00_0548_Name^
^IT_BX_00_0548_Name^,^Unidentified Alsas GreatSword^,^IT_BX_00_0549_Name^,^IT_BX_00_0549_Name^,^IT_BX_00_0549_Name^,^IT_BX_00_0549_Name^,^IT_BX_00_0549_Name^
^IT_BX_00_0549_Name^,^Unidentified Alsas Dagger^,^IT_BX_00_0550_Name^,^IT_BX_00_0550_Name^,^IT_BX_00_0550_Name^,^IT_BX_00_0550_Name^,^IT_BX_00_0550_Name^
^IT_BX_00_0550_Name^,^Unidentified Alsas Scepter^,^IT_BX_00_0551_Name^,^IT_BX_00_0551_Name^,^IT_BX_00_0551_Name^,^IT_BX_00_0551_Name^,^IT_BX_00_0551_Name^
^IT_BX_00_0551_Name^,^Unidentified Alsas Staff^,^IT_BX_00_0552_Name^,^IT_BX_00_0552_Name^,^IT_BX_00_0552_Name^,^IT_BX_00_0552_Name^,^IT_BX_00_0552_Name^
^IT_BX_00_0552_Name^,^Unidentified Alsas ShortBow^,^IT_BX_00_0553_Name^,^IT_BX_00_0553_Name^,^IT_BX_00_0553_Name^,^IT_BX_00_0553_Name^,^IT_BX_00_0553_Name^
^IT_BX_00_0553_Name^,^Unidentified Alsas Wand^,^IT_BX_00_0554_Name^,^IT_BX_00_0554_Name^,^IT_BX_00_0554_Name^,^IT_BX_00_0554_Name^,^IT_BX_00_0554_Name^
^IT_BX_00_0554_Name^,^Unidentified Alsas Crossbow^,^IT_BX_00_0555_Name^,^IT_BX_00_0555_Name^,^IT_BX_00_0555_Name^,^IT_BX_00_0555_Name^,^IT_BX_00_0555_Name^
^IT_BX_00_0555_Name^,^Unidentified Alsas Lance^,^IT_BX_00_0508_Description^,^IT_BX_00_0508_Description^,^IT_BX_00_0508_Description^,^IT_BX_00_0508_Description^,^IT_BX_00_0508_Description^
^IT_BX_00_0508_Description^,^When used <UI_P> Alsas Guardian Helm </ui_p>^,^IT_BX_00_0509_Description^,^IT_BX_00_0509_Description^,^IT_BX_00_0509_Description^,^IT_BX_00_0509_Description^,^IT_BX_00_0509_Description^
^IT_BX_00_0509_Description^,^When use <UI_P> Obtain Alsas Guardian Shoulder </UI_P>^,^IT_BX_00_0510_Description^,^IT_BX_00_0510_Description^,^IT_BX_00_0510_Description^,^IT_BX_00_0510_Description^,^IT_BX_00_0510_Description^
^IT_BX_00_0510_Description^,^When use <UI_P> Alsas Guardian Middle Arms </UI_P>^,^IT_BX_00_0511_Description^,^IT_BX_00_0511_Description^,^IT_BX_00_0511_Description^,^IT_BX_00_0511_Description^,^IT_BX_00_0511_Description^
^IT_BX_00_0511_Description^,^When use <UI_P> Alsas Guardian Gloves </UI_P>^,^IT_BX_00_0512_Description^,^IT_BX_00_0512_Description^,^IT_BX_00_0512_Description^,^IT_BX_00_0512_Description^,^IT_BX_00_0512_Description^
^IT_BX_00_0512_Description^,^When use <UI_P> Alsas Guardian Shoes </UI_P>^,^IT_BX_00_0513_Description^,^IT_BX_00_0513_Description^,^IT_BX_00_0513_Description^,^IT_BX_00_0513_Description^,^IT_BX_00_0513_Description^
^IT_BX_00_0513_Description^,^When used <UI_P> Alas's Berserker Helm </ui_p>^,^IT_BX_00_0514_Description^,^IT_BX_00_0514_Description^,^IT_BX_00_0514_Description^,^IT_BX_00_0514_Description^,^IT_BX_00_0514_Description^
^IT_BX_00_0514_Description^,^When use <UI_P> Obtain Alsas Berserker Shoulder </ui_p>^,^IT_BX_00_0515_Description^,^IT_BX_00_0515_Description^,^IT_BX_00_0515_Description^,^IT_BX_00_0515_Description^,^IT_BX_00_0515_Description^
^IT_BX_00_0515_Description^,^When used <UI_P> Alas's Berserker Armor </ui_p>^,^IT_BX_00_0516_Description^,^IT_BX_00_0516_Description^,^IT_BX_00_0516_Description^,^IT_BX_00_0516_Description^,^IT_BX_00_0516_Description^
^IT_BX_00_0516_Description^,^When use <UI_P> Alsas Berserker Gloves </ui_p>^,^IT_BX_00_0517_Description^,^IT_BX_00_0517_Description^,^IT_BX_00_0517_Description^,^IT_BX_00_0517_Description^,^IT_BX_00_0517_Description^
^IT_BX_00_0517_Description^,^When use <UI_P> Alsas Berserker Shoes </ui_p>^,^IT_BX_00_0518_Description^,^IT_BX_00_0518_Description^,^IT_BX_00_0518_Description^,^IT_BX_00_0518_Description^,^IT_BX_00_0518_Description^
^IT_BX_00_0518_Description^,^When used <UI_P> Alsas Ranger Helm </ui_p>^,^IT_BX_00_0519_Description^,^IT_BX_00_0519_Description^,^IT_BX_00_0519_Description^,^IT_BX_00_0519_Description^,^IT_BX_00_0519_Description^
^IT_BX_00_0519_Description^,^When used <UI_P> Ranger Shoulder </ui_p>^,^IT_BX_00_0520_Description^,^IT_BX_00_0520_Description^,^IT_BX_00_0520_Description^,^IT_BX_00_0520_Description^,^IT_BX_00_0520_Description^
^IT_BX_00_0520_Description^,^When used <UI_P> Alsas Ranger Passive Arms </UI_P>^,^IT_BX_00_0521_Description^,^IT_BX_00_0521_Description^,^IT_BX_00_0521_Description^,^IT_BX_00_0521_Description^,^IT_BX_00_0521_Description^
^IT_BX_00_0521_Description^,^When used <UI_P> Alsas Ranger Gloves </UI_P>^,^IT_BX_00_0522_Description^,^IT_BX_00_0522_Description^,^IT_BX_00_0522_Description^,^IT_BX_00_0522_Description^,^IT_BX_00_0522_Description^
^IT_BX_00_0522_Description^,^When used <UI_P> Ranger Shoes of Alsas </ui_p>^,^IT_BX_00_0523_Description^,^IT_BX_00_0523_Description^,^IT_BX_00_0523_Description^,^IT_BX_00_0523_Description^,^IT_BX_00_0523_Description^
^IT_BX_00_0523_Description^,^When used <UI_P> Assassin Helmet of Alsas </ui_p>^,^IT_BX_00_0524_Description^,^IT_BX_00_0524_Description^,^IT_BX_00_0524_Description^,^IT_BX_00_0524_Description^,^IT_BX_00_0524_Description^
^IT_BX_00_0524_Description^,^When use <UI_P> Assassin Shoulder </ui_p>^,^IT_BX_00_0525_Description^,^IT_BX_00_0525_Description^,^IT_BX_00_0525_Description^,^IT_BX_00_0525_Description^,^IT_BX_00_0525_Description^
^IT_BX_00_0525_Description^,^When use <UI_P> Alsas Assassin Armor </ui_p>^,^IT_BX_00_0526_Description^,^IT_BX_00_0526_Description^,^IT_BX_00_0526_Description^,^IT_BX_00_0526_Description^,^IT_BX_00_0526_Description^
^IT_BX_00_0526_Description^,^When use <UI_P> Alas Assassin Gloves </ui_p>^,^IT_BX_00_0527_Description^,^IT_BX_00_0527_Description^,^IT_BX_00_0527_Description^,^IT_BX_00_0527_Description^,^IT_BX_00_0527_Description^
^IT_BX_00_0527_Description^,^When use <UI_P> Alsas Assassin Shoes </ui_p>^,^IT_BX_00_0528_Description^,^IT_BX_00_0528_Description^,^IT_BX_00_0528_Description^,^IT_BX_00_0528_Description^,^IT_BX_00_0528_Description^
^IT_BX_00_0528_Description^,^When use <UI_P> Alsas Wiz/Mag Hat </ui_p>^,^IT_BX_00_0529_Description^,^IT_BX_00_0529_Description^,^IT_BX_00_0529_Description^,^IT_BX_00_0529_Description^,^IT_BX_00_0529_Description^
^IT_BX_00_0529_Description^,^When use <UI_P> Alsas Wiz/Mag Shoulder </ui_p>^,^IT_BX_00_0530_Description^,^IT_BX_00_0530_Description^,^IT_BX_00_0530_Description^,^IT_BX_00_0530_Description^,^IT_BX_00_0530_Description^
^IT_BX_00_0530_Description^,^When use <UI_P> Alsas Wiz/Mag Robee </ui_p>^,^IT_BX_00_0531_Description^,^IT_BX_00_0531_Description^,^IT_BX_00_0531_Description^,^IT_BX_00_0531_Description^,^IT_BX_00_0531_Description^
^IT_BX_00_0531_Description^,^When use <UI_P> Alsas Wiz/Mag Gloves </ui_p>^,^IT_BX_00_0532_Description^,^IT_BX_00_0532_Description^,^IT_BX_00_0532_Description^,^IT_BX_00_0532_Description^,^IT_BX_00_0532_Description^
^IT_BX_00_0532_Description^,^When use <UI_P> Alsas Wiz/Mag Shoes </ui_p>^,^IT_BX_00_0533_Description^,^IT_BX_00_0533_Description^,^IT_BX_00_0533_Description^,^IT_BX_00_0533_Description^,^IT_BX_00_0533_Description^
^IT_BX_00_0533_Description^,^When use <UI_P> Alsas Priest Hat </ui_p>^,^IT_BX_00_0534_Description^,^IT_BX_00_0534_Description^,^IT_BX_00_0534_Description^,^IT_BX_00_0534_Description^,^IT_BX_00_0534_Description^
^IT_BX_00_0534_Description^,^When use <UI_P> Alas's Priest Shoulder </ui_p>^,^IT_BX_00_0535_Description^,^IT_BX_00_0535_Description^,^IT_BX_00_0535_Description^,^IT_BX_00_0535_Description^,^IT_BX_00_0535_Description^
^IT_BX_00_0535_Description^,^When use <UI_P> Alsas Priest Robees </ui_p>^,^IT_BX_00_0536_Description^,^IT_BX_00_0536_Description^,^IT_BX_00_0536_Description^,^IT_BX_00_0536_Description^,^IT_BX_00_0536_Description^
^IT_BX_00_0536_Description^,^When use <UI_P> Alsas Priest Gloves </ui_p>^,^IT_BX_00_0537_Description^,^IT_BX_00_0537_Description^,^IT_BX_00_0537_Description^,^IT_BX_00_0537_Description^,^IT_BX_00_0537_Description^
^IT_BX_00_0537_Description^,^When use <UI_P> Alsas Priest Shoes </ui_p>^,^IT_BX_00_0538_Description^,^IT_BX_00_0538_Description^,^IT_BX_00_0538_Description^,^IT_BX_00_0538_Description^,^IT_BX_00_0538_Description^
^IT_BX_00_0538_Description^,^When use <UI_P> Alas Idol Hat </UI_P>^,^IT_BX_00_0539_Description^,^IT_BX_00_0539_Description^,^IT_BX_00_0539_Description^,^IT_BX_00_0539_Description^,^IT_BX_00_0539_Description^
^IT_BX_00_0539_Description^,^When use <UI_P> Alas Idol Shoulder </UI_P>^,^IT_BX_00_0540_Description^,^IT_BX_00_0540_Description^,^IT_BX_00_0540_Description^,^IT_BX_00_0540_Description^,^IT_BX_00_0540_Description^
^IT_BX_00_0540_Description^,^When used <UI_P> Alsas Idol Robe </ui_p>^,^IT_BX_00_0541_Description^,^IT_BX_00_0541_Description^,^IT_BX_00_0541_Description^,^IT_BX_00_0541_Description^,^IT_BX_00_0541_Description^
^IT_BX_00_0541_Description^,^When use <UI_P> Alas Idol Gloves </UI_P>^,^IT_BX_00_0542_Description^,^IT_BX_00_0542_Description^,^IT_BX_00_0542_Description^,^IT_BX_00_0542_Description^,^IT_BX_00_0542_Description^
^IT_BX_00_0542_Description^,^When use <UI_P> Alsas Idol Shoes </UI_P>^,^IT_BX_00_0543_Description^,^IT_BX_00_0543_Description^,^IT_BX_00_0543_Description^,^IT_BX_00_0543_Description^,^IT_BX_00_0543_Description^
^IT_BX_00_0543_Description^,^When used <UI_P> Alsas Shield </ui_p>^,^IT_BX_00_0544_Description^,^IT_BX_00_0544_Description^,^IT_BX_00_0544_Description^,^IT_BX_00_0544_Description^,^IT_BX_00_0544_Description^
^IT_BX_00_0544_Description^,^When used <UI_P> Arsas's Crest </ui_p>^,^IT_BX_00_0545_Description^,^IT_BX_00_0545_Description^,^IT_BX_00_0545_Description^,^IT_BX_00_0545_Description^,^IT_BX_00_0545_Description^
^IT_BX_00_0545_Description^,^When used <UI_P> Alsas Top Gap </ui_p>^,^IT_BX_00_0546_Description^,^IT_BX_00_0546_Description^,^IT_BX_00_0546_Description^,^IT_BX_00_0546_Description^,^IT_BX_00_0546_Description^
^IT_BX_00_0546_Description^,^When use <UI_P> Alsas Teddy Bear </ui_p>^,^IT_BX_00_0547_Description^,^IT_BX_00_0547_Description^,^IT_BX_00_0547_Description^,^IT_BX_00_0547_Description^,^IT_BX_00_0547_Description^
^IT_BX_00_0547_Description^,^When used <UI_P> Alsas Sword </ui_p>^,^IT_BX_00_0548_Description^,^IT_BX_00_0548_Description^,^IT_BX_00_0548_Description^,^IT_BX_00_0548_Description^,^IT_BX_00_0548_Description^
^IT_BX_00_0548_Description^,^When used <UI_P> Obtain a GreatSword of Alsas </ui_p>^,^IT_BX_00_0549_Description^,^IT_BX_00_0549_Description^,^IT_BX_00_0549_Description^,^IT_BX_00_0549_Description^,^IT_BX_00_0549_Description^
^IT_BX_00_0549_Description^,^When use <UI_P> Alsas Dagger </ui_p>^,^IT_BX_00_0550_Description^,^IT_BX_00_0550_Description^,^IT_BX_00_0550_Description^,^IT_BX_00_0550_Description^,^IT_BX_00_0550_Description^
^IT_BX_00_0550_Description^,^When use <UI_P> Alsas Scepter </ui_p>^,^IT_BX_00_0551_Description^,^IT_BX_00_0551_Description^,^IT_BX_00_0551_Description^,^IT_BX_00_0551_Description^,^IT_BX_00_0551_Description^
^IT_BX_00_0551_Description^,^When use <UI_P> Obtain  Staff of Alsas </ui_p>^,^IT_BX_00_0552_Description^,^IT_BX_00_0552_Description^,^IT_BX_00_0552_Description^,^IT_BX_00_0552_Description^,^IT_BX_00_0552_Description^
^IT_BX_00_0552_Description^,^When used <UI_P> Alsas Palace </ui_p>^,^IT_BX_00_0553_Description^,^IT_BX_00_0553_Description^,^IT_BX_00_0553_Description^,^IT_BX_00_0553_Description^,^IT_BX_00_0553_Description^
^IT_BX_00_0553_Description^,^When used <UI_P> Alsas Wand </ui_p>^,^IT_BX_00_0554_Description^,^IT_BX_00_0554_Description^,^IT_BX_00_0554_Description^,^IT_BX_00_0554_Description^,^IT_BX_00_0554_Description^
^IT_BX_00_0554_Description^,^When use <UI_P> Alsas Crossbow </ui_p>^,^IT_BX_00_0555_Description^,^IT_BX_00_0555_Description^,^IT_BX_00_0555_Description^,^IT_BX_00_0555_Description^,^IT_BX_00_0555_Description^
^IT_BX_00_0555_Description^,^When used <UI_P> Alsas Changchang </ui_p>^,^IT_BX_00_0595_name^,^IT_BX_00_0595_name^,^IT_BX_00_0595_name^,^IT_BX_00_0595_name^,^IT_BX_00_0595_name^
^IT_BX_00_0595_name^,^Telleo Dark Hand Sword^,^IT_BX_00_0596_name^,^IT_BX_00_0596_name^,^IT_BX_00_0596_name^,^IT_BX_00_0596_name^,^IT_BX_00_0596_name^
^IT_BX_00_0596_name^,^Telleo Dark GreatSword^,^IT_BX_00_0597_name^,^IT_BX_00_0597_name^,^IT_BX_00_0597_name^,^IT_BX_00_0597_name^,^IT_BX_00_0597_name^
^IT_BX_00_0597_name^,^Telleo Dark Dagger^,^IT_BX_00_0598_name^,^IT_BX_00_0598_name^,^IT_BX_00_0598_name^,^IT_BX_00_0598_name^,^IT_BX_00_0598_name^
^IT_BX_00_0598_name^,^Telleo Dark Wand^,^IT_BX_00_0599_name^,^IT_BX_00_0599_name^,^IT_BX_00_0599_name^,^IT_BX_00_0599_name^,^IT_BX_00_0599_name^
^IT_BX_00_0599_name^,^Telleo Dark Staff^,^IT_BX_00_0603_name^,^IT_BX_00_0603_name^,^IT_BX_00_0603_name^,^IT_BX_00_0603_name^,^IT_BX_00_0603_name^
^IT_BX_00_0603_name^,^Telleo Dark Spear^,^IT_BX_00_0602_name^,^IT_BX_00_0602_name^,^IT_BX_00_0602_name^,^IT_BX_00_0602_name^,^IT_BX_00_0602_name^
^IT_BX_00_0602_name^,^Telleo Dark Card^,^IT_BX_00_0600_name^,^IT_BX_00_0600_name^,^IT_BX_00_0600_name^,^IT_BX_00_0600_name^,^IT_BX_00_0600_name^
^IT_BX_00_0600_name^,^Telleo Dark Signal^,^IT_BX_00_0601_name^,^IT_BX_00_0601_name^,^IT_BX_00_0601_name^,^IT_BX_00_0601_name^,^IT_BX_00_0601_name^
^IT_BX_00_0601_name^,^Telleo Dark Hand Mage^,^IT_BX_00_0556_name^,^IT_BX_00_0556_name^,^IT_BX_00_0556_name^,^IT_BX_00_0556_name^,^IT_BX_00_0556_name^
^IT_BX_00_0556_name^,^Telleo Dark Guardian Helm^,^IT_BX_00_0557_name^,^IT_BX_00_0557_name^,^IT_BX_00_0557_name^,^IT_BX_00_0557_name^,^IT_BX_00_0557_name^
^IT_BX_00_0557_name^,^Telleo Dark Guardian Shoulder^,^IT_BX_00_0558_name^,^IT_BX_00_0558_name^,^IT_BX_00_0558_name^,^IT_BX_00_0558_name^,^IT_BX_00_0558_name^
^IT_BX_00_0558_name^,^Telleo Dark Guardian Armor^,^IT_BX_00_0559_name^,^IT_BX_00_0559_name^,^IT_BX_00_0559_name^,^IT_BX_00_0559_name^,^IT_BX_00_0559_name^
^IT_BX_00_0559_name^,^Telleo Dark Guardian Gloves^,^IT_BX_00_0560_name^,^IT_BX_00_0560_name^,^IT_BX_00_0560_name^,^IT_BX_00_0560_name^,^IT_BX_00_0560_name^
^IT_BX_00_0560_name^,^Telleo Dark Guardian Shoes^,^IT_BX_00_0561_name^,^IT_BX_00_0561_name^,^IT_BX_00_0561_name^,^IT_BX_00_0561_name^,^IT_BX_00_0561_name^
^IT_BX_00_0561_name^,^Telleo darkness^,^IT_BX_00_0562_name^,^IT_BX_00_0562_name^,^IT_BX_00_0562_name^,^IT_BX_00_0562_name^,^IT_BX_00_0562_name^
^IT_BX_00_0562_name^,^Telleo dark Shoulder^,^IT_BX_00_0563_name^,^IT_BX_00_0563_name^,^IT_BX_00_0563_name^,^IT_BX_00_0563_name^,^IT_BX_00_0563_name^
^IT_BX_00_0563_name^,^Telleo dark width heavy Armor^,^IT_BX_00_0564_name^,^IT_BX_00_0564_name^,^IT_BX_00_0564_name^,^IT_BX_00_0564_name^,^IT_BX_00_0564_name^
^IT_BX_00_0564_name^,^Telleo Dark Berserker Gloves^,^IT_BX_00_0565_name^,^IT_BX_00_0565_name^,^IT_BX_00_0565_name^,^IT_BX_00_0565_name^,^IT_BX_00_0565_name^
^IT_BX_00_0565_name^,^Telleo darkness Shoes^,^IT_BX_00_0571_name^,^IT_BX_00_0571_name^,^IT_BX_00_0571_name^,^IT_BX_00_0571_name^,^IT_BX_00_0571_name^
^IT_BX_00_0571_name^,^Telleo dark Assassin Helmet^,^IT_BX_00_0572_name^,^IT_BX_00_0572_name^,^IT_BX_00_0572_name^,^IT_BX_00_0572_name^,^IT_BX_00_0572_name^
^IT_BX_00_0572_name^,^Telleo Dark Assassin Shoulder^,^IT_BX_00_0573_name^,^IT_BX_00_0573_name^,^IT_BX_00_0573_name^,^IT_BX_00_0573_name^,^IT_BX_00_0573_name^
^IT_BX_00_0573_name^,^Telleo Dark Assassin Great Armor^,^IT_BX_00_0574_name^,^IT_BX_00_0574_name^,^IT_BX_00_0574_name^,^IT_BX_00_0574_name^,^IT_BX_00_0574_name^
^IT_BX_00_0574_name^,^Telleo Dark Assassin Gloves^,^IT_BX_00_0575_name^,^IT_BX_00_0575_name^,^IT_BX_00_0575_name^,^IT_BX_00_0575_name^,^IT_BX_00_0575_name^
