t_key,t_korean
^QU_0_0_0124_description^,^Surprisingly delicious water snake meat It is a texture similar to chicken^
^QU_0_0_0125_Name^,^Spirit^
^QU_0_0_0125_description^,^Powder leaving when a wisdom dies Something for the wizard??^
^QU_0_0_0126_Name^,^Cowhide^
^QU_0_0_0126_description^,^Leather of the cow It is used for versatility^
^QU_0_0_0127_Name^,^beef^
^QU_0_0_0127_description^,^Cow meat It is used for versatility^
^QU_0_0_0128_Name^,^Bison^
^QU_0_0_0128_description^,^The rough and tough leather of the bison tHat is not raised^
^QU_0_0_0129_Name^,^Tough meat^
^QU_0_0_0129_description^,^A lot of exercise meat of tough bison It's not worth eating^
^QU_0_0_0130_Name^,^Reindeer^
^QU_0_0_0130_description^,^Soft reindeer leather It is used for high -quality leather products^
^QU_0_0_0131_Name^,^Cow^
^QU_0_0_0131_description^,^Durable cowhorn It is used for versatility^
^QU_0_0_0132_Name^,^Cow^
^QU_0_0_0132_description^,^Unusually curled cowhorn It's difficult to write where to use it^
^QU_0_0_0133_Name^,^Viper^
^QU_0_0_0133_description^,^Viper^
^QU_0_0_0134_Name^,^Viper^
^QU_0_0_0134_description^,^Viper^
^QU_0_0_0135_Name^,^Book^
^QU_0_0_0135_description^,^Right to prove the possession of the Earl^
^QU_0_0_0136_Name^,^Dark magic^
^QU_0_0_0136_description^,^Unidentified magic book If you get close you will be cursed^
^QU_0_0_0137_Name^,^Gust's knife^
^QU_0_0_0137_description^,^Knife used by Count's chef Kust The price of the sack is the price^
^QU_0_0_0138_Name^,^Gift to miscellaneous merchants^
^QU_0_0_0138_description^,^Villeoa prepared and packed carefully^
^QU_0_0_0139_Name^,^Gift to the bank president^
^QU_0_0_0139_description^,^Villeoa prepared and packed carefully^
^QU_0_0_0140_Name^,^A gift to portal mobile history^
^QU_0_0_0140_description^,^Villeoa prepared and packed carefully^
^QU_0_0_0141_Name^,^Gift to the Guardian^
^QU_0_0_0141_description^,^Villeoa prepared and packed carefully^
^QU_0_0_0142_Name^,^Silver trout steak^
^QU_0_0_0142_description^,^Baked fish steak^
^QU_0_0_0143_Name^,^Linetta's crystal^
^QU_0_0_0143_description^,^Mysterious beads used by the wizard of truth^
^QU_0_0_0146_Name^,^Kenny's Gift^
^QU_0_0_0146_description^,^A gift from Kenny to Adina It is said to be a memory of hometown^
^QU_0_0_0147_Name^,^Wild boar^
^QU_0_0_0147_description^,^Bone hard enough to stone It doesn't break well^
^QU_0_0_0148_Name^,^Bragi ax^
^QU_0_0_0148_description^,^Ax made of hard steel Steel is a waste^
^QU_0_0_0149_Name^,^Fox^
^QU_0_0_0149_description^,^Small and sharp fangs^
^QU_0_0_0150_Name^,^All toy tools^
^QU_0_0_0150_description^,^A tool made of materials picked up such as the bones of wild boars fang needles and ax blades But it's hard to say tHat it's hard to say^
^QU_0_0_0151_Name^,^Magic spell seat^
^QU_0_0_0151_description^,^A stone tHat can be recorded by the magic order and even a person who is not a wizard It's still empty^
^QU_0_0_0153_Name^,^Memory book Sarant's plan^
^QU_0_0_0153_description^,^A book of memory collected part of Sarant's plan^
^QU_0_0_0154_Name^,^Demon contract^
^QU_0_0_0154_description^,^A contract tHat a low -end dark wizard should be carved into the body Even after death it is not good for the soul if it falls from the body^
^QU_0_0_0155_Name^,^Darkness^
^QU_0_0_0155_description^,^Magic power used by the Dark Wizard It is exactly the magic used by the Dark Forces and does not exist naturally in the present world^
^QU_0_0_0156_Name^,^Cobweb^
^QU_0_0_0156_description^,^Spider webs of a body spider created by shamans who use curses In recent years it is used to transform life by coveRing dark magic^
^QU_0_0_0157_Name^,^Poison^
^QU_0_0_0157_description^,^Poison of corrupt bodies It is said to cause powerful paralysis^
^QU_0_0_0158_Name^,^Corrupt heart^
^QU_0_0_0158_description^,^The heart of the body was removed from the body of the body and killed with the magic of darkness It's corrupt but I'm running^
^QU_0_0_0159_Name^,^Imp's horn^
^QU_0_0_0159_description^,^The antennae are compared to insects It also serves as a magic wand^
^QU_0_0_0160_Name^,^Imp's horsepower stone^
^QU_0_0_0160_description^,^Heart to be compared to human beings It is the driving force tHat produces dark magic^
^QU_0_0_0161_Name^,^Wounded bearskin^
^QU_0_0_0161_description^,^Wounded bear leather wondeRing how you caught it^
^QU_0_0_0162_Name^,^Blacksmith^
^QU_0_0_0162_description^,^How did you catch the leather^
^QU_0_0_0163_Name^,^Elf's portable food^
^QU_0_0_0163_description^,^Elf Vision Portable Ceremony There is a rumor tHat it does not harm health in any environment But the taste is?^
^QU_0_0_0164_Name^,^Steel -like leather^
^QU_0_0_0164_description^,^The leather of the dragon's leather^
^QU_0_0_0165_Name^,^Exzan gold coin^
^QU_0_0_0165_description^,^The gold coin of the shining Exzaran Exam is a precious gold coin tHat is said to be discovered only in the outlaws When you use it it looks like a special quest^
^QU_0_0_0166_Name^,^Ashram's Armor decoration^
^QU_0_0_0166_description^,^Old -fashioned sculpture^
^QU_0_0_0167_Name^,^Magical traces of the era of Exapranian era^
^QU_0_0_0167_description^,^Traces of unusual magic cast The ominous energy tHat seems to be contaminated if you make a wrong touch^
^QU_0_0_0168_Name^,^Traces of light^
^QU_0_0_0168_description^,^The traces of Ellora the god of light are felt^
^QU_0_0_0169_Name^,^The horsepower of the collected death^
^QU_0_0_0169_description^,^There is a trace of death^
^QU_0_0_0170_Name^,^Old leather bag^
^QU_0_0_0170_description^,^It is an adventurer Stevens' bag^
^QU_0_0_0173_Name^,^Hakanas soup^
^QU_0_0_0173_description^,^Although it is an relic of Elola it is now used as a soup^
^QU_0_0_0174_Name^,^Bear Hunter's bag^
^QU_0_0_0174_description^,^It's a little old bag Pretty heavy^
^QU_0_0_0176_Name^,^Shield^
^QU_0_0_0176_description^,^The color tells the freshness It looks very fresh^
^QU_0_0_0177_Name^,^Fresh turtle meat^
^QU_0_0_0177_description^,^The color tells the freshness It looks very chewy^
^QU_0_0_0178_Name^,^Karad Pirates' Weapon^
^QU_0_0_0178_description^,^It is clear of the Karad Pirates as the marker of the weapon^
^QU_0_0_0179_Name^,^Karad Pirates' Armor^
^QU_0_0_0179_description^,^It is clear tHat the Karad Pirates are the marker of the Armor^
^QU_0_0_0180_Name^,^High -performance bomb^
^QU_0_0_0180_description^,^Worden Maxima appears to be a lost bomb I think it's good to bRing it quickly^
^QU_0_0_0181_Name^,^Letter from the pirate boss^
^QU_0_0_0181_description^,^A letter where a pirate boss receives regulars I feel foresight tHat the instructions will be written^
^QU_0_0_0182_Name^,^Seafood assorted hotpot^
^QU_0_0_0182_description^,^Potted cuisine made for the Moomi Will it fit the taste of the Moomi?^
^QU_0_0_0183_Name^,^Wooden^
^QU_0_0_0183_description^,^Wooden Sylophone made for the Moomi There seems to be a different sound^
^QU_0_0_0184_Name^,^Mockry tree statue^
^QU_0_0_0184_description^,^It is a wooden statue made for the Moomi^
^QU_0_0_0185_Name^,^Contract of trade goods^
^QU_0_0_0185_description^,^It is a contract tHat Gale MacBin deals with an angry Moomi#^
^QU_0_0_0186_Name^,^Vows^
^QU_0_0_0186_description^,^Gale MacBin is a pledge of life tHat he traded with an angry Moomi#^
^QU_0_0_0187_Name^,^Mermaid^
^QU_0_0_0187_description^,^The mermaid's scale given by the mermaid queen Siren^
^QU_0_0_0188_Name^,^Gnost^
^QU_0_0_0188_description^,^Farola Lark Youngjimin mark The publisher is Rondo^
^QU_0_0_0189_Name^,^Conch^
^QU_0_0_0189_description^,^Sora peel which is regarded as the most expensive material in the marinated craftsmanship^
^QU_0_0_0190_Name^,^Black Kang Ok Ok^
^QU_0_0_0190_description^,^It seems necessary to make a bowl tHat can contain the blessing of the goddess^
^QU_0_0_0191_Name^,^Red^
^QU_0_0_0191_description^,^It seems necessary to make a bowl tHat can contain the blessing of the goddess^
^QU_0_0_0192_Name^,^Blue Kang Ok Ok^
^QU_0_0_0192_description^,^It seems necessary to make a bowl tHat can contain the blessing of the goddess^
^QU_0_0_0193_Name^,^Crokun's History Tool^
^QU_0_0_0193_description^,^It is a croquis tool containing the spirit of crochun^
^QU_0_0_0194_Name^,^Pendant drawing of water^
^QU_0_0_0194_description^,^It is a drawing to make the pendant of water It seems quite difficult to interpret^
^QU_0_0_0195_Name^,^Pendant of water^
^QU_0_0_0195_description^,^It is a pendant of unfinished water Even unfinished it looks close to perfect itself^
^QU_0_0_0196_Name^,^Water^
^QU_0_0_0196_description^,^It is a tool created to solve the curse of ice^
^QU_0_0_0197_Name^,^Blackmok^
^QU_0_0_0197_description^,^It appears to be a material for making the soul's aroma^
^QU_0_0_0198_Name^,^Soul^
^QU_0_0_0198_description^,^It seems to be a medium to talk with the soul^
^QU_0_0_0199_Name^,^Rania Princess^
^QU_0_0_0202_Name^,^Copper piggy bank^
^QU_0_0_0202_description^,^It is a piggy bank of Verna Code Wing a resident of the reed breeze village^
^QU_0_0_0203_Name^,^Pendant^
^QU_0_0_0203_description^,^The grandfather's heart is trying to encourage Trima Code Wing^
^QU_0_0_0204_Name^,^turtle meat^
^QU_0_0_0204_description^,^Turtle meat is so good to use it It doesn't look delicious^
^QU_0_0_0205_Name^,^Fragrant grass^
^QU_0_0_0205_description^,^Freshly leaves from scented candles It smells good if you sniff Sniff sniffing?!^
^QU_0_0_0206_Name^,^Cut^
^QU_0_0_0206_description^,^It is a material for making sleds^
^QU_0_0_0207_Name^,^Letter and money envelope^
^QU_0_0_0207_description^,^It is the last article left by Philip Slater and his brother Melissa Slater^
^QU_0_0_0208_Name^,^Glitter^
^QU_0_0_0208_description^,^It is a sparkling stone on the lake of life The light is Shining Legendary Item Box because it is not contaminated^
^QU_0_0_0209_Name^,^Clunky Necklace^
^QU_0_0_0209_description^,^It is a Necklace tHat is crafted by Paul Travel a racial researcher to get acquainted with the Moomi^
^QU_0_0_0210_Name^,^Moorami egg^
^QU_0_0_0210_description^,^It is a radish egg tHat gives bright light^
^QU_0_0_0211_Name^,^Goddess^
^QU_0_0_0211_description^,^It seems to be the Ring of the goddess It is a simple design than I thought^
^QU_0_0_0212_Name^,^Baggage^
^QU_0_0_0212_description^,^It is a baggage packed by the residents of the Reed Breeze Village^
^QU_0_0_0213_Name^,^Extension^
^QU_0_0_0213_description^,^The blacksmith is an extension tool box tHat Chuck Bale left at home^
^QU_0_0_0214_Name^,^Food bag^
^QU_0_0_0214_description^,^The blacksmith contains the food made by the wife of Chuck Bale^
^QU_0_0_0215_Name^,^kit^
^QU_0_0_0215_description^,^The blacksmith seems to be a tool tHat Ron Bale could not take care^
^QU_0_0_0216_Name^,^Craftsmanship^
^QU_0_0_0216_description^,^It is a box containing a craft tool Pretty heavy^
^QU_0_0_0217_Name^,^Water sample^
^QU_0_0_0217_description^,^It is a sample of water tHat drops the temperature around^
^QU_0_0_0218_Name^,^Young^
^QU_0_0_0218_description^,^Toys tHat are fashionable from young Americans It seems to be Pomerie's friend^
^QU_0_0_0219_Name^,^Consciousness^
^QU_0_0_0219_description^,^It is a conscious totem of Guaris tHat Jenkint stole Mysterious energy seems to be felt^
^QU_0_0_0220_Name^,^Chief craftsman^
^QU_0_0_0220_description^,^It is a letter written by a chief craftsman^
^QU_0_0_0221_Name^,^Crab meat^
^QU_0_0_0221_description^,^It is a crab meat with freshness tHat seems to stimulate the fallen appetite^
^QU_0_0_0222_Name^,^hook^
^QU_0_0_0222_description^,^It is a material written as a brake of sled^
^QU_0_0_0223_Name^,^Moorami fins^
^QU_0_0_0223_description^,^It is a cut fin from the Moomi Who do this?!^
^QU_0_0_0224_Name^,^Water scales^
^QU_0_0_0224_description^,^If you look closely it is a colorful scales^
^QU_0_0_0225_Name^,^Shield^
^QU_0_0_0225_description^,^It is said to be a lot of ingredients used by beginners^
^QU_0_0_0226_Name^,^Leather^
^QU_0_0_0226_description^,^It is a leather tHat is never torn^
^QU_0_0_0227_Name^,^Aisha's dress^
^QU_0_0_0227_description^,^This is a modest dress The owner's grace is felt^
^QU_0_0_0228_Name^,^Melissa's photo^
^QU_0_0_0228_description^,^It is a picture of Melissa when I was young Melissa in the picture is smiling innocent^
^QU_0_0_0229_Name^,^jerky^
^QU_0_0_0229_description^,^It is a meat dried to keep it It looks a little bit overwhelming^
^QU_0_0_0230_Name^,^Cherry^
^QU_0_0_0230_description^,^It is the key to the ironjiang where the marle is trapped^
^QU_0_0_0231_Name^,^Tongs^
^QU_0_0_0231_description^,^It is the tongs of the Shield If you get stuck you will lose weight^
^QU_0_0_0232_Name^,^Lost weapon^
^QU_0_0_0232_description^,^Reed breeze village vigilance seems to be a lost weapon^
^QU_0_0_0233_Name^,^Ladan's eyes^
^QU_0_0_0233_description^,^It is the source of the power of the Hean -Lord Ladan who destroyed the world in ancient times There is the power to fascinated the Moomi^
^QU_0_0_0235_Name^,^Watermiller^
^QU_0_0_0235_description^,^A letter written by Aisha of Water^
^QU_0_0_0236_Name^,^Treasure map^
^QU_0_0_0236_description^,^It appears to be a treasure map tHat marks the Ring of the goddess of Par or the goddess^
^QU_0_0_0238_Name^,^Tanker^
^QU_0_0_0238_description^,^The contents are filled with buckets^
^QU_0_0_0239_Name^,^Unparied whole garlic^
^QU_0_0_0239_description^,^A piece of whole garlic found in the crew's stomach I don't seem to be digested because I don't chew^
^QU_0_0_0240_Name^,^Egg just before Hatching^
^QU_0_0_0240_description^,^The patrolist Rosset is said to be the egg of the dragon of the storm^
^QU_0_0_0242_Name^,^Wolf^
^QU_0_0_0242_description^,^A sturdy wolf tendon used in a Crossbow bow^
^QU_0_0_0243_Name^,^Crossbow^
^QU_0_0_0243_description^,^Important parts^
^QU_0_0_0244_Name^,^Slick^
^QU_0_0_0244_description^,^The scales of flame dragon firebirds evidence to prove tHat the firebirds have invaded^
^QU_0_0_0245_Name^,^Tricycle^
^QU_0_0_0245_description^,^The soles of the most delicious part of the bear^
^QU_0_0_0246_Name^,^Bull^
^QU_0_0_0246_description^,^When you eat it the chewy taste is excellent^
^QU_0_0_0249_Name^,^Ice Castle Gate Operation device^
^QU_0_0_0251_Name^,^Part of the spirit^
^QU_0_0_0251_description^,^It is part of the spirit of water obtained from the reed breeze village^
^QU_0_0_0252_Name^,^Gale MacBin's bag^
^QU_0_0_0252_description^,^I want to open it for some reason^
^QU_0_0_0253_Name^,^Fair^
^QU_0_0_0253_description^,^Elquetes'^
^QU_0_0_0254_Name^,^Frozen heart^
^QU_0_0_0254_Description^,^It's so cold^
^QU_0_0_0255_Name^,^Water^
^QU_0_0_0255_Description^,^It is the clear water of the lake of life^
^QU_0_0_0256_Name^,^Coleman's treatment potion^
^QU_0_0_0256_Description^,^It must be delivered to the portal mobile company Romero^
^QU_0_0_0257_Name^,^Rock octopus reinforcement^
^QU_0_0_0257_Description^,^Drugs tHat grow rock octopus to have power^
^QU_0_0_0258_Name^,^Pirate^
^QU_0_0_0258_Description^,^It was preciously wrapped in the land of Parnna^
^QU_0_0_0259_Name^,^Mental^
^QU_0_0_0259_Description^,^My mind is clear for a while^
^QU_0_0_0260_Name^,^Soft fox leather^
^QU_0_0_0260_Description^,^It is a rare fox leather If you sell it it will benefit quite a bit^
^QU_0_0_0261_Name^,^Sting^
^QU_0_0_0261_Description^,^It is also a stun tHat beasts are stunned^
^QU_0_0_0262_Name^,^Pocket^
^QU_0_0_0262_Description^,^Pretty heavy It seems to contain valuables^
^QU_0_0_0263_Name^,^Consciousness^
^QU_0_0_0263_Description^,^The magic of the Cabel denomination on the stone wind hundred It is a magical ball with Hakanas Water^
^QU_0_0_0264_Name^,^Dew^
^QU_0_0_0264_Description^,^It is a herb tHat reduces the pain of the wound^
^QU_0_0_0265_Name^,^Covet^
^QU_0_0_0265_Description^,^It is a greedy covetous golden The soft green light is overwhelming^
^QU_0_0_0266_Name^,^Meat in the power of darkness^
^QU_0_0_0266_Description^,^When the hunter Jack eats this he restores his life^
^QU_0_0_0267_Name^,^Water tank^
^QU_0_0_0267_Description^,^Water toweRing with magic power^
^QU_0_0_0268_Name^,^Cabel denomination order^
^QU_0_0_0268_Description^,^There is a command to occupy Kelwoods Farm^
^QU_0_0_0269_Name^,^Ancient hammer^
^QU_0_0_0269_Description^,^It will unravel the sealed encounter and return the darkness back to the darkness^
^QU_0_0_0270_Name^,^Jung of active fairy^
^QU_0_0_0270_Description^,^The light will return when the fairy of the fairy comes to the sky^
^QU_0_0_0271_Name^,^Ring lost light^
^QU_0_0_0271_Description^,^Originally shiny Ring lost light <br> <UI_G> You can get a quest through right -click When item destroys quests cannot be proceeded </ui_g>^
^QU_0_0_0272_Name^,^Royal Ring^
^QU_0_0_0272_Description^,^The Ring of the royal family is engraved Is it Rania's Princess? Let's talk with Lena^
^QU_0_0_0273_Name^,^Wild boar^
^QU_0_0_0273_Description^,^Well -grilled wild boar meat^
^QU_0_0_0274_Name^,^Interpreter^
^QU_0_0_0274_Description^,^Interpretation Magic Stone where you can hear the words of other races^
^QU_0_0_0275_Name^,^Curtis's handkerchief^
^QU_0_0_0275_Description^,^Curtis's sweat handkerchief tHat I don't want to touch^
^QU_0_0_0276_Name^,^Examine is written in the text^
