t_key,t_koreanorg,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^N_04_0_0156_0001_NameDetail^,^물길 관리자^,^水路管理者^,^^,^Waterway Manager^,^^,^^
^N_04_0_0160_0002_Name^,^키로시하^,^キロシハ^,^^,^Kiroshiha^,^^,^^
^N_04_0_0160_0002_NameDetail^,^물길 관리자^,^水路管理者^,^^,^Waterway Manager^,^^,^^
^N_04_0_0160_0003_Name^,^리고아^,^リゴア^,^^,^Rigoa^,^^,^^
^N_04_0_0160_0003_NameDetail^,^무기 상인^,^武器商人^,^^,^Arms Merchant^,^^,^^
^N_04_0_0161_0001_Name^,^가쿠우^,^カクー^,^^,^Gakuu^,^^,^^
^N_04_0_0161_0001_NameDetail^,^방어구 상인^,^防具商人^,^^,^Armorer^,^^,^^
^N_04_0_0157_0001_Name^,^하다루^,^ハダルー^,^^,^Hadaru^,^^,^^
^N_04_0_0157_0001_NameDetail^,^연금술사^,^錬金術師^,^^,^Alchemist^,^^,^^
^N_04_0_0156_0002_Name^,^치가루^,^チガルー^,^^,^Chigaru^,^^,^^
^N_04_0_0156_0002_NameDetail^,^건물 관리자^,^建物管理者^,^^,^Coral Architect^,^^,^^
^N_04_0_0001_0017_Name^,^게일 맥베인^,^ゲイル マックバイン^,^^,^Gale MacBain^,^^,^^
^N_04_0_0001_0017_NameDetail^,^맥베인 상단주^,^マックバイン 商団主^,^^,^MacBain Company^,^^,^^
^N_04_0_0001_0018_Name^,^벨 벡슨^,^ベル バックソン^,^^,^Beir Vexon^,^^,^^
^N_04_0_0001_0018_NameDetail^,^맥베인의 호위무사^,^マックバインの護衛武士^,^^,^MacBain Company Guard^,^^,^^
^N_04_0_0001_0019_Name^,^레인 오거스트^,^レイン^,^^,^Rain August^,^^,^^
^N_04_0_0001_0019_NameDetail^,^무러미 안내자^,^ムラミ案内者^,^^,^Guide^,^^,^^
^N_04_0_0002_0010_Name^,^키이라 호크아이^,^キイラ^,^^,^Keira Hawkeye^,^^,^^
^N_04_0_0002_0010_NameDetail^,^무러미 협력자^,^ムラミ族への協力者^,^^,^Merchant Associate^,^^,^^
^N_04_0_0001_0020_Name^,^아서 레일본^,^アーサー レイーボン^,^^,^Arthur Railbon^,^^,^^
^N_04_0_0001_0020_NameDetail^,^하카나스 외무관리^,^ハカナス外務管理^,^^,^Hakanas Diplomat^,^^,^^
^N_04_0_0155_0003_Name^,^무러미족 전투병^,^堕落したムラミウォーリアー^,^^,^Merumi Trooper^,^^,^^
^N_04_0_0155_0003_NameDetail^,^파수대^,^守衛隊^,^^,^Sentry^,^^,^^
^N_04_0_0156_0003_Name^,^무러미족 순찰자^,^ムラミ族 巡察者^,^^,^Merumi Watchman^,^^,^^
^N_04_0_0156_0003_NameDetail^,^파수대^,^守衛隊^,^^,^Sentry^,^^,^^
^N_04_0_0162_0004_Name^,^수호전사^,^守護戦士^,^^,^Guardian Warrior^,^^,^^
^N_04_0_0162_0004_NameDetail^,^파르나 호위대^,^パルナ 護衛隊^,^^,^Parna's Guard^,^^,^^
^N_04_0_0157_0002_Name^,^수호사제^,^守護司祭^,^^,^Shrineguard^,^^,^^
^N_04_0_0157_0002_NameDetail^,^파르나 호위대^,^パルナ 護衛隊^,^^,^Parna's Guard^,^^,^^
^N_04_0_0205_0000_Name^,^카타룬^,^カタルン^,^^,^Kata'ruun^,^^,^^
^N_04_0_0205_0000_NameDetail^,^석수 장인^,^石工職人^,^^,^Chief Craftsman^,^^,^^
^N_04_0_0212_0000_Name^,^주술사제 말라다툴^,^呪術司祭 マラダトゥール^,^^,^Malada'tuul^,^^,^^
^N_04_0_0212_0000_NameDetail^,^수비대^,^守備隊^,^^,^Guard^,^^,^^
^N_04_0_0206_0000_Name^,^용맹전사 파다칸^,^勇猛戦士パタカン^,^^,^Fada'khan^,^^,^^
^N_04_0_0206_0000_NameDetail^,^수비대^,^守備隊^,^^,^Guard^,^^,^^
^N_04_0_0210_0000_Name^,^크로쿤 주술사^,^クロクン 呪術師^,^^,^Crokhoon Shaman^,^^,^^
^N_04_0_0210_0000_NameDetail^,^수비대^,^守備隊^,^^,^Guard^,^^,^^
^N_04_0_0203_0000_Name^,^크로쿤 수호전사^,^クロクン 守護戦士^,^^,^Crokhoon Guardian^,^^,^^
^N_04_0_0203_0000_NameDetail^,^수비대^,^守備隊^,^^,^Guard^,^^,^^
^N_04_0_0204_0000_Name^,^크로쿤 투사^,^クロクン 闘士^,^^,^Crokhoon Warrior^,^^,^^
^N_04_0_0204_0000_NameDetail^,^수비대^,^守備隊^,^^,^Guard^,^^,^^
^N_04_0_0209_0000_Name^,^크로쿤 사냥꾼^,^クロクン ハンター^,^^,^Crokhoon Hunter^,^^,^^
^N_04_0_0209_0000_NameDetail^,^수비대^,^守備隊^,^^,^Guard^,^^,^^
^N_04_0_0206_0001_Name^,^수석장인 호우룬^,^石工職人 ホールン^,^^,^Hou'ruun^,^^,^^
^N_04_0_0206_0001_NameDetail^,^촌장^,^村長^,^^,^Chief Artisan^,^^,^^
^N_04_0_0208_0000_Name^,^시아혼^,^シアホン^,^^,^Shahon^,^^,^^
^N_04_0_0208_0000_NameDetail^,^영지 관리관^,^ファルラーク領主^,^^,^Countess^,^^,^^
^N_04_0_0202_0000_Name^,^티크혼^,^ティホーン^,^^,^Tik'hoon^,^^,^^
^N_04_0_0202_0000_NameDetail^,^석수장이^,^石工^,^^,^Stonemason^,^^,^^
^N_04_0_0202_0001_Name^,^하타혼^,^ハタホン^,^^,^Hata'rahn^,^^,^^
^N_04_0_0202_0001_NameDetail^,^건축가^,^建築家^,^^,^Architect^,^^,^^
^N_04_0_0207_0000_Name^,^에이혼^,^エイホン^,^^,^Ae'rahn^,^^,^^
^N_04_0_0207_0000_NameDetail^,^건축공^,^建築工^,^^,^Builder^,^^,^^
^N_04_0_0207_0001_Name^,^마나난^,^マナナン^,^^,^Manra'nahn^,^^,^^
^N_04_0_0207_0001_NameDetail^,^기계 설계사^,^機会設計者^,^^,^Machinist^,^^,^^
^N_04_0_0208_0001_Name^,^기술자 타라난^,^技術者 タラナン^,^^,^Tarra'nahn^,^^,^^
^N_04_0_0208_0001_NameDetail^,^기계 제작공^,^機械製作工^,^^,^Machinist^,^^,^^
^N_04_0_0203_0001_Name^,^수호전사 라하칸^,^守護戦士 ラハカン^,^^,^Raha'khan^,^^,^^
^N_04_0_0203_0001_NameDetail^,^수비대^,^守備隊^,^^,^Guard^,^^,^^
^N_04_0_0206_0002_Name^,^용맹전사 투로칸^,^勇猛戦士 トーロカン^,^^,^Turo'khan^,^^,^^
^N_04_0_0206_0002_NameDetail^,^크로쿤 족장^,^クロクン族長^,^^,^War Chief^,^^,^^
^N_04_0_0202_0002_Name^,^주술사제 아칸툴^,^呪術司祭 アカントール^,^^,^Akan'tuul^,^^,^^
^N_04_0_0202_0002_NameDetail^,^수비대^,^守備隊^,^^,^Guard^,^^,^^
^N_04_0_0211_0000_Name^,^전투 주술사 티오툴^,^戦闘呪術師 ティオトール^,^^,^Tra'tuul^,^^,^^
^N_04_0_0211_0000_NameDetail^,^수비대^,^守備隊^,^^,^Guard^,^^,^^
^N_04_0_0002_0011_Name^,^아이샤 페더레인^,^アイシャ ペダーレイン^,^^,^Aisha Fedarin^,^^,^^
^N_04_0_0002_0011_NameDetail^,^론도의 연인^,^ロンドの恋人^,^^,^Shaman of Water^,^^,^^
^N_04_0_0001_0021_Name^,^파견병 넥슨 퓨리온^,^派遣兵 ニック ヒュリーオン^,^^,^Sir Nikas Furion^,^^,^^
^N_04_0_0001_0021_NameDetail^,^신룡 기사단^,^神竜騎士団^,^^,^Dragon Knight^,^^,^^
^N_04_0_0001_0022_Name^,^파텍 그라시아^,^パテック グラシア^,^^,^Patek Grazia^,^^,^^
^N_04_0_0001_0022_NameDetail^,^수습 기계 제작공^,^機械製作工見習い^,^^,^Apprentice Machinist^,^^,^^
^N_04_0_0002_0012_Name^,^엔지 그라시아^,^エンジ グラシア^,^^,^Aenji'ruun^,^^,^^
^N_04_0_0002_0012_NameDetail^,^방랑자^,^放浪者^,^^,^Wanderer^,^^,^^
^N_04_0_0001_0023_Name^,^레온 제니스^,^ジェニス^,^^,^Lian'tuul^,^^,^^
^N_04_0_0001_0023_NameDetail^,^잡화 상인^,^雑貨商人^,^^,^Shopkeep^,^^,^^
^N_04_0_0002_0013_Name^,^순찰자 알리시아 에일본^,^巡察者 アリシア エイル^,^^,^Alkari'khan^,^^,^^
^N_04_0_0002_0013_NameDetail^,^신룡 기사단^,^神竜騎士団^,^^,^Dragon Knight^,^^,^^
^N_04_0_0001_0024_Name^,^로엔 스미스^,^ロエン スミス^,^^,^Roan Smith^,^^,^^
^N_04_0_0001_0024_NameDetail^,^자경단^,^自警団^,^^,^Civil Militia^,^^,^^
^N_04_0_0001_0025_Name^,^워든 맥시마^,^ワードン^,^^,^Warren Maxima^,^^,^^
^N_04_0_0001_0025_NameDetail^,^용병^,^傭兵^,^^,^Mercenary^,^^,^^
^N_04_0_0157_0003_Name^,^시이사^,^シイサ^,^^,^Siisa^,^^,^^
^N_04_0_0157_0003_NameDetail^,^무러미 세공사^,^ムラミ 細工師^,^^,^Merumi Craftsman^,^^,^^
^N_04_0_0156_0004_Name^,^에이아^,^エイアー^,^^,^Aeia^,^^,^^
^N_04_0_0156_0004_NameDetail^,^정신차린 성난 무러미^,^正気に戻ったムラミ^,^^,^Ex-Cultist^,^^,^^
^N_04_0_0160_0004_Name^,^젊은 무러미^,^若いムラミ^,^^,^Young Merumi^,^^,^^
^N_04_0_0160_0004_NameDetail^,^정신차린 성난 무러미^,^正気に戻ったムラミ^,^^,^Ex-Cultist^,^^,^^
^N_04_0_0161_0002_Name^,^늙은 무러미^,^老いたムラミ^,^^,^Elder Merumi^,^^,^^
^N_04_0_0161_0002_NameDetail^,^정신차린 성난 무러미^,^正気に戻ったムラミ^,^^,^Ex-Cultist^,^^,^^
^N_04_0_0156_0005_Name^,^어린 무러미^,^幼いムラミ^,^^,^Merumi Child^,^^,^^
^N_04_0_0156_0005_NameDetail^,^정신차린 성난 무러미^,^正気に戻ったムラミ^,^^,^Ex-Cultist^,^^,^^
^N_04_0_0002_0014_Name^,^베르나 코드윙^,^ベリナ コードウィン^,^^,^Verna Codewing^,^^,^^
^N_04_0_0002_0014_NameDetail^,^마을 주민^,^村人^,^^,^Town Resident^,^^,^^
^N_04_0_0001_0026_Name^,^존 폰드^,^ジョンフォーンド^,^^,^John Pond^,^^,^^
^N_04_0_0001_0026_NameDetail^,^고용된 용병^,^雇用された傭兵^,^^,^Hired Mercenary^,^^,^^
^N_04_0_0001_0027_Name^,^트리마 코드윙^,^トーリマ^,^^,^Trima Codewing^,^^,^^
^N_04_0_0001_0027_NameDetail^,^성냥 팔이 소녀^,^マッチ売りの少女^,^^,^Match Girl^,^^,^^
^N_04_0_0001_0028_Name^,^로버트 할리스^,^ハリス^,^^,^Robert Harris^,^^,^^
^N_04_0_0001_0028_NameDetail^,^마을 주민^,^村人^,^^,^Town Resident^,^^,^^
^N_04_0_0001_0029_Name^,^척 베일^,^チャック ベール^,^^,^Chuck Bale^,^^,^^
^N_04_0_0001_0029_NameDetail^,^방어구 상인^,^防具商人^,^^,^Armorer^,^^,^^
^N_04_0_0001_0030_Name^,^폴 트래블^,^ポール トレブル^,^^,^Paul Trebel^,^^,^^
^N_04_0_0001_0030_NameDetail^,^종족 연구원^,^種族 研究員^,^^,^Cultural Scholar^,^^,^^
^N_04_0_1300_0000_Name^,^필립 슬레이터^,^フィリップ スレーター^,^^,^Phillip Slater^,^^,^^
^N_04_0_1300_0000_NameDetail^,^정신차린 해적^,^正気に戻った海賊^,^^,^Awakened Pirate^,^^,^^
^N_04_0_0001_0032_Name^,^조니^,^ジョニー^,^^,^Johnnie^,^^,^^
^N_04_0_0001_0032_NameDetail^,^보물 사냥꾼^,^財宝ハンター^,^^,^Treasure Hunter^,^^,^^
^N_04_0_0001_0033_Name^,^대니^,^ダニー^,^^,^Danny^,^^,^^
^N_04_0_0001_0033_NameDetail^,^보물 사냥꾼^,^財宝ハンター^,^^,^Treasure Hunter^,^^,^^
^N_04_0_0001_0034_Name^,^론 베일^,^ローンベール^,^^,^Ron Bale^,^^,^^
^N_04_0_0001_0034_NameDetail^,^대장장이^,^鍛冶師^,^^,^Blacksmith^,^^,^^
^N_04_0_0156_0006_Name^,^포메리^,^ポメリー^,^^,^Pommeri^,^^,^^
^N_04_0_0156_0006_NameDetail^,^반지 팔이 소녀^,^リング売り少女^,^^,^Ring Girl^,^^,^^
^N_04_0_0156_0007_Name^,^도망친 무러미^,^逃げたムラミ^,^^,^Runaway^,^^,^^
^N_04_0_0156_0007_NameDetail^,^무러미 아가씨^,^ムラミ娘^,^^,^Merumi Lady^,^^,^^
^N_04_0_0001_0035_Name^,^댄 베일^,^デン ベール^,^^,^Dan Bale^,^^,^^
^N_04_0_0001_0035_NameDetail^,^무기, 방어구 상인^,^武器/防具商人^,^^,^Weapon/Armor Merchant^,^^,^^
^N_04_0_0001_0036_Name^,^로사 페더레인^,^ロッサ フェザーレイン^,^^,^Rosa Fedarin^,^^,^^
^N_04_0_0001_0036_NameDetail^,^연금술사^,^錬金術師^,^^,^Alchemist^,^^,^^
^N_04_0_0001_0037_Name^,^죽어가는 남자^,^死んでいく男^,^^,^Dying Man^,^^,^^
^N_04_0_0001_0037_NameDetail^,^여행자^,^旅人^,^^,^Traveler^,^^,^^
^N_04_0_0001_0038_Name^,^카일론 윌^,^フレディ^,^^,^Kylon Will^,^^,^^
^N_04_0_0001_0038_NameDetail^,^진리의 마법사^,^真理の魔法師^,^^,^Virtue^,^^,^^
^N_04_0_0001_0039_Name^,^클로니 엔터^,^クロニ エンター^,^^,^Krooni'khan^,^^,^^
^N_04_0_0001_0039_NameDetail^,^크로쿤 돌격대^,^クロクン 突撃隊^,^^,^Crokhoon Vanguard^,^^,^^
^N_04_0_0001_0040_Name^,^시그리드 테일^,^シクリッド テイル^,^^,^Sigrid Teil^,^^,^^
^N_04_0_0001_0040_NameDetail^,^푸른달빛 마을 생존자^,^青い月光の村 生存者^,^^,^Blue Moon Town Survivor^,^^,^^
^N_04_0_1000_0000_Name^,^임무 게시판^,^任務掲示板^,^^,^Mission Board^,^^,^^
^N_04_0_1000_0000_NameDetail^,^^,^^,^^,^^,^^,^^
^N_04_0_0008_0000_Name^,^신스 메이어^,^シンスメイヤー^,^^,^Cynth Mayer^,^^,^^
^N_04_0_0008_0000_NameDetail^,^섀도우 클랜^,^シャドウクラン^,^^,^Onyx Order^,^^,^^
^N_04_0_0309_0000_Name^,^길들여진 늑대^,^調教された狼^,^^,^Tamed Wolf^,^^,^^
^N_04_0_0309_0000_NameDetail^,^고든 스테일의 펠로우^,^ゴードンのフェロー^,^^,^Gordon Stale's Familiar^,^^,^^
^N_04_0_0221_0000_Name^,^끌려온 해적^,^さらわれた海賊^,^^,^Captured Pirate^,^^,^^
^N_04_0_0221_0000_NameDetail^,^포로^,^とりこ^,^^,^Prisoner^,^^,^^
^N_04_0_0156_0008_Name^,^끌려온 착한 무러미^,^さらわれた優しいムラミ^,^^,^Captive Merumi^,^^,^^
^N_04_0_0156_0008_NameDetail^,^포로^,^とりこ^,^^,^Prisoner^,^^,^^
^N_04_0_0001_0041_Name^,^중상을 입은 용병^,^重症を追った用兵^,^^,^Gravely Wounded Mercenary^,^^,^^
^N_04_0_0001_0041_NameDetail^,^^,^^,^^,^^,^^,^^
^N_04_0_0001_0042_Name^,^에이든 헤이글^,^ヘイグル^,^^,^Aidan Heigl^,^^,^^
^N_04_0_0001_0042_NameDetail^,^용병 버서커^,^傭兵バーサーカー^,^^,^Mercenary Berserker^,^^,^^
^N_04_0_0157_0004_Name^,^시이사^,^シイサ^,^^,^Siisa^,^^,^^
^N_04_0_0157_0004_NameDetail^,^무러미 세공사^,^ムラミ 細工師^,^^,^Merumi Craftsman^,^^,^^
^N_04_0_0157_0005_Name^,^시이사^,^シイサ^,^^,^Siisa^,^^,^^
^N_04_0_0157_0005_NameDetail^,^무러미 세공사^,^ムラミ 細工師^,^^,^Merumi Craftsman^,^^,^^
^N_04_0_0208_0002_Name^,^기술자 타라난^,^技術者 タラナン^,^^,^Tarra'nahn^,^^,^^
^N_04_0_0208_0002_NameDetail^,^기계 제작공^,^機械製作工^,^^,^Machinist^,^^,^^
^N_04_0_0002_0015_Name^,^아이샤 페더레인^,^アイシャ ペダーレイン^,^^,^Aisha Fedarin^,^^,^^
^N_04_0_0002_0015_NameDetail^,^론도의 연인^,^ロンドの恋人^,^^,^Shaman of Water^,^^,^^
^N_04_0_0001_0043_Name^,^폴 트래블^,^ポール トレブル^,^^,^Paul Trebel^,^^,^^
^N_04_0_0001_0043_NameDetail^,^종족 연구원^,^種族研究員^,^^,^Cultural Scholar^,^^,^^
^N_04_0_0001_0044_Name^,^폴 트래블^,^ポール トレブル^,^^,^Paul Trebel^,^^,^^
^N_04_0_0001_0044_NameDetail^,^종족 연구원^,^種族研究員^,^^,^Cultural Scholar^,^^,^^
^N_04_0_1000_0001_Name^,^은색 수반^,^銀の光の台座^,^^,^Silver Glass^,^^,^^
^N_04_0_1000_0001_NameDetail^,^^,^^,^^,^^,^^,^^
^N_04_0_1300_0001_Name^,^필립 슬레이터^,^フィリップ スレーター^,^^,^Phillip Slater^,^^,^^
^N_04_0_1300_0001_NameDetail^,^정신차린 해적^,^正気に戻った海賊^,^^,^Awakened Pirate^,^^,^^
^N_04_0_0005_0000_Name^,^선장 빅 버킨^,^船長 ビック バーキン^,^^,^Big Burkin^,^^,^^
^N_04_0_0005_0000_NameDetail^,^하카나스 성 연락선^,^ハカナス首都城 連絡船^,^^,^Capital Ferry^,^^,^^
^N_04_5_0002_0000_Name^,^귀환지정석^,^帰還指定ストーン^,^^,^Recall Stone^,^^,^^
^N_04_5_0002_0000_NameDetail^,^^,^^,^^,^^,^^,^^
^N_04_5_0002_0001_Name^,^귀환지정석^,^帰還指定ストーン^,^^,^Recall Stone^,^^,^^
^N_04_5_0002_0001_NameDetail^,^^,^^,^^,^^,^^,^^
^N_04_5_0002_0002_Name^,^귀환지정석^,^帰還指定ストーン^,^^,^Recall Stone^,^^,^^
^N_04_5_0002_0002_NameDetail^,^^,^^,^^,^^,^^,^^
^N_04_5_0002_0003_Name^,^귀환지정석^,^帰還指定ストーン^,^^,^Recall Stone^,^^,^^
^N_04_5_0002_0003_NameDetail^,^^,^^,^^,^^,^^,^^
^N_04_5_0002_0004_Name^,^귀환지정석^,^帰還指定ストーン^,^^,^Recall Stone^,^^,^^
^N_04_5_0002_0004_NameDetail^,^^,^^,^^,^^,^^,^^
^N_04_0_0022_0000_Name^,^세바스찬^,^セバスチャン^,^^,^Sebastian^,^^,^^
^N_04_0_0022_0000_NameDetail^,^포탈 이동사^,^ポータル移動者^,^^,^Transit Shrine Keeper^,^^,^^
^N_04_0_0022_0001_Name^,^찰스^,^チャールズ^,^^,^Charles^,^^,^^
^N_04_0_0022_0001_NameDetail^,^포탈 이동사^,^ポータル移動者^,^^,^Transit Shrine Keeper^,^^,^^
^N_04_0_0022_0002_Name^,^다라스^,^ダラス^,^^,^Daras^,^^,^^
^N_04_0_0022_0002_NameDetail^,^지역간 포탈이동사^,^地域間ポータル移動者^,^^,^World Shrine Keeper^,^^,^^
^N_04_0_0022_0003_Name^,^리카툴^,^リカトゥー^,^^,^RekHatur^,^^,^^
^N_04_0_0022_0003_NameDetail^,^포탈 이동사^,^ポータル移動者^,^^,^Transit Shrine Keeper^,^^,^^
^N_04_0_0022_0004_Name^,^다윈^,^ダーウィン^,^^,^Dallwynn^,^^,^^
