t_key,t_koreanorg,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^fb_0_0001_source^,^조류 연구원 모드플루의 일지 중에서^,^鳥類研究員モードプルの日誌にて^,^^,^From Modi Fahl's ''Journal of Discrete Ornithology''^,^^,^^
^fb_0_0001_0^,^<font color="#0d0088">라이닉</font>은 난폭한 성격뿐 아니라 늘 우레와 같은 비명 덕분에 이름 대신 천둥비명새라고도 불린다.^,^<font color="0d0088">破魔のライニック</font>は凶暴な性格だけではなく、常に雷のような鳴き声を発しているので名前より雷の悲鳴鳥と呼ばれている。^,^^,^Lynics are often called ''thunder howlers'' because of their ferocious cries.^,^^,^^
^fb_0_0001_1^,^음^,^音^,^^,^T^,^^,^^
^fb_0_0001_2^,^파로 대상의 청각을 마비시켜 사냥을 즐기는 이 대해의 소리꾼을 길들이는 법은 간단하다.^,^波で対象の聴覚を麻痺させ、狩りを楽しむ大海のハンターを捕獲する方法は簡単だ。^,^^,^he lynic's primary hunting method involves bombarding its prey with sound.^,^^,^^
^fb_0_0001_3^,^바로 그 입을 다물게 하는 것이다. 한편, 하카나스 대해에서 펠로우 연구를 거듭하던 펠로우 장인이 <font color="#0d0088">사일런스 마법서</font>를 이용해 라이닉을 길들였다는 소문이 있다. 하지만 그게 어떠한 방법이었는지는 전해지지 않았다. 최근 상인 조합에서 사일런스 마법서를 제작해 판매하고 있다는 소문이 있으니 확인할 필요가 있다.^,^それは、その口を閉じさせる事である。一時期ハカナスで研究を重ねたフェロー職人が <font color="0d0088">サイレンス魔法書</font>を用いて破魔のライニックを捕獲したという噂が立った。だが、詳細は判明していない。最近商人組合がサイレンス魔法書を製作、販売しているとの噂が流れているので確認する必要がある。^,^^,^This is precisely the thing tHat allows the creatures to be tamed. A recent study has revealed tHat a silenced lynic is easily confused and pacified. Any adventurer with a silencing scroll could perceivably claim one of these majestic creatures... if they survive the taming process, of course.^,^^,^^
^fb_0_0002_names^,^부유 해마^,^浮遊海馬^,^^,^Skyhorse^,^^,^^
^fb_0_0002_namel^,^부유 해마^,^浮遊海馬^,^^,^Skyhorse^,^^,^^
^fb_0_0002_map^,^큰 바람섬^,^大きい風の島^,^^,^The Gusting Isles^,^^,^^
^fb_0_0002_source^,^해양 펠로우 연구원 디퍼의 보고서 중에서^,^海洋フェロー研究員ディパーの報告書にて^,^^,^From a sea familiar research log^,^^,^^
^fb_0_0002_0^,^하^,^ハ^,^^,^N^,^^,^^
^fb_0_0002_1^,^카나스 대해에서 <font color="#0d0088">부유 해마</font>만큼 신비로운 생물은 어느 지역에서도 찾을 수 없을 것이다.^,^カナス大海の <font color="0d0088">浮遊海馬</font>程神秘的な生き物は、どの地域にも存在しないだろう。^,^^,^o creature in all of Hakanas is more mysterious than the benthic.^,^^,^^
^fb_0_0002_2^,^신비로운 빛깔의 해마가 나타나 대해의 파도를 잠재운다는 전설은 대해를 횡단하는 선원들 사이에서 유명하다. 일부 선장들은 안전한 항해를 위해 부유 해마 선수상을 달기도 하였다.^,^神秘的な色合いの海馬が現れ、大海の海を静めるという伝説は大海を渡航する船乗りの間では有名な話である。
安全な航海を祈願し、浮遊海馬をあしらった船首像を付けることもあった。^,^^,^Throughout the ages, sailors have shared stories of shimmeRing serpents floating above the seas. The benthic was even a popular masthead for cargo vessels in the late Crowns Era.^,^^,^^
^fb_0_0002_3^,^바^,^海^,^^,^F^,^^,^^
^fb_0_0002_4^,^닷사람들이 해신의 환생이라 불린 신성한 생물을 길들이려면 <font color="#0d0088">대해의 성스러운 기운</font>이 필요하다.^,^の男達が、海神の生まれ変わりとも呼ぶこの神聖な生き物を捕獲するには <font color="0d0088">大海の聖なるオーラ</font>が必要となる^,^^,^ortunately, the age of myth has passed. We now know tHat this creature is quite real.^,^^,^^
^fb_0_0002_5^,^이 기운의 존재는 <font color="#0d0088">거신 야타이만</font>과 <font color="#0d0088">폭풍의 용 이투드렌</font>을 통해 처음 발견되었으며, 이론적으로는 <font color="#0d0088">펠로우 연구</font>로 만들어낼 수 있다고 하나 실제로 증명된 바는 없다. 당연하겠지만 그 누구도 그들과 대적할 생각은 하지 못했을 것이다.^,^このオーラは<font color="0d0088">暴風の魔軍イローネ</font>から得られる何かを必要とするらしい。理論的には<font color="0d0088">フェロー研究</font>で製作できると言われているが、実際証明されていはない。当たり前だが、誰一人捕獲しようと思わないからだ。^,^^,^Taming it requires a powerful sea relic. The great titan Attaius and the dragon Atadren are believed to have the components needed to craft one, but no one has managed to do so. Perhaps an enterprising adventurer will succeed one day.^,^^,^^
^fb_0_0003_names^,^펜리스^,^ペンリス^,^^,^Assassinrend Fenris^,^^,^^
^fb_0_0003_namel^,^거친 그림자 펜리스^,^勇猛のペンリス^,^^,^Assassinrend Fenris^,^^,^^
^fb_0_0003_map^,^사냥꾼 잭의 동굴^,^ハンタージャックの洞窟^,^^,^Hunter's Cave^,^^,^^
^fb_0_0003_source^,^연금술사 후비안의 전설의 물약 중에서^,^錬金術師フビアンの記録にて^,^^,^From Hooban's ''Dissertation on Alchemical Origins''^,^^,^^
^fb_0_0003_0^,^거^,^勇^,^^,^T^,^^,^^
^fb_0_0003_1^,^친 그림자 <font color="#0d0088">펜리스</font>는 예로부터 사람들에게 두려움과 공포의 대상이였다.^,^猛の <font color="0d0088">ペンリス</font>は古来より人々の不安と恐怖の対象だった。^,^^,^he name Fenris has long been a source of fear for hunters and farmers alike.^,^^,^^
^fb_0_0003_2^,^펜리스를 탐낸 펠로우 수집가들은 몇 있었으나, 모두 펜리스 앞에 서기만 해도 공포에 질려 길들일 시도조차 하지 못했다고 한다.^,^ペンリスを欲しがるフェロー収集家は何人かいたが、皆ペンリスの前に立つだけで恐怖に怯え捕獲を試みることもできなかったと言う。^,^^,^The great wolf has long lurked in the Assassins, appeaRing only to mangle any fool unwise enough to seek her out. Strangely, it seems the beast feeds exclusively on the flesh of men.^,^^,^^
^fb_0_0003_3^,^공^,^中^,^^,^F^,^^,^^
^fb_0_0003_4^,^포에 질린 사람들은 정신을 잃고 배회하다 저주에 걸려 서서히 늑대인간으로 변해갔다고 한다.^,^には恐怖に耐え兼ね、気がふれてしまったフェロー収集家もいたとの記述もあった。^,^^,^ew have survived a run-in with Fenris. None of them have lived more than a month.^,^^,^^
^fb_0_0003_5^,^용감한 <font color="#0d0088">사냥꾼 잭</font>이 두려움을 잊게 해주는 <font color="#0d0088">몽환의 물약</font>을 만들어 마시고 길들이기를 시도했으나, 사고로 늑대인간이 되고 말았다는 일화는 유명하다. 결국 몽환의 물약 제조법은 영영 사라졌고, 제조에 다시 성공한 사람은 현재까지 없다.^,^勇敢な <font color="0d0088">ハンター ジャック</font>はこの恐怖を忘れさせる <font color="0d0088">忘却のポーション</font>を製作し、飲んでから捕獲を試み、従える事に成功した。だがジャックが人浪になってしまった為、忘却のポーション製造方法は伝わっていない。ジャック以降今日まで、製造に成功した人は誰一人いない。^,^^,^Those who fall to Fenris live as werewolves. Her most well-known victim was a hunter named Jack. The locals say tHat he drank a phantasm potion to face the wolf without fear. This potion could be a massive boon to the armies of Hakanas, but it was lost when Jack himself fell to Fenris's curse.^,^^,^^
^fb_0_0004_names^,^챠카이^,^チャカイ^,^^,^One-Eyed Chakai^,^^,^^
^fb_0_0004_namel^,^애꾸눈 챠카이^,^隻眼のチャカイ^,^^,^One-Eyed Chakai^,^^,^^
^fb_0_0004_map^,^미명의 숲^,^夜明けの森^,^^,^Dawnbreak Woods^,^^,^^
^fb_0_0004_source^,^민병대장 베르도와 챠카이의 모험 중에서^,^ベルドの自叙伝にて^,^^,^From Commander Berdo's journal^,^^,^^
^fb_0_0004_0^,^나^,^私^,^^,^T^,^^,^^
^fb_0_0004_1^,^와 <font color="#0d0088">챠카이</font>는 기나긴 전쟁에서 함께 싸우는 전우였고, 우리는 언제나 전투에서 승리했다.^,^と <font color="0d0088">チャカイ</font>は共に闘う戦友であり、私達は常に勝利していた。^,^^,^here I stood, face to face with the beast once more. I knew there would be blood.^,^^,^^
^fb_0_0004_2^,^용맹한 정예 펠로우 챠카이는 나의 칼을 더 날카롭게 만들어 주는 힘을 가졌고, 어떤 펠로우보다 오래 전장을 누볐다. 일개 병사에 지나지 않았던 나는 챠카이 덕분에 대장의 자리에까지 오를 수 있었다.^,^勇猛な精鋭フェローチャカイは私の刃をより鋭くさせる力を持ち、どんなフェローより休みなく、長時間戦場を駆け巡る事ができた。一介の兵士だった私はチャカイのお陰で隊長の座まで昇り詰めることができたのだ。^,^^,^Chakai's been my companion since I was a young lad. He keeps me brave. He keeps me sharp. If it weren't for him, I wouldn't be half the soldier I am today.^,^^,^^
^fb_0_0004_3^,^어^,^幼^,^^,^I^,^^,^^
^fb_0_0004_4^,^린 시절, <font color="#0d0088">미명의 숲</font> 근처에서 챠카이를 발견했을 때 챠카이는 너무 오래 굶어 난폭해진 상태였다.^,^少期に<font color="0d0088">夜明けの森</font>の周辺でチャカイを発見した時、チャカイはあまりにも飢えており、すごく凶暴な状態だった。^,^^,^first met the creature in the Dawnbreak Woods, where he was terrorizing the locals.^,^^,^^
^fb_0_0004_5^,^모두가 챠카이를 두려워만 하고 있을 때 나는 챠카이에게 조심스럽게 다가갔다. 나는 내가 가진 <font color="#0d0088">쫄깃한 순록고기</font>를 챠카이에게 던져주었고, 챠카이는 나에게 다가와 친구가 되어주었다.^,^誰もがチャカイを恐れた時、<font color="0d0088"トナカイの肉</font>を手に、私はチャカイに少しずつ近づいて行った。そして <font color="0d0088">トナカイの肉</font>をチャカイに投げ渡し、それをたいらげるとチャカイは私に近づき親友となってくれた。^,^^,^Everyone else was terrified of Chakai, but I knew a hungry critter when I saw one. I threw him all the succulent reindeer meat I had on me and we've been steadfast companions ever since.^,^^,^^
^fb_0_0005_names^,^훈바바^,^フンババ^,^^,^One-Eyed Hoonbaba^,^^,^^
^fb_0_0005_namel^,^외눈박이 훈바바^,^独眼のフンババ^,^^,^One-Eyed Hoonbaba^,^^,^^
^fb_0_0005_map^,^미명의 숲^,^夜明けの森^,^^,^Dawnbreak Woods^,^^,^^
^fb_0_0005_source^,^사이비 종교서적 바바르 교 입문 중에서^,^宗教書籍ババル教入門にて^,^^,^From ''Initiation into the Baba Order''^,^^,^^
^fb_0_0005_0^,^속세에서 <font color="#0d0088">외눈박이 훈바바</font>라 불리는 위대한 바바께서는 우리의 구원이자 신앙 그 자체이시라.^,^俗世にて独眼 <font color="0d0088">フンババ</font>と呼ばれる、偉大なるババ様は我らの救世主であり、信仰そのものである。^,^^,^The great one-eyed bull known as Hoonbaba is the true god of our people.^,^^,^^
^fb_0_0005_1^,^아^,^開^,^^,^T^,^^,^^
^fb_0_0005_2^,^버지 교주님은 위대한 바바께 숭배의 뜻을 담아 <font color="#0d0088">미명의 숲</font>에서 어둠의 세례를 내리시었다.^,^祖様は、偉大なるババ様へ崇拝の意を込め <font color="0d0088">夜明けの森</font>にて洗礼をしてくださった。^,^^,^he great christening in the dark of the Dawnbreak Woods binds us to him.^,^^,^^
^fb_0_0005_3^,^세례받지 않은 이가 위대한 바바를 영접코자 하려면 <font color="#0d0088">어둠 기운 억제 주문서</font>가 필요할지니, 교단의 모든 동지들은 위대한 바바를 영접할 평등한 권한과 주문서의 비밀을 손에 넣을지어다. 바바르 교에 귀의하여 함께 진리를 추구할 자는 켈우즈 농장 지부의 <font color="#0d0088">헥터슨</font> 동지를 찾아라.^,^洗礼を済ませていない者は偉大なるババ様に近づくには<font color="0d0088">闇の抑制呪文書</font>が必要となる。教団の全ての信者は偉大なババ様へ迎接する資格と呪文書の秘密を手に入れるだろう。ババル教へ帰依し共に真理を追求する者はケルウーズ農場支部の<font color="0d0088">ヘクタソン</font>同志の元へ向かいなさい。^,^^,^Those who would approach the great bull god must first gain a scroll to ward against his dark energies, which we give to all who join our order. Those seeking membership are encouraged to seek out Brother Hecterson in Kellwoods.^,^^,^^
^fb_0_0006_names^,^블랙윈드^,^ブラックウィンドウ^,^^,^Black Wind^,^^,^^
^fb_0_0006_namel^,^블랙윈드^,^ブラックウィンドウ^,^^,^Black Wind^,^^,^^
^fb_0_0006_map^,^음산한 마구간^,^陰惨とした馬屋^,^^,^Dour Stables^,^^,^^
^fb_0_0006_source^,^마구간지기 케아딘의 명마 이야기 중에서^,^ケアディンの名馬の話にて^,^^,^From Keadin's ''The Great Horses''^,^^,^^
^fb_0_0006_0^,^<font color="#0d0088">블랙윈드</font>는 과거 마신군단과의 전쟁이 한창이던 때, 전장을 화려하게 누비던 명마 중의 명마였다.^,^<font color="0d0088">ブラックウィンドウ</font>はかつての魔神の軍団との戦時中、戦場を華麗に走り回った名馬中の名馬であった。^,^^,^Black Wind was one of many magnificent horses tHat rode in Gastra's war a hundred years ago.^,^^,^^
^fb_0_0006_1^,^전^,^戦^,^^,^W^,^^,^^
^fb_0_0006_2^,^투 중 숨을 거둔 주인의 곁을 지키다 죽었으나 카브임 교단의 사령술에 의해 부활하였다.^,^死した主の遺体を守り、死んでしまったが、カフィン教団の死霊術によって復活した。^,^^,^hen his rider fell in battle, they say the horse kept fighting until his own death.^,^^,^^
^fb_0_0006_3^,^현재는 카를레앙 저택에 구속되어 옛 주인을 잊지 못하는 이 명마를 길들이려면 <font color="#0d0088">카를레앙 종마 혈통서</font>가 있어야 한다. 다만 혈통서는 <font color="#0d0088">펠로우 연구</font>를 통해서 제작할 수 있으며 그 레시피는 카를레앙 저택의 누군가가 소유하고 있다고만 전해진다.^,^現在はカルレアン邸につながれており、昔の主を忘れられないこの名馬を捕獲するためには <font color="0d0088">ブラックウィンドウの血統書</font>が必要となる。血統書は <font color="0d0088">製作</font>を通じてのみ得られ、そのレシピはカルレアン邸の誰かが所有していると伝わる。^,^^,^Khabimists resurrected the beast with foul magic and bound him to Carleon Manor. Despite this, the steed might be swayed if he thought his old master had returned as well. With a convincing copy of his pedigree and a great deal of courage, he could be brought to heel.^,^^,^^
^fb_0_0007_names^,^카라샤^,^カラシャ^,^^,^Karasha the Dark One^,^^,^^
^fb_0_0007_namel^,^암흑마룡 카라샤^,^暗黒魔竜カラシャ^,^^,^Karasha the Dark One^,^^,^^
^fb_0_0007_map^,^멸망의 공역 북부^,^滅亡の空域北部^,^^,^Upper Tritael Rift^,^^,^^
^fb_0_0007_source^,^펠로우 사냥꾼 레미너의 일기 중에서^,^レミナーの日記にて^,^^,^From familiar trapper Leminer's journal^,^^,^^
^fb_0_0007_0^,^과^,^過^,^^,^K^,^^,^^
^fb_0_0007_1^,^거 마신을 도와 빛의 동맹과의 전쟁에서 활약하며 <font color="#0d0088">카라샤</font>는 이름 대신 암흑마룡으로 잘 알려졌다.^,^去魔神に加勢し、光の同盟との戦争で活躍した<font color="0d0088">カラシャ</font>はその名の代わりに暗黒魔竜として知られていた。^,^^,^arasha's a true devil. She battled alongside the God of Ruin in the War of the Light.^,^^,^^
^fb_0_0007_2^,^카라샤를 길들이기 위해선 크라비드와 붉은뿔 갈라도쿠, 암흑의 인장을 결합하여 제작하는 <font color="#0d0088">암흑마룡 카라샤 징표</font>가 필요하다. 암흑의 인장은 탐욕의 바다에 있는 <font color="#0d0088">모험왕 제룩스</font>가 주는 임무에 단서가 있을 것이다. 빈사 상태정도로 체력을 소진시키지 않는다면 이 강력한 마룡은 결코 굴복하지 않을 것이다.^,^カラシャを捕獲し、空域を侵攻した暴風の魔軍と対峙する。これ以上の作戦はあるまい。噂によれば暗黒のオーラを吸収し制御する物体があるらしい。<font color="0d0088">暗黒の証</font>と呼ばれる、フェロー研究で製作する物らしい。暗黒の証は滅亡の空域にいる <font color="0d0088">ズメウ</font>が鍵を握っているものと推測される。^,^^,^But the dark dragon can be dominated. With the right ingredients, a mark could be used to keep her at bay. I'd need Kravid, Red Horn Galadoku, and a Wretched Emblem. Word has it a man named Zelluchs holds a clue to getting the emblem. If I can weaken the dragon and ensnare her with the mark, the she-dragon will be mine.^,^^,^^
^fb_0_0008_names^,^메간테스^,^メガンテス^,^^,^Nightmare Megantes^,^^,^^
^fb_0_0008_namel^,^악몽의 메간테스^,^雷霆のトニトルス^,^^,^Nightmare Megantes^,^^,^^
^fb_0_0008_map^,^마트렌 산^,^マトレーン山^,^^,^Matren Mountain^,^^,^^
^fb_0_0008_source^,^루이체의 저서 잊혀졌던 펠로우 중에서^,^ルイチェーの著書、忘れられたフェローにて^,^^,^From Louiche's ''Forgotten Familiars''^,^^,^^
^fb_0_0008_0^,^단^,^丈^,^^,^A^,^^,^^
^fb_0_0008_1^,^단한 붉은빛 피부는 상처하나 입지 않을 것 같다.^,^夫な紫の皮膚は、傷ひとつつかなさそうだ。^,^^,^beast with fur of purple and an Armored hide.^,^^,^^
^fb_0_0008_2^,^<font color="#0d0088">메간테스</font>는 과거, 지금의 직할령에서 먹이사슬의 정점으로 서식하다가 갑작스레 멸종한 것으로 알려져 있다.^,^<font color="0d0088">トニトルス</font>は古来より直近に至るまで、直轄領の食物連鎖の頂点に立ち生息していたが、突如絶滅した事で知られている。^,^^,^Meganteses were once top predators in the highlands until their sudden extinction.^,^^,^^
^fb_0_0008_3^,^그 후 서서히 사람들에게서 잊혀져 가다가 최근 시공간의 틈새가 열리고 엑자란이 알려지면서 다시금 존재가 부각되었다. 또한 과거 기록을 토대로 메간테스를 길들일 수 있는 방법도 연구가 활발히 이루어지고 있다.^,^以後、徐々に人々の記憶は薄れていったが、近年時空間の亀裂が開きエクサランの存在が知れ、再びその存在が浮彫りになった。また、過去の記録を土台にトニトルスを捕獲できる方法の研究も活発に行われた。^,^^,^They were all but forgotten from this world until the strange rift appeared tHat brought back the land of Exarahn. Now, research on these mythical creatures can continue.^,^^,^^
^fb_0_0008_4^,^자^,^自^,^^,^M^,^^,^^
^fb_0_0008_5^,^신의 주인이 될 수 있는 강한자를 찾고 있으며, 자격이 없는 자는 거들떠 보지도 않는다고 한다.^,^らの主となる強き者を求めており、資格がない者は見向きもしないという。^,^^,^eganteses only submit to great warriors. Unworthy challengers are killed and eaten.^,^^,^^
^fb_0_0008_6^,^악몽의 메간테스를 길들이려면 <font color="#0d0088">메간테스의 힘이 깃든 장신구</font>를 모두 착용하고 치명적인 타격을 입혀야 길들일 수 있다고 한다. 하지만 자격이 있다고 해도 메간테스에게 접근하는 자는 <font color="#0d0088">쇠약의 저주</font>가 걸려 쉽게 다가갈 수 없다고 한다.  소문에 의하면 상급 사냥꾼 세트를 착용하면 저주를 이겨낼 수 있다고 한다.^,^雷霆のトニトルスを捕獲するには <font color="0d0088">トニトルスの力が宿った装身具</font>を全て着用して初めてその資格が与えられると言われている。だが、資格があるとしてもトニトルスが放つ殺気に耐えられるためには <font color="0d0088">上級ハンターセット</font>が必要となるだろう。^,^^,^Taming this walking nightmare will prove difficult. You must wear Equipment imbued with the power of another megantes and deliver a critical blow to prove your worthiness. To survive the taming, you will also need a set of the correct hunter's Armor to resist the creature's naturally deadly aura.^,^^,^^
^fb_0_0009_names^,^스칼레다^,^赤光のスカレダ^,^^,^Scalleda^,^^,^^
^fb_0_0009_namel^,^스칼레다^,^赤光のスカレダ^,^^,^Scalleda^,^^,^^
^fb_0_0009_map^,^격동의 대지^,^燃え盛る大地^,^^,^Broken Caldera^,^^,^^
^fb_0_0009_source^,^조류 연구원 모드플루의 일지 중에서^,^鳥類研究員モードプルの日記にて^,^^,^From Modi Fahl's ''Journal of Discrete Ornithology''^,^^,^^
^fb_0_0009_0^,^<font color="#0d0088">스칼레다</font>는 하카나스 조류 중 가장 큰 덩치와 용맹함으로 새 중의 왕이라는 인식이 강하다.^,^<font color="0d0088">赤光のスカレダ</font>はハカナスに存在する鳥類で、その大きさと勇猛さから鳥の王という認識が広く普及している。^,^^,^The scalleda may well be the largest indigenous griffin in all of Hakanas.^,^^,^^
^fb_0_0009_1^,^무^,^群^,^^,^N^,^^,^^
^fb_0_0009_2^,^리를 짓지 않는 고고함 덕분에 스칼레다를 자신의 문장으로 사용하는 방랑기사도 많다.^,^れを持たない孤高の存在で、赤光のスカレダを自分の紋章として使用する放浪騎士も多かった。^,^^,^oble and solitary, the scalleda has inspired many a knight-errant to take it as his crest.^,^^,^^
^fb_0_0009_3^,^새들의 제왕이 길들여진다는 것은 상상하기 어려운 일이었으나, <font color="#0d0088">불꽃 바람 비약</font>의 존재가 모든 걸 뒤바꿨다. 비약의 레시피는 외부에 공개되지 않았으나 <font color="#0d0088">펠로우 연구</font>를 통해 만들 수 있으며, 격동의 대지에 있는 붉은 날개를 지닌 펠로우로부터 얻는다는 소문만 무성하다.^,^鳥の王が捕獲されるとは想像もできない事だったが <font color="0d0088">火花の風の秘薬</font>の存在が全てを変えてしまった。外部に秘薬のレシピが公開されてないが、<font color="0d0088">フェロー研究</font>を通じて手に入れられる事、燃え盛る大地にいる赤い羽を持つフェローから得られるという噂だけが広まっている。^,^^,^For many years, this king of the skies was believed to be untameable. The invention of the flamewind elixir changed tHat. Using materials from red-winged birds of the Broken Caldera as its base, the elixir proved to be a useful tool in taming these majestic beasts.^,^^,^^
^fb_0_0010_names^,^포치^,^ポチ^,^^,^Coldtusk Poach^,^^,^^
^fb_0_0010_namel^,^서리 어금니 포치^,^霜牙のポチ^,^^,^Coldtusk Poach^,^^,^^
^fb_0_0010_map^,^브라기 본거지^,^ブラギ本拠地^,^^,^Braghin War Camp^,^^,^^
^fb_0_0010_source^,^브라카르 숲 여행자 안내서에서^,^ブラカルの森の旅人案内書にて^,^^,^From ''Brakarr Forest: A Traveler's Guide''^,^^,^^
^fb_0_0010_0^,^용^,^勇^,^^,^B^,^^,^^
^fb_0_0010_1^,^맹스러운 브라기 족장은 서리 어금니 <font color="#0d0088">포치</font>를 타고 다니는 것을 자랑으로 여겼다.^,^猛なブラギ族長は霜牙の<font color="0d0088">ポチ</font>に乗ることを誇りとしてた。^,^^,^rakarr's chieftain won his seat through the might of his mount, Cold-Tusk.^,^^,^^
^fb_0_0010_2^,^서^,^霜^,^^,^F^,^^,^^
^fb_0_0010_3^,^리 어금니 포치는 항상 <font color="#0d0088">브라카르 숲</font>에서 가장 강한 족장이 길들여 타고 다닌다.^,^牙のポチは常に<font color="0d0088">ブラカルの森</font>で最も強いブラギ族が捕獲し乗っていた。^,^^,^or the enterprising rider, this presents an interesting opportunity.^,^^,^^
^fb_0_0010_4^,^영혼까지 얼어붙을 한기 서린 어금니를 가진 포치는 보이는 것 보다 훨씬 더 포악하다. 요 몇 주간, 나의 경고를 무시하고 서리 어금니 포치의 어금니를 노리던 사냥꾼들은 항상 시체로 발견되었다.^,^魂まで凍りつきそうな程の冷気を宿した牙を持つポチは、見た目よりずっと暴悪である。数週間、私の警告を無視し霜牙のポチの牙を狙っていたハンターは死体で発見された。^,^^,^Cold-Tusk is an unusual boar with an innate affinity for ice magic. The braghin hierarchy is largely determined by feats of daRing and domination, and the chieftain's victory over Cold-Tusk was his crowning achievement.^,^^,^^
^fb_0_0010_5^,^대대로 족장이 바뀔 때마다 서리 어금니 포치는 다음 족장에게 순종하는 것으로 알려져 있기 때문에 <font color="#0d0088">족장을 제거</font>하고 서리 어금니 포치를 길들이는 것이 가장 안전한 방법이다.^,^代々族長が変わる度に霜牙のポチは次の族長に捕獲され直すため、 <font color="0d0088">族長を倒し</font>、霜牙のポチを捕獲するしか方法がない。^,^^,^Younger braghins will often challenge their superiors to ritual combat. Those who succeed may claim the loser's mount for their own. Should a human best the chieftain and claim Cold-Tusk, reason dictates tHat Cold-Tusk would be theirs by braghin tribal law.^,^^,^^
^fb_0_0011_names^,^바이렛^,^ヴァイレッド^,^^,^Abyssal Vylet^,^^,^^
^fb_0_0011_namel^,^심연의 바이렛^,^深淵のヴァイレッド^,^^,^Abyssal Vylet^,^^,^^
^fb_0_0011_map^,^달 그림자 협곡^,^月影の渓谷^,^^,^Umbra Canyon^,^^,^^
