t_key,t_koreanorg,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^SF_0_1_0004_1_RewarderDesc^,^초급 스킬 마스터^,^初級スキルマスター^,^^,^Beginner Skill Master^,^^,^^
^SF_0_1_0004_1_Request_Text^,^위험이 느껴지는 이 숲에서 살아남으려면 더욱 강해지는 수밖에 없습니다.<br><br>그래서 말인데 스킬 마스터는 우리가 전투에서 사용할 여러 가지 유용한 스킬을 가르쳐주고 있습니다.<br><br>제 옆에 있는 스킬마스터와 대화를 나누어 보세요.^,^脅威を感じるこの森で生き残るにはもっと強くなるしかありません。<br><br>それで、スキルマスターは私達が戦闘に使う色ーなスキルを教えてくれてます。<br><br>私の隣にいるスキルマスターと対話をしてみてください。^,^^,^The only way to survive a forest reeking of danger is to get stronger.<br><br>So the skill master teaches us various useful skills tHat we'll use in battles.<br><br>Talk to the skill master here, right next to me.^,^^,^^
^SF_0_1_0004_1_Accepted_Text^,^효과적인 스킬을 알고 있다면, 살아남을 확률은 몇 배로 높아집니다.^,^効果的なスキルを知っているなら、生き残る確率は何倍にもなります。^,^^,^Knowing effective skills will boost your chance of survival.^,^^,^^
^SF_0_1_0004_1_Ongoing_Text^,^효과적인 스킬을 알고 있다면, 살아남을 확률은 몇 배로 높아집니다.^,^効果的なスキルを知っているなら、生き残る確率は何倍にもなります。^,^^,^Knowing effective skills will boost your chance of survival.^,^^,^^
^SF_0_1_0004_1_Complete_Text^,^우리를 도와주고 있는 모습은 아까부터 지켜 보았네. 보다 강해지고 싶으면 나에게 배움을 청하도록 하게.^,^私達を手伝ってくれているのは先から見た。もっと強くなりたいなら私に言ってくれ。^,^^,^I've kept my eye on you, helping us. Ask me if you want to get stronger.^,^^,^^
^SF_0_1_0004_11_Title^,^상점 방문^,^商店訪問^,^^,^Visit the Shop^,^^,^^
^SF_0_1_0004_11_RewarderDesc^,^잡화 물약 상인^,^雑貨/薬商人^,^^,^General Goods and Potion Merchant^,^^,^^
^SF_0_1_0004_11_Request_Text^,^아무리 훌륭한 스킬을 보유하고 있다 하더라도 위기의 순간은 항상 오기 마련이지. 여행 중엔 응급 치료를 위해 몇 가지 물품을 구입해 놓는 것이 좋을 거야.<br><br>잡화 물약 상인을 만나서 어떤 물건들이 있나 살펴보도록 하게.^,^いくら優れたスキルを保有していてもいつも危機の瞬間は来るものです。旅の途中に緊急手当の為にいくつか物品を買っておいた方がいい。<br><br>雑貨/薬商人を訪ね、どんな物があるか確認をしてくれ。^,^^,^No matter wHat great skills you have, there will always be moments of crisis. It will be a good idea to purchase a couple items for urgent care.<br><br>Go see the General Goods and Potions Merchant to see wHat things are available.^,^^,^^
^SF_0_1_0004_11_Accepted_Text^,^필요한 물품은 상인에게 미리 구입하도록 하게.^,^必要な物品は先に商人から買っておいて。.^,^^,^Buy necessities from the merchant beforehand.^,^^,^^
^SF_0_1_0004_11_Ongoing_Text^,^마침 잘 오셨어요!<br><br>비행선이 추락한 상황에서 다른 사람을 돕고 있는 분들에게 몇 가지 물품을 지원해 드리고 있어요.<br><br>도움이 되었으면 좋겠군요.^,^よく来てくれましたね!<br><br>飛行船が墜落した状況で人を助けている方にいくつか物品を支援しています。<br><br>力になれば幸いです。^,^^,^Hello there. Are you here to get some supplies? With the sky titan crash and everything, I've decided to lower my prices.^,^^,^^
^SF_0_1_0004_11_Complete_Text^,^마침 잘 오셨어요!<br><br>비행선이 추락한 상황에서 다른 사람을 돕고 있는 분들에게 몇 가지 물품을 지원해 드리고 있어요.<br><br>도움이 되었으면 좋겠군요.^,^よく来てくれましたね!<br><br>飛行船が墜落した状況で人を助けている方にいくつか物品を支援しています。<br><br>力になれば幸いです。^,^^,^Hello there. Are you here to get some supplies? With the sky titan crash and everything, I've decided to lower my prices.^,^^,^^
^SF_0_1_0004_12_Title^,^초급 스킬 습득^,^初級スキル習得^,^^,^Acquire Beginner Skill^,^^,^^
^SF_0_1_0004_12_RewarderDesc^,^초급 스킬 마스터^,^初級スキルマスター^,^^,^Beginner Skill Master^,^^,^^
^SF_0_1_0004_12_Request_Text^,^자네가 필요로 하는 스킬을 가르쳐 주겠네. 자! 무슨 일이든 처음이 중요한 법이지. 무엇이든 좋으니 나에게 스킬 하나를 배우도록 하게.^,^君が欲しがるスキルを教えてあげる。さぁ!何でも初めが一番大事だから。私がスキルをひとつ教えてやる。^,^^,^I'll teach you necessary skills. Now! WHatever things you do, the beginning is important. WHatever it is, learn one skill from me.^,^^,^^
^SF_0_1_0004_12_Accepted_Text^,^스킬을 한 가지를 나에게 배우도록 하게.^,^スキルひとつを教えてあげるさ。^,^^,^Learn a skill from me.^,^^,^^
^SF_0_1_0004_12_Ongoing_Text^,^자네는 필요로 하는 스킬을 나 같은 마스터에게 배운 적이 있는가? 자! 무슨 일이든 처음이 중요한 법이지. 자네가 필요로 하는 스킬을 어떤 것이든지 나에게 한 가지를 배우도록 하게.^,^君は必要なスキルを私みたいなマスターに教わったことがあるのか?さぁ! なんでも最初が大事なものだ。君が必要なスキルをひとつ教えてやる。^,^^,^Have you learned a necessary skill from a master like me? Now! The beginning is important, no matter wHat it is. Learn one skill tHat you need from me.^,^^,^^
^SF_0_1_0004_12_Complete_Text^,^자신을 단련하는 일에는 끝이 없다네.<br><br>내가 가르쳐준 스킬을 익힐 수 있을 만큼 충분히 연마하도록 하게.^,^自分を戒める事はきりがないものだ。<br><br>私が教えたスキルを熟知し、十分研磨しなさい。^,^^,^There is no end to training yourself.<br><br>Study enough to fully learn the skill I taught.^,^^,^^
^SF_0_1_0004_2_Title^,^또 다른 방해꾼^,^レッドフォックスの脅威^,^^,^Another Obstacle^,^^,^^
^SF_0_1_0004_2_RewarderDesc^,^호위기사 토르투스^,^護衛隊長トルトゥス^,^^,^Tortus^,^^,^^
^SF_0_1_0004_2_Request_Text^,^이런! 갈기 멧돼지말고 성난 멧돼지도 있었다니!<br>너무 똑같이 생겨서 전부 갈기 멧돼지라고 생각했네.<br><br>성난 멧돼지에게도 뜨거운 맛을 보여주라고!^,^危険な野獣は何も狼だけじゃない。<br>血の匂いを嗅いでレッドフォックスも野営地に近づきつつある。<br><br>
レッドフォックスを追い散せ。任務遂行の証としてしっぽを切り取って持ってこい！^,^^,^This! There was an angry wild boar as well as a mane boar!<br>I thought it was all the same but tHat was an angry wild boar.<br><br>Show tHat angry wild boar a hot taste.^,^^,^^
^SF_0_1_0004_2_Accepted_Text^,^이 숲의 주인이 누구인지 확실하게 보여주겠어!^,^ぐずぐずするな！^,^^,^You'll show them who the owner of this forest is!^,^^,^^
^SF_0_1_0004_2_Ongoing_Text^,^어서 혼쭐을 내주러 가지 않고 뭐하는 거야 .^,^どうした、さっさとしろ！^,^^,^C'mon, wHat are you waiting for. Take care of them.^,^^,^^
^SF_0_1_0004_2_Complete_Text^,^신경쓸 일이 한가지 줄어들었군.^,^負傷者の介護と安全確保…<br>やらねばならぬ事はまだまだ山積みだ。^,^^,^One thing less to worry about.^,^^,^^
^SF_0_1_0004_3_Title^,^치료상황 보고^,^治療状況を報告^,^^,^Playing Doctor^,^^,^^
^SF_0_1_0004_3_RewarderDesc^,^섀도우 클랜 신스^,^シャドウクランシンスメイヤー^,^^,^Cynth^,^^,^^
^SF_0_1_0004_3_Request_Text^,^가져다 주신 약이 도움이 되긴 했지만 모든 부상자를 치료하기에는 부족해요.<br><br>잠시 동안은 버틸 수 있겠지만…<br><br>신스 씨에게 이야기를 좀 전해주시겠어요? 애쓰고 계신 건 알지만, 이대로라면 위험한 분들이 많아요.<br><br>부탁 드립니다.^,^持ってきてくれた薬は役に立ちました。しかしすべての負傷者達にあげるには足りないです。<br><br>しばらくは耐えられるけど…<br><br>シンスメイヤーに話を伝えてくれませんか?大変なのは分りますが、いまのままでは危ないです。<br><br>お願いします。^,^^,^We've run through the medicine you brought before. I'm afraid we had far more injuries than we'd hoped.<br><br>We should be all right for a bit longer, but could you get a message to Cynth? I don't know much longer we can hold out.^,^^,^^
^SF_0_1_0004_3_Accepted_Text^,^여러분 힘내세요!^,^みなさん、頑張ってください!^,^^,^Chin up, everyone! Help will come soon.^,^^,^^
^SF_0_1_0004_3_Ongoing_Text^,^아직 많이 부족한 모양이군요. 휴우, 이쪽도 손이 부족한데…<br><br>어떻게든 해봐야죠. 수고하셨어요.^,^まだ足りないようですね。ああ、こっちも人手足りないです…<br><br>何とかしないと。ありがとうございます。^,^^,^I guess we're all stretched thin. I'll just have to work something out...^,^^,^^
^SF_0_1_0004_3_Complete_Text^,^아직 많이 부족한 모양이군요. 휴우, 이쪽도 손이 부족한데…<br><br>어떻게든 해봐야죠. 수고하셨어요.^,^まだ足りないようですね。ああ、こっちも人手足りないです…<br><br>何とかしないと。ありがとうございます。^,^^,^I guess we're all stretched thin. I'll just have to work something out...^,^^,^^
^SF_0_1_0005_Title^,^펠로우 길들이기^,^狼の掃討^,^^,^Familiar Taming^,^^,^^
^SF_0_1_0005_RewarderDesc^,^펠로우 연구원 라티니^,^護衛隊長トルトゥス^,^^,^Latini^,^^,^^
^SF_0_1_0005_Request_Text^,^펠로우를 길들이는건 아주 쉬워. 약간의 순발력과 운만 따라준다면 모든 펠로우들을 길들이는건 시간문제!<br>자, 먼저 시범을 보일테니 잘 보고 있으라구!!^,^周囲の狼が墜落で気絶した人を群がって食い散らかしてやがった…<br>クソッ、なんてことだ！<br><br>俺はここで介護した負傷者を守るから、お前は手当たり次第グレーウルフを始末してこい！^,^^,^It 's easy to tame a familiar. It's a matter of time to tame all the familiars if you follow a little wisdom and luck! <br> Now, watch the demonstration first!^,^^,^^
^SF_0_1_0005_Accepted_Text^,^^,^周囲にいるグレートウルフを始末してこい！^,^^,^^,^^,^^
^SF_0_1_0005_Ongoing_Text^,^^,^周囲にいるグレートウルフを始末してこい！^,^^,^^,^^,^^
^SF_0_1_0005_Complete_Text^,^어때? 참 쉽지?^,^やったか？<br><br>個体数も減ったし、狼も死肉が転がっていればわざわざ危険を冒してまでここには入っては来るまい。^,^^,^WHat do you think? Is it easy?^,^^,^^
^SF_0_1_0005_1_Title^,^굶주린 야생 동물^,^獰猛なグレーウルフ^,^^,^Hungry Wildlife^,^^,^^
^SF_0_1_0005_1_RewarderDesc^,^감독관 알렌^,^護衛隊長トルトゥス^,^^,^Allen^,^^,^^
^SF_0_1_0005_1_Request_Text^,^큰일이야! 큰일!!!<br>평화로웠던 숲이 난리가 났다고!!<br><br>자네는 우선 굶주린 야생 동물들을 처치해줘!! 난 불을 끌테니 말이야!!^,^グレーウルフの中でもとりわけ獰猛な種がいる。<br>死肉もあさるが、生きている獲物を捕食する方を好むんだ。<br><br>獰猛なグレーウルフを退治してこい！^,^^,^It's a big problem! Big Problem!!!<br>The peaceful forest is in trouble!<br><br>You must first kill hungry wildlife! Meanwhile I'll turn off the fires!!^,^^,^^
^SF_0_1_0005_1_Accepted_Text^,^뭘 멍하니 서있어!! 빨리 움직여!!^,^簡単ではないだろう。^,^^,^Why are you standing there so stupid!! Get going!!^,^^,^^
^SF_0_1_0005_1_Ongoing_Text^,^숲이 다 타게 생겼어!! 와중에 굶주린 야생동물들가지 귀찮게 하는구만!!!<br>나는 불을 끌테니 자네는 야생 동물들을 처치하도록해!^,^獰猛なグレーウルフを退治せよ。^,^^,^The forest is full of them! In the meantime, I'm botheRing you with hungry wildlife!!<br>I will turn off the fires, so you can kill the wild animals!^,^^,^^
^SF_0_1_0005_1_Complete_Text^,^아직도 난리야, 난리!!<br>야생 동물들을 처치해줘서 고맙네! 난 다시 또 불을 끄러 가야겠네!!^,^野獣相手ならそれなりにこなせるようだな。<br>誉めといてやるが、だからといって調子には乗るなよ。^,^^,^It's still a mess!!<br>Thank you for killing wild animals! I have to turn off the fire again!^,^^,^^
^SF_0_1_0006_Title^,^늑대 우두머리 처치^,^狼のリーダーを退治^,^^,^The Alpha Wolf^,^^,^^
^SF_0_1_0006_RewarderDesc^,^호위기사 토르투스^,^護衛隊長トルトゥス^,^^,^Tortus^,^^,^^
^SF_0_1_0006_Request_Text^,^대부분의 늑대를 처치했지만 늑대들의 우두머리가 남았어. 늑대는 체계가 잡힌 군집생활을 하는 것으로 유명하지.<br><br>우두머리의 기세가 꺾이지 않으면 늑대들은 쉽게 물러서지 않을 거야.^,^大半の狼を退治したが、狼のリーダーが残っている。狼は群れを作って集団生活をすることで有名だ。<br><br>リーダーの勢いが切れない限り、簡単には退治できないと思う。^,^^,^You've done a good job pushing back the wolves so far, but they're not going to budge so long as their pack leader is out there.<br><br>We have to get rid of tHat monster wolf or we're going to keep losing good people.^,^^,^^
^SF_0_1_0006_Request_Text_attach_0^,^늑대들은 지금까지 없던 인간들이 나타났으니 보금자리를 위협 받는다고 생각하는 거겠지.<br><br>인간을 공격한 대가를 치르는 것 뿐이니 잡생각할 것 없어. 늑대 우두머리를 처치해서 늑대의 기세를 완전히 꺾어버려.^,^狼は人間が現れかれらの生きる場所を脅かされると思ったんだろう。<br><br>人間を攻撃した代価を払う事だから気にする必要はない。グレーウルフリーダーを退治し勢いを切らしてくれ。^,^^,^These wolves are man-eaters. We've just got to drive them back enough to get our people out of here. Get rid of their leader and they're sure to cower in their den until we're gone.^,^^,^^
^SF_0_1_0006_Accepted_Text^,^늑대 우두머리를 처치해.^,^グレーウルフリーダーを退治せよ^,^^,^Kill the pack leader.^,^^,^^
^SF_0_1_0006_Ongoing_Text^,^늑대 우두머리만 처치하면 아무리 통솔이 잘 되던 늑대 무리라도 움츠리게 될거야.^,^群れのリーダーがいなくなれば、統率を欠くだろう。^,^^,^Just get rid of the biggest wolf and the whole pack will back down.^,^^,^^
^SF_0_1_0006_Complete_Text^,^늑대 우두머리를 처치했나? 좋은 일이야. 이제 한동안 녀석들도 함부로 움직이진 못할 거야. 이쪽도 방비할 여유가 생기겠지.^,^グレーウルフリーダーを退治したのか?よかった。しばらくはあいつらも下手には動かないだろう。こっちにも警備する余裕は出来るだろう。^,^^,^You did it, didn't you? I swear, I saw a few wolves darting into the bushes a moment ago. Now we can focus on getting our people to safety.^,^^,^^
^SF_0_1_0006_1_Title^,^전투에 참여하기 전에^,^クロウとの再会^,^^,^Before you join the battle^,^^,^^
^SF_0_1_0006_1_RewarderDesc^,^파울로 로이먼^,^シャドウクラン団長クロウ^,^^,^Paolo Roaman^,^^,^^
^SF_0_1_0006_1_Request_Text^,^펠로우를 길들이는 법도 알았으니 우선 우리를 가로막고 있는 브라기들을 처치해야겠지.<br><br>최고 사령관 파울로 로이먼을 찾아가게.<br>자네가 투입될 작전에 대해서 설명해 줄거야.^,^姫様の状況を報告するにはここを抜け出さねばならん。<br>神竜騎士団の駐屯地にいるクロウ様に解決手段を聞いてくれ。<br>頭の切れるお方だ、アイディアは既にあるだろう。

^,^^,^Now you know how to tame a familiar. We must kill the Braghins who are blocking us.<br><br>Let's go find Sir Paolo Roaman.<br>He will explain the operation you will be put in.^,^^,^^
^SF_0_1_0006_1_Accepted_Text^,^바로 앞에 있으니 찾는건 어렵지 않을걸세.^,^神竜騎士団キャンプの位置ぐらいは地図を見て見つけるくらいにならないと。^,^^,^He is going to be easy to find, he's right in front of you.^,^^,^^
^SF_0_1_0006_1_Ongoing_Text^,^^,^神竜騎士団駐屯地でクロウ様を探すんだ。^,^^,^^,^^,^^
^SF_0_1_0006_1_Complete_Text^,^자네가 [Username]인가? <br> 크로우가 적극 추천하길래 궁금해하고 있던 참이었지.^,^戦況は芳しくない。神竜騎士団はブラギ族の前哨基地から放たれるバリスタの攻撃の前に、防戦一方となってしまっている。^,^^,^Are you [UserName]?<br>I'm curious to see why Crow recommended you.^,^^,^^
^SF_0_1_0007_Title^,^브라기 돌격대장^,^騎士団への増援^,^^,^Divine Assistance^,^^,^^
^SF_0_1_0007_RewarderDesc^,^신룡 기사단장 파울로 로어먼^,^神竜騎士団長パウロロアマン^,^^,^Sir Paolo Roaman^,^^,^^
^SF_0_1_0007_Request_Text^,^신룡기사단은 많은 기사들이 목숨을 잃었다. 지금 남아있는 병력으로는 브라기들의 공격을 막아내기에도 무리가 있네.<br><br>그렇지만 우리는 브라기 전멸을 위해 끝까지 최선을 다할 것이네.<br><br>이 밖으로 나가면 돌격대장 바무가 있네.<br>그 브라기에게 많은 기사들이 죽거나 다쳤지.^,^既に大勢の騎士団員が命を落とした。<br>残存兵力ではブラギ族の侵攻を防ぐことはできまい。<br>君も神竜騎士団に加勢するんだ。<br>団長のパウロロアマンの元へ行くように。^,^^,^Many of the soldiers lost their lives.The remaining soldiers are not enough to face these braghin head-on.<br><br>But we will do our best to annihilate the braghins.<br><br>When you go out there be careful of Charge Commander Bamu.<br>THat Braghin has killed and injured a lot of soldiers.^,^^,^^
^SF_0_1_0007_Request_Text_attach_0^,^<br>돌격대장 바무를 처치한다면 우리에겐 큰 힘이 될 것이다.^,^団長に会い、騎士団に協力するんだ。^,^^,^<br>We will be at an advantage if we defeat Charge Commander Bamu.^,^^,^^
^SF_0_1_0007_Accepted_Text^,^전우들의 복수를 위해 힘써주게.^,^団長に会い、騎士団に協力するんだ。^,^^,^Do your best to avenge our fellow men.^,^^,^^
^SF_0_1_0007_Ongoing_Text^,^이 밖으로 나가면 돌격대장 바무가 있네.<br>그 브라기에게 많은 기사들이 죽거나 다쳤지.<br>돌격대장 바무를 처치한다면 우리에겐 큰 힘이 될 것이다.^,^団長に会い、騎士団に協力するんだ。^,^^,^When you go out there be careful of Charge Commander Bamu.<br>THat Braghin has killed and injured a lot of soldiers.<br> If you kill Bamu, it will be of great help.^,^^,^^
^SF_0_1_0007_Complete_Text^,^좋아. 조금은 상황이 좋아지길 기도해보자고.^,^貴公も協力してくれるか。ありがたい。^,^^,^Good. Let's pray tHat the situation will get better.^,^^,^^
^SF_0_1_0007_1_Title^,^방해꾼 처치^,^ワイルドボアの脅威II^,^^,^Harrying Hogs^,^^,^^
^SF_0_1_0007_1_RewarderDesc^,^호위기사 토르투스^,^護衛隊長トルトゥス^,^^,^Tortus^,^^,^^
