t_key,t_korean,t_jpn,t_chinese,t_enu
^mocrotus02a_Name^,^Blood Blade^,^^,^^,^^
^mocrotus03a_Name^,^Earth Crack^,^^,^^,^^
^mocrotus04a_Name^,^Blood Contract^,^^,^^,^^
^mocrotus09a_Name^,^Come here!^,^^,^^,^^
^mocrotus02b_Name^,^Magic Shot^,^^,^^,^^
^mocrotus03b_Name^,^Earth Crack^,^^,^^,^^
^mocrotus09C_Name^,^Blood Illusion^,^^,^^,^^
^mocrotustf01_name^,^Berserkerning^,^^,^^,^^
^mocrotus09atk_name^,^Illusion Blade^,^^,^^,^^
^mocrotus17a_name^,^Blood Broadness^,^^,^^,^^
^mocrotus01b_name^,^Magic Shot^,^^,^^,^^
^monidstun_name^,^Slam^,^^,^^,^^
^moquadsmite02_name^,^Shield Smite^,^^,^^,^^
^mofoldshot02_name^,^Piercing Shot^,^^,^^,^^
^monidpierce02_name^,^Sword Thrust^,^^,^^,^^
^mohydrasm_name^,^Dragon Beam^,^^,^^,^^
^mohydrafire02_name^,^Dragon Beam^,^^,^^,^^
^mohydrasummon_name^,^Summon Gargoyle^,^^,^^,^^
^monidsweep01_name^,^Sweep^,^^,^^,^^
^monidpierce01_name^,^Sword Thrust^,^^,^^,^^
^monidsmash01_name^,^Earth Splitter^,^^,^^,^^
^monidbubblesm_name^,^Flame Ritual^,^^,^^,^^
^mofireaura_name^,^First Energy^,^^,^^,^^
^modexaura_name^,^Second Energy^,^^,^^,^^
^mosteelaura_name^,^Third Energy^,^^,^^,^^
^modetoura_name^,^Fourth Energy^,^^,^^,^^
^mofireaoesm_name^,^Ground Ignition^,^^,^^,^^
^mofireaoesm01_name^,^Purgatory^,^^,^^,^^
^mofireaoesm02_name^,^Purgatory Fire^,^^,^^,^^
^mofoldrain01_name^,^Lightning Strike^,^^,^^,^^
^mothrotrap_name^,^Lightning Trap^,^^,^^,^^
^mothrotrap01_name^,^Lightning Trap^,^^,^^,^^
^mofoldshot01_name^,^Piercing Shot^,^^,^^,^^
^mofoldbombsm_name^,^Place Bomb^,^^,^^,^^
^mofoldspiresm_name^,^Summon Thunderstorm^,^^,^^,^^
^mofoldspiresm01_name^,^Summon Thunderstorm^,^^,^^,^^
^mofoldel01_name^,^Thunderstorm^,^^,^^,^^
^moassasin01_name^,^Assassination^,^^,^^,^^
^moes02b_name^,^Tainted Goddess' Curse^,^^,^^,^^
^moessm_name^,^Summon Gargoyles^,^^,^^,^^
^moes01_name^,^Unholy Fire^,^^,^^,^^
^moesctfire_name^,^Dark Omen^,^^,^^,^^
^mowaterdra02_name^,^Scale Reflection^,^^,^^,^^
^moquadsmite01_name^,^Shield Smite^,^^,^^,^^
^molastjang1_name^,^Energy Eruption^,^^,^^,^^
^moquadsweep_name^,^Sweep^,^^,^^,^^
^molastref_name^,^Fatal Inverse^,^^,^^,^^
^moquadfear_name^,^Dragon Terror^,^^,^^,^^
^moquadsheld_name^,^Shield Hardening^,^^,^^,^^
^moquadcatch_name^,^Dragon's Grasp^,^^,^^,^^
^molastjangfire_name^,^Energy Eruption^,^^,^^,^^
^moquadbangso_name^,^Dragon Chains^,^^,^^,^^
^moquadfearsr_name^,^Dragon Terror^,^^,^^,^^
^moquadsweepsr_name^,^Sweep^,^^,^^,^^
^moquadsmite01sr_name^,^Shield Smite^,^^,^^,^^
^moquadcatchsr_name^,^Dragon's Grasp^,^^,^^,^^
^molastrefsr_name^,^Fatal Inverse^,^^,^^,^^
^arfireaoe01_name^,^Hellfire^,^^,^^,^^
^mofoldtrapap_name^,^Lightning Trap^,^^,^^,^^
^mofoldbombso_name^,^Arrow Barrage^,^^,^^,^^
^molastmag_name^,^Burn^,^^,^^,^^
^molastmagb_name^,^Burn^,^^,^^,^^
^molastmagc_name^,^Burn^,^^,^^,^^
^molastmagd_name^,^Burn^,^^,^^,^^
^monidmapower_name^,^Power Enhancement^,^^,^^,^^
^mohydrabd_name^,^Dragon Beam^,^^,^^,^^
^mohydrabd1_name^,^Dragon Beam^,^^,^^,^^
^mospreadarrow_name^,^Lightning Arrow^,^^,^^,^^
^reaperaura_name^,^The Grim Reaper – Trying to defy death?^,^^,^^,^^
^gd_Shielddash2_pvp_name^,^Rampart Charge (PvP)^,^^,^^,^^
^gd_Shielddash3_pvp_name^,^Rampart Charge (PvP)^,^^,^^,^^
^gd_Shielddash4_pvp_name^,^Rampart Charge (PvP)^,^^,^^,^^
^gd_Shielddash5_pvp_name^,^Rampart Charge (PvP)^,^^,^^,^^
^gd_Shielddash6_pvp_name^,^Rampart Charge (PvP)^,^^,^^,^^
^gd_Shielddash7_pvp_name^,^Rampart Charge (PvP)^,^^,^^,^^
^gd_Shielddash8_pvp_name^,^Rampart Charge (PvP)^,^^,^^,^^
^gd_Shielddefend_pvp_name^,^Safeguard (PvP)^,^^,^^,^^
^blossom_change_pvp_name^,^Cherry Blossom Rush (PvP)^,^^,^^,^^
^do_blossom_pvp_name^,^Cherry Blossom Rush (PvP)^,^^,^^,^^
^blossomlinkpvp_name^,^Cherry Blossom Rush (PvP)^,^^,^^,^^
^do_blessgrowr_pvp_name^,^Growing Bless (Loki PvP)^,^^,^^,^^
^do_blessgrowrb_pvp_name^,^Growing Bless (Loki PvP)^,^^,^^,^^
^do_blessgrowrg_pvp_name^,^Growing Bless (Loki PvP)^,^^,^^,^^
^do_blessgrowrgb_pvp_name^,^Growing Bless (Loki PvP)^,^^,^^,^^
^do_feslightb_pvp_name^,^Festival of Light (PvP)^,^^,^^,^^
^do_feslightg_pvp_name^,^Festival of Light (PvP)^,^^,^^,^^
^do_feslightr_pvp_name^,^Festival of Light (PvP)^,^^,^^,^^
^do_feslightgb_pvp_name^,^Festival of Light (PvP)^,^^,^^,^^
^do_feslightrb_pvp_name^,^Festival of Light (PvP)^,^^,^^,^^
^do_feslightrg_pvp_name^,^Festival of Light (PvP)^,^^,^^,^^
^do_feslightrgb_pvp_name^,^Festival of Light (PvP)^,^^,^^,^^
^feslightlink2pvp_name^,^Festival of Light (PvP)^,^^,^^,^^
^feslightlinkpvp_name^,^Festival of Light (PvP)^,^^,^^,^^
^darkarrowchange1_pvp_name^,^Magi Punch (PvP)^,^^,^^,^^
^mg_darkarrow_pvp_name^,^Magi Punch (PvP)^,^^,^^,^^
^mg_darkarrow2_pvp_name^,^Magi Punch (PvP)^,^^,^^,^^
^mg_darklight_pvp_name^,^Magic Light (PvP)^,^^,^^,^^
^mg_duallightpvp_name^,^Magic Light (PvP)^,^^,^^,^^
^mg_darkqualityb_pvp_name^,^Magical Properties (PvP)^,^^,^^,^^
^mg_darkqualityr_pvp_name^,^Magical Properties (PvP)^,^^,^^,^^
^mg_darkqualityg_pvp_name^,^Magical Properties (PvP)^,^^,^^,^^
^mg_darkqualityrb_pvp_name^,^Magical Properties (PvP)^,^^,^^,^^
^mg_darkqualitygb_pvp_name^,^Magical Properties (PvP)^,^^,^^,^^
^mg_darkqualityrg_pvp_name^,^Magical Properties (PvP)^,^^,^^,^^
^mg_darkqualityrgb_pvp_name^,^Magical Properties (PvP)^,^^,^^,^^
^mg_darkskullb_pvp_name^,^Magi Skeleton (PvP)^,^^,^^,^^
^mg_darkskullr_pvp_name^,^Magi Skeleton (PvP)^,^^,^^,^^
^mg_darkskullg_pvp_name^,^Magi Skeleton (PvP)^,^^,^^,^^
^mg_darkskullrb_pvp_name^,^Magi Skeleton (PvP)^,^^,^^,^^
^mg_darkskullgb_pvp_name^,^Magi Skeleton (PvP)^,^^,^^,^^
^mg_darkskullrg_pvp_name^,^Magi Skeleton (PvP)^,^^,^^,^^
^mg_darkskullrgb_pvp_name^,^Magi Skeleton (PvP)^,^^,^^,^^
^mg_paindebuff_pvp_name^,^Fear^,^^,^^,^^
^mg_thunder_pvp_name^,^[Ancient] Magi Thunder^,^^,^^,^^
^mg_darklinepvp_name^,^Magi Contour (PvP)^,^^,^^,^^
^mg_pvpcon_name^,^Magi Controll (PvP)^,^^,^^,^^
^mg_pvpcontroll_name^,^Magi Controll (PvP)^,^^,^^,^^
^mg_pvplinkcon_name^,^Magi Controll (PvP)^,^^,^^,^^
^mgpvpcontroll_name^,^Magi Controll (PvP)^,^^,^^,^^
^pr_eofeloramark1_pvp_name^,^Ellora's Mark (PvP)^,^^,^^,^^
^wz_painofdarklc_pvp_name^,^Dark Affliction (PvP)^,^^,^^,^^
^wz_painofdark_pvp_name^,^Dark Affliction (PvP)^,^^,^^,^^
^wz_icegimlet_pvp_name^,^Ice Fang (PvP)^,^^,^^,^^
^wzpvpcontroll_nam^,^Controll of Light (PvP)^,^^,^^,^^
^wz_pvpcon_name^,^Controll of Light (PvP)^,^^,^^,^^
^wz_pvpcontroll_name^,^Controll of Light (PvP)^,^^,^^,^^
^wr_bladeblock_pvp_name^,^Blade Block^,^^,^^,^^
^wr_whirlwindcs_pvp_name^,^Gust Cut (Lv 1 PvP)^,^^,^^,^^
^wr_whirlwindcl_pvp_name^,^Gust Cut (Lv 2 PvP)^,^^,^^,^^
^wr_whirlwindcm_pvp_name^,^Gust Cut (Max PvP)^,^^,^^,^^
^wr_whirlwindcs_pvp_description_1^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_2^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_3^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_4^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_5^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_6^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_7^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_8^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_9^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_10^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_1_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_2_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_3_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_4_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_5_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_6_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_7_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_8_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_9_attach_0^,^<br><G_Y>Damage is decreased by 50% on PvP maps but it will never miss it's target.</G_Y>
<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs_pvp_description_10_attach_0^,^<br><G_Y>Damage is decreased by 50% on PvP maps but it will never miss it's target.</G_Y>
<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs2_pvp_name^,^Gust Cut (Lv 1 PvP)^,^^,^^,^^
^wr_whirlwindcl2_pvp_name^,^Gust Cut (Lv 2 PvP)^,^^,^^,^^
^wr_whirlwindcm2_pvp_name^,^Gust Cut (Max PvP)^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_1^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_2^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_3^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_4^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_5^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_6^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_7^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_8^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_9^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_10^,^Deals a powerful spin attack to cut down enemies.
Can be charged.
 
Lv 1 :Spin for 1.5 seconds, dealing 50% bonus damage.
Lv 2 :Spin for 2 seconds, dealing 100% bonus damage.
Max: Spin for 4 seconds, dealing 150% bonus damage.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_1_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_2_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_3_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_4_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_5_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_6_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_7_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_8_attach_0^,^<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_9_attach_0^,^<br><G_Y>Damage is decreased by 50% in PvP maps but it will never miss it's target.</G_Y>
<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_whirlwindcs2_pvp_description_10_attach_0^,^<br><G_Y>Damage is decreased by 50% in PvP maps but it will never miss it's target.</G_Y>
<br>- When attacking [Wind Protection] effect is not affected for 3 seconds.

Use the movement keys to control yourself while spinning.^,^^,^^,^^
^wr_strongcs_pvp_name^,^Rising Cutter (Lv 1 PvP)^,^^,^^,^^
^wr_strongcs_pvp_description_1^,^Gathers power to cleave a target from the bottom up. Bonus damage depends on the charge stage.
 
Lv 2: Deals 100% bonus damage.
Max: Deals 200% bonus damage. <O_Y>(25% chance to destabilize.)</O_Y>
<G_Y>Damage is increased by 50% in PvP maps.</G_Y>^,^^,^^,^^
^wr_strongcs_pvp_description_1_attach_0^,^- When <G_Y>[Talent]Endless Battle</G_Y> is equipped, depending on the charge level decreases enemy's Critical Hit Dmg for 15 secs.
Lv 1: Critical Hit Dmg -400
Lv 2: Critical Hit Dmg -600
Lv 3: Critical Hit Dmg -800
<R_Y>Only applies in PvP</R_Y>^,^^,^^,^^
^wr_strongcl_pvp_name^,^Rising Cutter (Lv 2 PvP)^,^^,^^,^^
^wr_strongcl_pvp_description_1^,^Gathers up power for an upward strike. At full charge, the target will be launched and thrown backwards.^,^^,^^,^^
^wr_strongcm_pvp_name^,^Rising Cutter (Max – PvP)^,^^,^^,^^
^wr_strongcm_pvp_description_1^,^Gathers up power for an upward strike. At full charge, the target will be launched and thrown backwards.^,^^,^^,^^
^reactionhit_pvp_name^,^Battle Cry (PvP)^,^^,^^,^^
^reactionhit_pvp_description_1^,^Make a shout to maximize your strength with an unyielding spirit.
 
- Shares Cooldown with <Y_Y>Mighty Roar</Y_Y>.
- Available with <G_Y>70% HP or less </G_Y>.
- For 10 seconds decreases damage taken by 70% with the <G_Y> Shield </G_Y> effect.^,^^,^^,^^
^reactionhit_pvp_description_1_attach_0^,^- For 10 seconds increases <G_Y>Overall Attack, Defense and Bleed Defense by 10%</G_Y>.
- <R_Y>Healing effects are reduced by 100%.</R_Y>
- The damage reduction effects <R_Y>do not stack</R_Y> with the <G_Y>Pleasure</G_Y> effect.^,^^,^^,^^
^wr_rageatk_pvp_name^,^Blasting Blow (PvP)^,^^,^^,^^
^wr_rageatkpvp2_name^,^Blasting Blow (PvP)^,^^,^^,^^
^wr_ancientsmash_pvp_name^,^[Ancient] Earthquake Explosion (PvP)^,^^,^^,^^
^wr_ancientsmashpvp2_name^,^[Ancient] Earthquake Explosion (PvP)^,^^,^^,^^
^wr_ancientsmashpvp3_name^,^[Ancient] Earthquake Explosion (PvP)^,^^,^^,^^
^wr_ancientsmashpvp4_name^,^[Ancient] Earthquake Explosion (PvP)^,^^,^^,^^
^wr_finisHatk_pvp_name^,^Mortal Blow (PvP)^,^^,^^,^^
^finisHatk_pvp_name^,^Mortal Blow (PvP)^,^^,^^,^^
^finisHatk1_pvp_name^,^Mortal Blow (PvP)^,^^,^^,^^
^wr_swingatk_pvp_name^,^Whirling Blade (PvP)^,^^,^^,^^
^swingatk_pvp_name^,^Whirling Blade (PvP)^,^^,^^,^^
^swingatk1_pvp_name^,^Whirling Blade (PvP)^,^^,^^,^^
^wr_reatt_pvp_name^,^Follow-Up Strike (PvP)^,^^,^^,^^
^gustSword_pvp_name^,^Outrageous Heatwave^,^^,^^,^^
^gustSword2_pvp_name^,^Outrageous Heatwave^,^^,^^,^^
^jumpslash_pvp_name^,^Leaping Slash (PvP)^,^^,^^,^^
^jumpslash1_pvp_name^,^Leaping Slash (PvP)^,^^,^^,^^
^jumpslash2_pvp_name^,^Leaping Slash (PvP)^,^^,^^,^^
^wr_jumpslash_pvp_name^,^Leaping Slash (PvP)^,^^,^^,^^
^wr_fearhowl_pvp_name^,^War Face (PvP)^,^^,^^,^^
^fearhowl2_pvp_name^,^War Face (PvP)^,^^,^^,^^
^wr_pkwhirlstun_name^,^Dizzyness^,^^,^^,^^
^wr_pkresdown_name^,^SHattered Armor^,^^,^^,^^
^modevysolo1_name^,^Now I'm Sad!^,^^,^^,^^
^modevysolo2_name^,^Now I'm Angry!^,^^,^^,^^
^mozombsolo1_name^,^Last Resistance^,^^,^^,^^
^mozombsolo2_name^,^Last Resistance^,^^,^^,^^
^mozombsolo5_name^,^Counterattack^,^^,^^,^^
^monibsolo01_name^,^Enraging^,^^,^^,^^
^monibsolo02_name^,^Help Me Brothers!^,^^,^^,^^
^moawakgole1_name^,^Burning Core^,^^,^^,^^
^moawakgole2_name^,^Incinerate^,^^,^^,^^
^moawakcarleon01_name^,^Vampire Call^,^^,^^,^^
^mobalbo033_name^,^Rabid Charge^,^^,^^,^^
^morex022_name^,^Obliterate^,^^,^^,^^
^moawakizho01_name^,^Summon the Legion^,^^,^^,^^
^moawakdatu01_name^,^Death's Calling^,^^,^^,^^
^mokua077_name^,^Leap^,^^,^^,^^
^motowergil02_name^,^Gate of Babylon^,^^,^^,^^
^motowerrid04_name^,^Sacred Blood Temple^,^^,^^,^^
^motowerarc02_name^,^Unlimited Bladeworks^,^^,^^,^^
^motowerarc002_name^,^Glowing Blade^,^^,^^,^^
^motowerarc04_name^,^Arrow Hail^,^^,^^,^^
^motowerarc004_name^,^Arrow Hail^,^^,^^,^^
^motowersab01_name^,^Excalibur^,^^,^^,^^
^moboneraptor01_name^,^Pin Attack^,^^,^^,^^
^mobandpk1_name^,^Lunar Eclipse^,^^,^^,^^
