t_key,t_korean,t_jpn,t_chinese,t_eng,t_eng_2,t_eng_3
^E_02_0_0012_0103^,^Crab! Preparation of battle!^,^きえっ！戦闘準備！^,^E_02_0_0012_0201^,^E_02_0_0012_0201^,^E_02_0_0012_0201^,^E_02_0_0012_0201^
^E_02_0_0012_0201^,^Keung  I was hit ^,^きえっ…やられた…^,^E_02_0_0012_0202^,^E_02_0_0012_0202^,^E_02_0_0012_0202^,^E_02_0_0012_0202^
^E_02_0_0012_0202^,^Keung?Save?Give me ^,^きえっ…助け…て..^,^E_02_0_0012_0203^,^E_02_0_0012_0203^,^E_02_0_0012_0203^,^E_02_0_0012_0203^
^E_02_0_0012_0203^,^Keung  a strong enemy ^,^きえっ…強い…^,^E_02_0_0012_0301^,^E_02_0_0012_0301^,^E_02_0_0012_0301^,^E_02_0_0012_0301^
^E_02_0_0012_0301^,^Crab! Which guy is it?^,^きえっ！何者だ！^,^E_02_0_0012_0302^,^E_02_0_0012_0302^,^E_02_0_0012_0302^,^E_02_0_0012_0302^
^E_02_0_0012_0302^,^Crab! Enemies! Catch it!^,^きえっ！敵だ！捕まえろ！^,^E_02_0_0012_0401^,^E_02_0_0012_0401^,^E_02_0_0012_0401^,^E_02_0_0012_0401^
^E_02_0_0012_0401^,^Crab! I can't do it alone!^,^きえっ！囲め囲め！^,^E_02_0_0012_0402^,^E_02_0_0012_0402^,^E_02_0_0012_0402^,^E_02_0_0012_0402^
^E_02_0_0012_0402^,^Crab! Help me!^,^きえっ！きえっ！^,^E_02_0_0012_0403^,^E_02_0_0012_0403^,^E_02_0_0012_0403^,^E_02_0_0012_0403^
^E_02_0_0012_0403^,^Crab! help me!^,^きえっ！助けて！^,^E_02_0_0012_0501^,^E_02_0_0012_0501^,^E_02_0_0012_0501^,^E_02_0_0012_0501^
^E_02_0_0012_0501^,^Crab! I will be hit by me!^,^きえっ！俺までやられそうだ^,^E_02_0_0012_0502^,^E_02_0_0012_0502^,^E_02_0_0012_0502^,^E_02_0_0012_0502^
^E_02_0_0012_0502^,^Crab! WHat if I use it here! Stupid!^,^きえっ！ここでそれを使うとどうなるか…このバカ！^,^E_02_0_0012_0503^,^E_02_0_0012_0503^,^E_02_0_0012_0503^,^E_02_0_0012_0503^
^E_02_0_0012_0503^,^Crab! You're right stupid!^,^くるん! 俺にまで当たったじゃないか、このバカ！^,^E_02_0_0016_0101^,^E_02_0_0016_0101^,^E_02_0_0016_0101^,^E_02_0_0016_0101^
^E_02_0_0016_0101^,^Key! I?Enemies !!^,^きえっ! て…敵だ！^,^E_02_0_0016_0102^,^E_02_0_0016_0102^,^E_02_0_0016_0102^,^E_02_0_0016_0102^
^E_02_0_0016_0102^,^Key! help me!^,^きえっ! 助けて！^,^E_02_0_0016_0103^,^E_02_0_0016_0103^,^E_02_0_0016_0103^,^E_02_0_0016_0103^
^E_02_0_0016_0103^,^Key! human? Come on I have to inform the supervisor !!^,^きえっ！人間？早くリーダーに伝えなきゃ！！^,^E_02_0_0016_0201^,^E_02_0_0016_0201^,^E_02_0_0016_0201^,^E_02_0_0016_0201^
^E_02_0_0016_0201^,^Key! He is a suspicious guy! Help me!^,^きえっ！怪しい奴だ！助けて！^,^E_02_0_0016_0202^,^E_02_0_0016_0202^,^E_02_0_0016_0202^,^E_02_0_0016_0202^
^E_02_0_0016_0202^,^Key! Enemies! Who helps me!^,^きえっ！敵だ！誰か助けて！^,^E_02_0_0016_0301^,^E_02_0_0016_0301^,^E_02_0_0016_0301^,^E_02_0_0016_0301^
^E_02_0_0016_0301^,^Key! where? Is it tHat guy?^,^きえっ！どこだ？あいつか？^,^E_02_0_0016_0401^,^E_02_0_0016_0401^,^E_02_0_0016_0401^,^E_02_0_0016_0401^
^E_02_0_0016_0401^,^Kiech?I still have a lot to do ^,^きえっ…まだやることがたくさんあるのに…^,^E_02_0_0016_0402^,^E_02_0_0016_0402^,^E_02_0_0016_0402^,^E_02_0_0016_0402^
^E_02_0_0016_0402^,^Kiech?After all the fight was too much ^,^きえっ…やっぱり戦いは無理だった…^,^E_02_0_0016_0501^,^E_02_0_0016_0501^,^E_02_0_0016_0501^,^E_02_0_0016_0501^
^E_02_0_0016_0501^,^Key! who?Who is it?^,^きえっ! だ…誰か…^,^E_02_0_0016_0502^,^E_02_0_0016_0502^,^E_02_0_0016_0502^,^E_02_0_0016_0502^
^E_02_0_0016_0502^,^Key! He is a suspicious guy^,^きえっ！怪しい奴だ。^,^E_02_0_0017_0101^,^E_02_0_0017_0101^,^E_02_0_0017_0101^,^E_02_0_0017_0101^
^E_02_0_0017_0101^,^Crab! Take it!^,^きえっ！行くぞ!^,^E_02_0_0017_0102^,^E_02_0_0017_0102^,^E_02_0_0017_0102^,^E_02_0_0017_0102^
^E_02_0_0017_0102^,^Crab! Crab! Crab!^,^きえっ！きえっ！きえっ！^,^E_02_0_0017_0103^,^E_02_0_0017_0103^,^E_02_0_0017_0103^,^E_02_0_0017_0103^
^E_02_0_0017_0103^,^Crab! Take it!^,^きえっ！行くぞ！^,^E_02_0_0017_0201^,^E_02_0_0017_0201^,^E_02_0_0017_0201^,^E_02_0_0017_0201^
^E_02_0_0017_0201^,^Crab!^,^きえっ！^,^E_02_0_0017_0202^,^E_02_0_0017_0202^,^E_02_0_0017_0202^,^E_02_0_0017_0202^
^E_02_0_0017_0202^,^Crab! Who is it?^,^きえっ！誰か！^,^E_02_0_0017_0301^,^E_02_0_0017_0301^,^E_02_0_0017_0301^,^E_02_0_0017_0301^
^E_02_0_0017_0301^,^Crab! Which guy is it?^,^きえっ！どの程度の奴か！^,^E_02_0_0017_0302^,^E_02_0_0017_0302^,^E_02_0_0017_0302^,^E_02_0_0017_0302^
^E_02_0_0017_0302^,^Crab! Enemies! Catch it!^,^きえっ！敵だ！捕まえろ！^,^E_02_0_0017_0401^,^E_02_0_0017_0401^,^E_02_0_0017_0401^,^E_02_0_0017_0401^
^E_02_0_0017_0401^,^Crab! sorry!^,^きえっ！すみません！^,^E_02_0_0017_0402^,^E_02_0_0017_0402^,^E_02_0_0017_0402^,^E_02_0_0017_0402^
^E_02_0_0017_0402^,^Crab! I'll do my best!^,^きえっ！やってやる！^,^E_02_0_0018_0101^,^E_02_0_0018_0101^,^E_02_0_0018_0101^,^E_02_0_0018_0101^
^E_02_0_0018_0101^,^Kyaak! Why are you?^,^きえっ！何者だ！^,^E_02_0_0018_0102^,^E_02_0_0018_0102^,^E_02_0_0018_0102^,^E_02_0_0018_0102^
^E_02_0_0018_0102^,^Kyaak! It's the first time you see?^,^きえっ！始めてみる獲物だぞ？^,^E_02_0_0018_0201^,^E_02_0_0018_0201^,^E_02_0_0018_0201^,^E_02_0_0018_0201^
^E_02_0_0018_0201^,^Kyaak?Did you too shall ^,^きえっ…甘く見ていた…^,^E_02_0_0018_0202^,^E_02_0_0018_0202^,^E_02_0_0018_0202^,^E_02_0_0018_0202^
^E_02_0_0018_0202^,^Kyaak?Save?Give me ^,^きえっ…助け…て…^,^E_02_0_0018_0301^,^E_02_0_0018_0301^,^E_02_0_0018_0301^,^E_02_0_0018_0301^
^E_02_0_0018_0301^,^Kyaak! flea Don't get close!^,^きえっ！やっかいだ。近づくな！^,^E_02_0_0018_0302^,^E_02_0_0018_0302^,^E_02_0_0018_0302^,^E_02_0_0018_0302^
^E_02_0_0018_0302^,^Kyaak! It's hard to shoot a bow here^,^きえっつ！ここで弓を射るのは難しいんだな。^,^E_02_0_0018_0303^,^E_02_0_0018_0303^,^E_02_0_0018_0303^,^E_02_0_0018_0303^
^E_02_0_0018_0303^,^Kyaak! This is hard to avoid!^,^きえっ！かわせるものならかわしてみろ！^,^E_02_0_0021_0101^,^E_02_0_0021_0101^,^E_02_0_0021_0101^,^E_02_0_0021_0101^
^E_02_0_0021_0101^,^Kyaung! You are a suspicious guy!^,^きえっ！怪しい奴！^,^E_02_0_0021_0102^,^E_02_0_0021_0102^,^E_02_0_0021_0102^,^E_02_0_0021_0102^
^E_02_0_0021_0102^,^Kyaung! You look stupid!^,^きえっ！間抜けな面だ！^,^E_02_0_0021_0201^,^E_02_0_0021_0201^,^E_02_0_0021_0201^,^E_02_0_0021_0201^
^E_02_0_0021_0201^,^Kyaung! Stupid guy^,^きえっ！愚か者め。^,^E_02_0_0021_0202^,^E_02_0_0021_0202^,^E_02_0_0021_0202^,^E_02_0_0021_0202^
^E_02_0_0021_0202^,^Kyaung! The fool is back!^,^きえっ！アホはすっこんでろ！^,^E_02_0_0021_0203^,^E_02_0_0021_0203^,^E_02_0_0021_0203^,^E_02_0_0021_0203^
^E_02_0_0021_0203^,^Kyaung! I don't want to help fools but I can't do it!^,^きえっ！援護したくないけど仕方ない。^,^E_02_0_0021_0204^,^E_02_0_0021_0204^,^E_02_0_0021_0204^,^E_02_0_0021_0204^
^E_02_0_0021_0204^,^Intruder! Attack !!^,^侵入者だ！攻撃しろ！！^,^E_02_0_0021_0205^,^E_02_0_0021_0205^,^E_02_0_0021_0205^,^E_02_0_0021_0205^
^E_02_0_0021_0205^,^This can't pass by humans !!^,^ここは通さないぞ、人間め！^,^E_02_0_0021_0206^,^E_02_0_0021_0206^,^E_02_0_0021_0206^,^E_02_0_0021_0206^
^E_02_0_0021_0206^,^Crab! I don't want to stop it all!^,^きえっ！逃げ道はないぞ！^,^E_02_0_0021_0207^,^E_02_0_0021_0207^,^E_02_0_0021_0207^,^E_02_0_0021_0207^
^E_02_0_0021_0207^,^Crab! Unconditional defense!^,^きえっ！なぶり殺しだ！^,^E_02_0_0021_0208^,^E_02_0_0021_0208^,^E_02_0_0021_0208^,^E_02_0_0021_0208^
^E_02_0_0021_0208^,^Crab! The Shield is on fire!^,^きえっ！シールドに火がつくなんて！^,^E_02_0_0021_0301^,^E_02_0_0021_0301^,^E_02_0_0021_0301^,^E_02_0_0021_0301^
^E_02_0_0021_0301^,^Kyaung?Can win?Was ^,^きえっ！…勝てそう…だったのに…^,^E_02_0_0021_0302^,^E_02_0_0021_0302^,^E_02_0_0021_0302^,^E_02_0_0021_0302^
^E_02_0_0021_0302^,^Kyaung?After all fools are powerful ^,^きえっ！…やっぱりバカは力が強い…^,^E_02_0_0021_0401^,^E_02_0_0021_0401^,^E_02_0_0021_0401^,^E_02_0_0021_0401^
^E_02_0_0021_0401^,^Kyaung! This is my great magic!^,^きえっ！これが私の偉大な魔法だ！^,^E_02_0_0021_0402^,^E_02_0_0021_0402^,^E_02_0_0021_0402^,^E_02_0_0021_0402^
^E_02_0_0021_0402^,^Kyaung! The power of cold ice!^,^きえっ！全てを凍らせる氷雪魔法！^,^E_02_0_0021_0501^,^E_02_0_0021_0501^,^E_02_0_0021_0501^,^E_02_0_0021_0501^
^E_02_0_0021_0501^,^Kyaung! Great healing magic!^,^きえっ！全てを灰にする爆炎魔法！^,^E_02_0_0022_0101^,^E_02_0_0022_0101^,^E_02_0_0022_0101^,^E_02_0_0022_0101^
^E_02_0_0022_0101^,^Krung! It smells delicious!^,^きえっ！ 美味しそうな匂いがする！^,^E_02_0_0022_0102^,^E_02_0_0022_0102^,^E_02_0_0022_0102^,^E_02_0_0022_0102^
^E_02_0_0022_0102^,^Krung! It smells like food!^,^きえっ！ 食べ物の匂いだ！^,^E_02_0_0022_0201^,^E_02_0_0022_0201^,^E_02_0_0022_0201^,^E_02_0_0022_0201^
^E_02_0_0022_0201^,^Krung! I'll cut it up finely!^,^きえっ！みじん切りにしてやる！^,^E_02_0_0022_0202^,^E_02_0_0022_0202^,^E_02_0_0022_0202^,^E_02_0_0022_0202^
^E_02_0_0022_0202^,^Krung! Turn the windmill!^,^きえっ！ 必殺風車斬！^,^E_02_0_0022_0203^,^E_02_0_0022_0203^,^E_02_0_0022_0203^,^E_02_0_0022_0203^
^E_02_0_0022_0203^,^Krung! I'm angry!^,^きえっ！ 怒ったぞ！^,^E_02_0_0022_0301^,^E_02_0_0022_0301^,^E_02_0_0022_0301^,^E_02_0_0022_0301^
^E_02_0_0022_0301^,^Krung?descent?all^,^きえっ…強…い..^,^E_02_0_0022_0302^,^E_02_0_0022_0302^,^E_02_0_0022_0302^,^E_02_0_0022_0302^
^E_02_0_0022_0302^,^Krung?Divided ^,^きえっ…無念…^,^E_02_0_0022_0401^,^E_02_0_0022_0401^,^E_02_0_0022_0401^,^E_02_0_0022_0401^
^E_02_0_0022_0401^,^Krung! Looks like it's a food!^,^きえっ！ ぴんぴんとした食べ物みたいだな!^,^E_02_0_0022_0402^,^E_02_0_0022_0402^,^E_02_0_0022_0402^,^E_02_0_0022_0402^
^E_02_0_0022_0402^,^Krung! You've been dragging delicious food!^,^きえっ！ 美味しい食べ物を連れて来たね!^,^E_02_0_0022_0701^,^E_02_0_0022_0701^,^E_02_0_0022_0701^,^E_02_0_0022_0701^
^E_02_0_0022_0701^,^Krung! I will fight hard!^,^きえっ！ 一生懸命戦います!^,^E_02_0_0022_0702^,^E_02_0_0022_0702^,^E_02_0_0022_0702^,^E_02_0_0022_0702^
^E_02_0_0022_0702^,^Krung! sorry!^,^きえっ！ ごめんなさい!^,^E_02_0_0042_0101^,^E_02_0_0042_0101^,^E_02_0_0042_0101^,^E_02_0_0042_0101^
^E_02_0_0042_0101^,^Krung! I'll throw it away!^,^きえっ！ つぶしてやる!^,^E_02_0_0043_0101^,^E_02_0_0043_0101^,^E_02_0_0043_0101^,^E_02_0_0043_0101^
^E_02_0_0043_0101^,^Key! The Crossbow is broken!^,^きえっ！バリスタが壊れた！早く修理しないとリーダーに叱られる！^,^E_02_0_0043_0102^,^E_02_0_0043_0102^,^E_02_0_0043_0102^,^E_02_0_0043_0102^
^E_02_0_0043_0102^,^Key! Let's fix it quickly and rest!^,^きえっ! 早く修理して休もう！^,^E_02_0_0043_0103^,^E_02_0_0043_0103^,^E_02_0_0043_0103^,^E_02_0_0043_0103^
^E_02_0_0043_0103^,^Key! It's annoying to fix it!^,^きえっ! 修理、面倒くさい！^,^E_02_0_0043_0201^,^E_02_0_0043_0201^,^E_02_0_0043_0201^,^E_02_0_0043_0201^
^E_02_0_0043_0201^,^Key! finished! I have to go to bed now^,^きえっ! 終わった！やっと休める。^,^E_02_0_0043_0202^,^E_02_0_0043_0202^,^E_02_0_0043_0202^,^E_02_0_0043_0202^
^E_02_0_0043_0202^,^Key! It's done! Wouldn't it be scolded tHat you fixed it roughly?^,^きえっ! できた！適当に修理したと叱られないだろうか？^,^E_02_0_0043_0301^,^E_02_0_0043_0301^,^E_02_0_0043_0301^,^E_02_0_0043_0301^
^E_02_0_0043_0301^,^Key! It's awkward to get hindered to work!^,^きえっ! 仕事中に邪魔されるのは嫌だ！^,^E_02_0_0043_0302^,^E_02_0_0043_0302^,^E_02_0_0043_0302^,^E_02_0_0043_0302^
^E_02_0_0043_0302^,^Key! Who is it! I'm annoyed!^,^きえっ! 誰だ！イライラする！^,^E_02_0_0644_0101^,^E_02_0_0644_0101^,^E_02_0_0644_0101^,^E_02_0_0644_0101^
^E_02_0_0644_0101^,^Who is it? This place is not a living person^,^誰ぞ…ここは生ある者が来るところではない。^,^E_02_0_0644_0102^,^E_02_0_0644_0102^,^E_02_0_0644_0102^,^E_02_0_0644_0102^
^E_02_0_0644_0102^,^Are you going to invade the Holy Land?^,^聖地に侵入するつもりか？^,^E_02_0_0644_0201^,^E_02_0_0644_0201^,^E_02_0_0644_0201^,^E_02_0_0644_0201^
^E_02_0_0644_0201^,^now?You can rest comfortably ^,^もう…ゆっくり休めるでしょう…^,^E_02_0_0644_0202^,^E_02_0_0644_0202^,^E_02_0_0644_0202^,^E_02_0_0644_0202^
^E_02_0_0644_0202^,^Is my mission so far?^,^私の使命もここまでか…^,^E_02_0_0644_0301^,^E_02_0_0644_0301^,^E_02_0_0644_0301^,^E_02_0_0644_0301^
^E_02_0_0644_0301^,^It's cylindrical ^,^ふふふ…^,^E_02_0_0644_0302^,^E_02_0_0644_0302^,^E_02_0_0644_0302^,^E_02_0_0644_0302^
^E_02_0_0644_0302^,^we are?Keep the Holy Land ^,^ひひひ…^,^E_02_0_0659_0101^,^E_02_0_0659_0101^,^E_02_0_0659_0101^,^E_02_0_0659_0101^
^E_02_0_0659_0101^,^Kerheung! Let's blow it away!^,^きえっ！ ぶっ飛ばしてやる！^,^E_02_0_0659_0102^,^E_02_0_0659_0102^,^E_02_0_0659_0102^,^E_02_0_0659_0102^
^E_02_0_0659_0102^,^Kerheung! Let's fly!^,^きえっ！ どこまで吹っ飛ぶか試してやろう！^,^E_02_0_0659_0201^,^E_02_0_0659_0201^,^E_02_0_0659_0201^,^E_02_0_0659_0201^
^E_02_0_0659_0201^,^Kerheung! I will not forgive if I sell it at a glance!^,^きえっ！よそ見している余裕なんてあるのか？^,^E_02_0_1022_0101^,^E_02_0_1022_0101^,^E_02_0_1022_0101^,^E_02_0_1022_0101^
^E_02_0_1022_0101^,^Kerheung! Who is it?^,^きえっ！ 誰だ！^,^E_02_0_1022_0102^,^E_02_0_1022_0102^,^E_02_0_1022_0102^,^E_02_0_1022_0102^
^E_02_0_1022_0102^,^Kerheung! Why are you?^,^きえっ！ 何者だ！^,^E_02_0_1022_0103^,^E_02_0_1022_0103^,^E_02_0_1022_0103^,^E_02_0_1022_0103^
^E_02_0_1022_0103^,^Kerheung! You are there! Stop!^,^きえっ！ そこのお前！止まれ!^,^E_02_0_1022_0201^,^E_02_0_1022_0201^,^E_02_0_1022_0201^,^E_02_0_1022_0201^
^E_02_0_1022_0201^,^Kerheung! Come on attack!^,^きえっ！ 早く攻撃しろ！^,^E_02_0_1022_0202^,^E_02_0_1022_0202^,^E_02_0_1022_0202^,^E_02_0_1022_0202^
^E_02_0_1022_0202^,^Kerheung! Don't be decorated!^,^きえっ！ ぐずぐずするな！^,^E_02_0_1022_0203^,^E_02_0_1022_0203^,^E_02_0_1022_0203^,^E_02_0_1022_0203^
^E_02_0_1022_0203^,^Kerheung! Slower guy!^,^きえっ！ どんくさい奴め！^,^E_02_0_1022_0301^,^E_02_0_1022_0301^,^E_02_0_1022_0301^,^E_02_0_1022_0301^
^E_02_0_1022_0301^,^Kerheung! Look my strength!^,^きえっ！ 俺様の力を見るがいい！^,^E_02_0_1022_0302^,^E_02_0_1022_0302^,^E_02_0_1022_0302^,^E_02_0_1022_0302^
^E_02_0_1022_0302^,^Kerheung! Take it!^,^きえっ！ 行くぞ！^,^E_02_0_1022_0401^,^E_02_0_1022_0401^,^E_02_0_1022_0401^,^E_02_0_1022_0401^
^E_02_0_1022_0401^,^Kerheung! Make it flat!^,^きえっ！ 俺様がぶっ潰してやる！^,^E_02_0_1022_0402^,^E_02_0_1022_0402^,^E_02_0_1022_0402^,^E_02_0_1022_0402^
^E_02_0_1022_0402^,^Kerheung! Incompetent guy! Can't you handle tHat one!^,^きえっ！ 無能な奴めそれすらもできないのか！^,^E_02_0_1022_0601^,^E_02_0_1022_0601^,^E_02_0_1022_0601^,^E_02_0_1022_0601^
^E_02_0_1022_0601^,^Kerheung! I lost to humans?Split?^,^きえっ！ 人間に負けるだなんて…悔しい…^,^E_02_0_1022_0602^,^E_02_0_1022_0602^,^E_02_0_1022_0602^,^E_02_0_1022_0602^
^E_02_0_1022_0602^,^Kerheung! Turn on humans?^,^きえっ！ 人間に負けるなんて…^,^E_02_0_1022_0701^,^E_02_0_1022_0701^,^E_02_0_1022_0701^,^E_02_0_1022_0701^
^E_02_0_1022_0701^,^Kerheung! Don't get upset me!^,^きえっ！ 俺様を怒らすなよ！^,^E_02_0_1022_0702^,^E_02_0_1022_0702^,^E_02_0_1022_0702^,^E_02_0_1022_0702^
^E_02_0_1022_0702^,^Kerheung! Be prepared!^,^きえっ！ 覚悟しろ！^,^E_02_0_1022_0703^,^E_02_0_1022_0703^,^E_02_0_1022_0703^,^E_02_0_1022_0703^
^E_02_0_1022_0703^,^Kerheung! Wherever you want to!^,^きえっ！ さあ、かかってくるがいい！^,^E_02_1_0011_0101^,^E_02_1_0011_0101^,^E_02_1_0011_0101^,^E_02_1_0011_0101^
^E_02_1_0011_0101^,^Purung! Purung!^,^ぷるるん！ぷるん！^,^E_02_1_0011_0102^,^E_02_1_0011_0102^,^E_02_1_0011_0102^,^E_02_1_0011_0102^
^E_02_1_0011_0102^,^Pururung!^,^ぷるるるるん！^,^E_03_0_0180_0101^,^E_03_0_0180_0101^,^E_03_0_0180_0101^,^E_03_0_0180_0101^
^E_03_0_0180_0101^,^Uhi! Will it be fun?^,^ひひひ！面白そうだな。^,^E_03_0_0180_0102^,^E_03_0_0180_0102^,^E_03_0_0180_0102^,^E_03_0_0180_0102^
^E_03_0_0180_0102^,^Intruder? I have to tear the grinds?Kikiki^,^侵入者だと？ずたずたに裂けてやる…ふふふ。^,^E_03_0_0180_0103^,^E_03_0_0180_0103^,^E_03_0_0180_0103^,^E_03_0_0180_0103^
^E_03_0_0180_0103^,^Yufu ~ Shall we play after a long time?^,^よっしゃ、久々に遊んでみるとするか。^,^E_03_0_0180_0201^,^E_03_0_0180_0201^,^E_03_0_0180_0201^,^E_03_0_0180_0201^
^E_03_0_0180_0201^,^Kekeke Would you like to play with me?^,^けけけ。 私と遊んでみる？^,^E_03_0_0180_0202^,^E_03_0_0180_0202^,^E_03_0_0180_0202^,^E_03_0_0180_0202^
^E_03_0_0180_0202^,^Do you want to taste my claw? Kekeke^,^私の爪の鋭さ、味わってみるか？けけけ。^,^E_03_0_0180_0203^,^E_03_0_0180_0203^,^E_03_0_0180_0203^,^E_03_0_0180_0203^
^E_03_0_0180_0203^,^Kekeke Is it a fun toy?^,^けけけ。 面白そうなおもちゃ見っけた。^,^E_03_0_0180_0301^,^E_03_0_0180_0301^,^E_03_0_0180_0301^,^E_03_0_0180_0301^
^E_03_0_0180_0301^,^Kak! Unbelievable^,^くわっ!こんな…^,^E_03_0_0180_0302^,^E_03_0_0180_0302^,^E_03_0_0180_0302^,^E_03_0_0180_0302^
^E_03_0_0180_0302^,^Ugh! Did you too shall ^,^ううっ! 油断した…^,^E_03_0_0180_0303^,^E_03_0_0180_0303^,^E_03_0_0180_0303^,^E_03_0_0180_0303^
^E_03_0_0180_0303^,^Keech!^,^くええっ！^,^E_03_0_0180_0401^,^E_03_0_0180_0401^,^E_03_0_0180_0401^,^E_03_0_0180_0401^
^E_03_0_0180_0401^,^Kekeke I avoided it^,^けけけ。避けたよん。^,^E_03_0_0180_0402^,^E_03_0_0180_0402^,^E_03_0_0180_0402^,^E_03_0_0180_0402^
^E_03_0_0180_0402^,^Kekeke Are you weak?^,^けけけ。腹立つだろう？^,^E_03_0_0180_0403^,^E_03_0_0180_0403^,^E_03_0_0180_0403^,^E_03_0_0180_0403^
^E_03_0_0180_0403^,^Is it too slow? Kekeke^,^遅すぎるな。けけけ。^,^E_03_0_0214_0101^,^E_03_0_0214_0101^,^E_03_0_0214_0101^,^E_03_0_0214_0101^
^E_03_0_0214_0101^,^There is no such attack!^,^その程度の攻撃では俺の足元にも及ばない！^,^E_03_0_0214_0102^,^E_03_0_0214_0102^,^E_03_0_0214_0102^,^E_03_0_0214_0102^
