t_key,t_korean
-Magic Boost Talisman (30 Days) Box
<UI_Y></UI_Y>^
^CA_BX_00_9002_name^,^VIP ATTACK^
^CA_BX_00_9002_Description^,^Contains the following items:<UI_G>
-Special Title: Ellora's Gift
-Transit Shrine Pass (Premium Service)
-Mail Package 
-2023 Glasses (30 Days)
-Ellun 5000 Box
-Package: Black Friday Booster (30 Days)
-Cold Blood Armor Package x5
-Premium Bag (30 Days)
-Fellow Bag (30 Days)
-Portable Auction Broker (30 Days)
-Portable Storage Master (30 Days)
-Auto-Loot Emblem (30 Days)
-Defense Boost Talisman (30 Days) Box
-General Boost Talisman (30 Days) Box
-Physical Boost Talisman (30 Days) Box
<UI_Y></UI_Y>^
^CA_BX_00_9000_name^,^MAIL PACKAGE^
^CA_IT_SC_9000_name^,^MAIL^
^e_f07_celfrenan_03_name^,^Killer Reaper^
^e_d88_foldmirror_001_name^,^Hidout Archer^
^WE11_001_2_0035_name^,^Ruinous Wand^
^WE11_001_0_0035_name^,^Blessed Wand^
^e_p02_danjelion_01_name^,^Dangelion of Courage^
^e_p02_danjelion_01_name^,^Dangelion of Wisdom^
^e_d99_hummac_1_name^,^Beast Tamer^
^e_d94_vampbat_01_name^,^Vamp^
^e_d94_ender_01_name^,^Butcher^
^e_d94_zombelite_01_name^,^Elite Zombie^
^e_d94_zombelite_02_name^,^Elite Stronger^
^e_d94_zombweak_01_name^,^Zombie Weak^
^e_d94_towerarc_01_name^,^Slayer^
^e_d94_towergil_01_name^,^Illusion Knight^
^e_d94_animalmst_02_name^,^BeyBlade^
^e_d94_devydoll_01_name^,^Devil Doll^
^e_d94_devydoll_02_name^,^Devil Doll Cry^
^e_d100_fold_003_name^,^Linear Scorched Assassin^
^e_d100_sinsia_002_name^,^Linear Crimson Slaughter^
^e_d100_elitewarr_03_name^,^Linear Crismon Warrior^
^e_d100_modeltest_004_name^,^Linear Magma Tank^
^e_d100_fold_005_name^,^Linear Underground Assassin^
^e_d100_nasulos_04_name^,^Shadow Knight Tank^
^e_d100_carmbaran_1_name^,^Linear Shadow Master^
^e_d100_elitewarr_01_name^,^Linear Elite War^
^e_d100_fold_001_name^,^Linear Elite Slayer^
^e_d100_modeltest_001_name^,^Linear Elite Tank^
^e_d100_sinsia_001_name^,^Linear Elite Slaughter^
^e_d100_elitewarr_01_name^,^Linear Elite WarDark^
^e_d100_carmbaran_1_name^,^Linear Elite Balgass^
^e_d100_areye_0_name^,^Devil Eye^
^e_d100_elitewarr_06_name^,^Linear Scorched Warrior^
^e_f05_golestrom_008_name^,^SandStorm^
^CA_IT_CM_9050_name^,^Wiabodhi^
^CA_IT_CM_9051_name^,^GrimReaper^
^CA_IT_CM_9052_name^,^SkyShip^
^d94_9_1_0006_title^,^Defeat General I^
^d94_9_1_0002_title^,^Defeat Illusion Knight^
^dialog_1430036_text0^,^Defeat Illusion Knight^
^fejpnightmare96_name^,^Magic Aura^
^fejpnightmare96_description_01^,^Active Aura^
^fejpnightmare97_name^,^Oblivion Wraith^
^fejpnightmare97_description_01^,^Active Oblivion Wraith^
^fejpnightmare98_name^,^Wiabodhi's Rage^
^fejpnightmare98_description_01^,^Active Wiabodhi's Rage^
^fejpnightmare99_name^,^Nimb's Chaotic Chill^
^fejpnightmare99_description_01^,^Active Nimb's Chaotic Chill^
^feallreslgd00_name^,^Legendary Aura^
^feallreslgd00_description_01^,^Does not take debuff in certain areas^
