t_key,t_korean
^Dialog_1020026_Title^,^Priest Skills Novice Master.^
^Dialog_1020026_Text0^,^We ended up being on his way to and Canas. We must all play our duty handapnida anytime, anywhere, even if put in this situation. Do you, is a book about the priests required this training?^
^Dialog_1020027_Title^,^Croix kunjok employers and malran^
^Dialog_1020027_Text0^,^Bra groups had heard stories tHat attack the airship flying their forest giant Crossbow to other employers. <br> Flight <br> are supposed to be careful, going off the forest of spirits The altitude was too low. <br> <br> predators bra groups before finding us in the forest airship would be repaired ... The difficult situation. ^
^Dialog_1020029_Title^,^broiler meat traders Apprentice^
^Dialog_1020029_Text0^,^if only because the guys Brage isolated situation, would mean its own was a picnic atmosphere ...^
^Dialog_1020030_Title^,^caliber apprentices being traders^
^Dialog_1020030_Text0^,^Turn me look good. The dude! You other meat!^
^Dialog_1020031_Title^,^Kuhn Croix chief engineer^
^Dialog_1020031_Text0^,^This is the wood doedani mess ... I do not know if you should start working from anywhere.^
^Dialog_1020032_Title^,^Crowe fellow Leo^
^Dialog_1020032_Text0^,^size reureung ... keureung. sniffing^
^Dialog_1020033_Title^,^ruins investigation section,^
^Dialog_1020033_Text0^,^Looking at the ruins of tHat ancient elven engraved patterns decorated with two engraved ... Oh, Christ! Who are you?^
^Dialog_1020034_Title^,^Mehndi Om merchant apprenticeship^
^Dialog_1020034_Text0^,^Welcome. Mendi woods, falling airship not the point of the spirit of Om Traders Union, although dwaetjiman improvisation, no viable thing.^
^Dialog_1020035_Title^,^Mehndi Om hogaekkkun^
^Dialog_1020035_Text0^,^Come opsyeo! Shut up any urgent situation, even if the customer's convenience as top priority! The Mehndi Om stores.^
^Dialog_1020038_Title^,^Knight-Commander Paolo sinryong far lower^
^Dialog_1020038_Text0^,^If you leave and Canas province for the Brage Subjugation did not know to send such a long time in this place. It dominates the Brage Laughing] know also the fact tHat the fire golem. <br> <br> The Golem went into the flames as the fire swallowed the ruins to defeat a number of articles sinryong four lost their lives. However, we need to do our best. <br> <br> Brage continues giant Crossbow to attack us not fired toward the camp. jundamyeon Brage helping you fought with us, we'll help you. ^
^Dialog_1020038_Text0_F^,^If you leave and Canas province for the Brage Subjugation did not know to send such a long time in this place. real threats mean did not know anything of Fire Golem, not the power of Brage itself. First Fire If you do not clean up the golem Brage and no end, no matter how ssawodo.
<br> <br>
Golem has entered into a flame remains lit defeat to swallow a lot of articles sinryong four lost their lives. However, we're sinryong Knights. Eopji could mean tHat up.
<br> <br>
Brage're launching a giant Crossbow continue to attack our camp itne up in trouble. This article mobility as there is a limit to cope with falling. Jundamyeon to help you beat the Brage we'll have a week to help you. ^
^Dialog_1020038_Text1^,^You'll have to be a big help if you'll scoRing Fire Golem.
<br> <br>
But no matter how brave knights sinryong we got it this time and Brage fought here too long. People go out they did not even return to scoRing Fire Golem.
<br> <br>
Even ohgiman crews find the living'll be able to boost morale. Come on give. ^
^Dialog_1020039_Title^,^Brage Subjugation crew^
^Dialog_1020039_Text0^,^Huh? You, is my first look at the face! EO Survey crews?^
^Dialog_1020040_Title^,^Brage Subjugation crew^
^Dialog_1020040_Text0^,^without knowing if Brage, anso not want the ghost absolute hit opposite! euheu, the thought museopgun.^
^Dialog_1020041_Title^,^Kuhn Croix blacksmith's Milan^
^Dialog_1020041_Text0^,^Kuhn us Croix tribe from many species live in a world tHat is superior in dexterous and Blacksmithing have had I can see the best skills. <br> <br> Fire Golem is kept in an underground passage Managing knights in Armor and Equipment tHat can not easily go back to doing our part Canas kingdom's situation. ^
^Dialog_1020042_Title^,^Mehndi Om merchant wagons^
^Dialog_1020042_Text0^,^Hello. Is there any thing you need something?^
^Dialog_1020043_Title^,^Intermediate Champion Skill Master^
^Dialog_1020043_Text0^,^If you want to know the skill put strong emphasis on thy Sword blow, I'll have the book are very helpful!^
^Dialog_1020044_Title^,^Priest Skills Intermediate master^
^Dialog_1020044_Text0^,^To become stronger with the help of a priest sacred books I absolutely necessary.^
^Dialog_1020045_Title^,^ruins investigation section,^
^Dialog_1020045_Text0^,^Lotta investigate it too, do you have moping around here, I'm bored.^
^Dialog_1020046_Title^,^ruins investigation section,^
^Dialog_1020046_Text0^,^there're many ruins were abandoned a long time ago, the spirits of the forest. We came to investigate the ruins laid down here.^
^Dialog_1020047_Title^,^Kuhn blacksmith Croix-ku, Harlan^
^Dialog_1020047_Text0^,^Brage made a camp and fighting is squatting. However, Brage I lost my hammer like alter ego and even when subjected to attacks of the Commissioner and his men. <br> <br> Brage supervisor I saw the look to pick up my hammer carefully. <br> <br> lost, replaced the hammer speed is not the same old job, not even a god born La hammer was used when working with a hammer, the other from childhood feel fit perfectly in the hand This es eopdan. ^
^Dialog_1020047_Answer_7_Text^,^Croix Kuhn family to talk with the blacksmith^
^Dialog_1020047_Answer_8_Text^,^Croix Kuhn family to talk with the blacksmith^
^Dialog_1020048_Title^,^director Barry buff the woods^
^Dialog_1020048_Text0^,^I somewhere in a forest or jungle, or doeeotji a member of the Knights sinryong in order to find hidden risks and good luck. <br> Brage're exciting to live in the presence of <br> forest spirits. shes principle tHat dominates their world is greed and violence. <br> <br> Brage are ruining the forest, killing organisms, and undermining all of God's resources bRings us. <br> <br> Brage and fighting The'm keep all the important things. <br> <br> holy Elohim bless you always want to have with you! ^
^Dialog_1020049_Title^,^ruins investigation section,^
^Dialog_1020049_Text0^,^wooang! sucky sucky. At best, haetdeoniman the excavation work hard, things got strange stars appeared only hinder, and really !!^
^Dialog_1020050_Title^,^sinryong articles refurbished far lower^
^Dialog_1020050_Text0^,^ohdani alone up here, you're very strong Guess Yes, all this was in the right place to start!^
^Dialog_1020050_Answer_0_Text^,^load of fire golem^
^Dialog_1020050_Answer_1_Text^,^Fire Golem^
^Dialog_1020050_Answer_2_Text^,^return to its original position.^
^Dialog_1020051_Title^,^mobility manager^
^Dialog_1020051_Text0^,^ipjyo people I deal with fellow board to move quickly to another village! Of course, now it says I can not use because they not bRing them on board fellow.^
^Dialog_1020052_Title^,^portal Romero moved four^
^Dialog_1020052_Text0^,^Using this portal, can be stocked to move quickly to the designated place of Ned continent. <br> <br> However, this feature does not yet work did not complete. However, sometimes when you are not working properly. <br> <br> portal fix all the ground to avoid the attack of the Brage mean'd get out of this forest. ^
^Dialog_1020052_Answer_0_Text^,^Back to the ruins of the camp sites^
^Dialog_1020052_Answer_1_Text^,^Back to the brilliance forest camp^
^Dialog_1020052_Answer_2_Text^,^Go into the city of Saran bit^
^Dialog_1020053_Title^,^sinryong Knights Lieutenant Alex^
^Dialog_1020053_Text0^,^isolated and we've found tHat while exploRing the ruins of ancient sites spirits of the forest there is a creature born from darkness in the south. <br> When the wontongham and a living <br> The ghosts are dead hold the living creatures indiscriminately attack Hao naemyeo spewing evil spirit. <br> <br>
I itso ghosts when they do not know whether large-scale attack by the Knights of the camp stand the load and bounds. ^
^Dialog_1020053_Answer_6_Text^,^came to save the potion says^
^Dialog_1020054_Title^,^scouts won Boris^
^Dialog_1020054_Text0^,^Lieutenant Alex itso stood together and watched the border for a few days in this place. <br> <br> occasional ghost to attack us at night, eerie feeling is tHat cattle afraid to dream natanalkka . sinryong say oh I do not like cowards or the Templar patrol circle. <br> <br> Come to think you are a coward because I think Ghost, Hao need something to give something vessel. <br> <br> help me grace jundamyeon Cows will not forget. ^
^Dialog_1020056_Title^,^scouts won serine^
^Dialog_1020056_Text0^,^This forest is a beautiful place yijiyo? <br> Do not look <br> vigilant in the beautiful forest. <br> <br>
We are fighting with the evil spirits, and the dynamics of salpigo Brage home in the hills beyond. <br> <br> Brage home itjiyo has a chief of chiefs of elite troops and Brage Brage. ^
^Dialog_1020056_Answer_6_Text^,^to talk to scouts won serine^
^Dialog_1020057_Title^,^Courier kailraseu of the forest^
^Dialog_1020057_Text0^,^When we live in the forest elves have stayed in the ancient kingdom of peace can hear the sound of nature is speaking. <br> you mean the <br> wood or stone hear speak. <br> <br> many elves have now lost to corruption can not hear any sound. Be careful when the time to meet the fallen elves. Their names should <br> <br> chaos elves. <br> <br> holy Elohim subparagraph (a) of the wish always with you! ^
^Dialog_1020059_Title^,^airship crew Cana^
^Dialog_1020059_Text0^,^Oh. You've awakened. <br> <br> now been laid eight hours if you have an airship crash. You see a lot of people injured when a strong impact of the crash. <br> <br> one, but is put together in one place, the injured, the touch of medicines and help heal the wounds I lack a lot. ^
^Dialog_1020060_Title^,^Assassin Clan prompt^
^Dialog_1020060_Text0^,^two days doeeoteoyo a hurry. In order to find the japhyeogan Rania princess to Saran bit failures do sex went Crowe's and Saran bit, and I never have. Instead, you mean, but to rescue you from jail. <br> <br>
I'm here to inform as soon as possible to escape the news tHat His Majesty the King and the kingdom Canas for Rania princess.
<br> <br> way, I can easily leave, leave people kidnapped by wolves in the crash site. There's a. I am a ferocious wolves roam the neighborhood. ^
^Dialog_1020061_Title^,^sinryong articles section Rolen^
^Dialog_1020061_Text0^,^Please lower your posture! <br> <br> itso giant Crossbow is falling! <br> <br>. This is the front line defense in confronting Io fighters and Brage Brage is drilling the Defence itso to continue to attack the place with the giant Crossbow. <br> <br> if we drilled here. Oh the'll wander aimlessly abandoned the camp <br> <br> never be such a thing should not have beoleojyeoseo Oh, we all sacrificed their lives Io will be followed this line of defense. ^
^Dialog_1020071_Title^,^fire swallowed the ruins Portal^
^Dialog_1020071_Text0^,^A portal tHat can go into the fire swallowed the ruins.^
^Dialog_1020071_answer_0_text^,^Enter the fire swallowed the ruins^
^Dialog_1020072_Title^,^return portal of the forest spirits^
^Dialog_1020072_Text0^,^A portal to get back into the forest of spirits.^
^Dialog_1020072_answer_0_text^,^to return to the forest of spirits^
^Dialog_1020073_Title^,^scouts won Nils^
^Dialog_1020073_Text0^,^'ve come a long battle with predator Brage here. <br> <br> minutes played, seemingly breaking down many enemies of the numbers still sucks end of the battle the signs do not look <br> <br> grandfather. but letting scouts circle support Templar in sinryong, cattle did not know not to go back to the kingdom so for a long time. ^
^Dialog_1020074_Title^,^scouts Marcus won^
^Dialog_1020074_Text0^,^sinryong Knights defend the kingdom Serve the King's command and itso Canas and make the holy judgment enemies. <br> <br> its beginning is a time of war and redundancy ahkal Douce light Iwo his men. doeeotji the foundation they built a kingdom and Canas. <br> <br> Oh, we would never lose pride and self-esteem of the past. ^
^Dialog_1020075_Title^,^scouts won Numerics press^
^Dialog_1020075_Text0^,^Saran updated with our incarnations 6 EO elite corps followed him a small demon. <br> <br> Saran sites are reckons noble wizard before muldeulgi the forces of evil, led by the kingdom, but his own I feel the blood flowing in the body of the devil hayeotso Blood revenge towards the people who love their king. <br> <br> 6 corps incurRing monsters with superior physical condition so hard for human contact. In order to combat them Pina is needed is training five. ^
^Dialog_1020076_Title^,^Flo Riggs won scouts^
^Dialog_1020076_Text0^,^The battle of the bra small groups do not know when the end is fly. I wish someone Brage haejumyeon destroy the giant Crossbow ... <br> <br> itso weaRing a lot of damage because of its huge Crossbow. <br> <br> is going to be able to see directly sinryong article if you follow this road under attack of the giant Crossbow. ^
^Dialog_1020077_Title^,^scouts won Iliad^
^Dialog_1020077_Text0^,^Can you go down this street to go to bypass the Brage garrison. <br> <br> ruins and ancient sites are not able to get to the south. THat is where we stand this sinryong Knights border itso. <br> <br> my friend Boris also won patrol is not there. ^
^Dialog_1020078_Title^,^Curtis won scouts^
^Dialog_1020078_Text0^,^brave man. <br> <br> from here Iwo regional groups in confronting bridle. Please braced. <br> <br> great damage if there giant Crossbow falls Beware the danghani. ^
^Dialog_1020079_Title^,^Kunta scouts original lease^
^Dialog_1020079_Text0^,^Hello? I will teach useful information. <br> type, called the Holy Land managers from <br> ghosts in the eyes of ordinary people can not see tHat look anso this. <br> <br> yo ganeunge ran up to the administrator when the Holy Land and met. <br> <br> Holy Land managers eopeuni thing coming out of the ruins of ancient monuments can not be considered fortunate. ^
^Dialog_1020080_Title^,^Kepley Priest singer^
^Dialog_1020080_Text0^,^press. nugungayo?
<br> <br>
... I came here to help me ... .. did you? ^
^Dialog_1020080_Text1^,^Finally! haetgunyo scoRing evil spirits of the forest fire golem to dominate!
<br> <br>
It's thanks to you! We did it! ^
^Dialog_1020081_Title^,^Lance scouts won constantan^
^Dialog_1020081_Text0^,^party ... are you? ... Who's press ...?
<br> <br>
Embrace help us. ^
^Dialog_1020082_Title^,^Brage collected tout this leakage^
^Dialog_1020082_Text0^,^<br> <br>
- There's no sense;
<br> <br> ^
^Dialog_1020083_Title^,^Beast Trainer Excel^
^Dialog_1020083_Text0^,^Crvena reureu, kareung Oh, Oops, US, Mia, I'm sorry.
<br> <br>
Also, animals, and so the five, long ..., uh, come on! People say, you, hard.
<br> <br>
Free, wHat? One, are you? ^
^Dialog_1020083_Answer_5_Text^,^tame way.^
^Dialog_1020083_Answer_6_Text^,^fellow store^
^Dialog_1020083_Answer_7_Text^,^Fellow growth unseal^
^Dialog_4020001_Title^,^suitcase traders^
^Dialog_4020001_Text0^,^Come ohsipsiyo. WHat can I do for you?^
^Dialog_4020001_Answer_0_Text^,^I want to extend the bag^
^Dialog_2023004_Title^,^Skill Master^
^Dialog_2023004_Text0^,^You, want enlightenment. Here 's the book tHat might be helpful to you.^
^Dialog_2023004_Answer_0_Text^,^Skillbook buy^
^Dialog_2023001_Title^,^Mehndi Om Equipment trader^
^Dialog_2023001_Text0^,^This airship crash, even if the business would be? THat is just going merchant spirit of Mehndi Om character-caliber Try^
^Dialog_2023001_Answer_0_Text^,^Equipment items^
^Dialog_2023001_Title^,^Kenny Equipment trader^
^Dialog_2023001_Text0^,^Hello? <br> <br> I was taking his way into the parlor and Equipment Canas kingdom. I earn a lot of money, the airship crashed into yijeongdo only annamahseo getgunyo difficult. <br> <br> There are still items tHat remain despite going down, I can see? ^
^Dialog_2023001_Answer_0_Text^,^Equipment items^
^Dialog_2024001_Title^,^beginner master skills baldeu Rocks^
^Dialog_2024001_Text0^,^If you train hard, you can not not lose courage in any situation. mean in a dangerous situation as it is now. <br> To <br> escape where we all perfected'm stronger. You have If you want to learn the necessary fight I'm gonna give teachings. How <br> <br>? WHat would get me a water lily? ^
^Dialog_2024001_Answer_0_Text^,^learning skills^
^Dialog_2024001_Answer_1_Text^,^Tell me about Skillbook.^
^Dialog_2026001_Title^,^fellow breeders^
^Dialog_2026001_Text0^,^think carefully and to your companion^
^Dialog_2026001_Answer_0_Text^,^Fellow Al Exchange^
^Dialog_2023002_Title^,^arms merchant Glen^
^Dialog_2023002_Text0^,^When the war buried in accordance with Article naseoneun is thought to be well thought than bees is not good. <br> looked <br> haneunge catered How about you or the new weapons? <br> <br> but not doing things rather than live in Canas Kingdom, is stocked a lot of useful weapon. <br> <br> look to visit again. ^
^Dialog_2023002_Answer_0_Text^,^weapon item^
^Dialog_2023002_Title^,^Food merchants Grocery Adina^
^Dialog_2023002_Text0^,^Hello? <br> <br> situation where this risk is isolated, but I have things to do in the situation tHat I can return to the kingdom. <br> <br> THat money I'm making a day. <br> <br> take a look at my selling goods and food.'ll be useful things. And expensive, but also itdapnida bag. ^
^Dialog_2023002_Answer_0_Text^,^goods, food^
^Dialog_2026002_Title^,^fellow breeders^
^Dialog_2026002_Text0^,^think carefully and to your companion^
^Dialog_2026002_Answer_0_Text^,^Fellow Al Exchange^
^Dialog_2024002_Title^,^Skill Master champion Douglas^
^Dialog_2024002_Text0^,^Warriors put a stop to the whole body from the attacks of the enemy in battle choeseonbong, enjoy the bravery. <br> <br> You also authorized the transfer? If a valiant warrior or if you are to make or receive training. ^
^Dialog_2024002_Answer_0_Text^,^Learning warrior skills^
^Dialog_2025001_Title^,^suitcase traders^
^Dialog_2025001_Text0^,^Come ohsipsiyo. WHat can I do for you?^
^Dialog_2025001_Answer_0_Text^,^I want to extend the bag^
^Dialog_2024003_Title^,^senior master warrior skills^
^Dialog_2024003_Text0^,^You, want enlightenment. Here 's the book tHat might be helpful to you.^
^Dialog_2024003_Answer_0_Text^,^Skillbook buy^
^Dialog_2023003_Title^,^Armor merchant Oh malran^
^Dialog_2023003_Text0^,^Take a look at this Armor! <br> <br> not see any attack as effective in preventing lines made of durable material? <br> <br> do not regret it later, great Armor Please buy. ^
^Dialog_2023003_Answer_0_Text^,^Armor items^
^Dialog_2023003_Title^,^Coleman Potion Trader^
^Dialog_2023003_Text0^,^Kirchberg buy potions. <br> Potion Merchant in the woods I only <br> Jinn frills. <br> <br>
The potions I sell a lot of veterans and how much I assassin, wizard, Nature and um ... and I do not know tHat you have saved the priest's life. <br> <br> Require pre-packed potion leave. ^
^Dialog_2023003_Answer_0_Text^,^potion^
^Dialog_2023004_Title^,^Potion goods merchant Jenny^
^Dialog_2023004_Text0^,^Hello? <br> <br> sinryong to come, thanks to the protection of the knights buried here overhear. <br> <br> I look for selling goods and food to be decent ones going. And expensive, but also itdapnida bag. ^
^Dialog_2023004_Answer_0_Text^,^goods, food^
^Dialog_2026003_Title^,^fellow breeders^
^Dialog_2026003_Text0^,^think carefully and to your companion^
^Dialog_2026003_Answer_0_Text^,^Fellow Al Exchange^
^Dialog_2025002_Title^,^suitcase traders^
^Dialog_2025002_Text0^,^Come ohsipsiyo. WHat can I do for you?^
^Dialog_2025002_Answer_0_Text^,^I want to extend the bag^
^Dialog_2024004_Title^,^Priest Skills Novice Master.^
^Dialog_2024004_Text0^,^We ended up being on his way to and Canas. We must all play our duty handapnida anytime, anywhere, even if put in this situation. Do you, do I need this book on priest training?^
^Dialog_2024004_Answer_0_Text^,^learning skills^
^Dialog_2024004_Answer_1_Text^,^Tell me about Skillbook.^
^Dialog_2024005_Title^,^Priest Skills Master Erina^
^Dialog_2024005_Text0^,^Thou chosen the way of charity. <br> <br> please heal the pain to save many lives in the sacred light. If you lack <br> <br> this part, I am training the frills so tHat'll help. ^
^Dialog_2024005_Answer_0_Text^,^Priest Skills Learning^
^Dialog_2024006_Title^,^Priest Skills Advanced Master^
^Dialog_2024006_Text0^,^Thou chosen the way of charity.'ll want me to obtain a lot of life.^
^Dialog_2024006_Answer_0_Text^,^Skillbook buy^
^Dialog_2028001_Title^,^portal Freud moved four^
^Dialog_2028001_Text0^,^line portal can not send you to another place. The evil spirit of the flame weakened by the magical ether Golem is possible supman of four spirits.
<br> <br>
of course. Stocked for a small fee in exchange for magic beyond time and space. Tengah use the portal? ^
^Dialog_2028001_Answer_0_Text^,^sinryong Go to the Knights Templar garrison^
^Dialog_2028001_Answer_1_Text^,^Back to the brilliance forest camp^
^Dialog_2028002_Title^,^portal Spencer moved four^
^Dialog_2028002_Text0^,^line portal can not send you to another place. The evil spirit of the flame weakened by the magical ether Golem is possible supman of four spirits.
<br> <br>
of course. Stocked for a small fee in exchange for magic beyond time and space. Tengah use the portal? ^
^Dialog_2028002_Answer_0_Text^,^sinryong Go to the Knights Templar garrison^
^Dialog_2028002_Answer_1_Text^,^Back to the ruins of the camp sites^
^Dialog_2999998_Title^,^arms, the supplier trader^
^Dialog_2999998_Text0^,^weapons, Equipment and accessories are available.^
^Dialog_2999998_Answer_0_Text^,^weapons, and accessories shop^
^Dialog_2999999_Title^,^Armor Trader^
^Dialog_2999999_Text0^,^Armor Equipment tHat is.^
^Dialog_2999999_Answer_0_Text^,^Armor shop^
^Dialog_9011001_Title^,^Fellow Al Exchange^
^Dialog_9011001_Text0^,^In order to replace the beads of fellow family life by the spirit of the five spirits is necessary.^
^Dialog_9011001_Answer_0_Text^,^mammalian-based life marbles exchange^
^Dialog_9011001_Answer_1_Text^,^benefit-based life marbles exchange^
^Dialog_9011001_Answer_2_Text^,^file exchange beads stairway of life^
^Dialog_9011001_Answer_3_Text^,^insect-based life marbles exchange^
^Dialog_9011001_Answer_4_Text^,^jeongryeonggye life of the bead exchange^
^Dialog_9011002_Title^,^About the fire swallowed the ruins^
^Dialog_9011002_Text0^,^The fire swallowed the ruins where fire golem and his minions are generated by the flame Demonic stone contained the power of ancient demon tHat dominates.^
^Dialog_9011002_Answer_0_Text^,^fire swallowed the ruins targeting Tips^
^Dialog_9011002_Answer_1_Text^,^fire boss swallowed ruins targeting Tips^
^Dialog_9011003_Title^,^fire swallowed the ruins targeting Tips^
^Dialog_9011003_Text0^,^Bull, you can only attack the enemy effectively use the weapons filled with ice properties in order to capture the swallows ruins. If the flame property damage is deep when the cave spRing in stagnant water in the middle You need to cool off from the body. ^
^Dialog_9011004_Title^,^fire boss swallowed ruins targeting Tips^
^Dialog_9011004_Text0^,^When you make a pet to self-destruct golem summoned flames from the fire chiefs can cause strong damage to the surrounding fire chiefs due to its impact.^
^Dialog_9011005_Title^,^About the frozen ruins^
