t_key,t_koreanorg,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^Dialog_9031698_Text0^,^<font color="#ffffff">※ 마정석 점령 시간 누적에 따라 길드 명예도 획득 가능<br>※ 같은 거점의 마정석을 여러 개 점령한 경우,<br>점령 시간이 더욱 빠르게 누적</font><br><br>1. [최종 점령 승리]<br>거점전 종료 시점, 한 거점의 마정석 2개를 점령 중인 길드가 해당 거점 차지<br><br>2. [장기 점령 승리]<br>"최종 점령 승리" 길드가 없는 경우, 가장 오랫동안 거점을 점령한 길드가 해당 거점 차지^,^^,^^,^<font color="#ffffff"> ※ Guild Honor can be obtained according to accumulated occupation time of the Stations.<br> ※ If you take multiple Stations to the same base,<br> Occupation time accumulates faster </font><br> <br> 1. [The Final Occupation Victory] <br>When one Guild has occupied 2 Marble Stones in their Stronghold before the end of the Transition.<br> <br> 2. [Long-term Occupation Victory] <br> If there is no Final Occupation Guild, the guild tHat has <font color="#e5c015"> the most accumulated Occupation Time </font> wins.^,^^,^^
^Dialog_1050216_Title^,^조니 맥베인^,^^,^^,^Johnny McBain^,^^,^^
^Dialog_1050216_Text0^,^반갑습니다.<br>저는 조니 맥베인이라고 합니다.<br>맥베인 특수 상단을 이끄는 위대한 존 맥베인 단장님을 따르고 있죠.<br><br>단장님은 저를 아우처럼 여겨주신답니다.<br>그 은혜에 보답하기 위해 저는 항상 단장님의 곁을 지킵니다.<br><br>맥베인 상단의 주화를 가지고 있다면 단장님과 제가 가진 물건들을 한 번 둘러보시지요.<br><br>흡족하실만한 물건들이 가득합니다.^,^^,^^,^Nice to meet you.<br>I am Johnny McBain.<br>I'm following the great John McBain, who leads the McBain top.<br> <br> The director thinks of me like an older brother.<br>I always stay at the captain's side to repay the grace.<br> <br> If you have McBain Coins, take a look around the items I have to offer.<br> <br> There are lots of useful things.^,^^,^^
^Dialog_1050216_answer_0_text^,^맥베인 꾸러미, 잡화 상점^,^^,^^,^McBain Package Shop^,^^,^^
^Dialog_1050217_Title^,^스마노^,^^,^^,^Sumano^,^^,^^
^Dialog_1050217_Text0^,^안녕하십니까, 저는 연구가 스마노입니다.<br><br>광산을 연구하던 중, 아주 놀라운 장소를 발견했지 뭡니까!<br>지금 그 장소는 이 하카나스에서 오직 단 한 명!<br>이 스마노만이 가는 길을 알고 있습니다.<br>이 깊은 광산 속에서 만난 것도 인연이니, 기사님은 특별히 그 곳으로 가는 길을 알려드리겠습니다.<br><br>숨겨진 광산으로 이동하고 싶다면 저를 통해 가보시죠.^,^^,^^,^Hello, I am a researcher.<br> <br> While studying the mine, I found a remarkable place! WHat is it now? There is only one person in this Hakanas!<br> I know the way to Sumano.<br> Because I met him in this deep mine, I will tell you specifically the way to the place.<br> <br> If you want to move to a hidden mine, let's go through.^,^^,^^
^Dialog_1050217_answer_0_text^,^비밀 광산으로 이동^,^^,^^,^Go to Secret Mine^,^^,^^
^Dialog_1050218_Title^,^스마노^,^^,^^,^Sumano^,^^,^^
^Dialog_1050218_Text0^,^안녕하십니까, 저는 연구가 스마노입니다.<br><br>광산을 연구하던 중, 아주 놀라운 장소를 발견했지 뭡니까!<br>지금 그 장소는 이 하카나스에서 오직 단 한 명!<br>이 스마노만이 가는 길을 알고 있습니다.<br>이 깊은 광산 속에서 만난 것도 인연이니, 기사님은 특별히 그 곳으로 가는 길을 알려드리겠습니다.<br><br>숨겨진 광산으로 이동하고 싶다면 저를 통해 가보시죠.^,^^,^^,^Hello, I am a researcher.<br> <br> While studying the mine, I found a remarkable place! WHat is it now? There is only one person in this Hakanas!<br> I know the way to Sumano.<br> Because I met him in this deep mine, I will tell you specifically the way to the place.<br> <br> If you want to move to a hidden mine, let's go through.^,^^,^^
^Dialog_1050218_answer_0_text^,^비밀 광산으로 이동^,^^,^^,^Go to Secret Mine^,^^,^^
^Dialog_1050219_Title^,^스마노^,^^,^^,^Sumano^,^^,^^
^Dialog_1050219_Text0^,^안녕하십니까, 저는 연구가 스마노입니다.<br><br>광산을 연구하던 중, 아주 놀라운 장소를 발견했지 뭡니까!<br>지금 그 장소는 이 하카나스에서 오직 단 한 명!<br>이 스마노만이 가는 길을 알고 있습니다.<br>이 깊은 광산 속에서 만난 것도 인연이니, 기사님은 특별히 그 곳으로 가는 길을 알려드리겠습니다.<br><br>숨겨진 광산으로 이동하고 싶다면 저를 통해 가보시죠.^,^^,^^,^Hello, I am a researcher.<br> <br> While studying the mine, I found a remarkable place! WHat is it now? There is only one person in this Hakanas!<br> I know the way to Sumano.<br> Because I met him in this deep mine, I will tell you specifically the way to the place.<br> <br> If you want to move to a hidden mine, let's go through.^,^^,^^
^Dialog_1050219_answer_0_text^,^비밀 광산으로 이동^,^^,^^,^Go to Secret Mine^,^^,^^
^Dialog_1050220_Title^,^켈우즈 광산 포탈^,^^,^^,^Kellwoods Mines Portal^,^^,^^
^Dialog_1050220_Text0^,^포탈을 통해 광산으로 되돌아갈 수 있습니다.^,^^,^^,^You can go back to the mine through the portal.^,^^,^^
^Dialog_1050220_answer_0_text^,^광산으로 이동^,^^,^^,^Go to the mine^,^^,^^
^Dialog_1050221_Title^,^포효 광산 포탈^,^^,^^,^Foothills Mine Portal^,^^,^^
^Dialog_1050221_Text0^,^포탈을 통해 광산으로 되돌아갈 수 있습니다.^,^^,^^,^You can go back to the mine through the portal.^,^^,^^
^Dialog_1050221_answer_0_text^,^광산으로 이동^,^^,^^,^Go to the Mine^,^^,^^
^Dialog_1050222_Title^,^자다란 광산 포탈^,^^,^^,^Zadaran Mine Portal^,^^,^^
^Dialog_1050222_Text0^,^포탈을 통해 광산으로 되돌아갈 수 있습니다.^,^^,^^,^You can go back to the mine through the portal.^,^^,^^
^Dialog_1050222_answer_0_text^,^광산으로 이동^,^^,^^,^Go to the Mine^,^^,^^
^Dialog_9031705_Title^,^라비니 옹태기^,^^,^^,^Rabbini Ongi^,^^,^^
^Dialog_9031705_Text0^,^싼 가격엔 안판당! 신상품만 취급한당!<br><br>나처럼 고~급스러운 물건만 취급하고 있징.<br><br>아무나 살 수 있는 물건은 다른 라비니한테나 가봐랑!^,^^,^^,^Cheap prices are not included! I am dealing only with the newes tproducts! <br> <br> I am handling only the high-urgent things like me. <br> <br> The things tHat anyone can buy can go to other Rabbinis!^,^^,^^
^Dialog_9031705_answer_0_text^,^고급스러운 레시피 상점^,^^,^^,^Luxurious Recipe Store^,^^,^^
