t_key,t_korean,t_jpn,t_chinese,t_enu
^Ev_9_1_0790_3_request_text^,^So you have come to me to improve your taming abilities even more, nyan?<br>Then i have something for you!.^,^^,^^,^^
^Ev_9_1_0790_3_ongoing_text^,^BRing me some of these Taming Certificates and I will help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_3_complete_text^,^Aah!<br>The Taming Certificates I asked for, wonderful!<br>Here, this should help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_4_Title^,^How to be a taming master – Step 4^,^^,^^,^^
^Ev_9_1_0790_4_request_text^,^So you have come to me to improve your taming abilities even more, nyan?<br>Then i have something for you!.^,^^,^^,^^
^Ev_9_1_0790_4_ongoing_text^,^BRing me some of these Taming Certificates and I will help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_4_complete_text^,^Aah!<br>The Taming Certificates I asked for, wonderful!<br>Here, this should help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_5_Title^,^How to be a taming master – Step 5^,^^,^^,^^
^Ev_9_1_0790_5_request_text^,^So you have come to me to improve your taming abilities even more, nyan?<br>Then i have something for you!.^,^^,^^,^^
^Ev_9_1_0790_5_ongoing_text^,^BRing me some of these Taming Certificates and I will help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_5_complete_text^,^Aah!<br>The Taming Certificates I asked for, wonderful!<br>Here, this should help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_6_Title^,^How to be a taming master – Step 6^,^^,^^,^^
^Ev_9_1_0790_6_request_text^,^So you have come to me to improve your taming abilities even more, nyan?<br>Then i have something for you!.^,^^,^^,^^
^Ev_9_1_0790_6_ongoing_text^,^BRing me some of these Taming Certificates and I will help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_6_complete_text^,^Aah!<br>The Taming Certificates I asked for, wonderful!<br>Here, this should help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_7_Title^,^How to be a taming master – Step 7^,^^,^^,^^
^Ev_9_1_0790_7_request_text^,^So you have come to me to improve your taming abilities even more, nyan?<br>Then i have something for you!.^,^^,^^,^^
^Ev_9_1_0790_7_ongoing_text^,^BRing me some of these Taming Certificates and I will help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_7_complete_text^,^Aah!<br>The Taming Certificates I asked for, wonderful!<br>Here, this should help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_8_Title^,^How to be a taming master – Step 8^,^^,^^,^^
^Ev_9_1_0790_8_request_text^,^So you have come to me to improve your taming abilities even more, nyan?<br>Then i have something for you!.^,^^,^^,^^
^Ev_9_1_0790_8_ongoing_text^,^BRing me some of these Taming Certificates and I will help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_8_complete_text^,^Aah!<br>The Taming Certificates I asked for, wonderful!<br>Here, this should help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_9_Title^,^How to be a taming master – Step 9^,^^,^^,^^
^Ev_9_1_0790_9_request_text^,^So you have come to me to improve your taming abilities even more, nyan?<br>Then i have something for you!.^,^^,^^,^^
^Ev_9_1_0790_9_ongoing_text^,^BRing me some of these Taming Certificates and I will help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_9_complete_text^,^Aah!<br>The Taming Certificates I asked for, wonderful!<br>Here, this should help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_10_Title^,^How to be a taming master – The Final Trial^,^^,^^,^^
^Ev_9_1_0790_10_request_text^,^This is the last time I will be able to help you, Rider.<br>BRing me some of these Taming Certificates and I will help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_10_ongoing_text^,^BRing me some of these Taming Certificates and I will help you, nyan!^,^^,^^,^^
^Ev_9_1_0790_10_complete_text^,^Aah!<br>The Taming Certificates I asked for, wonderful!<br>Here, this should help you!<br>I'm sorry tHat i can't help you anymore to improve, nyan.^,^^,^^,^^
^Hk_9_1_9061_title^,^Exorcising the Haunted House^,^^,^^,^^
^Hk_9_1_9061_request_text^,^Help us! <br>The Grim Reaper has cursed the deserted house over there! <br><br>If you can get rid of him I have a nice reward for you, nya!^,^^,^^,^^
^Hk_9_1_9061_ongoing_text^,^Help us! <br>The Grim Reaper has cursed the deserted house over there! <br><br>If you can get rid of him I have a nice reward for you, nya!^,^^,^^,^^
^Hk_9_1_9061_complete_text^,^Well done, nya! <br><br>For now the curse has been removed from tHat haunted house. <br>But who knows if it will come back. <br>Can we count on your help again, if this happens?^,^^,^^,^^
^hk_9_1_9062_title^,^True Ghost Hunter^,^^,^^,^^
^hk_9_1_9062_request_text^,^ If you want to prove your worth as a real Ghost Hunter, then go and hunt down the scariest monsters inside the Haunted House, nyahaha!^,^^,^^,^^
^hk_9_1_9062_ongoing_text^,^ If you want to prove your worth as a real Ghost Hunter, then go and hunt down the scariest monsters inside the Haunted House, nyahaha!^,^^,^^,^^
^hk_9_1_9062_complete_text^,^Now tHat was some nice performance, nya! <br><br>You managed to defeat the scariest monsters around! <br>Take this reward for your efforts. I'm sure it will help you on your jurney as a professional Ghost Hunter.^,^^,^^,^^
^c02_9_1_0017_Title^,^Red Revolutionary Subjugation^,^^,^^,^^
^c02_9_1_0017_RewarderDesc^,^Extreme Rabbini^,^^,^^,^^
^c02_9_1_0017_Request_Text^,^This will be your last mission here.<br>I want you to face Croctus, the leader of the Red Revolutionaries.<br><br>Defeat him and come back to me, nya!^,^^,^^,^^
^c02_9_1_0017_Accepted_Text^,^Defeat Croctus at the Red Tainted Altar inside the Revolutionarie's Base and come back to me, nya!^,^^,^^,^^
^c02_9_1_0017_Ongoing_Text^,^Defeat Croctus at the Red Tainted Altar inside the Revolutionarie's Base and come back to me, nya!^,^^,^^,^^
^c02_9_1_0017_Complete_Text^,^Exquisite!<br>Now tHat the Red Revolution has been stopped, we can finally rest.<br><br>Here is your reward for your work, nya.^,^^,^^,^^
^f01_yatu_hard_daily_Title^,^Ancient Braghin Ritual^,^^,^^,^^
^f01_yatu_hard_daily_RewarderDesc^,^Belhira^,^^,^^,^^
^f01_yatu_hard_daily_Request_Text^,^I have heard troubeling news, adventurer!<br>Apparently on Saturdays, the Braghin are performing a very special ritual, different to the other days.<br>It is said tHat this ritual is supposed to bRing back the Shaman Yatuman at his full strength.<br>^,^^,^^,^^
^f01_yatu_hard_daily_Request_Text_attach_0^,^This must not happen. Please stop the Braghin at Yatuman's Secret Altar!^,^^,^^,^^
^f01_yatu_hard_daily_Accepted_Text^,^Go to Yatuman's Secret Altar on Saturdays and stop the ritual!^,^^,^^,^^
^f01_yatu_hard_daily_Ongoing_Text^,^Go to Yatuman's Secret Altar on Saturdays and stop the ritual!^,^^,^^,^^
^f01_yatu_hard_daily_Complete_Text^,^Well done adventurer!<br>Take this as a sign of my gratitude.<br>I'm sure it will help you grow stronger for your upcoming trials.^,^^,^^,^^
^d88_dragod_daily_1_Title^,^ExploRing The Dragon Hideout^,^^,^^,^^
^d88_dragod_daily_1_RewarderDesc^,^Crow^,^^,^^,^^
^d88_dragod_daily_1_Request_Text^,^We need to explore this area before we can proceed further!<br>Try to go as deep into their territory as you can and report to me afterwards!^,^^,^^,^^
^d88_dragod_daily_1_Accepted_Text^,^Fight your way through the dragon's temple.^,^^,^^,^^
^d88_dragod_daily_1_Ongoing_Text^,^Fight your way through the dragon's temple.^,^^,^^,^^
^d88_dragod_daily_1_Complete_Text^,^You're back!<br>WHat did you find out?<br><br>I see... Your help is much appreciated.<br><br>Take this for your efforts.<br>It holds tremendous power in it, I suppose it could be useful for you.^,^^,^^,^^
^d88_dragod_daily_2_Title^,^Challenging The Gods^,^^,^^,^^
^d88_dragod_daily_2_RewarderDesc^,^Crow^,^^,^^,^^
^d88_dragod_daily_2_Request_Text^,^Try to go to the deepest point in this temple and defeat the dragon's leader.<br>If you can do this, I have something very special for you.^,^^,^^,^^
^d88_dragod_daily_2_Accepted_Text^,^Go and defeat the dragon's leader and report to Crow afterwards.^,^^,^^,^^
^d88_dragod_daily_2_Ongoing_Text^,^Go and defeat the dragon's leader and report to Crow afterwards.^,^^,^^,^^
^d88_dragod_daily_2_Complete_Text^,^Well done!<br>I also managed to extract this purified dragon soul.<br>I want you to take it and keep it. I am sure it will be very useful for you.^,^^,^^,^^
^d88_dragod_rep_1_Title^,^Hideout Infiltration^,^^,^^,^^
^d88_dragod_rep_1_RewarderDesc^,^Crow^,^^,^^,^^
^d88_dragod_rep_1_Request_Text^,^Fight your way through the dragon's hideout and report back to me.^,^^,^^,^^
^d88_dragod_rep_1_Accepted_Text^,^Fight your way through the dragon's hideout and report back to Crow.^,^^,^^,^^
^d88_dragod_rep_1_Ongoing_Text^,^Fight your way through the dragon's hideout and report back to Crow.^,^^,^^,^^
^d88_dragod_rep_1_Complete_Text^,^Thank you for reducing the numbers of the dragons.<br>Take this for your efforts.^,^^,^^,^^
^d88_dragod_rep_2_Title^,^Cursed Goddess Statue^,^^,^^,^^
^d88_dragod_rep_2_RewarderDesc^,^Crow^,^^,^^,^^
^d88_dragod_rep_2_Request_Text^,^Our scouts have reported about a giant statue tHat resembles our Goddess, Ellora.<br>I want you to check tHat and deal with any interferences tHat may happen on the way.^,^^,^^,^^
^d88_dragod_rep_2_Accepted_Text^,^Investigate the giant Goddess Statue.^,^^,^^,^^
^d88_dragod_rep_2_Ongoing_Text^,^Investigate the giant Goddess Statue.^,^^,^^,^^
^d88_dragod_rep_2_Complete_Text^,^It did wHat?!<br>Unbelievable...Thank Ellora tHat you made it out allive.<br><br>Oh you found tHat at the statue?<br>You should keep it, I have no use for it.^,^^,^^,^^
^d88_dragod_rep_3_Title^,^Dominate the mighty powers!^,^^,^^,^^
^d88_dragod_rep_3_RewarderDesc^,^Crow^,^^,^^,^^
^d88_dragod_rep_3_Request_Text^,^Time to deal with the dragon's leader and finish this once and for all!<br>Go to the deepest point of this temple and defeat Quadracan.<br>But be warned, he is a descendant of the anciet dragon gods. So he will without doubt be very powerful!^,^^,^^,^^
^d88_dragod_rep_3_Accepted_Text^,^Defeat the dragon god descendant Quadracan to sHatter the dragons formation.^,^^,^^,^^
^d88_dragod_rep_3_Ongoing_Text^,^Defeat the dragon god descendant Quadracan to sHatter the dragons formation.^,^^,^^,^^
^d88_dragod_rep_3_Complete_Text^,^Shining Legendary Item Box!<br>You defeated an actual god!<br>You are more powerful than I expected, you have my respects adventurer!<br><br>Ah! Right...We found something in the rubble of the giant statue.<br>I want you to have it...It is brimming with a weird energy.^,^^,^^,^^
^d88_dragod_ex_Title^,^Converting The Ancient Gods Power^,^^,^^,^^
^d88_dragod_ex_RewarderDesc^,^Crow^,^^,^^,^^
^d88_dragod_ex_Request_Text^,^We found a way to use the power of the old dragon's souls!<br>If you want to know, then bRing me a lot of them in addition to some of those blue gems tHat these dragons occasionally drop and you will see but a fraction of the ancient dragons true power.^,^^,^^,^^
^d88_dragod_ex_Accepted_Text^,^Gather Purified Dragon Souls and Ultimate Mythical TempeRing Stones and bRing them to Crow.^,^^,^^,^^
^d88_dragod_ex_Ongoing_Text^,^Gather Purified Dragon Souls and Ultimate Mythical TempeRing Stones and bRing them to Crow.^,^^,^^,^^
^d88_dragod_ex_Complete_Text^,^Good! Let's get started.<br><br>.....THat's it! The blue gems and the dragon souls are resonating! Unbelievable!!<br><br>Here, take his new gem. I can feel a lot of power coming from it. But use it wisely.<br>We won't be able to make another one.^,^^,^^,^^
^Hk_9_1_9074_Title^,^Defeat Yatuman in Yatuman's Altar^,^^,^^,^^
^Hk_9_1_9074_RewarderDesc^,^Yuri^,^^,^^,^^
^Hk_9_1_9074_Request_Text^,^Go to Brakarr Forest and defeat the evil Braghin Shaman Yatuman at his Altar.^,^^,^^,^^
^Hk_9_1_9074_Accepted_Text^,^Go to Brakarr Forest and defeat the evil Braghin Shaman Yatuman at his Altar.^,^^,^^,^^
^Hk_9_1_9074_Ongoing_Text^,^Go to Brakarr Forest and defeat the evil Braghin Shaman Yatuman at his Altar.^,^^,^^,^^
^Hk_9_1_9074_Complete_Text^,^Well done! Here is your reward.^,^^,^^,^^
^Hk_9_1_9075_Title^,^Defeat Attaius (Master Mode)^,^^,^^,^^
^Hk_9_1_9075_RewarderDesc^,^Yuri^,^^,^^,^^
^Hk_9_1_9075_Request_Text^,^Defeat Attaius (Master Mode)^,^^,^^,^^
^Hk_9_1_9075_Accepted_Text^,^Defeat Attaius (Master Mode)^,^^,^^,^^
^Hk_9_1_9075_Ongoing_Text^,^Defeat Attaius (Master Mode)^,^^,^^,^^
^Hk_9_1_9075_Complete_Text^,^Good job, here are your rewards.^,^^,^^,^^
^hk_9_1_summer_1_Title^,^Enjoy The Fresh Summer^,^^,^^,^^
^hk_9_1_summer_1_RewarderDesc^,^Yura^,^^,^^,^^
^hk_9_1_summer_1_Request_Text^,^Hello adventurer!<br>It's so hot!<br><br>How about some nice refreshment?^,^^,^^,^^
^hk_9_1_summer_1_Accepted_Text^,^Hello adventurer!<br>It's so hot!<br><br>How about some nice refreshment?^,^^,^^,^^
^hk_9_1_summer_1_Ongoing_Text^,^Hello adventurer!<br>It's so hot!<br><br>How about some nice refreshment?^,^^,^^,^^
^hk_9_1_summer_1_Complete_Text^,^Enjoy the Summer!^,^^,^^,^^
^hk_9_1_summer_2_Title^,^Water Balloon Fight!^,^^,^^,^^
^hk_9_1_summer_2_RewarderDesc^,^Yura^,^^,^^,^^
^hk_9_1_summer_2_Request_Text^,^Take this to fight the Giant Watermelon Rabbini!^,^^,^^,^^
^hk_9_1_summer_2_Accepted_Text^,^Take this to fight the Giant Watermelon Rabbini!^,^^,^^,^^
^hk_9_1_summer_2_Ongoing_Text^,^Take this to fight the Giant Watermelon Rabbini!^,^^,^^,^^
^hk_9_1_summer_2_Complete_Text^,^Take this to fight the Giant Watermelon Rabbini!^,^^,^^,^^
^hk_9_1_summer_3_Title^,^Disturbing The Fun^,^^,^^,^^
^hk_9_1_summer_3_RewarderDesc^,^Yura^,^^,^^,^^
^hk_9_1_summer_3_Request_Text^,^There is this giant bunny tHat comes to annoy us all every now and then.<br>I want you to make it go away so we can relax in our pool here.^,^^,^^,^^
^hk_9_1_summer_3_Accepted_Text^,^Defeat the Giant Watermelon Rabbini when it appears at the Victory Plaza's pool.^,^^,^^,^^
^hk_9_1_summer_3_Ongoing_Text^,^Defeat the Giant Watermelon Rabbini when it appears at the Victory Plaza's pool.^,^^,^^,^^
^hk_9_1_summer_3_Complete_Text^,^Great, now we can relax and have some drinks while swimming in the pool in peace.<br>Take this as a sign of gratitude.^,^^,^^,^^
^hk_9_1_summer_4_Title^,^Getting Used To The Heat^,^^,^^,^^
^hk_9_1_summer_4_RewarderDesc^,^Yura^,^^,^^,^^
^hk_9_1_summer_4_Request_Text^,^Phew...It is really hot these days.<br>If you can endure this heat and still manage to go on adventures you should come back to me!<br><br>I will have a nice reward for you.^,^^,^^,^^
^hk_9_1_summer_4_Accepted_Text^,^Endure the heat for a few days and still do your usual activites.^,^^,^^,^^
^hk_9_1_summer_4_Ongoing_Text^,^Endure the heat for a few days and still do your usual activites.^,^^,^^,^^
^hk_9_1_summer_4_Complete_Text^,^Starting to sweat already?<br>But you did well. Here is your special reward as promised!^,^^,^^,^^
^Hk_9_1_9076_Title^,^Defeat Empowered Croctus in the RRB^,^^,^^,^^
^Hk_9_1_9076_RewarderDesc^,^Yuri^,^^,^^,^^
^Hk_9_1_9076_Request_Text^,^Defeat the 9th boss, Empowered Croctus in the Red Revolutionary Base.^,^^,^^,^^
^Hk_9_1_9076_Accepted_Text^,^Defeat the 9th boss, Empowered Croctus in the Red Revolutionary Base.^,^^,^^,^^
^Hk_9_1_9076_Ongoing_Text^,^Defeat the 9th boss, Empowered Croctus in the Red Revolutionary Base.^,^^,^^,^^
^Hk_9_1_9076_Complete_Text^,^Good job, here are your rewards.^,^^,^^,^^
^Hk_9_1_hal_01_Title^,^Exorcising the Haunted House^,^^,^^,^^
^Hk_9_1_hal_01_RewarderDesc^,^Pumpkin^,^^,^^,^^
^Hk_9_1_hal_01_Request_Text^,^Help us! <br>The Grim Reaper has cursed the deserted house over there! <br><br>If you can get rid of him I have a nice reward for you, nya!^,^^,^^,^^
^Hk_9_1_hal_01_Accepted_Text^,^Help us! <br>The Grim Reaper has cursed the deserted house over there! <br><br>If you can get rid of him I have a nice reward for you, nya!^,^^,^^,^^
^Hk_9_1_hal_01_Ongoing_Text^,^Help us! <br>The Grim Reaper has cursed the deserted house over there! <br><br>If you can get rid of him I have a nice reward for you, nya!^,^^,^^,^^
^Hk_9_1_hal_01_Complete_Text^,^Well done, nya! <br><br>For now the curse has been removed from tHat haunted house. <br>But who knows if it will come back. <br>Can we count on your help again, if this happens?^,^^,^^,^^
^Hk_9_1_hal_02_Title^,^True Ghost Hunter^,^^,^^,^^
^Hk_9_1_hal_02_RewarderDesc^,^Pumpkin^,^^,^^,^^
^Hk_9_1_hal_02_Request_Text^,^ If you want to prove your worth as a real Ghost Hunter, then go and hunt down the scariest monsters inside the Haunted House, nyahaha!^,^^,^^,^^
^Hk_9_1_hal_02_Accepted_text^,^ If you want to prove your worth as a real Ghost Hunter, then go and hunt down the scariest monsters inside the Haunted House, nyahaha!^,^^,^^,^^
^Hk_9_1_hal_02_Ongoing_Text^,^ If you want to prove your worth as a real Ghost Hunter, then go and hunt down the scariest monsters inside the Haunted House, nyahaha!^,^^,^^,^^
^Hk_9_1_hal_02_Complete_Text^,^Now tHat was some nice performance, nya! <br><br>You managed to defeat the scariest monsters around! <br>Take this reward for your efforts. I'm sure it will help you on your jurney as a professional Ghost Hunter.^,^^,^^,^^
^Hk_9_1_hal_03_Title^,^Spooky Castletown^,^^,^^,^^
^Hk_9_1_hal_03_RewarderDesc^,^Pumpkin^,^^,^^,^^
^Hk_9_1_hal_03_Request_Text^,^Every year around this time this town is haunted by a very powerful spirit, the Grim Reaper of Middellas.<br>We have to drive him off somehow and protect this town against his magic.^,^^,^^,^^
^Hk_9_1_hal_03_Accepted_text^,^Every year around this time this town is haunted by a very powerful spirit, the Grim Reaper of Middellas.<br>We have to drive him off somehow and protect this town against his magic.^,^^,^^,^^
^Hk_9_1_hal_03_Ongoing_Text^,^Defeat the Grim Reaper tHat haunts Hakain's Crossing.^,^^,^^,^^
^Hk_9_1_hal_03_Complete_Text^,^He is gone for now, but we should keep an eye on this area in case he shows up again! Take this as a sign of my gratitude, nyan!^,^^,^^,^^
^Hk_9_1_hal_04_Title^,^Pumpkin Hunter^,^^,^^,^^
^Hk_9_1_hal_04_RewarderDesc^,^Pumpkin^,^^,^^,^^
^Hk_9_1_hal_04_Request_Text^,^When you are out hunting some pumpkins, please let me know.<br>I will reward you with some nice Pumpkin Candies, nyan~^,^^,^^,^^
^Hk_9_1_hal_04_Accepted_text^,^When you are out hunting some pumpkins, please let me know.<br>I will reward you with some nice Pumpkin Candies, nyan~^,^^,^^,^^
^Hk_9_1_hal_04_Ongoing_Text^,^When you are out hunting some pumpkins, please let me know.<br>I will reward you with some nice Pumpkin Candies, nyan~^,^^,^^,^^
^Hk_9_1_hal_04_Complete_Text^,^You got rid of some haunted pumpkins?<br>Well done, nyan! Here are your candies as promised.^,^^,^^,^^
^Hk_9_1_hal_05_Title^,^Anti-Reaper Flashbomb^,^^,^^,^^
^Hk_9_1_hal_05_RewarderDesc^,^Pumpkin^,^^,^^,^^
^Hk_9_1_hal_05_Request_Text^,^Take this special flashbomb. This is the only thing tHat can drive off the Grim Reaper from here.^,^^,^^,^^
^Hk_9_1_hal_05_Accepted_text^,^Take this special flashbomb. This is the only thing tHat can drive off the Grim Reaper from here.^,^^,^^,^^
^Hk_9_1_hal_05_Ongoing_Text^,^Take this special flashbomb. This is the only thing tHat can drive off the Grim Reaper from here.^,^^,^^,^^
^Hk_9_1_hal_05_Complete_Text^,^Take this special flashbomb. This is the only thing tHat can drive off the Grim Reaper from here.^,^^,^^,^^
^hk_9_1_anniv_01_Title^,^Fireworks To Celebrate^,^^,^^,^^
^hk_9_1_anniv_01_RewarderDesc^,^Rabbini Santi^,^^,^^,^^
^hk_9_1_anniv_01_Request_Text^,^Since we are celebrating Divine Icarus' Anniversary and the new year is coming up, why not light up some nice and bright fireworks to light up the mood?<br>I will show you how to make them, but first you should have a look at them, nyan!^,^^,^^,^^
^hk_9_1_anniv_01_Accepted_Text^,^Since we are celebrating Divine Icarus' Anniversary and the new year is coming up, why not light up some nice and bright fireworks to light up the mood?<br>I will show you how to make them, but first you should have a look at them, nyan!^,^^,^^,^^
^hk_9_1_anniv_01_Ongoing_Text^,^Since we are celebrating Divine Icarus' Anniversary and the new year is coming up, why not light up some nice and bright fireworks to light up the mood?<br>I will show you how to make them, but first you should have a look at them, nyan!^,^^,^^,^^
^hk_9_1_anniv_01_Complete_Text^,^WHat do you say? Aren't they amazing?<br>As promised, here are the instructions to make your own!^,^^,^^,^^
^hk_9_1_anniv_02_Title^,^Happy Divine Anniversary!^,^^,^^,^^
^hk_9_1_anniv_02_RewarderDesc^,^Rabbini Santi^,^^,^^,^^
^hk_9_1_anniv_02_Request_Text^,^It is time to celebrate another year of Divine Icarus, nyan ~ !<br>And let us hope we will have fun together for a much longer time!^,^^,^^,^^
^hk_9_1_anniv_02_Accepted_Text^,^It is time to celebrate another year of Divine Icarus, nyan ~ !<br>And let us hope we will have fun together for a much longer time!^,^^,^^,^^
