t_key,t_korean
^CA_ST_CM_0265_Description^,^<r_y> Hakanas Student Uniform (7 days) can be worn for 7 days and automatically disappears <br> The new school year Hakanas student uniform (7 days) is consumed from the moment you enter the bag </R_y </r_y >^
^CA_ST_CM_0278_Name^,^Red Cape (7th)^
^CA_ST_CM_0278_Description^,^<r_y> Red Cape (7 days) can be worn for 7 days and then automatically disappears <br> Red Cape (7 days) is consumed from the moment you enter the bag </R_Y>^
^PvP_FI_CM_0001_Name^,^(PVP) Inorganic costumes of fishing light (3 days)^
^PvP_FI_CM_0001_Description^,^<r_y> (PvP) The inorganic costume (3 days) of the fishing light can be worn for 3 days and then automatically disappears It is consumed </R_y>^
^CA_ST_CM_0282_Name^,^Ice cream weapon costume (15 days)^
^CA_ST_CM_0283_Name^,^White Blooming (15th)^
^CA_ST_CM_0284_Name^,^Cat Summer Chacha (15th)^
^CA_ST_CM_0285_Name^,^Sunglasses (15th)^
^CA_ST_CM_0282_Description^,^<R_Y> Ice cream weapon costumes (15 days) can be worn for 15 days and then automatically disappeared Ice cream weapon costumes (15 days) are consumed from the moment they enter the bag </R_Y>^
^CA_ST_CM_0283_Description^,^<r_y> White blooming (15 days) can be worn for 15 days and then automatically disappears White blooming (15 days) takes time from the moment you enter the bag </R_Y>^
^CA_ST_CM_0284_Description^,^<r_y> Cat Summer Chacha (15 days) can be worn for 15 days and then automatically disappears <br> Cat Summer Cha (15 days) is consumed from the moment you enter the bag </R_Y>^
^CA_ST_CM_0285_Description^,^<r_y> sunglasses (15 days) can be worn for 15 days and then automatically disappeared <br> Sunglasses (15 days) takes time from the moment you enter the bag </R_Y>^
^tt_1_0_0006_Name^,^Special title: Icarus Exorcist^
^tt_1_0_0006_Description^,^<UI_G> [Sad Ghost Casper] </ui_g> Special title^
^CA_ST_CM_0286_Name^,^Hopi -patterned swimsuit (30 days)^
^CA_ST_CM_0287_Name^,^Hopi -patterned swimsuit (7 days)^
^CA_ST_CM_0288_Name^,^Water diameter (30 days)^
^CA_ST_CM_0286_Description^,^<r_y> Hopi -patterned swimsuit (30 days) can be worn for 30 days and automatically disappears Hopi -patterned swimsuit (30 days) takes time from the moment you enter the bag </R_Y>^
^CA_ST_CM_0287_Description^,^<r_y> Hopi -patterned swimsuit (7 days) can be worn for 7 days and automatically disappears Hopi -patterned swimsuit (7 days) takes time from the moment you enter the bag </R_Y>^
^CA_ST_CM_0288_Description^,^<R_y> water diameter (30 days) can be worn for 30 days and then automatically disappears Water diameter (30 days) spends time from the moment you enter the bag </R_Y>^
^EV_ST_CM_0100_Name^,^Red witch hat (4 days)^
^EV_ST_CM_0101_Name^,^Green Witch Hat (4 days)^
^EV_ST_CM_0102_Name^,^Orange Witch Hat (4th)^
^EV_ST_CM_0100_Description^,^<r_y> Red witch hat (4 days) can be worn for 4 days and then automatically disappears <br> The red witch hat (4 days) is consumed from the moment you enter the bag </R_Y>^
^EV_ST_CM_0101_Description^,^<r_y> Green Witch Hat (4 days) can be worn for 4 days and then automatically disappears <br> Green witch hat (4 days) is consumed from the moment you enter the bag </R_Y>^
^EV_ST_CM_0102_Description^,^<r_y> The orange witch hat (4 days) can be worn for 4 days and then automatically disappears <br> The orange witch hat (4 days) is spent from the moment you enter the bag </R_Y>^
^CA_ST_CM_0289_Name^,^Mountain communication (30 days)^
^CA_ST_CM_0289_Description^,^<r_y> Mountain Communication (30 days) can be worn for 30 days and then automatically disappears Mountain communication (30 days) spends time from the moment you enter the bag </R_Y>^
^CA_ST_CM_0290_Name^,^Cat vacation chacha (30 days)^
^CA_ST_CM_0290_Description^,^<r_y> Cat Vacial Chacha (30 days) can be worn for 30 days and automatically disappears Cat vacation chacha (30 days) is spent from the moment you enter the bag </R_Y>^
^CA_ST_CM_0291_Name^,^Water diameter (7 days)^
^CA_ST_CM_0291_Description^,^<R_y> water diameter (7 days) can be worn for 7 days and then automatically disappears Water diameter (7 days) spends time from the moment you enter the bag </R_Y>^
^CA_ST_CM_0292_Name^,^Mountain communication (7 days)^
^CA_ST_CM_0292_Description^,^<r_y> Mountain Communication (7 days) can be worn for 7 days and then automatically disappears Mountain communication (7 days) spends time from the moment you enter the bag </R_Y>^
^CA_ST_CM_0293_Name^,^Cat Vacation Chacha (7th)^
^CA_ST_CM_0293_Description^,^<r_y> Cat Vacial Chacha (7 days) can be worn for 7 days and automatically disappears Cat vacation chacha (7 days) spends time from the moment you enter the bag </R_Y>^
^CA_ST_CM_0294_Name^,^(Appearance) Moon Night Training Dress (3 days)^
^CA_ST_CM_0294_Description^,^<r_y> Moon Night Training Works (3 days) can be worn for 3 days and will be automatically disappeared </R_Y> <Ui_g>^
^CA_ST_CM_0295_Name^,^(Appearance) Uniform Martini (3 days)^
^CA_ST_CM_0295_Description^,^<r_y> Uniform Martini (3 days) can be worn for 3 days and then automatically disappears </R_Y> <UI_G>^
^CA_ST_CM_0296_Name^,^(Appearance) Hakanas Student Uniform (7th)^
^CA_ST_CM_0296_Description^,^<r_y> The new school year Hakanas student uniform (7 days) can be worn for 7 days and then automatically disappears^
^CA_ST_CM_0297_Name^,^(Appearance) Lovely Made and butler (3 days)^
^CA_ST_CM_0297_Description^,^<r_y> Lovely Made and Deacon (3 days) can be worn for 3 days and then automatically disappeared^
^CA_ST_CM_0298_Name^,^(Appearance) Star Night Training Dress (3 days)^
^CA_ST_CM_0298_Description^,^<r_y> Star Night Training Works (3 days) can be worn for 3 days and will be automatically disappeared^
^CA_ST_CM_0299_Name^,^(Appearance) Made and butler (3 days)^
^CA_ST_CM_0299_Description^,^<r_y> Made and the butler (3 days) can be worn for 3 days and then automatically disappeared </R_Y> <Ui_g>^
^CA_ST_CM_0300_Name^,^(Appearance) Military X (3 days)^
^CA_ST_CM_0300_Description^,^<r_y> Military X (3 days) can be worn for 3 days and will be automatically disappeared^
^tt_1_0_0007_Name^,^Special title: Red Revolutionary Master^
^tt_1_0_0007_Description^,^Title to the hero who first cleared the red innovation list^
^EV_ST_CM_0103_Name^,^Hakanas cheering suit (7 days)^
^EV_ST_CM_0103_Description^,^<r_y> Hakanas cheering clothes (7 days) can be worn for 7 days and then automatically disappeared <br> Hakanas cheering clothes (7 days) are consumed from the moment you enter the bag </R_Y>^
^CA_ST_CM_0302_Name^,^Ika Sports Weapon Costume (30 days)^
^CA_ST_CM_0303_Name^,^Ica Sports Costume Costume (30 days)^
^CA_ST_CM_0302_Description^,^<r_y> Ika Sports Weapon Costume (30 days) can be worn for 30 days and then automatically disappears <BR> Ika Sports Weapon Costume (30 days) is spent from the moment you enter the bag </ R_y>^
^CA_ST_CM_0303_Description^,^<r_y> Ika Sports costume costumes (30 days) can be worn for 30 days and then automatically disappeared <br> Ika Sports costume costume (30 days) is consumed from the moment you enter the bag </ R_y>^
^CA_ST_CM_0304_Name^,^Ellora's Wings (14th)^
^CA_ST_CM_0305_Name^,^Wings of Gelaris (14th)^
^CA_ST_CM_0307_Name^,^Ika Sports Weapon Costume (14th)^
^CA_ST_CM_0308_Name^,^Ica Sports Costume Costume (14th)^
^CA_ST_CM_0304_Description^,^<r_y> Ellora's wings (14 days) can be worn for 14 days and then automatically disappeared Ellora's wings (14 days) spend time from the moment they enter the bag </R_Y>^
^CA_ST_CM_0305_Description^,^<R_Y> Wings of Gelaris (14 days) can be worn for 14 days and then automatically disappeared The wings of the gelaris (14 days) are spent from the moment they enter the bag </R_Y>^
^CA_ST_CM_0307_Description^,^<r_y> Ika Sports Weapon Costume (14 days) can be worn for 14 days and then automatically disappears <br> Ika Sports Weapon Costume (14 days) is consumed from the moment you enter the bag </ R_y>^
^CA_ST_CM_0308_Description^,^<r_y> Ika Sports costume costumes (14 days) can be worn for 14 days and then automatically disappeared <br> Ika Sports costume costumes (14 days) are consumed from the moment you enter the bag </ R_y>^
^EV_ST_CM_0104_Name^,^Cat awakening tea (7 days)^
^EV_ST_CM_0104_Description^,^<r_y> Cat awakening tea (7 days) can be worn for 7 days and then automatically disappears <br> Cat Awakening Cha (7 days) is consumed from the moment you enter the bag </R_Y>^
^CA_ST_CM_0309_Name^,^Growth Meadow Fox (14th)^
^CA_ST_CM_0309_Description^,^<R_Y> Growth Meadow Fox (14 days) can be worn for 14 days and then automatically disappears <br> Growth meadow fox (14 days) is spent from the moment you enter the bag The experience increase options up to 500% </R_Y>^
^CA_ST_CM_0310_Name^,^Red Square (14th)^
^CA_ST_CM_0310_Description^,^<R_Y> Red Square (14 days) can be worn for 14 days and then automatically disappears <br> Red Square (14 days) takes time from the moment you enter the bag </R_Y>^
^CA_ST_CM_0311_Name^,^Cat Bobo (14th)^
^CA_ST_CM_0311_Description^,^<r_y> Cat Bobo (14 days) can be worn for 14 days and then automatically disappears <br> Cats (14 days) are consumed from the moment they enter the bag </R_Y>^
^CA_ST_CM_0312_Name^,^(Appearance) Hakanas Student Uniform^
^CA_ST_CM_0313_Name^,^(Appearance) Pegasus robes^
^CA_ST_CM_0314_Name^,^(Appearance) Kingdom Training Bok^
^CA_ST_CM_0315_Name^,^(Appearance) Hakanas robes^
^CA_ST_CM_0316_Name^,^(Appearance) Lavini costume^
^CA_ST_CM_0317_Name^,^(Appearance) Uniform Martini^
^CA_ST_CM_0318_Name^,^(Appearance) Military X^
^CA_ST_CM_0319_Name^,^(Appearance) White Skeleton Costume^
^CA_ST_CM_0320_Name^,^(Appearance) Blue Skeleton Costume^
^CA_ST_CM_0321_Name^,^(Appearance) Black Vampire^
^CA_ST_CM_0322_Name^,^(Appearance) White vampire^
^CA_ST_CM_0323_Name^,^(Appearance) Bainder's cheongsu^
^CA_ST_CM_0324_Name^,^(Appearance) Armor of Jecheon University^
^CA_ST_CM_0325_Name^,^(Appearance) Lovely Made and Deacon^
^CA_ST_CM_0326_Name^,^(Appearance) Wikid costumes^
^CA_ST_CM_0327_Name^,^(Appearance) White Blooming^
^CA_ST_CM_0328_Name^,^(Appearance) Student swimsuit^
^CA_ST_CM_0329_Name^,^(Appearance) Red Blooming^
^CA_ST_CM_0330_Name^,^(Appearance) Blue Blooming^
^CA_ST_CM_0331_Name^,^(Appearance) Hakanas Student Uniform^
^CA_ST_CM_0332_Name^,^(Appearance) Hopi -patterned swimsuit^
^CA_ST_CM_0333_Name^,^(Appearance) Japanese warrior costumes^
^CA_ST_CM_0334_Name^,^(Appearance) Man of Lavini^
^CA_ST_CM_0312_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0313_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0314_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0315_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0316_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0317_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0318_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0319_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0320_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0321_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0322_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0323_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0324_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0325_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0326_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0327_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0328_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0329_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0330_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0331_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0332_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0333_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0334_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0335_Name^,^Meadow Wings (30 days)^
^CA_ST_CM_0335_Description^,^<r_y> The wings of the meadow (30 days) can be worn for 30 days and then automatically disappeared The wings of the meadow (30 days) are consumed from the moment they enter the bag </R_Y>^
^CA_ST_CM_0336_Name^,^(Appearance) Kung later^
^CA_ST_CM_0336_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0337_Name^,^Lovely Night (15th)^
^CA_ST_CM_0337_Description^,^<r_y> Lovely Night (15 days) can be worn for 15 days and then automatically disappears Lovely Night (15th) is spent from the moment you enter the bag </R_Y>^
^tt_1_0_0008_Name^,^Special title: Guardian Icarus (15th)^
^tt_1_0_0008_Description^,^<r_y> Guardian Icarus (15 days) can be used for 15 days and automatically disappears Icarus Guardian (15 days) spends time from the moment you enter the bag </R_Y>^
^CA_ST_CM_0338_Name^,^(Appearance) Traditional costumes^
^CA_ST_CM_0338_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0339_Name^,^Traditional weapon costumes (30 days)^
^CA_ST_CM_0339_Description^,^<r_y> Traditional weapon costumes (30 days) can be worn for 30 days and then automatically disappeared <br> Traditional weapon costumes (30 days) are consumed from the moment they enter the bag </R_Y>^
^CA_ST_CM_0340_Name^,^Traditional costumes (30 days)^
^CA_ST_CM_0340_Description^,^<r_y> Traditional costumes (30 days) can be worn for 30 days and then automatically disappeared <br> Traditional costumes (30 days) are consumed from the moment they enter the bag </R_Y>^
^CA_ST_CM_0341_Name^,^(Appearance) Wikid costumes^
^CA_ST_CM_0341_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0342_Name^,^Meadow Wings (14th)^
^CA_ST_CM_0342_Description^,^<r_y> The wing of the meadow (14 days) can be worn for 14 days and automatically disappears The wings of the meadow (14 days) are consumed from the moment they enter the bag </R_Y>^
^CA_ST_CM_0343_Name^,^Cat Vacation Chacha (14th)^
^CA_ST_CM_0343_Description^,^<r_y> Cat Vacial Chacha (14 days) can be worn for 14 days and then automatically disappears Cat vacation chacha (14 days) is consumed from the moment you enter the bag </R_Y>^
^CA_ST_CM_0344_Name^,^Monkey of Jecheon University (14th)^
^CA_ST_CM_0344_Description^,^<r_y> The monkey of the Jecheon Dae Province (14 days) can be worn for 14 days and then automatically disappears The monkey of the Jecheon Dae Province (14 days) is consumed from the moment you enter the bag </R_Y>^
^CA_ST_CM_0345_Name^,^Conqueror's Wiki Costume (14th)^
^CA_ST_CM_0345_Description^,^<R_Y> Wikid costumes (14 days) of the conqueror can be worn for 14 days and then automatically disappeared <br> The conqueror's Wikid costume (14 days) is consumed from the moment you enter the bag </R_Y >^
^CA_ST_CM_0346_Name^,^Conqueror's Wiki Weapon Costume (14th)^
^CA_ST_CM_0346_Description^,^<R_Y> Wikid weapon costumes (14 days) of the conqueror can be worn for 14 days and then automatically disappeared /R_y>^
^CA_ST_CM_0347_Name^,^Awakening of the conqueror (14 days)^
^CA_ST_CM_0347_Description^,^<r_y> Awakening Momo (14 days) of the conqueror can be worn for 14 days and then automatically disappears >^
^CA_ST_CM_0348_Name^,^Armor of Jecheon University (14th)^
^CA_ST_CM_0348_Description^,^<r_y> The Armor of Jecheon Daeseong (14 days) can be worn for 14 days and will automatically disappear The armor of Jecheon Daeseong (14 days) is spent from the moment you enter the bag </R_Y>^
^CA_ST_CM_0349_Name^,^Yeouibong of Jecheon University (14th)^
^CA_ST_CM_0349_Description^,^<r_y> Yeouibong (14 days) of Jecheon Daeseong can be worn for 14 days and then automatically disappears Yeouibong (14 days) of Jecheon Daeseong is spent from the moment you enter the bag </R_Y>^
^CA_ST_CM_0350_Name^,^Traditional weapon costumes (14 days)^
^CA_ST_CM_0350_Description^,^<r_y> Traditional weapon costumes (14 days) can be worn for 14 days and then automatically disappeared <br> Traditional weapons costumes (14 days) are consumed from the moment you enter the bag </R_Y>^
^CA_ST_CM_0351_Name^,^Traditional costumes (14 days)^
^CA_ST_CM_0351_Description^,^<r_y> Traditional costumes (14 days) can be worn for 14 days and then automatically disappeared <br> Traditional costumes (14 days) are consumed from the moment you enter the bag </R_Y>^
^CA_ST_CM_0352_Name^,^(Appearance) Cream Cookie Lavini Costume^
^CA_ST_CM_0352_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0353_Name^,^(Appearance) Wizard costume^
^CA_ST_CM_0353_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0354_Name^,^Wizard costume (30 days)^
^CA_ST_CM_0354_Description^,^<r_y> Wizard costume (30 days) can be worn for 30 days and then automatically disappears <br> The Wizard Costume (30 days) is consumed from the moment you enter the bag </R_Y>^
^CA_ST_CM_0355_Name^,^(Appearance) Purple Vampire^
^CA_ST_CM_0355_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0356_Name^,^Purple Vampire (30 days)^
^CA_ST_CM_0356_Description^,^<r_y> Purple vampires (30 days) can be worn for 30 days and then automatically disappeared^
^CA_ST_CM_0357_Name^,^Halloween Weapon Costume (30 days)^
^CA_ST_CM_0357_Description^,^<r_y> Halloween weapon costumes (30 days) can be worn for 30 days and then automatically disappeared <br> Halloween inorganic costume (30 days) consumes time from the moment you enter the bag </R_Y>^
^CA_ST_CM_0358_Name^,^(Appearance) Halloween's reaper^
^CA_ST_CM_0358_Description^,^<UI_G> It is mounted on the appearance slot </UI_G>^
^CA_ST_CM_0359_Name^,^Halloween Reaper (30 days)^
^CA_ST_CM_0359_Description^,^<r_y> Halloween reaper (30 days) can be worn for 30 days and then automatically disappears <br> Halloween's reaper (30 days) is consumed from the moment you enter the bag </R_Y>^
^CA_ST_CM_0360_Name^,^Wizard costume (14 days)^
^CA_ST_CM_0360_Description^,^<r_y> Wizard costume (14 days) can be worn for 14 days and then automatically disappears <br> The Wizard Costume (14 days) is consumed from the moment you enter the bag </R_Y>^
^CA_ST_CM_0361_Name^,^Purple Vampire (14th)^
^CA_ST_CM_0361_Description^,^<r_y> Purple vampires (14 days) can be worn for 14 days and then automatically disappeared^
^CA_ST_CM_0362_Name^,^Halloween Reaper (14th)^
^CA_ST_CM_0362_Description^,^<r_y> Halloween reaper (14 days) can be worn for 14 days and then automatically disappears <br> Halloween's reaper (14 days) takes time from the moment you enter the bag </R_Y>^
^CA_ST_CM_0363_Name^,^Halloween Weapon Costume (14th)^
^CA_ST_CM_0363_Description^,^<r_y> Halloween weapon costumes (14 days) can be worn for 14 days and then automatically disappeared <br> Halloween inorganic costumes (14 days) are consumed from the moment you enter the bag </R_Y>^
^EV_ST_CM_0105_Name^,^Valor Cape (7 days)^
^EV_ST_CM_0105_Description^,^<r_y> Cape of Valor (7 days) can be worn for 7 days and automatically disappears Valor Cape (7 days) takes time from the moment you enter the bag </R_Y>^
^EV_ST_CM_0106_Name^,^Cool pumpkin hat (7 days)^
^EV_ST_CM_0106_Description^,^<r_y> A wonderful pumpkin hat (7 days) can be worn for 7 days and then automatically disappears <br> The wonderful pumpkin hat (7 days) is spent from the moment you enter the bag </R_Y>^
^EV_ST_CM_0107_Name^,^Sad pumpkin hat (7 days)^
^EV_ST_CM_0107_Description^,^<r_y> Sad pumpkin hats (7 days) can be worn for 7 days and then automatically disappeared <br> The sad pumpkin hat (7 days) is consumed from the moment you enter the bag </R_Y>^
^EV_ST_CM_0108_Name^,^Happy pumpkin hat (7 days)^
^EV_ST_CM_0108_Description^,^<r_y> A pleasant pumpkin hat (7 days) can be worn for 7 days and then automatically disappears <br> A pleasant pumpkin hat (7 days) is consumed from the moment you enter the bag </R_Y>^
^CA_ST_CM_0364_Name^,^(Appearance) Hakanas cheering clothes^
^EV_ST_CM_0109_Name^,^Halloween knife^
^CA_ST_CM_0365_Name^,^(Appearance) Costumes in the middle of winter^
^CA_ST_CM_0366_Name^,^Midwinter costume (30 days)^
^CA_ST_CM_0366_Description^,^<r_y> The winter winter costume (30 days) can be worn for 30 days and then automatically disappears <br> The winter costume (30 days) is consumed from the moment you enter the bag </R_Y>^
^CA_ST_CM_0367_Name^,^Ice weapon costume (30 days)^
^CA_ST_CM_0367_Description^,^<r_y> Ice weapon costumes (30 days) can be worn for 30 days and then automatically disappeared <br> Ice weapon costume (30 days) takes time from the moment you enter the bag </R_Y>^
^CA_ST_CM_0368_Name^,^Wiki Costume of the Slaughter (14th)^
^CA_ST_CM_0368_Description^,^<R_Y> Wikid costumes (14 days) of the slaughter can be worn for 14 days and then automatically disappeared <br> The slaughterer's Wikid costume (14 days) is consumed from the moment you enter the bag </R_Y >^
^CA_ST_CM_0369_Name^,^Wikid weapon costumes of the slaughter (14 days)^
^CA_ST_CM_0369_Description^,^<R_Y> Wikid weapon costumes (14 days) can be worn for 14 days and then automatically disappeared /R_y>^
^CA_ST_CM_0370_Name^,^Massacre's Awakening Momo (14th)^
^CA_ST_CM_0370_Description^,^<r_y> The awakening mumo (14 days) of the massacre can be worn for 14 days and then automatically disappears >^
^CA_ST_CM_0371_Name^,^The slaughterer's anger (1 day)^
^CA_ST_CM_0371_Description^,^<r_y> The anger of the massacre (1 day) can be worn for one day and then automatically disappears The anger of the massacre (1 day) is spent from the moment you enter the bag </R_Y>^
^CA_ST_CM_0372_Name^,^(Appearance) Torkai's fate of fate^
^EV_ST_CM_0110_Name^,^Rudolph costume (1 day)^
^EV_ST_CM_0110_Description^,^<r_y> Rudolph costume (1 day) can be worn for one day and then automatically disappears <br> Rudolph costume (1 day) is consumed from the moment you enter the bag </R_Y>^
^EV_ST_CM_0111_Name^,^Event Devil's Mask (1 Day)^
^EV_ST_CM_0111_Description^,^Time is spent from the moment you enter the bag and you can wear it for 1 day When the period expires it automatically disappears </R_Y>^
^EV_ST_CM_0112_Name^,^Event Olaffu Shoulder Decoration (1 Day)^
^EV_ST_CM_0112_Description^,^Time is spent from the moment you enter the bag and you can wear it for 1 day When the period expires it automatically disappears </R_Y>^
^CA_ST_CM_0378_Name^,^Christmas party (30 days)^
^CA_ST_CM_0378_Description^,^<r_y> Christmas party (30 days) can be worn for 30 days and then automatically disappears <br> The Christmas party (30 days) is consumed from the moment you enter the bag </R_Y>^
^CA_ST_CM_0379_Name^,^Christmas weapon costume (30 days)^
^CA_ST_CM_0379_Description^,^<r_y> Christmas weapon costumes (30 days) can be worn for 30 days and then automatically disappeared <br> Christmas weapons costume (30 days) consumes time from the moment you enter the bag </R_Y>^
^CA_ST_CM_0380_Name^,^White Pentagram (7 days)^
^CA_ST_CM_0380_Description^,^<r_y> White pentagram (7 days) can be worn for 7 days and automatically disappears White pentagram (7 days) takes time from the moment you enter the bag </R_Y>^
^EV_ST_CM_0113_Name^,^Turimran royal cloak^
^EV_ST_CM_0113_Description^,^A gift of gratitude to a user who achieved level 67^
^PvP_ST_CM_001_Name^,^The wings of the Ju (7 days)^
^PvP_ST_CM_002_Name^,^Corridor's Wings (7th)^
^PvP_ST_CM_003_Name^,^Wings of the battlefield (7 days)^
^PvP_ST_CM_001_Description^,^The wings of the <r_y> can be worn for 7 days and then automatically disappeared Ellora's wings (7 days) spend time from the moment they enter the bag </R_Y>^
^PvP_ST_CM_002_Description^,^<r_y> Wings of the corridor (7 days) can be worn for 7 days and then automatically disappeared The wings of the gelaris (7 days) are spent from the moment they enter the bag </R_Y>^
^PvP_ST_CM_003_Description^,^<r_y> Wings on the battlefield (7 days) can be worn for 7 days and then automatically disappeared The wings of the gelaris (7 days) are spent from the moment they enter the bag </R_Y>^
^CA_ST_CM_0382_Name^,^Wikid costumes of the massacre (3 days)^
^CA_ST_CM_0382_Description^,^<R_Y> Wikid costumes (3 days) of the massacre can be worn for 3 days and automatically disappeared >^
^CA_ST_CM_0383_Name^,^Slaughter Wikid Weapon Costume (3 Days)^
^CA_ST_CM_0383_Description^,^<R_Y> Wikid weapon costumes (3 days) of the slaughter can be worn for 3 days and then automatically disappeared /R_y>^
^CA_ST_CM_0384_Name^,^Kurodian Wings^
^CA_ST_CM_0385_Name^,^Kurodian^
^CA_ST_CM_0381_Name^,^(Appearance) Red Winter Costume^
^CA_ST_CM_0386_Name^,^(Appearance) Hangawi Dasom^
^CA_ST_CM_0387_Name^,^Wooden Spirit Weapon Costume (30 days)^
^CA_ST_CM_0388_Name^,^2017 glasses (30 days)^
^CA_ST_CM_0387_Description^,^<r_y> Tree Elemental Weapon Costumes (30 days) can be worn for 30 days and then automatically disappeared <br> Tree spirit weapons costumes (30 days) are consumed from the moment you enter the bag </ R_y>^
^CA_ST_CM_0388_Description^,^<r_y> 2017 glasses (30 days) can be worn for 30 days and then automatically disappeared <br> 2017 glasses (30 days) spend time from the moment you enter the bag </R_Y>^
^CA_ST_CM_0389_Name^,^Conqueror's energy (1 day)^
^CA_ST_CM_0389_Description^,^<r_y> The energy (1 day) of the conqueror can be worn for one day and then automatically disappears <br> The conqueror's energy (1 day) is consumed from the moment you enter the bag </R_Y>^
^tt_1_0_0009_Name^,^Special title: Ellora's Gift^
^tt_1_0_0009_Description^,^It can be used during the use of premium service <O_Y> The item is deleted when the premium service ends <O_Y>^
^CA_ST_CM_0390_Name^,^Bingryong costume (30 days)^
^CA_ST_CM_0391_Name^,^Ice Dragon Weapon Costume (30 days)^
