t_key,t_korean
^area_fr_q_0007_name^,^Use Gender Locked Quests^
^area_st_r_001_name^,^Reedwatch Recall Stone^
^area_st_r_002_name^,^Garrison Base Recall Stone^
^area_st_r_003_name^,^Pirates Revival Site^
^area_st_r_004_name^,^Sacred Shallows Clinic^
^area_st_r_006_name^,^Hakoora Clinic^
^area_st_r_007_name^,^Blue Moon Town Recall Stone^
^area_sf_p_0002_name^,^Dragon Knight Station^
^area_sf_p_0004_name^,^Ruins Camp^
^area_sf_p_0005_name^,^Shimmerwood Camp^
^area_st_p_0011_name^,^Town of Swaying Reeds^
^area_st_p_0012_name^,^Garrison Base^
^area_st_p_0013_name^,^Sacred Shallows^
^area_st_p_0014_name^,^Hakoora^
^area_st_p_0015_name^,^Blue Moon Town^
^area_c01_p_1001_name^,^Victory Plaza^
^area_c01_p_1002_name^,^Ellora Sanctuary^
^area_c01_p_1003_name^,^Verdant Meadows (East)^
^area_c01_p_1004_name^,^Forgotten Valley^
^area_c01_p_1005_name^,^Verdant Meadows (South)^
^area_c01_p_0001_name^,^Noble's Gate^
^area_c01_p_0002_name^,^Merchant's Gate^
^area_c01_p_0003_name^,^Adventure's Port^
^area_c01_p_0004_name^,^Victory Plaza^
^area_c01_p_0005_name^,^Forgotten Valley^
^area_c01_r_0001_name^,^Victory Plaza^
^area_c01_r_0002_name^,^Verdant Meadows (East)^
^area_f02_p_1001_name^,^Kellwoods^
^area_f02_p_1002_name^,^Sansupus Camp^
^area_f02_p_1003_name^,^Foothills Camp^
^area_f02_p_0001_name^,^Carleon Manor^
^area_f02_p_0002_name^,^Frozen Ruins^
^area_f02_p_0003_name^,^Noble's Gate^
^area_f02_p_0004_name^,^Merchant's Gate^
^area_f02_r_0001_name^,^Refugee Camp^
^area_f02_r_0002_name^,^Northern Watchtower^
^area_f02_r_0003_name^,^Kellwoods^
^area_f02_r_0004_name^,^Foothills Camp^
^area_f02_r_0005_name^,^Caldera Camp^
^area_f02_r_0006_name^,^Zadaran Camp^
^area_d00_r_0001_name^,^Ruins Entrance^
^area_d01_p_0001_name^,^Manor Gate^
^area_fr_r_0001_name^,^Frozen Ruins Entrance^
^area_c01_p_3001_name^,^Victory Plaza^
^area_c01_p_3002_name^,^Titan Platform^
^area_c01_p_3003_name^,^Noble's Gate^
^area_c01_p_3004_name^,^Familiar Academy^
^area_c01_p_3005_name^,^Capital Barracks^
^area_f00_p_0001_name^,^Prison of Agony Detention Room^
^area_f01_e01_r_001_name^,^Story Channel Entrance^
^area_f01_e02_r_001_name^,^Northern Ruins Entrance^
^area_f04_p_1002_name^,^Maelstrom Perch^
^area_f04_p_1001_name^,^High Peak Camp^
^area_f04_p_1003_name^,^Ellora's Perch^
^area_f04_r_0001_name^,^Maelstrom Perch^
^area_f04_r_0002_name^,^Hakanas High Altitude Reconnaissance Camp^
^area_f04_r_0003_name^,^Destroyed Goddess Statue^
^area_f04_p_5001_name^,^Tritael Rift^
^area_c01_p_5001_name^,^Hakain's Crossing^
^area_f02_p_0005_name^,^Lavalight Cave^
^area_d00_p_0003_name^,^Lavalight Cave Holy Stone of Light^
^area_d01_p_0002_name^,^Carleon Manor Holy Stone of Light^
^area_d02_p_0002_name^,^Frozen Ruins Holy Stone of Light^
^area_f04_q_0001_name^,^Ocean Whirlpool^
^area_f04_q_0002_name^,^Goddess Statue^
^area_c01_p_1006_name^,^Titan Platform^
^area_f04_p_0001_name^,^Maelstrom Perch^
^area_f04_p_0002_name^,^High Peak Camp^
^area_f04_p_0003_name^,^Destroyed Goddess Statue^
^area_c01_r_0003_name^,^Blue Flower Essence Shop Gina^
^area_f03_p_0001_name^,^Reedwatch^
^area_f03_r_0001_name^,^Rondo's Ice Castle Entrance^
^area_d04_ec_0001_name^,^Rondo's Ice Castle Cut Scene Event^
^area_f03_p_0002_name^,^Garrison Fort^
^area_f03_p_0003_name^,^Hakoora^
^area_f03_p_0004_name^,^Farlark^
^area_f03_p_0005_name^,^Sacred Shallows^
^area_d02_p_0001_name^,^Matren Ruins Entrance^
^area_f03_r_0002_name^,^Reedwatch^
^area_f03_r_0003_name^,^Sacred Shallows^
^area_f03_r_0004_name^,^Garrison Base^
^area_f03_r_0005_name^,^Farlark^
^area_f03_r_0006_name^,^Hakoora^
^area_f03_ec_0001_name^,^Pirate Ship Entrance^
^area_f03_01_q_0001_name^,^Pirate Caption Encounter^
^area_f04_p_1004_name^,^Eclipsed Shrine^
^area_f04_p_1005_name^,^The Lost Roost^
^area_d11_s_0001_name^,^Player Registration and Revival Point 1^
^area_d11_s_0002_name^,^Ambush Location 1^
^area_d11_s_0003_name^,^Ambush Location 2^
^area_d11_s_0004_name^,^Ambush Location 3^
^area_c01_warp_0004_name^,^Hakain's Crossing^
^area_st_p_001_name^,^Parna's Coast^
^area_f03_p_1001_name^,^Cavern of the Veil Entrance^
^area_d03_p_0001_name^,^Cave Entrance^
^area_f03_ec_2002_name^,^Blue Moon Town^
^area_f03_p_0006_name^,^Frost Keep^
^area_d03_p_0003_name^,^Temple Entrance^
^area_d02_p_0003_name^,^Snowy Road to Mines^
^area_f03_r_0007_name^,^Pirates Seaside Base^
^area_d04_p_0001_name^,^Ice Castle Entrance^
^area_f04_r_0004_name^,^Eclipsed Shrine^
^area_f04_r_0005_name^,^The Lost Roost^
^area_f09_r_0001_name^,^Garrison Camp^
^area_f09_r_0002_name^,^Fort Baellas^
^area_f09_r_0003_name^,^Cloudy Farms^
^area_f09_r_0004_name^,^Utran Guards Post^
^area_f09_p_0001_name^,^Garrison Camp^
^area_f09_p_0002_name^,^Fort Baellas^
^area_p01_p_1001_name^,^Conqueror's Gate^
^area_d03_e_0001_name^,^Cave Entrance^
^area_p01_p_001_name^,^Conqueror's Gate^
^area_f15_r_0001_name^,^The Gustling Isle^
^area_f15_p_1001_name^,^The Gustling Isle^
^area_f16_p_1001_name^,^Ocean Barrier Interior^
^area_f09_p_1001_name^,^The Bulwark^
^area_f09_p_1002_name^,^Ocean Barrier Exterior^
^area_f09_r_0005_name^,^Blue Coral Reef Island^
^area_c01_q_003_name^,^Capital Kingdom - North Gate^
^area_c01_nor_0002_name^,^Ellora Sanctuary^
^area_c01_p_5005_name^,^Exarahn Gate^
^area_c01_p_1007_name^,^Merchant's Gate^
^area_c01_p_1008_name^,^Priest's Gate^
^area_c01_p_1009_name^,^Market District^
^area_c01_p_1010_name^,^Artisan Square^
^area_c01_p_1011_name^,^Guild Hall^
^area_f02_p_1004_name^,^Gilded Woods Camp^
^area_f02_p_1005_name^,^Zadaran Camp^
^area_f02_p_1006_name^,^Northern Watchtower^
^area_f02_p_1007_name^,^Broken Caldera^
^area_f09_p_0005_name^,^Cloudy Farms^
^area_f09_p_0006_name^,^Rainbow Reef^
^area_f03_p_0007_name^,^Pirate Hideout^
^area_f03_p_0008_name^,^Silverwhite Valley^
^area_f03_p_0009_name^,^Parna's Steps^
^area_f04_p_1006_name^,^Avarice Sea^
^area_p01_ReturnP_001_name^,^Conqueror's Gate^
^area_p01_ReturnP_002_name^,^Bloodmoon Camp^
^area_p01_ReturnP_003_name^,^Crimsonreach Camp^
^area_f04_p_1007_name^,^Breach Entrance^
^area_p01_p_002_name^,^Crimsonreach Camp^
^area_p01_p_003_name^,^Bloodmoon Camp^
^area_p01_p_004_name^,^Ashwind Camp^
^area_p01_ReturnP_004_name^,^Ashwind Camp^
^area_d03_n_p_001_name^,^Undersea Shrine^
^area_d03_n_warp_0002_name^,^Cavern Entrance^
^area_f09_n_warp_0001_name^,^Sea of Hakanas^
^area_f04_p_9001_name^,^The Breach^
^area_f04_p_9002_name^,^Tritael Rift^
^area_d22_SafeWarp_01_name^,^a new area^
^area_d22_SafeWarp_02_name^,^a new area^
^area_d22_SafeWarp_03_name^,^a new area^
^area_d22_SafeWarp_04_name^,^a new area^
^area_d22_SafeWarp_05_name^,^a new area^
^area_d22_SafeWarp_06_name^,^a new area^
^area_d22_SafeWarp_07_name^,^a new area^
^area_d22_SafeWarp_11_name^,^a new area^
^area_d22_SafeWarp_12_name^,^a new area^
^area_d22_SafeWarp_13_name^,^a new area^
^area_d22_SafeWarp_14_name^,^a new area^
^area_d22_SafeWarp_15_name^,^a new area^
^area_d22_SafeWarp_16_name^,^a new area^
^area_d22_SafeWarp_17_name^,^a new area^
^area_d22_SafeWarp_51_name^,^a new area^
^area_d22_SafeWarp_52_name^,^a new area^
^area_d22_SafeWarp_61_name^,^a new area^
^area_d22_SafeWarp_62_name^,^a new area^
^area_d22_warp_013_name^,^a new area^
^area_f98_p001_name^,^Eastern Stands^
^area_f98_p002_name^,^Eastern Lobby^
^area_f98_p003_name^,^Eastern Stadium^
^area_f98_p004_name^,^Western Stands^
^area_f98_p005_name^,^Western Lobby^
^area_f98_p006_name^,^Western Stadium^
^area_f98_p007_name^,^Arena^
^area_f05_p_0001_name^,^Alseik Village^
^area_f05_p_0002_name^,^Weeping Oasis^
^area_f05_p_0003_name^,^Braghin Mining Camp^
^area_f05_p_0004_name^,^Golden Peak^
^area_f05_p_0005_name^,^Griffin Knight Camp^
^area_f05_p_0006_name^,^Crokhoon Stockades^
^area_f05_p_0007_name^,^Hermit's Town^
^area_d02_b_po_02_name^,^Sinthan's Underground Storage^
^area_d13_p_1001_name^,^Shrine Entrance^
^area_d13_p_9999_name^,^Skatrasha's Seal^
^area_f05_warp_0001_name^,^Ancient Temple Entrance^
^area_f05_p_9001_name^,^Ancient Temple Entrance^
^area_f05_p_5001_name^,^Cloying Wastes^
^area_f05_warp_0002_name^,^Fallen Legion Fortress Entrance^
^area_f05_p_9101_name^,^Fallen Legion Fortress Entrance^
^area_d06_warp_0001_name^,^Cloying Wastes^
^area_d06_r_0001_name^,^Fallen Legion Fortress Revival^
^area_d06_p_0001_name^,^Lower Floor Riding Area^
^area_d06_p_9001_name^,^Fallen Legion Fortress Entryway^
^area_d06_ec_0001_name^,^Control Room Zombie^
^area_d06_ec_0002_name^,^Power Room Zombie^
^area_d06_ec_0003_name^,^Summoning Room Zombie^
^area_f06_start_01_name^,^Fractura Entrance^
^area_f06_start_L_01_name^,^Passage of Iron Defense^
^area_f06_start_R_01_name^,^Passage of Elemental Defense^
^area_f06_end_L_01_name^,^Passage of Iron Defense^
^area_f06_end_R_01_name^,^Passage of Elemental Defense^
^area_f06_end_01_name^,^Fractura Lower Floor Entrance^
^area_f06_MBoss_01_name^,^Fractura Design Room Entrance^
^area_f06_MBoss_Start_01_name^,^Bilma's Fractura Design Room^
^area_f06_ug_01_name^,^Fractura Bridge^
^area_f06_ug_start_01_name^,^Assassination Unit Training Center^
^area_f06_mboss_s_01_name^,^Bilma's Design Room^
^area_f06_boss_s_01_name^,^Fractura Summit^
^area_f05_p_9201_name^,^Fractura Dungeon Entrance^
^area_f06_ug_02_name^,^Fractura Bridge Entrance^
^area_f05_p_0008_name^,^Fortress - Inside^
^area_f05_p_0009_name^,^Fortress - Outside^
^area_f06_poison_01_name^,^Poisonous Zone^
^area_d03_n_p_002_name^,^Undersea Tunnel Entrance^
^area_p02_r_01_name^,^Trail of Souls^
^area_p02_r_02_name^,^Freemen Village^
^area_p02_r_03_name^,^Trigg's Pub^
^area_p02_r_04_name^,^Midnight Lighthouse^
^area_d22_ev9_be_name^,^Discordia^
^area_f07_ec_0001_name^,^El Zenus Sanctuary Channel Entrance^
^area_f07_ec_0002_name^,^El Zenus Sanctuary Channel Interior^
^area_f07_ec_0003_name^,^El Zenus Sanctuary Entrance Revival^
^area_f07_ec_0004_name^,^El Zenus Sanctuary Ingate^
^area_f07_ec_0006_name^,^El Zenus Sanctuary Channel Exit^
^area_f07_ec_0007_name^,^El Zenus Sanctuary Exit Ingate^
^area_f07_ec_0008_name^,^El Zenus Sanctuary Exit Revival^
^area_f07_ec_0011_name^,^Judas Cave Interior^
^area_f07_ec_0012_name^,^Judas Cave^
^area_f07_ec_0013_name^,^Judas Cave Ingate^
^area_f07_ec_0014_name^,^Judas Cave Revival^
^area_f07_nor_0001_name^,^Forgotten Shrine No Riding^
^area_f07_nor_0002_name^,^Judas Cave No Riding^
^area_f07_p_0001_name^,^Dragon Knight^
^area_f07_p_0002_name^,^Elgaden^
^area_f07_p_0003_name^,^Forest of Lights Battlefield^
^area_f07_p_0004_name^,^Eleeno Forest^
^area_f07_p_0005_name^,^Elf of Light Camp^
^area_f07_p_0006_name^,^Elven Defensive Line^
^area_f07_p_0007_name^,^Ancient Elf Ruins Camp^
^area_f07_p_0100_name^,^Ronua Campground^
^area_f07_p_9001_name^,^Forgotten Shrine Exit^
^area_f07_p_9002_name^,^Elgaden Exit^
^area_f07_p_9003_name^,^Ronua Campground^
^area_f07_q_0001_name^,^Waterfalls of the Gods Quest^
^area_f07_r_0001_name^,^Ronua Campground Revival^
^area_f07_r_0002_name^,^Chaos Elves Reconnaissance Camp Revival^
^area_f07_r_0003_name^,^Dragon Knight Station Revival^
^area_f07_r_0004_name^,^Elf of Light Defense Line Revival^
^area_f07_r_0005_name^,^Elgaden City Revival^
^area_f07_r_0006_name^,^Forest of Lights Battlefield Revival^
^area_f07_r_0007_name^,^Ancient Forest Revival^
^area_f07_r_0008_name^,^Eleeno Forest Revival^
^area_f07_r_0009_name^,^Elf Camp Revival^
^area_f07_r_0010_name^,^Kuuo Revival^
^area_f07_warp_0001_name^,^Forgotten Shrine Entrance^
^area_f07_warp_0002_name^,^Windy Canyon Transportation Portal^
^area_f07_e01_ec_0001_name^,^El Zenus Sanctuary Channel Entrance^
^area_f07_e01_ec_0002_name^,^El Zenus Sanctuary Interior Revival^
^area_f07_e01_ec_0006_name^,^El Zenus Sanctuary Channel Exit^
^area_f07_e01_ec_0007_name^,^El Zenus Sanctuary Exit Revival^
^area_f07_e01_in_0001_name^,^El Zenus Sanctuary Entrance Entry Check^
^area_f07_e01_in_0002_name^,^El Zenus Sanctuary Exit Entry Check^
^area_f07_e02_ec_0012_name^,^Judas Cave Channel^
^area_f07_e02_ec_0013_name^,^Judas Cave Revival^
^area_f07_e02_in_0001_name^,^Judas Cave Entry Check^
^area_f17_nor_0001_name^,^Rabbini Cave No Riding^
^area_f17_nor_0002_name^,^Eleeno Forest No Riding^
^area_f17_p_0001_name^,^El Dor^
^area_f17_p_0002_name^,^El Canin Island^
^area_f17_p_0003_name^,^Glimmer Valley^
^area_f17_p_0100_name^,^Razor Canyon Cliffs^
^area_f17_q_0001_name^,^Contaminated Lake Quest^
^area_f17_q_0002_name^,^El Canin Island Quest^
^area_f17_r_0001_name^,^Razor Canyon Cliffs Revival^
^area_f17_r_0002_name^,^Canyon Valley Revival^
^area_f17_r_0003_name^,^El Dor Town Revival^
^area_f17_r_0004_name^,^El Canin Island^
^area_f07_q_0002_name^,^Trent Forest Quest^
^area_d99_p_0001_name^,^Ellora's Spire 1F^
^area_d99_p_0002_name^,^Ellora's Spire 2F^
^area_d99_p_0003_name^,^Ellora's Spire 3F^
^area_d99_p_0004_name^,^Ellora's Spire 4F^
^area_d99_p_0005_name^,^Ellora's Spire 5F^
^area_d99_p_0006_name^,^Ellora's Spire 6F^
^area_d99_p_0007_name^,^Ellora's Spire 7F^
^area_d99_p_0008_name^,^Ellora's Spire 8F^
^area_d99_p_0009_name^,^Ellora's Spire 9F^
^area_d99_p_0010_name^,^Ellora's Spire 10F^
^area_d99_p_0011_name^,^Ellora's Spire 11F^
^area_d99_p_0012_name^,^Ellora's Spire 12F^
^area_d99_p_0013_name^,^Ellora's Spire 13F^
^area_d99_p_0014_name^,^Ellora's Spire 14F^
^area_d99_p_0015_name^,^Ellora's Spire 15F^
^area_d99_p_0016_name^,^Ellora's Spire 16F^
^area_d99_p_0017_name^,^Ellora's Spire 17F^
^area_d99_p_0018_name^,^Ellora's Spire 18F^
^area_d99_p_0019_name^,^Ellora's Spire 19F^
^area_d99_p_0020_name^,^Ellora's Spire 20F^
^area_d99_p_0021_name^,^Ellora's Spire 21F^
^area_d99_p_0022_name^,^Ellora's Spire 22F^
^area_d99_p_0023_name^,^Ellora's Spire 23F^
^area_d99_p_0024_name^,^Ellora's Spire 24F^
^area_d99_p_0025_name^,^Ellora's Spire 25F^
^area_d99_p_0026_name^,^Ellora's Spire 26F^
^area_d99_p_0027_name^,^Ellora's Spire 27F^
^area_d99_p_0028_name^,^Ellora's Spire 28F^
^area_d99_p_0029_name^,^Ellora's Spire 29F^
^area_d99_p_0030_name^,^Ellora's Spire 30F^
^area_f17_nor_0003_name^,^El Canin Island No Riding^
^area_f17_nor_0004_name^,^El Canin Island No Riding^
^area_f17_nor_0005_name^,^El Canin Island No Riding^
^area_f17_warp_0001_name^,^Elgaden City Entrance^
^area_f17_warp_9001_name^,^Shady Rabbini Hills Entrance^
^area_f17_warp_9002_name^,^Arrived from Eleeno Forest^
^area_f05_p_9901_name^,^Ellora's Spire Gateway^
^area_d08_portal_02_name^,^Relic Room of the Immortals^
^area_f99_p_g01_name^,^Guild Room^
^area_g01_p_001_name^,^Guild Room^
^area_p01_p_999_name^,^Exarahn Badlands^
^area_p02_p_2001_name^,^Stygaea^
^area_g01_p_002_name^,^Guild Room^
^area_d99_p_0031_name^,^Ellora's Spire 31F^
^area_d99_p_0032_name^,^Ellora's Spire 32F^
^area_d99_p_0033_name^,^Ellora's Spire 33F^
^area_d99_p_0034_name^,^Ellora's Spire 34F^
^area_d99_p_0035_name^,^Ellora's Spire 35F^
^area_d99_p_0036_name^,^Ellora's Spire 36F^
^area_d99_p_0037_name^,^Ellora's Spire 37F^
^area_d99_p_0038_name^,^Ellora's Spire 38F^
^area_d99_p_0039_name^,^Ellora's Spire 39F^
^area_d99_p_0040_name^,^Ellora's Spire 40F^
^area_p02_p_3001_name^,^Village of The Dead^
^area_i01_r_01_name^,^The Breach(Common)^
^area_i01_r_02_name^,^The Breach(Common)^
^area_i01_r_03_name^,^The Breach(Common)^
^area_i01_r_04_name^,^The Breach(Common)^
^area_i01_r_05_name^,^The Breach(Common)^
^area_i01_r_06_name^,^The Breach(Common)^
^area_i01_r_07_name^,^The Breach(Common)^
^area_i01_r_08_name^,^The Breach(Common)^
^area_i01_r_09_name^,^The Breach(Common)^
^area_i01_r_10_name^,^The Breach(Common)^
^area_i01_r_11_name^,^The Breach(Common)^
^area_i01_r_12_name^,^The Breach(Common)^
^area_i01_r_13_name^,^The Breach(Common)^
^area_c02_p_0001_name^,^Zatulan Entrepot^
^area_c02_p_0002_name^,^Berkhan Village^
^area_c02_p_0003_name^,^Hastan Village^
^area_c02_p_0004_name^,^Abandoned Watchtower^
^area_g02_p_001_name^,^Guild of Fame Room^
^area_g03_p_001_name^,^Guild of Harmony Room^
^area_c01_p_d97_name^,^Titan Platform^
^area_i01_p_14_name^,^The Breach(Common)^
^area_d11_p_0003_name^,^Revolutionaries Junction^
^area_d11_p_0002_name^,^Frosty Cave Gate^
^arera_f96_p_01_name^,^Familiar Farm^
^area_c02_p_1001_name^,^Elder's Floating Fort Gate^
^area_c01_t01_0001_name^,^Hakanas Castle Gate^
^area_e01_p_02_name^,^Inside of The Manor^
^area_e01_p_03_name^,^Inside of The Manor^
^area_c01_r_0005_name^,^Haunted House Gate^
^area_f96_p_02_name^,^Familiar Farm^
^area_d98_p_001_name^,^The Corridor of Lord Shrine (Ruby Camp)^
^area_d98_p_002_name^,^The Corridor of Lord Shrine (Sapphire Camp)^
^area_f17_warp_0002_name^,^Gorge Lowlands^
^area_d07_p_0001_name^,^Wyrm Tomb Entrance^
^area_d07_p_0004_name^,^Entrance to Kurodian's Hideout^
^area_d07_p_0005_name^,^Culture Room Entrance^
^area_f08_d_0002_name^,^Wyrm Tomb Entrance^
^area_f08_p_0001_name^,^Grand Canyon Village^
^area_f08_p_0002_name^,^Itildir Fortress^
^area_f08_p_0003_name^,^Community Camp^
^area_f08_p_0004_name^,^Prison Camp^
^area_f08_p_0005_name^,^The Refugee's Hideout^
^area_f08_p_0006_name^,^Aklan Camp^
^area_f08_p_0007_name^,^Insect King's Temporary Residence^
^area_f08_p_0008_name^,^Floating Island Camp^
^area_d96_mon_ch_name^,^King Hadakan's Underground Labyrinth^
^area_d96_reward_001_name^,^King Hadakan's Hidden Treasure Room Entrance^
^area_d96_p_001_name^,^King Hadakan's Underground Labyrinth Entrance^
^area_d07_worm_1_name^,^Larva Hatchery^
^area_d07_p_0008_name^,^Kurodian's Hideout^
^area_d95_s_0002_name^,^Chapter 2. Hell^
^area_d95_s_0003_name^,^Chapter 3. Frog in the Well^
^area_d95_s_0004_name^,^Chapter 4. Winnie the Pooh^
^area_d95_s_0005_name^,^Chapter 5. Weekend Attendance Part.2^
^area_d95_s_0006_name^,^Chapter 6. Braghin Blade^
^area_d95_s_0007_name^,^Chapter 7. Friends across the street^
^area_d95_s_0008_name^,^Chapter 8. High Noon^
^area_d95_s_0009_name^,^Chapter 9. Eternal Sunshine^
^area_d95_s_0010_name^,^Chapter 10. Development Hell Part.2^
^area_d11_cprpotal_01_name^,^Khapir Refuge^
^area_d11_cprpotal_02_name^,^Khapir Refuge^
^area_f01_p_2002_name^,^Yatuman's Secret Altar^
^area_m01_p_0003_name^,^Hidden Secret Mine^
^area_m01_p_0004_name^,^Kellwoods Mine^
^area_m02_p_0003_name^,^Hidden Secret Mine^
^area_m02_p_0004_name^,^Foothills Mine^
^area_m03_p_0003_name^,^Hidden Secret Mine^
^area_m03_p_0004_name^,^Zadaran Mine^
^area_f01_p_2003_name^,^Yatuman's Secret Altar^
^area_d94_stage_1_name^,^First Room^
^area_d94_stage_2_name^,^Second Room^
^area_d94_stage_3_name^,^Third Room^
^area_d94_stage_4_name^,^Fourth Room^
^area_d94_stage_5_name^,^Fifth Room^
^area_d94_stage_6_name^,^Sixth Room^
^area_d94_stage_7_name^,^Seventh Room^
^area_d94_stage_8_name^,^Eighth Room^
^area_d94_stage_9_name^,^Ninth Room^
^area_d94_stage_10_name^,^Tenth Room^
^area_d94_stage_11_name^,^Eleventh Room^
^area_d94_stage_12_name^,^Twelfth Room^
^area_d94_stage_13_name^,^Thirteenth Room^
^area_d94_stage_14_name^,^Fourteenth Room^
^area_d94_stage_15_name^,^Fifteenth Room^
^area_d94_stage_16_name^,^Sixteenth Room^
^area_d94_stage_17_name^,^Seventeenth Room^
^area_d94_stage_18_name^,^Eighteenth Room^
^area_d94_stage_19_name^,^Nineteen Rooms^
^area_d94_stage_20_name^,^Twentieth Room^
^area_d94_arrive_1_name^,^Floor 1^
^area_d94_arrive_2_name^,^Floor 2^
^area_d94_arrive_3_name^,^Floor 3^
^area_d94_arrive_4_name^,^Floor 4^
^area_d94_arrive_5_name^,^Floor 5^
^area_d94_arrive_6_name^,^Floor 6^
^area_d94_arrive_7_name^,^Floor 7^
^area_d94_arrive_8_name^,^Floor 8^
^area_d94_arrive_9_name^,^Floor 9^
^area_d94_arrive_10_name^,^Floor 10^
^area_d94_arrive_11_name^,^Floor 11^
^area_d94_arrive_12_name^,^Floor 12^
^area_d94_arrive_13_name^,^Floor 13^
^area_d94_arrive_14_name^,^Floor 14^
^area_d94_arrive_15_name^,^Floor 15^
^area_d94_arrive_16_name^,^Floor 16^
^area_d94_arrive_17_name^,^Floor 17^
^area_d94_arrive_18_name^,^Floor 18^
^area_d94_arrive_19_name^,^Floor 19^
^area_d94_arrive_20_name^,^Floor 20^
^area_e02_r_0008_name^,^Hakanas Water Castle^
^area_f03_party_1_name^,^Unkown Tower^
^area_f03_p_0010_name^,^Unkown Tower Entrance^
^area_d11_cractus_04_name^,^Red Tainted Altar^
^area_c02_nor_0011_name^,^Akrat Plains^
^region_f08_051_name^,^Dragon God Hideout^
^region_d88_003_name^,^Hideout Entrance^
^region_d88_001_name^,^Flame Chamber^
^region_d88_006_name^,^Silent Corridor^
^region_d88_009_name^,^Silent Corridor^
^region_d88_005_name^,^Storm Chamber^
^region_d88_002_name^,^Watcher's Corridor^
^region_d88_004_name^,^Watcher's Corridor^
^region_d88_011_name^,^Blue Flame Chamber^
^region_d88_010_name^,^Hidden Cave^
^region_d88_007_name^,^Dragon God Chamber^
^region_d88_008_name^,^Hideout Dock^
^area_d88_liea_0001_name^,^Silent Corridor^
^area_d88_liea_0002_name^,^Silent Corridor^
^area_d88_true_0001_name^,^Silent Corridor^
^area_d88_hr_0001_name^,^Flame Chamber^
^area_d88_lieb_0001_name^,^Watcher's Corridor^
^area_d88_lieb_0002_name^,^Watcher's Corridor^
^area_d88_true_0002_name^,^Watcher's Corridor^
^area_d88_hr_0002_name^,^Storm Chamber^
^area_d88_dh_0002_name^,^Hidden Cave^
^area_d88_dh_0004_name^,^Blue Flame Chamber^
^area_f08_dh_0002_name^,^Hidden Narrow Entrance^
^area_f08_p_0010^,^Turiman Valley (Whale Docking Station)^
^area_f08_p_0010_name^,^Turiman Valley (Whale Docking Station)^
^area_d100_warp_0001_name^,^Cloying Wastes^
^area_d100_r_0001_name^,^Linear Legion Fortress Revival^
^area_d100_p_0001_name^,^Linear Floor Riding Area^
^area_d100_p_9001_name^,^Linear Legion Fortress Entryway^
^area_d100_ec_0001_name^,^Linear Control Room Zombie^
^area_d100_ec_0002_name^,^Linear Power Room Zombie^
^area_d100_ec_0003_name^,^Linear Summoning Room Zombie^
^area_f05_warp_9000_name^,^Linear Entrance^
^area_d92_p_001_name^,^Full Moon Ravini Land^
^area_c01_p_0006_name^,^Hakanasu Capital City^
^area_d89_liea_0001_name^,^The Corridor of Silence^
^area_d89_liea_0002_name^,^The Corridor of Silence^
^area_d89_true_0001_name^,^The Corridor of Silence^
^area_d89_hr_0001_name^,^Room of Flame^
^area_d89_lieb_0001_name^,^Watcher's gaze^
^area_d89_lieb_0002_name^,^Watcher's gaze^
