t_key,t_korean,t_jpn,t_chinese,t_enu
^F02_G_00002_Complete_Text^,^Thank you for rescuing me.<br><br>Without you. I would have been dragged into the enemy's den and tortured to death.^,^救出してくれてありがとう。<br><br>あなたがいなかったら敵の巣窟に連れ去られ拷問を受けながら死んでたはずです。^,^^,^^
^F02_G_00003_Title^,^Pirate Boss^,^海賊リーダー^,^^,^^
^F02_G_00003_RewarderDesc^,^New Dragon Knights Commander Paulo Rohrman^,^ゴッドドラゴン騎士団長 パウロ ロアマン^,^^,^^
^F02_G_00003_Request_Text^,^I have important information. The pirate leader Geranin is here. who has been chasing after the kingdom for many evil deeds. And at the pirates' wharf. I witnessed a scout member of the Shinryong Knights. It's probably from the Shinryong Knights camp across the sea.<br><br>Find out the Shinryong Knights scouts while defeating the pirate boss. The New Dragon Knights must know how to escape from this place.^,^大事な情報があります。沢山の悪行を犯し、王国から後を追っている海賊リーダーのジェラニンがここにいます。そして、海賊の埠頭でゴッドドラゴン騎士団偵察隊員を目撃しました。おそらく、海を渡り、ゴッドドラゴン騎士団のキャンプがら来たようです。<br><br>海賊のリーダーを退治し、ゴッドドラゴン騎士団の偵察隊員を探しなさい。ゴッドドラゴン騎士団はここを脱出する方法を知っているようですね。^,^^,^^
^F02_G_00003_Accepted_Text^,^Defeat the pirate boss and find the new dragon knight scouts.^,^海賊リーダーを退治し、ゴッドドラゴン騎士団の偵察隊員を探しなさい。^,^^,^^
^F02_G_00003_Ongoing_Text^,^I have important information. The pirate leader Geranin is here. who has been chasing after the kingdom for many evil deeds. And at the pirates' wharf. I witnessed a scout member of the Shinryong Knights. It's probably from the Shinryong Knights camp across the sea.<br><br>Find out the Shinryong Knights scouts while defeating the pirate boss. The New Dragon Knights must know how to escape from this place.^,^大事な情報があります。沢山の悪行を犯し、王国から後を追っている海賊リーダーのジェラニンがここにいます。そして、海賊の埠頭でゴッドドラゴン騎士団偵察隊員を目撃しました。おそらく、海を渡り、ゴッドドラゴン騎士団のキャンプがら来たようです。<br><br>海賊のリーダーを退治し、ゴッドドラゴン騎士団の偵察隊員を探しなさい。ゴッドドラゴン騎士団はここを脱出する方法を知っているようですね。^,^^,^^
^F02_G_00003_Complete_Text^,^I am on a mission to monitor pirate movements under the command of the captain. I can't tell you how happy I am tHat the number of pirates has decreased thanks to you.^,^私は団長の命令で海賊の動きを監視する任務を任されています。あなたのおかげで海賊の数が減っていって嬉しい限りです。^,^^,^^
^F02_G_00003_0_Title^,^CleaRing the Pirate's Lair II^,^海賊巣窟の掃討II^,^^,^^
^F02_G_00003_0_RewarderDesc^,^New Dragon Knights Commander Paulo Rohrman^,^ゴッドドラゴン騎士団長 パウロロアマン^,^^,^^
^F02_G_00003_0_Request_Text^,^I have important information. There are two pirate bosses here who are chasing after them in the kingdom for their many evil deeds. And at the pirates' wharf. I witnessed a scout member of the Shinryong Knights. It's probably from the Shinryong Knights camp across the sea.<br><br>Find out the Shinryong Knights scouts while killing the pirate boss. The New Dragon Knights must know how to escape from this place.^,^大事な情報があります。沢山の悪行を犯し、王国から後を追っている海賊リーダーの二人がここにいます。そして、海賊の埠頭でゴッドドラゴン騎士団偵察隊員を目撃しました。おそらく、海を渡り、ゴッドドラゴン騎士団のキャンプがら来たようです。<br><br>海賊団のリーダーを退治し、ゴッドドラゴン騎士団の偵察隊員を探しなさい。ゴッドドラゴン騎士団はここを脱出する方法を知っているようですね。^,^^,^^
^F02_G_00003_0_Accepted_Text^,^Defeat the pirate boss and find the new dragon knight scouts.^,^海賊団リーダーを退治し、ゴッドドラゴン騎士団の偵察隊員を探しなさい。^,^^,^^
^F02_G_00003_0_Ongoing_Text^,^I have important information. There are two pirate bosses here who are chasing after them in the kingdom for their many evil deeds. And at the pirates' wharf. I witnessed a scout member of the Shinryong Knights. It's probably from the Shinryong Knights camp across the sea.<br><br>Find out the Shinryong Knights scouts while killing the pirate boss. The New Dragon Knights must know how to escape from this place.^,^大事な情報があります。沢山の悪行を犯し、王国から後を追っている海賊リーダーの二人がここにいます。そして、海賊の埠頭でゴッドドラゴン騎士団偵察隊員を目撃しました。おそらく、海を渡り、ゴッドドラゴン騎士団のキャンプがら来たようです。<br><br>海賊団のリーダーを退治し、ゴッドドラゴン騎士団の偵察隊員を探しなさい。ゴッドドラゴン騎士団はここを脱出する方法を知っているようですね。^,^^,^^
^F02_G_00003_0_Complete_Text^,^I am on a mission to monitor pirate movements under the command of the captain. I can't tell you how happy I am tHat the number of pirates has decreased thanks to you.^,^私は団長の命令で海賊の動きを監視する任務を任されています。あなたのおかげで海賊の数が減っていって嬉しい限りです。^,^^,^^
^F02_G_00003_1_Title^,^Cross the Sea^,^海を渡れ^,^^,^^
^F02_G_00003_1_RewarderDesc^,^New Dragon Knights Commander Paulo Rohrman^,^ゴッドドラゴン騎士団長 パウロ ロアマン^,^^,^^
^F02_G_00003_1_Request_Text^,^You want to know how to get out of this place? Go to camp and meet our captain.<br><br>Do you see a few small boats on the white sand opposite there? Swim and get there. and you'll find the Shinryong Knights camp.^,^ここを抜け出す方法が知りたいのですか?キャンプに行って団長に会ってください。<br><br>あちらの向かい砂浜に小さなボートがありますよね?あそこに到着したらゴッドドラゴン騎士団のキャンプを見つけるはずです。^,^^,^^
^F02_G_00003_1_Accepted_Text^,^Swim across the sea.^,^泳いで、海を渡ってください。^,^^,^^
^F02_G_00003_1_Ongoing_Text^,^You want to know how to get out of this place? Go to camp and meet our captain.<br><br>Do you see a few small boats on the white sand opposite there? Swim and get there. and you'll find the Shinryong Knights camp.^,^ここを抜け出す方法が知りたいのですか?キャンプに行って団長に会ってください。<br><br>あちらの向かい砂浜に小さなボートがありますよね?あそこに到着したらゴッドドラゴン騎士団のキャンプを見つけるはずです。^,^^,^^
^F02_G_00003_1_Complete_Text^,^It's amazing tHat you've made it this far through the pirates. The sea exit is blocked by pirates.^,^海賊団を突き破ってここまで来るなんてすごいな。海側の出口は海賊に閉ざされているんだ。^,^^,^^
^F02_G_00004_Title^,^Defeat Karasha I^,^カラシャを退治せよI^,^^,^^
^F02_G_00004_RewarderDesc^,^New Dragon Knights Commander Paulo Rohrman^,^ゴッドドラゴン騎士団長 パウロ ロアマン^,^^,^^
^F02_G_00004_Request_Text^,^The only way to escape from this place is to tame the Flame Asteras in the turbulent land and fly away.<br><br>Tame the Flame Asteras and Karasha. the dark demon who roams the turbulent land. will not be idle. I need to get ready.^,^ここを抜け出すには激動の大地にある火炎のアステラスを懐けて空を飛ぶしかない。<br><br>火炎のアステラスを懐けると激動の大地を徘徊する暗黒魔竜のカラシャがほうってはおかないぞ、覚悟しておきなさい。^,^^,^^
^F02_G_00004_Accepted_Text^,^don't forget You must tame the Fire Asteras and defeat the Dark Demon Dragon Karasha.^,^忘れないで、火炎のアステラスを懐け、暗黒魔竜のカラシャを退治しないといけない。^,^^,^^
^F02_G_00004_Ongoing_Text^,^don't forget You must tame the Fire Asteras and defeat the Dark Demon Dragon Karasha.^,^忘れないで、火炎のアステラスを懐け、暗黒魔竜のカラシャを退治しないといけない。^,^^,^^
^F02_G_00004_Complete_Text^,^Did you mean tHat you put the dark demon dragon Karasha in the wrong place? Awesome!! Now I can ride the Flame Asteras and fly to the kingdom. wash your shit.^,^暗黒魔竜カラシャを退治したのか?すごい!!これから火炎のアステラスに乗って王国に行けばいい。検討を祈る。^,^^,^^
^F02_G_00004_1_Title^,^Defeat Karasha II^,^カラシャを退治せよI^,^^,^^
^F02_G_00004_1_RewarderDesc^,^New Dragon Knights Commander Paulo Rohrman^,^ゴッドドラゴン騎士団長 パウロ ロアマン^,^^,^^
^F02_G_00004_1_Request_Text^,^The only way to escape from this place is to tame the Flame Asteras in the turbulent land and fly away.<br><br>Tame the Flame Asteras and Karasha. the dark demon who roams the turbulent land. will not be idle. I need to get ready.^,^ここを抜け出すには激動の大地にある火炎のアステラスを懐けて空を飛ぶしかない。<br><br>火炎のアステラスを懐けると激動の大地を徘徊する暗黒魔竜のカラシャがほうってはおかないぞ、覚悟しておきなさい。^,^^,^^
^F02_G_00004_1_Accepted_Text^,^don't forget You must tame the Fire Asteras and defeat the Dark Demon Dragon Karasha.^,^忘れないで、火炎のアステラスを懐け、暗黒魔竜のカラシャを退治しないといけない。^,^^,^^
^F02_G_00004_1_Ongoing_Text^,^don't forget You must tame the Fire Asteras and defeat the Dark Demon Dragon Karasha.^,^忘れないで、火炎のアステラスを懐け、暗黒魔竜のカラシャを退治しないといけない。^,^^,^^
^F02_G_00004_1_Complete_Text^,^Did you mean tHat you put the dark demon dragon Karasha in the wrong place? Awesome!! Now I can ride the Flame Asteras and fly to the kingdom. wash your shit.^,^暗黒魔竜カラシャを退治したのか?すごい!!これから火炎のアステラスに乗って王国に行けばいい。検討を祈る。^,^^,^^
