t_key,t_korean
^am_fe_ga_035_20_Name^,^Elite Fellow Lover^
^am_fe_ga_035_20_Description^,^Elite Fellow Taming 20 Success^
^am_fe_ga_035_20_condition_0^,^Success to tame^
^am_fe_ga_035_40_Name^,^Elite^
^am_fe_ga_035_40_Description^,^Success 100 times to tame elite fellows^
^am_fe_ga_035_40_condition_0^,^Success to tame^
^am_fe_ga_036_10_Name^,^Hero Fellow Lover^
^am_fe_ga_036_10_Description^,^Hero Fellow Taming 10 Success^
^am_fe_ga_036_10_condition_0^,^Success to tame^
^am_fe_ga_036_20_Name^,^Hero fellow collector^
^am_fe_ga_036_20_Description^,^Hero Fellow Taming 50 times success^
^am_fe_ga_036_20_condition_0^,^Success to tame^
^am_fe_ga_037_50_Name^,^follow?It's not because the slot is not enough^
^am_fe_ga_037_50_Description^,^Regardless of the rating let all the fellows 100 times^
^am_fe_ga_037_50_condition_0^,^Number^
^am_fe_ga_037_100_Name^,^Class^
^am_fe_ga_037_100_Description^,^Regardless of the rating let all fellows 300 times^
^am_fe_ga_037_100_condition_0^,^Number^
^am_fe_ga_038_30_Name^,^[General] Time to break up^
^am_fe_ga_038_30_Description^,^General Fellows 30 times^
^am_fe_ga_038_30_condition_0^,^Number^
^am_fe_ga_038_60_Name^,^[General] Truly for the heart^
^am_fe_ga_038_60_Description^,^Place a general fellow 200 times^
^am_fe_ga_038_60_condition_0^,^Number^
^am_fe_ga_039_20_Name^,^[Elite] Time to break up^
^am_fe_ga_039_20_Description^,^Elite Fellows Lay 20 times^
^am_fe_ga_039_20_condition_0^,^Number^
^am_fe_ga_039_40_Name^,^[Elite] The heart for truly for^
^am_fe_ga_039_40_Description^,^Elite Fellows 100 times^
^am_fe_ga_039_40_condition_0^,^Number^
^am_fe_ga_040_10_Name^,^[Hero] Time to break up^
^am_fe_ga_040_10_Description^,^Hero Fellows 10 times^
^am_fe_ga_040_10_condition_0^,^Number^
^am_fe_ga_040_20_Name^,^[Hero] The heart for truly for^
^am_fe_ga_040_20_Description^,^Miss Hero Fellow 50 times^
^am_fe_ga_040_20_condition_0^,^Number^
^am_fe_us_041_50_Name^,^It became smaller and became smaller^
^am_fe_us_041_50_Description^,^Regardless of the rating all fellows transformed 100 times^
^am_fe_us_041_50_condition_0^,^Variation^
^am_fe_us_041_100_Name^,^Fellow^
^am_fe_us_041_100_Description^,^Regardless of the rating all fellows 300 times^
^am_fe_us_041_100_condition_0^,^Variation^
^am_fe_us_042_30_Name^,^[General] In another way^
^am_fe_us_042_30_Description^,^General Fellows 50 times^
^am_fe_us_042_30_condition_0^,^Variation^
^am_fe_us_042_60_Name^,^[General] The transformation was the easiest^
^am_fe_us_042_60_Description^,^General Fellows 200 times^
^am_fe_us_042_60_condition_0^,^Variation^
^am_fe_us_043_20_Name^,^[Elite] In another way^
^am_fe_us_043_20_Description^,^Elite Fellows 20 times^
^am_fe_us_043_20_condition_0^,^Variation^
^am_fe_us_043_40_Name^,^[Elite] The transformation was the easiest^
^am_fe_us_043_40_Description^,^Elite Fellows 100 times^
^am_fe_us_043_40_condition_0^,^Variation^
^am_fe_us_044_10_Name^,^[Hero] In another way^
^am_fe_us_044_10_Description^,^Hero Fellows 10 times^
^am_fe_us_044_10_condition_0^,^Variation^
^am_fe_us_044_20_Name^,^[Hero] The transformation was the easiest^
^am_fe_us_044_20_Description^,^Hero Fellows 50 times^
^am_fe_us_044_20_condition_0^,^Variation^
^am_fe_us_045_50_Name^,^Fight together even if you can't see it^
^am_fe_us_045_50_Description^,^Regardless of the rating 100 all fellow seals 100 times^
^am_fe_us_045_50_condition_0^,^Seal^
^am_fe_us_045_100_Name^,^Fellow^
^am_fe_us_045_100_Description^,^Regardless of the rating all fellows sealed 300 times^
^am_fe_us_045_100_condition_0^,^Seal^
^am_fe_us_046_30_Name^,^Seal 50 times general fellows^
^am_fe_us_046_30_Description^,^General Fellow Seal 50 times^
^am_fe_us_046_30_condition_0^,^Seal^
^am_fe_us_046_60_Name^,^Seal 200 times general fellows^
^am_fe_us_046_60_Description^,^General Fellow Seal 200 times^
^am_fe_us_046_60_condition_0^,^Seal^
^am_fe_us_047_20_Name^,^Elite Fellow 20 Seals^
^am_fe_us_047_20_Description^,^Elite Fellow Seal 20^
^am_fe_us_047_20_condition_0^,^Seal^
^am_fe_us_047_40_Name^,^Elite Fellow 50 Seals^
^am_fe_us_047_40_Description^,^Elite Fellow Seal 50 times^
^am_fe_us_047_40_condition_0^,^Seal^
^am_fe_us_048_10_Name^,^Hero Fellow 10 Seals^
^am_fe_us_048_10_Description^,^Hero Fellow Seal 10 times^
^am_fe_us_048_10_condition_0^,^Seal^
^am_fe_us_048_20_Name^,^Hero Fellow 20 Seals^
^am_fe_us_048_20_Description^,^Hero Fellow Seal 20^
^am_fe_us_048_20_condition_0^,^Seal^
^am_qu_co_049_100_Name^,^In the story^
^am_qu_co_049_100_Description^,^100 quests completed regardless of the type^
^am_qu_co_049_100_condition_0^,^Quest completion number^
^am_qu_co_049_300_Name^,^Complete 300 quests!^
^am_qu_co_049_300_Description^,^Completed 300 quests regardless of the type^
^am_qu_co_049_300_condition_0^,^Quest completion number^
^am_qu_co_049_600_Name^,^Hakanas storyteller^
^am_qu_co_049_600_Description^,^Completed 600 quests regardless of the type^
^am_qu_co_049_600_condition_0^,^Quest completion number^
^am_qu_co_049_1000_Name^,^Elder of Icarus continent^
^am_qu_co_049_1000_Description^,^Completed 1000 quests regardless of the type^
^am_qu_co_049_1000_condition_0^,^Quest completion number^
^am_qu_co_050_90_Name^,^Where is the princess^
^am_qu_co_050_90_Description^,^90 main quests completed^
^am_qu_co_050_90_condition_0^,^Quest completion number^
^am_qu_co_050_180_Name^,^Story exploration^
^am_qu_co_050_180_Description^,^180 main quests completed^
^am_qu_co_050_180_condition_0^,^Quest completion number^
^am_qu_co_051_100_Name^,^Warm heart^
^am_qu_co_051_100_Description^,^100 subquests completed^
^am_qu_co_051_100_condition_0^,^Quest completion number^
^am_qu_co_051_200_Name^,^I will help anything^
^am_qu_co_051_200_Description^,^200 subquests completed^
^am_qu_co_051_200_condition_0^,^Quest completion number^
^am_qu_co_051_300_Name^,^Icarus Continental Concern Solver^
^am_qu_co_051_300_Description^,^300 subquests completed^
^am_qu_co_051_300_condition_0^,^Quest completion number^
^am_qu_co_052_100_Name^,^Show your passion^
^am_qu_co_052_100_Description^,^Repeat Quest 100 completed^
^am_qu_co_052_100_condition_0^,^Quest completion number^
^am_qu_co_052_300_Name^,^Persistent man^
^am_qu_co_052_300_Description^,^Repeat Quest 300 completed^
^am_qu_co_052_300_condition_0^,^Quest completion number^
^am_qu_co_053_100_Name^,^What is the task of today?^
^am_qu_co_053_100_Description^,^Daily quest 100 completed^
^am_qu_co_053_100_condition_0^,^Quest completion number^
^am_qu_co_053_300_Name^,^Daily solver^
^am_qu_co_053_300_Description^,^Daily quest 300 completed^
^am_qu_co_053_300_condition_0^,^Quest completion number^
^am_qu_zo_054_82_Name^,^Bracar Forest Adventurer^
^am_qu_zo_054_82_Description^,^Completed 52 Bracar Forest Quests^
^am_qu_zo_054_82_condition_0^,^Quest completion number^
^am_qu_zo_055_111_Name^,^Hakanas Water Guard Guard^
^am_qu_zo_055_111_Description^,^70 Hakanas Water Castle quests completed^
^am_qu_zo_055_111_condition_0^,^Quest completion number^
^am_qu_zo_056_223_Name^,^Hakanas Direct Decree's Resolution^
^am_qu_zo_056_223_Description^,^150 Hakanas Direct Class Quests Completed^
^am_qu_zo_056_223_condition_0^,^Quest completion number^
^am_qu_zo_057_115_Name^,^Parber of Land Guardian Knight^
^am_qu_zo_057_115_Description^,^Farna's land quests 130 completed^
^am_qu_zo_057_115_condition_0^,^Quest completion number^
^am_qu_zo_059_83_Name^,^Hakanas Sea navigator^
^am_qu_zo_059_83_Description^,^48 quests for Hakanas^
^am_qu_zo_059_83_condition_0^,^Quest completion number^
^am_dg_co_061_1_Name^,^[Scenario] The ruins swallowed by fire^
^am_dg_co_061_1_Description^,^Fire Sam Kin Ruins Scenario Clear Episode 1^
^am_dg_co_061_1_condition_0^,^Clear^
^am_dg_co_061_10_Name^,^[Scenario] The warrior of the ruins swallowed by the fire^
^am_dg_co_061_10_Description^,^Fire Sam Kin Ruins Scenario Clear 10 times^
^am_dg_co_061_10_condition_0^,^Clear^
^am_dg_co_062_1_Name^,^[Elite] Ruins swallowed by fire^
^am_dg_co_062_1_Description^,^Fire Samin Ruins Elite Difficulty Clear 1^
^am_dg_co_062_1_condition_0^,^Clear^
^am_dg_co_062_10_Name^,^[Elite] Champion of the ruins swallowed by fire^
^am_dg_co_062_10_Description^,^Fire Sam Kin Ruins Elite Difficulty Clear 10 times^
^am_dg_co_062_10_condition_0^,^Clear^
^am_dg_co_063_1_Name^,^[Hero] Ruins swallowed by fire^
^am_dg_co_063_1_Description^,^Fire Sam Kin Ruins Hero Difficulty Clear Episode 1^
^am_dg_co_063_1_condition_0^,^Clear^
^am_dg_co_063_10_Name^,^[Hero] The warrior of the ruins swallowed by fire^
^am_dg_co_063_10_Description^,^Fire Sam Kin Ruins Hero Difficulty Clear Episode 10^
^am_dg_co_063_10_condition_0^,^Clear^
^am_dg_co_064_1_Name^,^[Legend] Ruins swallowed by fire^
^am_dg_co_064_1_Description^,^Fire Sam Kin Ruins Legend Difficulty Clear 1^
^am_dg_co_064_1_condition_0^,^Clear^
^am_dg_co_064_10_Name^,^[Legend] Champion of the ruins swallowed by fire^
^am_dg_co_064_10_Description^,^Fire Sam Kin Ruins Legend Difficulty Clear 10 times^
^am_dg_co_064_10_condition_0^,^Clear^
^am_dg_co_065_1_Name^,^[Scenario] Carlen Mansion^
^am_dg_co_065_1_Description^,^Carlen Mansion Scenario Clear Episode 1^
^am_dg_co_065_1_condition_0^,^Clear^
^am_dg_co_065_10_Name^,^[Scenario] Savior of the Carlean Mansion^
^am_dg_co_065_10_Description^,^Carlen Mansion Scenario Clear Episode 10^
^am_dg_co_065_10_condition_0^,^Clear^
^am_dg_co_066_1_Name^,^[Elite] Carlen Mansion^
^am_dg_co_066_1_Description^,^Carlen Mansion Elite Difficulty Clear Episode 1^
^am_dg_co_066_1_condition_0^,^Clear^
^am_dg_co_066_10_Name^,^[Elite] Savior of the Carlean Mansion^
^am_dg_co_066_10_Description^,^Carlen Mansion Elite Difficulty Clear Episode 10^
^am_dg_co_066_10_condition_0^,^Clear^
^am_dg_co_067_1_Name^,^[Hero] Carlen Mansion^
^am_dg_co_067_1_Description^,^Carlen Mansion Hero Difficulty Clear Episode 1^
^am_dg_co_067_1_condition_0^,^Clear^
^am_dg_co_067_10_Name^,^[Hero] Savior of the Carlean Mansion^
^am_dg_co_067_10_Description^,^Carlen Mansion Hero Difficulty Clear Episode 10^
^am_dg_co_067_10_condition_0^,^Clear^
^am_dg_co_068_1_Name^,^[Legend] Carlean Mansion^
^am_dg_co_068_1_Description^,^Carlen Mansion Legend Difficulty Clear 1^
^am_dg_co_068_1_condition_0^,^Clear^
^am_dg_co_068_10_Name^,^[Legend] Savior of the Carlean Mansion^
^am_dg_co_068_10_Description^,^Carlen Mansion Legend Clear 10 times^
^am_dg_co_068_10_condition_0^,^Clear^
^am_dg_co_069_1_Name^,^[Scenario] Frozen Matrene Ruins^
^am_dg_co_069_1_Description^,^Matrene Ruin Ruins Scenario Clear 1^
^am_dg_co_069_1_condition_0^,^Clear^
^am_dg_co_069_10_Name^,^[Scenario] The destruction of the frozen Matrene ruins^
^am_dg_co_069_10_Description^,^Matrene Ruin Ruins Scenario Clear 10 times^
^am_dg_co_069_10_condition_0^,^Clear^
^am_dg_co_070_1_Name^,^[Elite] Frozen Matrene Ruins^
^am_dg_co_070_1_Description^,^Matrene Ruins Elite Difficulty Clear 1^
^am_dg_co_070_1_condition_0^,^Clear^
^am_dg_co_070_10_Name^,^[Elite] The destruction of the frozen Matrene ruins^
^am_dg_co_070_10_Description^,^Matrene Ruins Elite Difficulty Clear 10 times^
^am_dg_co_070_10_condition_0^,^Clear^
^am_dg_co_071_1_Name^,^[Hero] Frozen Matrene Ruins^
^am_dg_co_071_1_Description^,^Matrene ruin Hero Hero Difficulty Clear Episode 1^
^am_dg_co_071_1_condition_0^,^Clear^
^am_dg_co_071_10_Name^,^[Hero] The destruction of the frozen Matrene ruins^
^am_dg_co_071_10_Description^,^Matrene Ruin Hero Hero Difficulty Clear Episode 10^
^am_dg_co_071_10_condition_0^,^Clear^
^am_dg_co_072_1_Name^,^[Legend] Frozen Matrene Ruins^
^am_dg_co_072_1_Description^,^Matrene Ruins Legend Difficulty Clear 1^
^am_dg_co_072_1_condition_0^,^Clear^
^am_dg_co_072_10_Name^,^[Legend] The destruction of the frozen Matrene ruins^
^am_dg_co_072_10_Description^,^Matrene Ruins Legend Difficulty Clear 10 times^
^am_dg_co_072_10_condition_0^,^Clear^
^am_dg_co_073_1_Name^,^[Scenario] Cave wrapped in a veil^
^am_dg_co_073_1_Description^,^Cave scenario wrapped in the veil^
^am_dg_co_073_1_condition_0^,^Clear^
^am_dg_co_073_10_Name^,^[Scenario] The prophet of a cave wrapped in a veil^
^am_dg_co_073_10_Description^,^Cave scenario wrapped in the veil 10 times clear^
^am_dg_co_073_10_condition_0^,^Clear^
^am_dg_co_074_1_Name^,^[Elite] Cave wrapped in a veil^
^am_dg_co_074_1_Description^,^Cave Elite Difficulty Cleared in Bale Episode 1^
^am_dg_co_074_1_condition_0^,^Clear^
^am_dg_co_074_10_Name^,^[Elite] The prophet of a cave wrapped in a veil^
^am_dg_co_074_10_Description^,^Cave Elite Difficulty Cleared in Bale Episode 10^
^am_dg_co_074_10_condition_0^,^Clear^
^am_dg_co_075_1_Name^,^[Hero] Cave wrapped in a veil^
^am_dg_co_075_1_Description^,^Cave Hero Hero Difficulty Clear 1^
^am_dg_co_075_1_condition_0^,^Clear^
^am_dg_co_075_10_Name^,^[Hero] The prophet of a cave wrapped in a veil^
^am_dg_co_075_10_Description^,^Cave Hero Hero Difficulty Cleared in Bale Episode 10^
^am_dg_co_075_10_condition_0^,^Clear^
^am_dg_co_076_1_Name^,^[Legend] Cave wrapped in a veil^
^am_dg_co_076_1_Description^,^Cave Legendary Difficulty Clear 1^
^am_dg_co_076_1_condition_0^,^Clear^
^am_dg_co_076_10_Name^,^[Legend] The prophet of a cave wrapped in a veil^
^am_dg_co_076_10_Description^,^Cave Legendary Difficulty Cleared in Bale Episode 10^
^am_dg_co_076_10_condition_0^,^Clear^
^am_dg_co_077_1_Name^,^Course^
^am_dg_co_077_1_Description^,^Parola Lark Ice Citadel Scenario Clear Episode 1^
^am_dg_co_077_1_condition_0^,^Clear^
^am_dg_co_077_10_Name^,^[Scenario] Hero of Parola Ice Citadel^
^am_dg_co_077_10_Description^,^Parola Ice Citadel Scenario Clear 10 times^
^am_dg_co_077_10_condition_0^,^Clear^
^am_dg_co_078_1_Name^,^[Elite] Far Ele Lark Ice Citizens^
^am_dg_co_078_1_Description^,^Parola Lark Ice Citadel Elite Difficulty Clear Episode 1^
^am_dg_co_078_1_condition_0^,^Clear^
^am_dg_co_078_10_Name^,^[Elite] Hero of Farola Ice Citadel^
^am_dg_co_078_10_Description^,^Parola Ice Citadel Elite Difficulty Clear Episode 10^
^am_dg_co_078_10_condition_0^,^Clear^
^am_dg_co_079_1_Name^,^[Hero] Farola Ice Citadel^
^am_dg_co_079_1_Description^,^Parola Lark Ice Citizens' Hero Difficulty Clear Episode 1^
^am_dg_co_079_1_condition_0^,^Clear^
^am_dg_co_079_10_Name^,^[Hero] Hero of Farola Ice Citadel^
^am_dg_co_079_10_Description^,^Parola Lark Ice Citizens' Hero Difficulty Clear Episode 10^
^am_dg_co_079_10_condition_0^,^Clear^
^am_dg_co_080_1_Name^,^[Legend] Farl Lark Ice Citadel^
^am_dg_co_080_1_Description^,^Parola Lark Ice Citadel Legend Clear Episode 1^
^am_dg_co_080_1_condition_0^,^Clear^
^am_dg_co_080_10_Name^,^[Legend] Hero of Farola Ice Citadel^
^am_dg_co_080_10_Description^,^Parola Ice Citadel Legend Clear 10 times^
^am_dg_co_080_10_condition_0^,^Clear^
^am_it_ga_081_1_Name^,^Equipment^
^am_it_ga_081_1_Description^,^All wearing equipment is elite grade or higher^
^am_it_ga_081_1_condition_0^,^All wearing equipment is elite grade or higher^
^am_it_ga_082_1_Name^,^Hero's equipment^
^am_it_ga_082_1_Description^,^All wearing equipment is a hero level or more^
^am_it_ga_082_1_condition_0^,^All wearing equipment is a hero level or more^
^am_it_re_084_100_Name^,^[General] Master of Ganghwa^
^am_it_re_084_100_Description^,^Strengthening general items 100 times success^
^am_it_re_084_100_condition_0^,^Reinforcement^
^am_it_re_085_100_Name^,^[Elite] Master of Ganghwa^
^am_it_re_085_100_Description^,^Strengthening elite items 100 times success^
^am_it_re_085_100_condition_0^,^Reinforcement^
^am_it_re_086_100_Name^,^[Hero] Master of Ganghwa^
^am_it_re_086_100_Description^,^Hero item Strengthening 100 times success^
^am_it_re_086_100_condition_0^,^Reinforcement^
^am_it_re_088_100_Name^,^[General] Master of Cursed Reinforcement^
^am_it_re_088_100_Description^,^Strengthening general items 100 times failed^
^am_it_re_088_100_condition_0^,^Reinforcement^
^am_it_re_089_100_Name^,^[Elite] Master of Cursed Ganghwa^
^am_it_re_089_100_Description^,^Strengthening elite items 100 times failed^
^am_it_re_089_100_condition_0^,^Reinforcement^
^am_it_re_090_100_Name^,^[Hero] Master of Cursed Ganghwa^
^am_it_re_090_100_Description^,^Hero item strengthening 100 times failed^
^am_it_re_090_100_condition_0^,^Reinforcement^
^am_it_re_091_5_Name^,^[General] The strongest equipment^
^am_it_re_091_5_Description^,^Strengthening General Item 5 Stage Success^
^am_it_re_091_5_condition_0^,^General item strengthening stage^
^am_it_re_092_15_Name^,^[Elite] The strongest equipment^
^am_it_re_092_15_Description^,^Elite item Strengthening Step 15 Success^
^am_it_re_092_15_condition_0^,^Elite item strengthening stage^
^am_it_re_093_20_Name^,^[Hero] The strongest equipment^
^am_it_re_093_20_Description^,^Hero item Strengthening Stage 20 Success^
^am_it_re_093_20_condition_0^,^Hero item strengthening stage^
^am_it_re_094_50_Name^,^Summon Ganghwa Stone by offering equipment^
^am_it_re_094_50_Description^,^Acquisition of Ganghwa Stone at level 50 by extraction^
^am_it_re_094_50_condition_0^,^Acquisition of Ganghwa Stone at level 50 by extraction^
^am_it_re_095_100_Name^,^Extract 100 items^
^am_it_re_095_100_Description^,^Extract 100 items^
^am_it_re_095_100_condition_0^,^Extraction^
^am_it_re_095_500_Name^,^Item 500 extraction^
^am_it_re_095_500_Description^,^Item 500 extraction^
^am_it_re_095_500_condition_0^,^Extraction^
^am_it_re_095_1000_Name^,^Ganghwa Stone Vending Machine^
^am_it_re_095_1000_Description^,^Item 1000 extraction^
^am_it_re_095_1000_condition_0^,^Extraction^
^am_it_re_096_100_Name^,^[General] Equipment Destroyer^
^am_it_re_096_100_Description^,^100 general items extraction^
^am_it_re_096_100_condition_0^,^Extraction^
^am_it_re_097_100_Name^,^[Elite] Equipment Destroyer^
^am_it_re_097_100_Description^,^Elite items extraction 100 times^
^am_it_re_097_100_condition_0^,^Extraction^
^am_it_re_098_100_Name^,^[Hero] Equipment Destroyer^
^am_it_re_098_100_Description^,^100 Hero items Extract 100 times^
^am_it_re_098_100_condition_0^,^Extraction^
^am_it_pr_103_200_Name^,^Master of armor production^
^am_it_pr_103_200_Description^,^1000 success of armor production^
^am_it_pr_103_200_condition_0^,^Production number^
^am_it_pr_104_10_Name^,^Apprecian armor producer^
^am_it_pr_104_10_Description^,^Armor's production of 100 times general success^
^am_it_pr_104_10_condition_0^,^Production number^
^am_it_pr_104_100_Name^,^Skilling Armor^
^am_it_pr_104_100_Description^,^Armor's production 300 times general success^
^am_it_pr_104_100_condition_0^,^Production number^
^am_it_pr_105_10_Name^,^Lucky^
^am_it_pr_105_10_Description^,^100 times of armor production^
^am_it_pr_105_10_condition_0^,^Production number^
^am_it_pr_105_100_Name^,^Blessed Armor Creator^
^am_it_pr_105_100_Description^,^Armor production 300 times^
^am_it_pr_105_100_condition_0^,^Production number^
^am_it_pr_099_200_Name^,^Weapon^
^am_it_pr_099_200_Description^,^Weapon production 1000 successful success^
^am_it_pr_099_200_condition_0^,^Production number^
^am_it_pr_100_10_Name^,^Maker^
^am_it_pr_100_10_Description^,^Weapon production 100 times general success^
^am_it_pr_100_10_condition_0^,^Production number^
^am_it_pr_100_100_Name^,^Skilled weapon producer^
^am_it_pr_100_100_Description^,^Weapon production 300 times general success^
^am_it_pr_100_100_condition_0^,^Production number^
^am_it_pr_101_10_Name^,^Lucky weapon producer^
^am_it_pr_101_10_Description^,^100 times weapon production^
^am_it_pr_101_10_condition_0^,^Production number^
^am_it_pr_101_100_Name^,^Blessed weapon maker^
^am_it_pr_101_100_Description^,^Weapon production 300 times^
^am_it_pr_101_100_condition_0^,^Production number^
^am_it_pr_107_200_Name^,^Master^
^am_it_pr_107_200_Description^,^1000 success of jewelry^
^am_it_pr_107_200_condition_0^,^Production number^
^am_it_pr_108_10_Name^,^Proposal ornammaker^
^am_it_pr_108_10_Description^,^100 times general success^
^am_it_pr_108_10_condition_0^,^Production number^
^am_it_pr_108_100_Name^,^Skilled^
^am_it_pr_108_100_Description^,^Jewelry production 300 times general success^
^am_it_pr_108_100_condition_0^,^Production number^
^am_it_pr_109_10_Name^,^Lucky^
^am_it_pr_109_10_Description^,^100 episodes of jewelry^
^am_it_pr_109_10_condition_0^,^Production number^
^am_it_pr_109_100_Name^,^Blessed jewelry producer^
^am_it_pr_109_100_Description^,^Jewelry production 300 times^
