t_key,t_koreanorg,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^N_02_0_0252_0002_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0253_0000_Name^,^펠로우 조종사^,^フェロー操縦者^,^^,^Paviang^,^^,^^
^N_02_0_0253_0000_NameDetail^,^섀도우 클랜^,^シャドウクラン^,^^,^Onyx Order^,^^,^^
^N_02_0_0253_0001_Name^,^더글러스^,^ダグラス^,^^,^Douglas^,^^,^^
^N_02_0_0253_0001_NameDetail^,^돌격대장^,^突撃体調^,^^,^Charge Chief^,^^,^^
^N_02_0_0253_0002_Name^,^전투 마스터^,^戦闘マスター^,^^,^Combat Master^,^^,^^
^N_02_0_0253_0002_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0253_0004_Name^,^마법 마스터^,^魔法マスター^,^^,^Magic Master^,^^,^^
^N_02_0_0253_0004_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0253_0005_Name^,^에리나^,^エリナ^,^^,^Elina^,^^,^^
^N_02_0_0253_0005_NameDetail^,^작전 참모^,^作戦参謀^,^^,^Operations Advisor^,^^,^^
^N_02_0_0253_0006_Name^,^프리스트 마스터^,^プリーストマスター^,^^,^Priest Master^,^^,^^
^N_02_0_0253_0006_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_4_0004_0000_Name^,^얼음 크리쳐^,^氷のクリーチャー^,^^,^Ice Creature^,^^,^^
^N_02_4_0004_0000_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_4_0011_0000_Name^,^마를렌 정령 경비병^,^マルーネ精霊警備兵^,^^,^Marline Spirit Guard^,^^,^^
^N_02_4_0011_0000_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_4_0014_0000_Name^,^금을 좋아하는 머쉬^,^金が大好きなマッシュ^,^^,^Mush the Greedy^,^^,^^
^N_02_4_0014_0000_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_4_0016_0000_Name^,^수호신 크리쳐^,^守護神クリーチャー^,^^,^Guardian Creature^,^^,^^
^N_02_4_0016_0000_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_4_0017_0000_Name^,^원소의 정령^,^元素の精霊^,^^,^Elemental Spirit^,^^,^^
^N_02_4_0017_0000_NameDetail^,^^,^^,^^,^^,^^,^^
^N_03_0_0029_0000_Name^,^살아남은 알렉스^,^生き延びたアレックス^,^^,^Alex the Survivor^,^^,^^
^N_03_0_0029_0000_NameDetail^,^^,^^,^^,^^,^^,^^
^N_03_0_0030_0000_Name^,^현명한 바글라글^,^賢明なバグラグ^,^^,^Wise Bagulagul^,^^,^^
^N_03_0_0030_0000_NameDetail^,^^,^^,^^,^^,^^,^^
^N_51_0_0028_0000_Name^,^일리시야^,^イリシヤ^,^^,^Elisha^,^^,^^
^N_51_0_0028_0000_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0095_0001_Name^,^신룡 기사단원^,^神竜騎士団員^,^^,^Dragon Knight^,^^,^^
^N_02_0_0095_0001_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0254_0000_Name^,^비행선 정비공^,^飛行船整備工^,^^,^Sky Titan Repairman^,^^,^^
^N_02_0_0254_0000_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0041_0005_Name^,^배신한 신룡 기사단원^,^裏切った神竜騎士団員^,^^,^Traitorous Dragon Knight^,^^,^^
^N_02_0_0041_0005_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0253_0007_Name^,^버서커 마스터^,^バーサーカーマスター^,^^,^Berserker Master^,^^,^^
^N_02_0_0253_0007_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_1_0256_0000_Name^,^브라기 감독관의 바위^,^ブラギリーダーの岩^,^^,^Braghin Overseer's Rock^,^^,^^
^N_02_1_0256_0000_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0023_0001_Name^,^여자 일꾼^,^女労働者^,^^,^Laborer^,^^,^^
^N_02_0_0023_0001_NameDetail^,^팀버레이크 벌목소^,^ティンバーレーク伐採地^,^^,^Timber Lake Logging Camp^,^^,^^
^N_02_0_0246_0001_Name^,^부상당한 돌격대원^,^負傷した突撃隊員^,^^,^Injured Gunner^,^^,^^
^N_02_0_0246_0001_NameDetail^,^섀도우 클랜^,^シャドウクラン^,^^,^Onyx Order^,^^,^^
^N_02_0_0257_0004_Name^,^노이먼^,^ノイマン^,^^,^Noiman^,^^,^^
^N_02_0_0257_0004_NameDetail^,^상인 견습생^,^商人見習い^,^^,^Merchant Trainee^,^^,^^
^N_02_0_0257_0005_Name^,^물약 상인^,^薬商人^,^^,^Potion Merchant^,^^,^^
^N_02_0_0257_0005_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0258_0000_Name^,^멧돼지^,^イノシシ^,^^,^Hog^,^^,^^
^N_02_0_0258_0000_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0111_0001_Name^,^부상당한 벌목 일꾼^,^負傷したきこり^,^^,^Injured Lumberjack^,^^,^^
^N_02_0_0111_0001_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0254_0001_Name^,^비행선 정비공^,^飛行船整備工^,^^,^Sky Titan Repairman^,^^,^^
^N_02_0_0254_0001_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0095_0002_Name^,^하급장교 롤렌^,^神竜騎士団 ローレン^,^^,^Dragon Knight Rolen^,^^,^^
^N_02_0_0095_0002_NameDetail^,^신룡 기사단^,^神竜騎士団^,^^,^Dragon Knight^,^^,^^
^N_02_0_0074_0001_Name^,^신룡 기사단장^,^神竜騎士団長^,^^,^Dragon Knight Captain^,^^,^^
^N_02_0_0074_0001_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0257_0006_Name^,^앉아있는 상인 견습생^,^座ってる商人見習い^,^^,^Sitting Merchant Trainee^,^^,^^
^N_02_0_0257_0006_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0247_0001_Name^,^앉아있는 상인 견습생^,^座ってる商人見習い^,^^,^Sitting Merchant Trainee^,^^,^^
^N_02_0_0247_0001_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0257_0007_Name^,^구경 중인 상인 견습생^,^見物中の商人見習い^,^^,^Observing Merchant Trainee^,^^,^^
^N_02_0_0257_0007_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0023_0002_Name^,^여자 비행선 선원^,^女飛行船員^,^^,^Female Sky Titan Crewman^,^^,^^
^N_02_0_0023_0002_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0068_0000_Name^,^정찰대원 닐스^,^偵察隊員ニールス^,^^,^Guard Nills^,^^,^^
^N_02_0_0068_0000_NameDetail^,^신룡 기사단^,^神竜騎士団^,^^,^Dragon Knight^,^^,^^
^N_02_0_0098_0003_Name^,^창고 지기^,^倉庫管理人^,^^,^Storage Manager^,^^,^^
^N_02_0_0098_0003_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0098_0004_Name^,^우편함테스트^,^郵便ボックステスト^,^^,^Mailbox Test^,^^,^^
^N_02_0_0098_0004_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0074_0002_Name^,^알렉스^,^アレックス^,^^,^Alex^,^^,^^
^N_02_0_0074_0002_NameDetail^,^신룡 기사단 부관^,^神竜騎士団副官^,^^,^Dragon Knight Lieutenant^,^^,^^
^N_02_0_0068_0001_Name^,^세린^,^セリン^,^^,^Selin^,^^,^^
^N_02_0_0068_0001_NameDetail^,^신룡 기사단^,^神竜騎士団^,^^,^Dragon Knight^,^^,^^
^N_02_0_0068_0002_Name^,^정찰대원 루이^,^偵察隊員ルイ^,^^,^Private Louie^,^^,^^
^N_02_0_0068_0002_NameDetail^,^신룡 기사단^,^神竜騎士団^,^^,^Dragon Knight^,^^,^^
^N_02_0_0068_0003_Name^,^정찰대원 보리스^,^偵察隊員ボリス^,^^,^Private Boris^,^^,^^
^N_02_0_0068_0003_NameDetail^,^신룡 기사단^,^神竜騎士団^,^^,^Dragon Knight^,^^,^^
^N_02_0_0095_0003_Name^,^정식 기사 죠엘^,^正式騎士 ジョエル^,^^,^Official Knight Joel^,^^,^^
^N_02_0_0095_0003_NameDetail^,^신룡 기사단^,^神竜騎士団^,^^,^Dragon Knight^,^^,^^
^N_02_0_0224_0004_Name^,^카일라스^,^カイラス^,^^,^Kylas^,^^,^^
^N_02_0_0224_0004_NameDetail^,^브라카르 숲 엘프^,^ブラカルの森のエルフ^,^^,^Brakarr Forest Elf^,^^,^^
^N_02_0_0074_0003_Name^,^론프레인 3세^,^ロンブレーン三世^,^^,^Ronfraine III^,^^,^^
^N_02_0_0074_0003_NameDetail^,^하카나스 국왕^,^ハカナス国王^,^^,^King of Hakanas^,^^,^^
^N_02_0_0023_0003_Name^,^레나^,^レナ^,^^,^Rena^,^^,^^
^N_02_0_0023_0003_NameDetail^,^공주의 호위기사^,^姫の護衛騎士^,^^,^Princess Guard^,^^,^^
^N_02_0_0253_0008_Name^,^위저드 마스터^,^ウィザードマスター^,^^,^Wizard Master^,^^,^^
^N_02_0_0253_0008_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0253_0009_Name^,^디아나^,^ディアーナ^,^^,^Dianna^,^^,^^
^N_02_0_0253_0009_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0253_0010_Name^,^어쌔신 마스터^,^アサシンマスター^,^^,^Assassin Master^,^^,^^
^N_02_0_0253_0010_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0253_0011_Name^,^란스^,^ランス^,^^,^Lance^,^^,^^
^N_02_0_0253_0011_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0253_0012_Name^,^네이쳐 마스터^,^ネイチャーマスター^,^^,^Ranger Master^,^^,^^
^N_02_0_0253_0012_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0253_0013_Name^,^아메릭스^,^アメリックス^,^^,^Americks^,^^,^^
^N_02_0_0253_0013_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_5_0001_0000_Name^,^귀환지정석^,^帰還指定ストーン^,^^,^Recall Hearthstone^,^^,^^
^N_02_5_0001_0000_NameDetail^,^^,^^,^^,^^,^^,^^
^N_02_0_0025_0002_Name^,^제니^,^ジェニー^,^^,^Jennie^,^^,^^
^N_02_0_0025_0002_NameDetail^,^잡화, 음식 상인^,^雑貨/食料商人^,^^,^General Goods, Food^,^^,^^
^N_03_0_0001_0000_Name^,^론프레인 3세^,^ロンブレーン3世^,^^,^Ronfraine III^,^^,^^
^N_03_0_0001_0000_NameDetail^,^하카나스 국왕^,^ハカナス国王^,^^,^King of Hakanas^,^^,^^
^N_03_0_0001_0001_Name^,^남작^,^男爵^,^^,^Baron^,^^,^^
^N_03_0_0001_0001_NameDetail^,^^,^^,^^,^^,^^,^^
^N_03_0_0001_0002_Name^,^귀족^,^貴族^,^^,^Aristocrat^,^^,^^
^N_03_0_0001_0002_NameDetail^,^^,^^,^^,^^,^^,^^
^N_03_0_0001_0003_Name^,^남자 하급 관리^,^下級官吏者男性^,^^,^Low-Class Manager^,^^,^^
^N_03_0_0001_0003_NameDetail^,^^,^^,^^,^^,^^,^^
^N_03_0_0001_0004_Name^,^남자 시종장^,^侍従長 男性^,^^,^Lord Chamberlain^,^^,^^
^N_03_0_0001_0004_NameDetail^,^^,^^,^^,^^,^^,^^
^N_03_0_0001_0005_Name^,^남자 시종^,^侍従 男性^,^^,^Chamberlain^,^^,^^
^N_03_0_0001_0005_NameDetail^,^^,^^,^^,^^,^^,^^
^N_03_0_0001_0006_Name^,^대장군^,^代将軍^,^^,^Imperator^,^^,^^
^N_03_0_0001_0006_NameDetail^,^^,^^,^^,^^,^^,^^
^N_03_0_0001_0007_Name^,^고등 기사^,^高等騎士^,^^,^High-Class Knight^,^^,^^
^N_03_0_0001_0007_NameDetail^,^^,^^,^^,^^,^^,^^
^N_03_0_0001_0008_Name^,^수호 기사^,^守護騎士^,^^,^Guardian Knight^,^^,^^
^N_03_0_0001_0008_NameDetail^,^^,^^,^^,^^,^^,^^
^N_03_0_0001_0009_Name^,^근위 기사^,^近衛騎士^,^^,^Royal Knight^,^^,^^
^N_03_0_0001_0009_NameDetail^,^^,^^,^^,^^,^^,^^
^N_03_0_0001_0010_Name^,^하사관^,^下士官^,^^,^Non-commissioned Officer^,^^,^^
^N_03_0_0001_0010_NameDetail^,^^,^^,^^,^^,^^,^^
^N_03_0_0001_0011_Name^,^하카나스 근위병^,^ハカナス近衛兵^,^^,^Hakanas Royal Guard^,^^,^^
^N_03_0_0001_0011_NameDetail^,^^,^^,^^,^^,^^,^^
^N_03_0_0001_0012_Name^,^하카나스 병사^,^ハカナス兵士^,^^,^Hakanas Soldier^,^^,^^
^N_03_0_0001_0012_NameDetail^,^^,^^,^^,^^,^^,^^
^N_03_0_0001_0013_Name^,^대마법사 율너스^,^大魔法師 ユルナス^,^^,^Master Yulnus^,^^,^^
^N_03_0_0001_0013_NameDetail^,^진리의 마법사^,^真理の魔法師^,^^,^Virtue^,^^,^^
^N_03_0_0218_0000_Name^,^크로우^,^クロウ^,^^,^Crow^,^^,^^
^N_03_0_0218_0000_NameDetail^,^섀도우 클랜 단장^,^シャドウ クラン団長^,^^,^Onyx Order Commander^,^^,^^
