t_key,t_korean
^Dialog_1050006_answer_2_text^,^John Pond says he isn't getting a fair shake here. Says he's going to leave. So, what about you? You going to leave, too, or are you in it for the long haul?^
^Dialog_1050007_Title^,^Sir Riley Stuart^
^Dialog_1050007_Text0^,^My brother won't shut up about how great you are. Somehow, I thought you'd be... taller.<br><br>Well, I'm in charge here, so watch yourself.^
^Dialog_1050008_Title^,^Reice Bale (Reedwatch)^
^Dialog_1050008_Text0^,^In an extreme climate like this one, even the slightest injury can turn deadly. But with alchemy, you can concoct potions and tinctures to heal all your wounds. So, are you ready to learn?^
^Dialog_1050008_answer_4_text^,^Train Alchemy^
^Dialog_1050009_Title^,^Roin Teslow^
^Dialog_1050009_Text0^,^One day, I'll master the great culinary traditions of Parna's Coast! I just have to figure out what those are, first.^
^Dialog_1050009_answer_5_text^,^I'm here to pick up a present for Sacred Shallows.^
^Dialog_1050009_answer_6_text^,^Grocer^
^Dialog_1050010_Title^,^Roton Grain^
^Dialog_1050010_Text0^,^To wander these lands is to risk your very life. Tell me, do you have a death wish?^
^Dialog_1050011_Title^,^Grace McCain^
^Dialog_1050011_Text0^,^You have the air of the capital about you. I was commissioned to sculpt a new piece here, but now I'm stranded here! I'm desperate to get home to my family in Hakain's Crossing, but it's much too dangerous to sail what with all the pirates. Oh, what am I going to do?^
^Dialog_1050012_Title^,^Gordon Stale^
^Dialog_1050012_Text0^,^Elder wants lumber, he says. But there are pirates in the wood. How am I supposed to get lumber with pirates in the wood? So I tell the elder, I say, you do something about the pirates, and I'll get you your lumber...^
^Dialog_1050013_Title^,^Aria Rotte^
^Dialog_1050013_Text0^,^Please, rest here awhile. I cannot fight and I cannot craft, but I can ease your burdens with my song.^
^Dialog_1050013_answer_0_text^,^Do you have any gifts for the merumi?^
^Dialog_1050014_Title^,^Walter Gorrigon^
^Dialog_1050014_Text0^,^Unlike some people, I don't think every stranger who waltzes through town is in cahoots with the pirates. As an artist, I need to keep an open mind. After all, the only way to come up with new ideas is to expose yourself to novelty!^
^Dialog_1050014_answer_4_text^,^Did you finish your gifts for the merumi?^
^Dialog_1050015_Title^,^Ricard Codwing^
^Dialog_1050015_Text0^,^Of course I know what I'm doing! A battleship isn't so different from a fishing boat. All I have to do is add a spot for the cannons... right?^
^Dialog_1050016_Title^,^Gailen Messing^
^Dialog_1050016_Text0^,^Shoo. I'm working here. Or I would be, if the master shipwright would finish his damn design already...^
^Dialog_1050017_Title^,^Rayna Hardveil^
^Dialog_1050017_Text0^,^Well, here's a heavily armed stranger. Here to kill some pirates? Get to it, then! Unless you'd like to go diving in my place, that is.^
^Dialog_1050018_Title^,^Sith Feighan^
^Dialog_1050018_Text0^,^Well, here's a heavily armed stranger. Here to kill some pirates? Get to it, then! Unless you'd like to go diving in my place, that is.^
^Dialog_1050019_Title^,^Mitchel Sabolt^
^Dialog_1050019_Text0^,^I'm always happy to welcome a fellow knight to the camp. Most of these lazy mercenaries do the bare minimum to earn their pay.^
^Dialog_1050019_Text1^,^Our negligence allowed the pirates to gain a foothold on Parna's Coast. Once I've whipped this garrison into shape, we'll drive the pirates out once and for all.^
^Dialog_1050019_answer_16_text^,^Bismuth^
^Dialog_1050020_Title^,^Yvonne Baylor^
^Dialog_1050020_Text0^,^Pirate bastards couldn't take me in a fair fight, so they all attacked at once. Their seventeen to my one! I took them down, but I'm itching for more. Need to pay them back for all the stabbing...^
^Dialog_1050020_Text1^,^So, you took care of the pirate menace. Damn, I wish I could've seen their faces when you killed 'em.^
^Dialog_1050020_answer_10_text^,^The militia's made some complaints about you mercenaries.^
^Dialog_1050021_Title^,^Melissa Slater^
^Dialog_1050021_Text0^,^Now that the pirates are all dead, I'm bored.^
^Dialog_1050021_Text1^,^It's my brother. How could he join the pirates? He loved Reedwatch more than anyone!^
^Dialog_1050022_Title^,^Parna^
^Dialog_1050022_Text0^,^My children will have nothing to do with you, human. Leave.^
^Dialog_1050022_Text1^,^The pirates are vanquished and the seas are calmed. And yet, it is humans who caused this crisis to begin with. Ellora has given you innumerable opportunities, but through I have watched your people through the ages. I know the depths of cruelty you are capable of.^
^Dialog_1050022_Text2^,^You have proven yourself righteous through your deeds. Perhaps I was hasty in my judgment of humankind.^
^Dialog_1050023_Title^,^Agra^
^Dialog_1050023_Text0^,^(The merumi says nothing.)^
^Dialog_1050023_Text1^,^You may pass, human. But don't expect any kindness from me.^
^Dialog_1050024_Title^,^Hakra^
^Dialog_1050024_Text0^,^(The merumi says nothing.)^
^Dialog_1050024_Text1^,^Make this quick. I don't have time for human nonsense.^
^Dialog_1050025_Title^,^Captain Tatara^
^Dialog_1050025_Text0^,^My people believe outsiders are untrustworthy. I expect you to prove them wrong.^
^Dialog_1050025_answer_18_text^,^Hakoora^
^Dialog_1050026_Title^,^Shaman Gorasa^
^Dialog_1050026_Text0^,^The merumi have not always hated mankind. It is good that we work towards a common goal once more.^
^Dialog_1050026_Text1^,^It has been far too long since last I met a human. Tell me, does the tempest rage within your soul? Do the currents of greed course through your mind? Or are you not like the others?^
^Dialog_1050026_answer_8_text^,^Present from Reedwatch^
^Dialog_1050026_answer_9_text^,^Lift the Curse^
^Dialog_1050027_Title^,^Shrineguard Garis^
^Dialog_1050027_Text0^,^A human in Sacred Shallows! You're either mad or a fool.^
^Dialog_1050028_Title^,^Shrineguard Damis^
^Dialog_1050028_Text0^,^(The merumi says nothing.)^
^Dialog_1050028_Text1^,^(She turns and spits.)^
^Dialog_1050029_Title^,^Yiho^
^Dialog_1050029_Text0^,^(The merumi says nothing.)^
^Dialog_1050029_Text1^,^I've always wanted to hear human music.^
^Dialog_1050029_Text2^,^What a curious instrument! Still, I wish the human musician had taken it to me herself.<br><br>I'm afraid I can't accept this. Not while things are so tense between us and Reedwatch.^
^Dialog_1050029_answer_1_text^,^Gift from Reedwatch's Musician^
^Dialog_1050030_Title^,^Shizunaha^
^Dialog_1050030_Text0^,^(The merumi says nothing.)^
^Dialog_1050030_Text1^,^We can always trust in these waters. Even when the false god Radan turns us against each other... Even when the ruinous swamp spreads... In the end, the water connects us all.^
^Dialog_1050031_Title^,^Kiroshiha^
^Dialog_1050031_Text0^,^(The merumi says nothing.)^
^Dialog_1050031_Text1^,^The waterways are my responsibility. For Blasphemer's Swamp to even exist, I have failed in my duties...^
^Dialog_1050032_Title^,^Rigoa^
^Dialog_1050032_Text0^,^(The merumi says nothing.)^
^Dialog_1050032_Text1^,^I must admit, your weapon appears to be quite sturdy. But can you really fight effectively with such an unwieldy tool? ^
^Dialog_1050032_answer_1_text^,^Weapon Shop^
^Dialog_1050033_Title^,^Gakuu^
^Dialog_1050033_Text0^,^(The merumi says nothing.)^
^Dialog_1050033_Text1^,^Do you have any spare armor I could examine? Human metalwork is so... intriguing.^
^Dialog_1050033_answer_1_text^,^Armor Shop^
^Dialog_1050034_Title^,^Hadaru^
^Dialog_1050034_Text0^,^They're letting humans traipse through here now? Well, at least you aren't quite so pungent as the prisoner.^
^Dialog_1050034_Text1^,^I'm perfectly willing to tolerate your presence, but do keep it down. I'm trying to work.^
^Dialog_1050035_Title^,^Chigaru^
^Dialog_1050035_Text0^,^(The merumi says nothing.)^
^Dialog_1050035_Text1^,^Ah, another visitor from that dingy human town. Behold, the beauty of merumi construction. Quite a step up from those stone piles you call homes, I'm sure.^
^Dialog_1050036_Title^,^Gale MacBain^
^Dialog_1050036_Text0^,^You! Hey, you! Get me outta here! This is all just a big misunderstanding. You gotta believe me!^
^Dialog_1050036_Text1^,^Who asked you for this? Ruin take you! Now I'll never open a trade route with the merumi! Do you have any idea how much this whole venture cost me?!^
^Dialog_1050036_answer_8_text^,^Writ of Banishment^
^Dialog_1050037_Title^,^Beir Vexon^
^Dialog_1050037_Text0^,^At last! Another human! Get me out of here, will you? I can't pay you, but I know all kinds of lucrative secrets!^
^Dialog_1050038_Title^,^Rain August^
^Dialog_1050038_Text0^,^I led these people here. It seemed like a good idea at the time...^
^Dialog_1050039_Title^,^Keira Hawkeye^
^Dialog_1050039_Text0^,^I can't tell if the locals are shooting me dirty looks, or if that's just how their faces are...^
^Dialog_1050040_Title^,^I can't tell if the locals are shooting me dirty looks, or if that's just how their faces are...^
^Dialog_1050040_Text0^,^I never should have agreed to this. These merumi don't even have a concept of proper nobility! I thought it would be a nice getaway from the estate in Hakain's Crossing, but at this point I'll be happy if I never see another fish face again.^
^Dialog_1050041_Title^,^Hou'ruun^
^Dialog_1050041_Text0^,^Some of my people wish to return to our homeland, but Rakhoor has been lost to us for generations. Our lives are here now.^
^Dialog_1050041_Text1^,^The mine will open again. Someday.^
^Dialog_1050042_Title^,^Shahon^
^Dialog_1050042_Text0^,^You look like a knight! For a mere 100,000 gold, I will transfer to you the rights and titles associated with the province of Farlark. Just think, you could be a landed noble, just like me!<br><br>Ellora's light, I need a drink. I wish I never inherited this frozen wasteland...^
^Dialog_1050043_Title^,^Tik'hoon^
^Dialog_1050043_Text0^,^Sh! If we want to take this mine back, we need to scout ahead. Keep your eyes open, your ears up, and don't let any detail escape... Wait, aren't you a little small for a crokhoon?^
^Dialog_1050043_Text1^,^We'll take this mine back. Someday...^
^Dialog_1050044_Title^,^Hata'rahn^
^Dialog_1050044_Text0^,^Frost-touched stone is excellent for masonry, and our stone is the best around. Everyone who works construction wants stone from Hakoora.^
^Dialog_1050045_Title^,^Ae'rahn^
^Dialog_1050045_Text0^,^Take care, stranger. The yetis here don't play around.^
^Dialog_1050046_Title^,^Manra'nahn^
^Dialog_1050046_Text0^,^You're the hero that got through to the merumi! Maybe that means we'll start seeing more humans around these parts again. I'm dying to get my paws on the latest designs from Hakanas. ^
^Dialog_1050046_Text1^,^The keep gate is a feat of engineering, let me tell you. All kinds of nasty traps and locking mechanisms to keep intruders out. If you don't know its tricks, there's no way to get in from the outside.<br><br>The whole rig is magic-proof, and you'd need an army of knights to knock it down. Why don't you ask Tarra? He made the thing.^
^Dialog_1050046_answer_0_text^,^The Frost Keep^
^Dialog_1050046_answer_1_text^,^General Shop^
^Dialog_1050047_Title^,^Tarra'nahn^
^Dialog_1050047_Text0^,^I see the merumi finally reopened their village. Good. Closing yourself off to the world helps no one.<br><br>That's a fine weapon you've got. If I ever have a dangerous job, I might be interested in hiring you.^
^Dialog_1050047_answer_3_text^,^General Shop^
^Dialog_1050048_Title^,^Raha'khan^
^Dialog_1050048_Text0^,^Can you do something about that human knight? He keeps insisting that we should attack the yetis right away! I tried to stop him at the gate, but the stubborn fool marched right up to the town center...^
^Dialog_1050048_Text1^,^Count Rondo's the best sparring partner I ever had. I hate to face him as an enemy, but I will do my duty.<br><br>I never got to know Aisha. They were supposed to be married, but after that... You'll have to ask that alchemist, Lian'tuul, for details.^
^Dialog_1050048_answer_4_text^,^Rondo and Aisha^
^Dialog_1050049_Title^,^Turo'khan^
^Dialog_1050049_Text0^,^I am Turo'khan, chief of Hakoora's fighting forces. You can thank me for keeping Rondo's forces at bay.<br><br>If you want to stay, then you'll fight. I may be mighty, but my people prefer to build, not to make war.^
^Dialog_1050050_Title^,^Akan'tuul^
^Dialog_1050050_Text0^,^There are many theories of magic in this world. The humans believe mana can be explained and diagrammed, like a machine. We crokhoon understand that magic power comes from humility. We are but petitioners borrowing the might of the gods.<br><br>Merumi magic, however. I would love to study their spellwork.^
^Dialog_1050050_Text1^,^I may have advised Rondo on matters of magic once, but he was never one I would consider a friend. If you seek to know Rondo's heart, you would be wise to speak with Raha. ^
^Dialog_1050050_answer_0_text^,^Rondo and Aisha^
^Dialog_1050051_Title^,^Tio'tuul^
^Dialog_1050051_Text0^,^Akan tells me that I should study with the merumi after this is all over. They are great spellcasters, it is true, but they are born of the water goddess Parna while we are children of Nerhes, the divine flame. Would I even be able to learn their magic?^
^Dialog_1050052_Title^,^Aisha Fedarin^
^Dialog_1050052_Text0^,^In life, I was Parna's chosen, the shaman of water. But not even I could resist the pull of Rondo's love.<br><br>You remind me of Rondo. You share his courage and his determination.^
^Dialog_1050053_Title^,^Sir Nikas Furion^
^Dialog_1050053_Text0^,^I have explicit orders to take Rondo's castle and wipe out the Frost Guard. The common people don't know the stakes of our mission, but if we fail there's nothing to stop the God of Ruin's return.<br><br>I will succeed, no matter what it takes. I trust you feel the same.^
^Dialog_1050054_Title^,^Patek Grazia^
^Dialog_1050054_Text0^,^Shush! The artist is at work.^
^Dialog_1050055_Title^,^Aenji'ruun^
^Dialog_1050055_Text0^,^If the merumi have finally opened up their town to the outside world, I'd better get there before they change their mind. Just think of it. A chance to see merumi craftsmanship up close and personal!^
^Dialog_1050056_Title^,^Lian'tuul^
^Dialog_1050056_Text0^,^We fight and bleed to protect our way of life, little one. Is that a sacrifice you're willing to make? Or are you like the others, full of false words and empty promises?^
^Dialog_1050056_answer_3_text^,^Potion/General Shop^
^Dialog_1050057_Title^,^Alkari'khan^
^Dialog_1050057_Text0^,^This is bad. Rondo and the yetis could strike at any time.^
^Dialog_1050058_Title^,^Roan Smith^
^Dialog_1050058_Text0^,^Halt, pirate! You're in for it now!<br><br>...You aren't a pirate, are you? Thank the light!^
^Dialog_1050059_Title^,^Warren Maxima^
^Dialog_1050059_Text0^,^I'm a little busy here! If you wanna talk, then talk and fight at the same time!^
^Dialog_1050060_Title^,^Siisa^
^Dialog_1050060_Text0^,^You don't look like a pirate. Would you mind freeing me? It seems my captors intend to roast me for dinner, and I'd rather not be eaten today.^
^Dialog_1050060_Text1^,^The merumi respect those who work hard. Even humans.^
^Dialog_1050060_Text2^,^I'm sure that it would be trivial for you to release the captured humans. High Priestess Verna has the MacBain man's contract. Go to Blasphemer's Swamp, retrieve it, and return it to the MacBain. Surely he would give up after that, no?^
^Dialog_1050060_answer_20_text^,^Release Captive Humans^
^Dialog_1050061_Title^,^Aeia^
^Dialog_1050061_Text0^,^I spent many years serving in Akrat. I've finally come home, but everything feels so strange...^
^Dialog_1050062_Title^,^Ex-Cultist^
^Dialog_1050062_Text0^,^I wish to return to the pure waters of my home...^
^Dialog_1050063_Title^,^Ex-Cultist^
^Dialog_1050063_Text0^,^I want to cleanse my tainted past...^
^Dialog_1050064_Title^,^Ex-Cultist^
^Dialog_1050064_Text0^,^Why did I do all those bad things...?^
^Dialog_1050065_Title^,^Verna Codewing^
^Dialog_1050065_Text0^,^Get out of here, stranger. We've already had enough trouble from those ruin-touched mercenaries. They even stole my jewelry!^
^Dialog_1050065_Text1^,^I still don't like your sort traipsing about town, but... Thank you.^
^Dialog_1050066_Title^,^John Pond^
^Dialog_1050066_Text0^,^The folks here are jumpy around mercenaries. But I'm just trying to make a living, you know?^
^Dialog_1050067_Title^,^Trima^
^Dialog_1050067_Text0^,^Matches! Matches for sale!<br><br>Brave knight, would you please buy some matches?^
^Dialog_1050067_answer_10_text^,^Trima's Stand^
^Dialog_1050068_Title^,^Robert Harris^
^Dialog_1050068_Text0^,^Nothing beats seeing a pile of wriggling fish caught up in your net. Not safe to do fishing these days, though. Not with pirates about...^
^Dialog_1050069_Title^,^Chuck Bale^
^Dialog_1050069_Text0^,^What do you need fixed? ^
^Dialog_1050069_Answer_3_Text^,^Armor Shop^
^Dialog_1050070_Title^,^Paul Trebel^
^Dialog_1050070_Text0^,^I came here to research merumi culture. And if I get to make friends with some of these blue-scaled beauties, all the better!^
^Dialog_1050070_Text1^,^The artistry of merumi craftsmanship is unrivaled. But, no matter how much I explain this to the people here, these lovely merumi ladies won't give me the time of day... ^
^Dialog_1050071_Title^,^Phillip Slater^
^Dialog_1050071_Text0^,^You're Melissa's friend, so I guess you're okay. Philip Slater's the name. These pirates paid a fortune to recruit me, you know. I'll be the boss around here in no time.^
^Dialog_1050072_Title^,^Treasure Hunter Johnnie^
^Dialog_1050072_Text0^,^Here to steal some pirate treasure? If not, then stay out of my way.<br><br>Don't worry. I only steal from bad guys.^
^Dialog_1050073_Title^,^Treasure Hunter Danny^
^Dialog_1050073_Text0^,^Sh! Get down! You'll give our position away! ^
^Dialog_1050074_Title^,^Ron Bale^
^Dialog_1050074_Text0^,^My family's been working Reedwatch's machinery for three generations. Not a gear turns in that town without our knowing.<br><br>Here to learn from the best, eh?^
^Dialog_1050075_Title^,^Pommeri^
^Dialog_1050075_Text0^,^Shiny rings! Buy 'em while they're hot! Get 'em before the price doubles! You can't beat these rates!^
^Dialog_1050075_answer_5_text^,^Pommeri's Ring Shop^
^Dialog_1050076_Title^,^Runaway^
^Dialog_1050076_Text0^,^What do I do? What do I do?! My friends! ^
^Dialog_1050077_Title^,^Dan Bale^
^Dialog_1050077_Text0^,^I-I'm busy, but I can probably squeeze in a commissioned piece if you REALLY need it... ^
^Dialog_1050077_answer_1_text^,^Equipment Shop^
^Dialog_1050078_Title^,^Rosa Fedarin^
^Dialog_1050078_Text0^,^Crokhoons and humans can only survive here by the grace of Parna. But I fear Rondo has poisoned the goddess against us, and now the land is hostile...<br><br>^
^Dialog_1050078_Text1^,^He hurt us all by his betrayal. Rondo and Aisha represented a hope for peace, once.^
^Dialog_1050078_answer_10_text^,^Potion Shop^
^Dialog_1050079_Title^,^Dying Man^
^Dialog_1050079_Text0^,^Urrgh... S-stop it...^
^Dialog_1050080_Title^,^Kylon Will^
^Dialog_1050080_Text0^,^Rondo is a monster of our own creation. In his time of need, the Order of Velzeroth turned their backs on him.<br><br>It is time that the Arcanum rectified the Dragon Knights' mistake.^
^Dialog_1050081_Title^,^Krooni'khan^
^Dialog_1050081_Text0^,^Nerhes gave us steady hands for crafting, but he also gave us fire in our souls for fighting!^
^Dialog_1050082_Title^,^Sigrid Teil^
^Dialog_1050082_Text0^,^We fought the yetis with everything we had, and yet...<br><br>My brother. I couldn't find my brother...^
^Dialog_1050083_Title^,^Notice Board^
^Dialog_1050083_Text0^,^Vandals will be run out of town.<br><br>-Elder Cole^
^Dialog_1050084_Title^,^Cynth^
^Dialog_1050084_Text0^,^Rondo took the princess into his fortress. I tried to follow them in, but Rondo must have spotted me. Had to cut my way out of there... ^
^Dialog_1050085_Title^,^Silver Glass^
^Dialog_1050085_Text0^,^I have nothing to say to you, human.^
^Dialog_1050085_answer_2_text^,^Try talking to the merumi.^
^Dialog_1050085_answer_3_text^,^I heard that you were looking for me.^
^Dialog_1050086_Title^,^Captured Pirate^
^Dialog_1050086_Text0^,^I'll never talk.^
^Dialog_1050087_Title^,^Sonura^
^Dialog_1050087_Text0^,^Are... are they going to kill us?^
^Dialog_1050088_Title^,^Arha^
^Dialog_1050088_Text0^,^The merumi are so cruel... ^
^Dialog_1050089_Title^,^Muzika^
^Dialog_1050089_Text0^,^My friends are still inside! They're in danger!^
^Dialog_1050090_Title^,^Priestess Chapley Singer^
^Dialog_1050090_Text0^,^At last, I'm saved! I'd nearly given up hope. Thank you, hero.^
^Dialog_1050091_Title^,^Janita^
^Dialog_1050091_Text0^,^I've got the most exciting job in Parna's Coast. When the wind blows, I watch the mill turn. When the wind is still, I watch the mill stay still. Riveting stuff.^
^Dialog_1050092_Title^,^Joorde^
^Dialog_1050092_Text0^,^My friends say I should be an actor, but I love fishing too much to ever give it up. But now I don't even dare go out to sea. Maybe I should try my luck on the stages of Hakain's Crossing, after all...^
^Dialog_1050093_Title^,^Jason Micah^
^Dialog_1050093_Text0^,^Ruin take those pirates! Before they came along, we had a good thing going here.^
^Dialog_1050094_Title^,^Antarion^
^Dialog_1050094_Text0^,^You walk among the children of Parna. The God of Ruin threatens us all, but even the merumi are divided.<br><br>To see Parna's Coast abandoned by our goddess... I have failed as a high priest.^
^Dialog_1050095_Title^,^Ilva^
^Dialog_1050095_Text0^,^Little girl above the sea...<br>She sang her song so quietly...<br><br>But now her dreams are gone.<br>There just remains her song.^
^Dialog_1050096_Title^,^Daras^
^Dialog_1050096_Text0^,^The Cult of Radan's Eye is turning our beautiful bay into a swamp. Can human greed spread like a disease? Who is to blame for all of this?^
^Dialog_1050097_Title^,^Lyra^
^Dialog_1050097_Text0^,^It's been too long since I last met a human. I'm Lyra. Parna's seen fit to bless me with a crafter's hands. Allow me to show you my superior works.^
^Dialog_1050098_Title^,^Kaita^
^Dialog_1050098_Text0^,^Don't judge me! I wasn't always an agul, I'll have you know. I was made this way by the God of Ruin's curse.<br><br>I have to admit, though, that this fishy face has grown on me over the years...^
^Dialog_1050099_Title^,^Serenia^
^Dialog_1050099_Text0^,^If you can see us, then you are blessed, indeed. Drink deep of our beauty, for it is eternal.<br><br>How pitiful it must be, to grow old and unsightly. Still, some humans have a certain charm to them. I do so like the young ones...^
^Dialog_1050105_Title^,^Karro'khan^
^Dialog_1050105_Text0^,^That town up ahead? That's my town. Can't say I'm pleased to see it frozen over like this.<br><br>I'll set things right. No matter what it takes.^
^Dialog_1050106_Title^,^Santiago^
^Dialog_1050106_Text0^,^That was one hell of a voyage, but the next one will be even better.^
^Dialog_1050107_Title^,^Narande^
^Dialog_1050107_Text0^,^Be calm, human! I mean you no harm. Please, listen.^
^Dialog_1050108_Title^,^Kieta^
^Dialog_1050108_Text0^,^I'm really a merumi! You must believe me!^
^Dialog_1050109_Title^,^Arrisa'shan^
^Dialog_1050109_Text0^,^You're in luck. I'm in a good mood. You've got any burning familiar questions, ask away.^
^Dialog_1050101_Title^,^Rumio^
^Dialog_1050101_Text0^,^Julemme! I'd sooner die than live without your love!^
^Dialog_1050102_Title^,^Julemme^
^Dialog_1050102_Text0^,^Rumio... All the tides of Parna's Coast are but a teardrop when weighed against my love for you!^
^Dialog_1050103_Title^,^Private Wolfrick^
^Dialog_1050103_Text0^,^If you're here for to hunt wolves, I'm afraid I beat you to it. Or I will. Any minute now.^
^Dialog_1050104_Title^,^Reed (Pirate Base)^
^Dialog_1050104_Text0^,^Uh-oh... Pa sent you, didn't he?^
^Dialog_1050110_Title^,^Lishlay^
^Dialog_1050110_Text0^,^My legs feel like jelly... Hey, help me, will you?^
^Dialog_1050130_Title^,^Reed (Reedwatch)^
^Dialog_1050130_Text0^,^The whole pirate thing was a bad idea. I've decided to become a knight like you, instead!^
^Dialog_1050200_Title^,^Private Wolfrick^
^Dialog_1050200_Text0^,^I'm here on a mission to kill wolves. Again...^
^Dialog_1070210_Title^,^Siisa^
^Dialog_1070210_Text0^,^I am not lost! A merumi is never lost!^
^Dialog_1070220_Title^,^Siisa^
^Dialog_1070220_Text0^,^To imagine, ME, caught by pirates. How embarrassing!^
^Dialog_1070230_Title^,^Siisa^
^Dialog_1070230_Text0^,^I'm sure this is all terribly frightening for you, but I'm a merumi. I've already come up with 100 different escape plans, each more daring than the last.^
^Dialog_1070240_Title^,^Siisa^
^Dialog_1070240_Text0^,^I admit, I owe you one. But heroes like you don't expect repayment, right?^
^Dialog_1070250_Title^,^Melissa Slater^
^Dialog_1070250_Text0^,^The pirates will tear you apart if you aren't prepared.^
^Dialog_1070260_Title^,^Melissa Slater^
^Dialog_1070260_Text0^,^It looks like I overestimated these pirates. Let's finish them.^
^Dialog_1070270_Title^,^Mysterious Woman^
^Dialog_1070270_Text0^,^The mirror of water reflects the shadow of truth. Parna's gift washes away all evil and nourishes that which is just.^
^Dialog_1070280_Title^,^Mysterious Woman^
^Dialog_1070280_Text0^,^Sun Tower is no ordinary structure. It is a crokhoon masterpiece, crafted to be a beacon for all who would follow Parna. Let that beacon guide you.^
^Dialog_1070290_Title^,^Mysterious Woman^
^Dialog_1070290_Text0^,^When the Creators faced Zelnaris in Tritael, the ground itself shattered and untethered itself from the land. Fragments of Tritael float over the coast today, but Parna's blessing shields us from Ruin's touch.<br><br>One of Zelnaris's generals, Avalanche Orcus, is bound to protect those fragments as punishment for failing the God of Ruin. His hatred for Parna is keen, even for a yeti.^
^Dialog_1070300_Title^,^Mysterious Woman^
^Dialog_1070300_Text0^,^The final of Parna's gifts can be found on Mermaid Rock. The mermaids bridge the worlds of the humans and the merumi, though they only reveal themselves to the worthy. So long as Parna watches over this land, the mermaids will sing her praise.^
^Dialog_1070310_Title^,^Mysterious Woman^
^Dialog_1070310_Text0^,^I sense the power of Salant, who can freeze even the fiery souls of the crokhoon. I hear them roar in their rage from their icy prisons. Can you hear them?<br>^
^Dialog_1070320_Title^,^Aisha Fedarin^
^Dialog_1070320_Text0^,^In life, I was Parna's chosen, the shaman of water. But not even I could resist the pull of Rondo's love.<br><br>You remind me of Rondo. You share his courage and his determination.^
^Dialog_1070330_Title^,^Aisha Fedarin^
^Dialog_1070330_Text0^,^...^
^Dialog_1070340_Title^,^Private Wolfrick^
^Dialog_1070340_Text0^,^Fancy seeing you again. You probably guessed that I'm here to do something about wolves. It's always wolves...^
^Dialog_1070350_Title^,^Rudia^
^Dialog_1070350_Text0^,^Without the right potions, this land will freeze the blood in your veins.^
^Dialog_1070350_answer_0_text^,^Potion Shop^
^Dialog_1070360_Title^,^Jim Kloss^
^Dialog_1070360_Text0^,^I trained in the royal kitchens of Hakanas. Have a taste!^
^Dialog_1070360_answer_0_text^,^Grocer^
^Dialog_1070370_Title^,^Nate Emeselle^
^Dialog_1070370_Text0^,^Taste doesn't matter. Eat or starve.^
^Dialog_1070370_answer_0_text^,^Grocer^
^Dialog_1070380_Title^,^Asher Toole^
^Dialog_1070380_Text0^,^I use authentic Parna's Coast ice in my cooking. ^
^Dialog_1070380_answer_0_text^,^Grocer^
^Dialog_1070390_Title^,^Joe Brandon^
^Dialog_1070390_Text0^,^A real meal has heat. So, how about it? Do you want to taste the fire?^
^Dialog_1070390_answer_0_text^,^Grocer^
^Dialog_1070400_Title^,^Emille Rhoney^
^Dialog_1070400_Text0^,^If you don't have the right supplies while you explore the wilds, you're toast. Frozen toast.^
^Dialog_1070400_answer_0_text^,^Potion/General Shop^
