t_key,t_korean,t_jpn,t_chinese,t_enu
^E_D94_SkulSoldier_04_Name^,^Lost Adventurer^,^^,^^,^^
^E_D94_SkulSoldier_04_NameDetail^,^^,^^,^^,^^
^E_D94_SkulSoldier_05_Name^,^Lost Soldier^,^^,^^,^^
^E_D94_SkulSoldier_05_NameDetail^,^^,^^,^^,^^
^E_D94_SkulSoldier_06_Name^,^Lost Warrior^,^^,^^,^^
^E_D94_SkulSoldier_06_NameDetail^,^^,^^,^^,^^
^E_D94_AnimalMst_02_Name^,^Hungry Warrior^,^^,^^,^^
^E_D94_AnimalMst_02_NameDetail^,^^,^^,^^,^^
^E_D94_lever_01_Name^,^Delicious Meat^,^^,^^,^^
^E_D94_lever_01_NameDetail^,^^,^^,^^,^^
^E_D94_lever_02_Name^,^Chewy Meats^,^^,^^,^^
^E_D94_lever_02_NameDetail^,^^,^^,^^,^^
^E_D94_lever_03_Name^,^Chewy Meats^,^^,^^,^^
^E_D94_lever_03_NameDetail^,^^,^^,^^,^^
^E_D94_DevyDoll_03_Name^,^Voodoo Doll^,^^,^^,^^
^E_D94_DevyDoll_03_NameDetail^,^^,^^,^^,^^
^E_D94_Leopard_02_Name^,^Wild Leopard^,^^,^^,^^
^E_D94_Leopard_02_NameDetail^,^^,^^,^^,^^
^E_D94_RabHunter_03_Name^,^Veterinarian Rabbini^,^^,^^,^^
^E_D94_RabHunter_03_NameDetail^,^^,^^,^^,^^
^E_D94_RabHunter_04_Name^,^Trainer Rabini^,^^,^^,^^
^E_D94_RabHunter_04_NameDetail^,^^,^^,^^,^^
^E_D94_Trap_01_Name^,^Surprise Trap^,^^,^^,^^
^E_D94_Trap_01_NameDetail^,^^,^^,^^,^^
^E_D94_Clear_001_Name^,^Zombie Crystal^,^^,^^,^^
^E_D94_Clear_001_NameDetail^,^^,^^,^^,^^
^E_D94_Clear_002_Name^,^Grail's Crystal^,^^,^^,^^
^E_D94_Clear_002_NameDetail^,^^,^^,^^,^^
^E_D94_Clear_003_Name^,^Black Panther's Crystal^,^^,^^,^^
^E_D94_Clear_003_NameDetail^,^^,^^,^^,^^
^E_D94_Clear_004_Name^,^Puppet Crystal^,^^,^^,^^
^E_D94_Clear_004_NameDetail^,^^,^^,^^,^^
^E_D94_Rhino_02_Name^,^Wild Rhino^,^^,^^,^^
^E_D94_Rhino_02_NameDetail^,^^,^^,^^,^^
^E_D94_Elephant_02_Name^,^Wild Elephant^,^^,^^,^^
^E_D94_Elephant_02_NameDetail^,^^,^^,^^,^^
^E_D94_Trap_02_Name^,^Surprise Trap^,^^,^^,^^
^E_D94_Trap_02_NameDetail^,^^,^^,^^,^^
^e_c00_halowghsta_01_name^,^Idol Ghost^,^^,^^,^^
^e_c00_halowghstb_01_name^,^Fiery Ghost^,^^,^^,^^
^e_c00_halowghst_001_name^,^Hakanas' Ghost^,^^,^^,^^
^E_D11_RedrCrotus_P01_Name^,^Unstable Croctus^,^^,^^,^^
^E_D11_RedrCrotus_P01_NameDetail^,^Red Revolutionary Leader^,^^,^^,^^
^E_D11_RedrCrotus_P03_Name^,^Empowered Croctus^,^^,^^,^^
^E_D11_RedrCrotus_P03_NameDetail^,^Red Revolutionary Leader^,^^,^^,^^
^E_D11_RedrCrotus_P05_Name^,^Croctus' Illusion^,^^,^^,^^
^E_D11_RedrCrotus_P05_NameDetail^,^^,^^,^^,^^
^E_D11_RedrCrotus_B02_Name^,^Croctus' Blood Spirit^,^^,^^,^^
^E_D11_RedrCrotus_B02_NameDetail^,^^,^^,^^,^^
^E_D11_RedrCrotus_B03_Name^,^Croctus' Blood Spirit^,^^,^^,^^
^E_D11_RedrCrotus_B03_NameDetail^,^^,^^,^^,^^
^E_D11_RedrCrotus_sm1_Name^,^Revived Hawston^,^^,^^,^^
^E_D11_RedrCrotus_sm1_NameDetail^,^^,^^,^^,^^
^E_D11_RedrCrotus_sm2_Name^,^Revived Zenon^,^^,^^,^^
^E_D11_RedrCrotus_sm2_NameDetail^,^^,^^,^^,^^
^E_D11_RedrCrotus_sm3_Name^,^Revived Lazart^,^^,^^,^^
^E_D11_RedrCrotus_sm3_NameDetail^,^^,^^,^^,^^
^E_D11_RedrCrotus_sm4_Name^,^Revived Shakis^,^^,^^,^^
^E_D11_RedrCrotus_sm4_NameDetail^,^^,^^,^^,^^
^E_D11_RedrCrotus_B01_Name^,^Croctus^,^^,^^,^^
^E_D11_RedrCrotus_B01_NameDetail^,^Red Revolutionary Leader^,^^,^^,^^
^E_D11_Dstone_01_Name^,^Tainted Red Magic Stone^,^^,^^,^^
^E_D11_Dstone_01_NameDetail^,^^,^^,^^,^^
^E_D11_RedrCrotus_P07_Name^,^Croctus' Illusion^,^^,^^,^^
^E_D11_RedrCrotus_P07_NameDetail^,^^,^^,^^,^^
^E_D11_RedrCrotus_B09_Name^,^Croctus' Blood Spirit^,^^,^^,^^
^E_D11_RedrCrotus_P08_Name^,^Croctus' Illusion^,^^,^^,^^
^E_D88_hydra_h01_Name^,^Dragon Statue Head (Left)^,^^,^^,^^
^E_D88_hydra_h01_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h02_Name^,^Dragon Stone Gate (Middle)^,^^,^^,^^
^E_D88_hydra_h02_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h03_Name^,^Dragon Stone Gate (Right)^,^^,^^,^^
^E_D88_hydra_h03_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_b01_Name^,^Dragon Stone Gate (Body)^,^^,^^,^^
^E_D88_hydra_b01_NameDetail^,^^,^^,^^,^^
^E_D88_mong_001_Name^,^Dragonkin Guard^,^^,^^,^^
^E_D88_mong_001_NameDetail^,^^,^^,^^,^^
^E_D88_monw_001_Name^,^Dragonkin Warrior^,^^,^^,^^
^E_D88_monw_001_NameDetail^,^^,^^,^^,^^
^E_D88_monb_001_Name^,^Dragonkin Archer^,^^,^^,^^
^E_D88_monb_001_NameDetail^,^^,^^,^^,^^
^E_D88_mont_001_Name^,^Hidden Dragonkin Assassin^,^^,^^,^^
^E_D88_mont_001_NameDetail^,^^,^^,^^,^^
^E_D88_mongc_001_Name^,^Dragonkin Elite Guard^,^^,^^,^^
^E_D88_mongc_001_NameDetail^,^^,^^,^^,^^
^E_D88_mons_001_Name^,^Dragonkin Gargoyle^,^^,^^,^^
^E_D88_mons_001_NameDetail^,^^,^^,^^,^^
^E_D88_nid_001_Name^,^Nidaroth^,^^,^^,^^
^E_D88_nid_001_NameDetail^,^Everblazing Dragon^,^^,^^,^^
^E_D88_fold_001_Name^,^Folcierra^,^^,^^,^^
^E_D88_fold_001_NameDetail^,^Stormcaller Dragon^,^^,^^,^^
^E_D88_quad_001_Name^,^Quadracan^,^^,^^,^^
^E_D88_quad_001_NameDetail^,^Dragon God Descendant^,^^,^^,^^
^E_D88_quad_002_Name^,^Quadracan^,^^,^^,^^
^E_D88_quad_002_NameDetail^,^Dragon God Descendant^,^^,^^,^^
^E_D88_quad_003_Name^,^Quadracan^,^^,^^,^^
^E_D88_quad_003_NameDetail^,^Dragon God Descendant^,^^,^^,^^
^E_D88_hydra_b02_Name^,^Dragon Stone Gate (Body)^,^^,^^,^^
^E_D88_hydra_b02_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h04_Name^,^Dragon Statue Head (Left)^,^^,^^,^^
^E_D88_hydra_h04_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h05_Name^,^Dragon Stone Gate (Middle)^,^^,^^,^^
^E_D88_hydra_h05_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h06_Name^,^Dragon Stone Gate (Right)^,^^,^^,^^
^E_D88_hydra_h06_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_b03_Name^,^Dragon Stone Gate (Body)^,^^,^^,^^
^E_D88_hydra_b03_NameDetail^,^^,^^,^^,^^
^E_D88_es_01_Name^,^Cursed Ellora Statue (Head)^,^^,^^,^^
^E_D88_es_01_NameDetail^,^^,^^,^^,^^
^E_D88_es_02_Name^,^Cursed Ellora Statue (Body)^,^^,^^,^^
^E_D88_es_02_NameDetail^,^^,^^,^^,^^
^E_D88_es_03_Name^,^Cursed Ellora Statue (Wings)^,^^,^^,^^
^E_D88_es_03_NameDetail^,^^,^^,^^,^^
^E_D88_monbs_001_Name^,^Stromcaller Archer^,^^,^^,^^
^E_D88_monbs_001_NameDetail^,^^,^^,^^,^^
^E_D88_nidfire_001_Name^,^Blazing Ground^,^^,^^,^^
^E_D88_nidfire_001_NameDetail^,^^,^^,^^,^^
^E_d88_trap_0_Name^,^Lightning Trap^,^^,^^,^^
^E_d88_trap_0_NameDetail^,^^,^^,^^,^^
^E_d88_fold_002_Name^,^Stromcaller Assassin^,^^,^^,^^
^E_d88_fold_002_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h07_Name^,^Dragon Statue Head (Left)^,^^,^^,^^
^E_D88_hydra_h07_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h08_Name^,^Dragon Stone Gate (Middle)^,^^,^^,^^
^E_D88_hydra_h08_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h09_Name^,^Dragon Stone Gate (Right)^,^^,^^,^^
^E_D88_hydra_h09_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h10_Name^,^Dragon Statue Head (Left)^,^^,^^,^^
^E_D88_hydra_h10_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h11_Name^,^Dragon Stone Gate (Middle)^,^^,^^,^^
^E_D88_hydra_h11_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h12_Name^,^Dragon Stone Gate (Right)^,^^,^^,^^
^E_D88_hydra_h12_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_b04_Name^,^Dragon Stone Gate (Body)^,^^,^^,^^
^E_D88_hydra_b04_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h13_Name^,^Dragon Statue Head (Left)^,^^,^^,^^
^E_D88_hydra_h13_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h14_Name^,^Dragon Stone Gate (Middle)^,^^,^^,^^
^E_D88_hydra_h14_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h15_Name^,^Dragon Stone Gate (Right)^,^^,^^,^^
^E_D88_hydra_h15_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_b05_Name^,^Dragon Stone Gate (Body)^,^^,^^,^^
^E_D88_hydra_b05_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h16_Name^,^Dragon Statue Head (Left)^,^^,^^,^^
^E_D88_hydra_h16_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h17_Name^,^Dragon Stone Gate (Middle)^,^^,^^,^^
^E_D88_hydra_h17_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_h18_Name^,^Dragon Stone Gate (Right)^,^^,^^,^^
^E_D88_hydra_h18_NameDetail^,^^,^^,^^,^^
^E_D88_hydra_b06_Name^,^Dragon Stone Gate (Body)^,^^,^^,^^
^E_D88_hydra_b06_NameDetail^,^^,^^,^^,^^
^E_D88_startdoor_01_Name^,^Old Iron Gate^,^^,^^,^^
^E_D88_startdoor_01_NameDetail^,^^,^^,^^,^^
^E_D88_modeltest_002_Name^,^Dragonkin Guard Captain^,^^,^^,^^
^E_D88_modeltest_002_NameDetail^,^^,^^,^^,^^
^E_D88_nidstone_001_Name^,^First Water Energy^,^^,^^,^^
^E_D88_nidstone_001_NameDetail^,^^,^^,^^,^^
^E_D88_nidstone_002_Name^,^Second Water Energy^,^^,^^,^^
^E_D88_nidstone_002_NameDetail^,^^,^^,^^,^^
^E_D88_nidstone_003_Name^,^Third Water Energy^,^^,^^,^^
^E_D88_nidstone_003_NameDetail^,^^,^^,^^,^^
^E_D88_nidstone_004_Name^,^Fourth Water Energy^,^^,^^,^^
^E_D88_nidstone_004_NameDetail^,^^,^^,^^,^^
^E_D88_waterdar_001_Name^,^Cold-Blooded Leviathan^,^^,^^,^^
^E_D88_waterdar_001_NameDetail^,^Ancient Dragon God's Spirit^,^^,^^,^^
^E_D88_waterdar_002_Name^,^Cold-Blooded Leviathan^,^^,^^,^^
^E_D88_waterdar_002_NameDetail^,^Mirror Reflection^,^^,^^,^^
^E_D88_waterdar_003_Name^,^Cold-Blooded Leviathan^,^^,^^,^^
^E_D88_waterdar_003_NameDetail^,^Mirror Reflection^,^^,^^,^^
^E_D88_hide_r01_name^,^Hidden Assassin^,^^,^^,^^
^E_D88_hide_r02_name^,^Hidden Assassin^,^^,^^,^^
^E_D88_es_o01_name^,^Protective Zone^,^^,^^,^^
^E_D88_es_o02_name^,^Protective Zone^,^^,^^,^^
^E_D88_es_o03_name^,^Protective Zone^,^^,^^,^^
^E_D88_Thunder_001_Name^,^Thunderstorm^,^^,^^,^^
^E_D88_Thunder_001_NameDetail^,^^,^^,^^,^^
^e_NA_Aqabes_001_name^,^Aquavrios^,^^,^^,^^
^e_c00_jppegaa_001_name^,^Dark Pegasus^,^^,^^,^^
^E_D11_GAE_COS_Name^,^Croctus^,^^,^^,^^
^E_D11_GAE_COS_NameDetail^,^Red Revolutionaries Leader^,^^,^^,^^
^E_F09_GAE_ATTAIUS_Name^,^Attaius^,^^,^^,^^
^e_e01_ghosshrin_2_Name^,^Grim Reaper^,^^,^^,^^
^e_e01_ghosshrin_2_NameDetail^,^Halloween Event^,^^,^^,^^
^e_f08_nspiroon_001_name^,^Luna Sol^,^^,^^,^^
^E_Event_Con_Xmas_Name^,^Algidus^,^^,^^,^^
^E_Event_Con_Xmas_NameDetail^,^Ice Wyvern^,^^,^^,^^
^e_d88_quad_004_name^,^Ancient Quadracan^,^^,^^,^^
^e_d88_quad_004_namedetail^,^Reawakened Dragon God^,^^,^^,^^
^e_sc_celfneebl_01_name^,^Lord Nibris^,^^,^^,^^
^e_sc_celfneebl_01_namedetail^,^Chaos Elf General^,^^,^^,^^
^e_sc_celfneebl_02_name^,^Nibri's Twin Brother^,^^,^^,^^
^e_sc_celfneebl_02_namedetail^,^Chaos Elf Knight^,^^,^^,^^
^e_sc_zombweak_01_name^,^Lonely Zombie^,^^,^^,^^
^e_sc_zombweak_01_namedetail^,^Looking for friends^,^^,^^,^^
^e_sc_devydoll_01_name^,^Marie^,^^,^^,^^
^e_sc_devydoll_01_namedetail^,^Happy Puppet Master^,^^,^^,^^
^e_sc_devydoll_02_name^,^Nette^,^^,^^,^^
^e_sc_devydoll_02_namedetail^,^Sad Puppet Master^,^^,^^,^^
^e_f07_blossom_001_name^,^Blossom Torkai^,^^,^^,^^
^e_f07_blossom_001_namedetail^,^Ellora's Divine Creation^,^^,^^,^^
^e_event_rabsummer_3_name^,^Giant Golden Melon Leader^,^^,^^,^^
^e_event_rabsummer_3_namedetail^,^Rabbini Raid Chief^,^^,^^,^^
^E_D00_FireSpine_02_name^,^Flamethorn Barrier^,^^,^^,^^
^E_D00_FireSpine_03_name^,^Flamethorn Barrier^,^^,^^,^^
^E_D00_AwakSkull_01_name^,^Scorched Skeleton Captain^,^^,^^,^^
^E_D00_AwakSkull_01_nameDetail^,^Cursed Remains^,^^,^^,^^
^E_D00_AwakSkull_02_name^,^Blackened Skeleton Commander^,^^,^^,^^
^E_D00_AwakSkull_02_nameDetail^,^Cursed Remains^,^^,^^,^^
^E_D00_AwakHound_01_name^,^Giant Magma Hound^,^^,^^,^^
^E_D00_AwakHound_01_nameDetail^,^Lava Dweller^,^^,^^,^^
^E_D00_AwakGole_01_name^,^Awakened Emberstone Golem^,^^,^^,^^
^E_D00_AwakGole_01_nameDetail^,^Powerful Rift Creature^,^^,^^,^^
^E_D01_AwakBat_01_name^,^Vampire Bat^,^^,^^,^^
^E_D01_AwakBat_01_nameDetail^,^Carleon's Pet^,^^,^^,^^
^E_D01_AwakGust_01_name^,^Gustav^,^^,^^,^^
^E_D01_AwakGust_01_nameDetail^,^Carleon's Chef^,^^,^^,^^
^E_D01_AwakLamb_01_name^,^LeBrand^,^^,^^,^^
^E_D01_AwakLamb_01_nameDetail^,^Carleon's Butler^,^^,^^,^^
^E_D01_AwakRan_01_name^,^Rantou^,^^,^^,^^
^E_D01_AwakRan_01_nameDetail^,^Manor Guard Captain^,^^,^^,^^
^E_D01_AwakVamp_01_name^,^Awakened Vampire Carleon^,^^,^^,^^
^E_D01_AwakVamp_01_nameDetail^,^Powerful Rift Creature^,^^,^^,^^
^E_D02_AwakIren_01_name^,^Iren^,^^,^^,^^
^E_D02_AwakIren_01_nameDetail^,^Ruins Sorceress^,^^,^^,^^
^E_D02_AwakMatu_01_name^,^Makontin^,^^,^^,^^
^E_D02_AwakMatu_01_nameDetail^,^Ruins Blacksmith^,^^,^^,^^
^E_D02_AwakLiger_01_name^,^Giant Leorid^,^^,^^,^^
^E_D02_AwakLiger_01_nameDetail^,^Ice Dweller^,^^,^^,^^
^E_D02_Awakyeti_01_name^,^Awakened Yeti Chief Sinthan^,^^,^^,^^
^E_D02_Awakyeti_01_nameDetail^,^Powerful Rift Creature^,^^,^^,^^
^E_D03_AwakSkal_01_name^,^Skalion^,^^,^^,^^
^E_D03_AwakSkal_01_nameDetail^,^Trained Giant Crab^,^^,^^,^^
^E_D03_AwakKeron_01_name^,^Killian^,^^,^^,^^
^E_D03_AwakKeron_01_nameDetail^,^Radan's High Priest^,^^,^^,^^
^E_D03_AwakIrmion_01_name^,^Arakan^,^^,^^,^^
^E_D03_AwakIrmion_01_nameDetail^,^Radan's High Priest^,^^,^^,^^
^E_D03_AwakDevco_01_name^,^Sorrow's Guide^,^^,^^,^^
^E_D03_AwakDevco_01_nameDetail^,^Puppet Master^,^^,^^,^^
^E_D03_AwakAnkel_02_name^,^Revived Ankelion^,^^,^^,^^
^E_D03_AwakAnkel_02_nameDetail^,^Radan's High Priest^,^^,^^,^^
^E_D03_AwakKeron_02_name^,^Revived Kilian^,^^,^^,^^
^E_D03_AwakKeron_02_nameDetail^,^Radan's High Priest^,^^,^^,^^
^E_D03_AwakIrmion_02_name^,^Revived Arakan^,^^,^^,^^
^E_D03_AwakIrmion_02_nameDetail^,^Radan's High Priest^,^^,^^,^^
^E_D03_AwakEye_01_name^,^Awakened Radan's Eye^,^^,^^,^^
^E_D03_AwakEye_01_nameDetail^,^Powerful Rift Creature^,^^,^^,^^
^E_D04_AwakBalbo_01_name^,^Balbora^,^^,^^,^^
^E_D04_AwakBalbo_01_nameDetail^,^Frost Keep General^,^^,^^,^^
^E_D04_AwakDelam_01_name^,^DeLamarche^,^^,^^,^^
^E_D04_AwakDelam_01_nameDetail^,^Evil Magician^,^^,^^,^^
^E_D04_AwakRondL_01_name^,^Rondo Terramunce^,^^,^^,^^
^E_D04_AwakRondL_01_nameDetail^,^Frost Guard Commander^,^^,^^,^^
^E_D04_Awakwolf_00_name^,^Guard Wolf^,^^,^^,^^
^E_D04_Awakwolf_00_nameDetail^,^Rondo's Companion^,^^,^^,^^
^E_D04_Awakwolf_01_name^,^Phantom^,^^,^^,^^
^E_D04_Awakwolf_01_nameDetail^,^Rondo's Companion^,^^,^^,^^
^E_D04_Awakwolf_02_name^,^Frost^,^^,^^,^^
^E_D04_Awakwolf_02_nameDetail^,^Rondo's Companion^,^^,^^,^^
^E_D04_Awakwolf_03_name^,^Mist^,^^,^^,^^
^E_D04_Awakwolf_03_nameDetail^,^Rondo's Companion^,^^,^^,^^
^E_D04_AwakRondH_01_name^,^Awakened Rondo^,^^,^^,^^
^E_D04_AwakRondH_01_nameDetail^,^Powerful Rift Creature^,^^,^^,^^
^E_D22_AwakGole_01_name^,^Spectral Golem^,^^,^^,^^
^E_D22_AwakGole_01_nameDetail^,^Immortal Legion Elite^,^^,^^,^^
^E_D22_AwakRex_01_name^,^Spectral Warden Rex^,^^,^^,^^
^E_D22_AwakRex_01_nameDetail^,^Immortal Legion Elite^,^^,^^,^^
^E_D22_AwakRay_01_name^,^Rift Destroyer Medeu^,^^,^^,^^
^E_D22_AwakRay_01_nameDetail^,^Immortal Legion^,^^,^^,^^
^E_D22_AwakIzho_01_name^,^Awakened Chaos Lord Izhora^,^^,^^,^^
^E_D22_AwakIzho_01_nameDetail^,^Powerful Rift Creature^,^^,^^,^^
^E_D13_AwakSinsia_01_name^,^Mad Cynthia^,^^,^^,^^
^E_D13_AwakSinsia_01_nameDetail^,^Khabimist Commander^,^^,^^,^^
^E_D13_AwakNibar_01_name^,^Nibar^,^^,^^,^^
^E_D13_AwakNibar_01_nameDetail^,^Khabimist Dark Mage^,^^,^^,^^
^E_D13_AwakMerc_01_name^,^Executioner Mercurius^,^^,^^,^^
^E_D13_AwakMerc_01_nameDetail^,^Jason's Thrall^,^^,^^,^^
^E_D12_AwakJaso_01_name^,^Awakened Khabim Leader Jason^,^^,^^,^^
^E_D12_AwakJaso_01_nameDetail^,^Powerful Rift Creature^,^^,^^,^^
^E_D12_AwakNas_01_name^,^General Nasross^,^^,^^,^^
^E_D12_AwakNas_01_nameDetail^,^Royal Guard Captain^,^^,^^,^^
^E_D12_AwakDatu_01_name^,^Death Sentencer Daturagen^,^^,^^,^^
^E_D12_AwakDatu_01_nameDetail^,^Dark Mage^,^^,^^,^^
^E_D12_AwakHElder_01_name^,^Duke Elder Hakain^,^^,^^,^^
^E_D12_AwakHElder_01_nameDetail^,^Hakana's Exiled^,^^,^^,^^
^E_D13_AwakDElder_01_name^,^Awakened Duke Hakain (Demon Form)^,^^,^^,^^
^E_D13_AwakDElder_01_nameDetail^,^Powerful Rift Creature^,^^,^^,^^
^E_D07_AwakWorm_01_name^,^Mutated Sandworm^,^^,^^,^^
^E_D07_AwakWorm_01_nameDetail^,^Wyrm Tomb Guardian^,^^,^^,^^
^E_D07_AwakKinu_01_name^,^Weakened Kinujak^,^^,^^,^^
^E_D07_AwakKinu_01_nameDetail^,^Incubation Patrol^,^^,^^,^^
^E_D07_AwakZarq_01_name^,^Weakened Zarq^,^^,^^,^^
^E_D07_AwakZarq_01_nameDetail^,^Kinujak's Cub^,^^,^^,^^
