t_key,t_koreanorg,t_jpn,t_chinese,t_korean,t_eng_2,t_eng_3
^prudence_description_18^,^폭풍의 기운을 담은 화살을 발사하여 대상 및 대상 주변의 적에게 데미지를 주고 일정 시간 넘어지게 한다.^,^^,^^,^Fires a bolt coated with flame to deal area damage and knock down enemies.^,^^,^^
^prudence_description_19^,^폭풍의 기운을 담은 화살을 발사하여 대상 및 대상 주변의 적에게 데미지를 주고 일정 시간 넘어지게 한다.^,^^,^^,^Fires a bolt coated with flame to deal area damage and knock down enemies.^,^^,^^
^prudence_description_20^,^폭풍의 기운을 담은 화살을 발사하여 대상 및 대상 주변의 적에게 데미지를 주고 일정 시간 넘어지게 한다.^,^^,^^,^Fires a bolt coated with flame to deal area damage and knock down enemies.^,^^,^^
^prudencelink_name^,^[석궁] 폭발 사격^,^^,^^,^Explosive Shot^,^^,^^
^prudencelink_description_1^,^내부데이터^,^^,^^,^Internal Data^,^^,^^
^prudenceob_name^,^[석궁] 폭발 사격^,^^,^^,^Explosive Shot^,^^,^^
^prudenceob_description_1^,^내부데이터^,^^,^^,^Internal Data^,^^,^^
^repeatingshoot_Name^,^[석궁] 연속 사격^,^^,^^,^Consecutive Shot^,^^,^^
^repeatingshoot_description_1^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot_description_2^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot_description_3^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot_description_4^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot_description_5^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot_description_6^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot_description_7^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot_description_8^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot_description_9^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot_description_10^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot2_Name^,^[석궁] 연속 사격^,^^,^^,^Consecutive Shot^,^^,^^
^repeatingshoot2_description_1^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot2_description_2^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot2_description_3^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot2_description_4^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot2_description_5^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot2_description_6^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot2_description_7^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot2_description_8^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot2_description_9^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^repeatingshoot2_description_10^,^세 발의 화살을 연속해서 발사한다. 화살에 맞은 대상은 일정 거리만큼 밀려나며 짧은 시간 경직 된다.^,^^,^^,^Fires three bolts in a row. Targets get knocked back and dazed for a short time..^,^^,^^
^aimedshot_Name^,^[석궁] 신중한 조준^,^^,^^,^Cautious Aim^,^^,^^
^aimedshot_description_1^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_2^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_3^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_4^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_5^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_6^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_7^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_8^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_9^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_10^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_11^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_12^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_13^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_14^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_15^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_16^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_17^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_18^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_19^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^aimedshot_description_20^,^대상을 신중하게 조준하여 약점을 찾아 피해를 더 준다.^,^^,^^,^Hones in on a soft spot for a damaging attack.^,^^,^^
^arrowrain_Name^,^[석궁] 화살비^,^^,^^,^Raining Bolts^,^^,^^
^arrowrain_description_1^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_2^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_3^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_4^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_5^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_6^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_7^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_8^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_9^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_10^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_11^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_12^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_13^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_14^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_15^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_16^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_17^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_18^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_19^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_20^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^arrowrain_description_21^,^선택한 범위에 6초 동안 화살 비를 퍼붓는다. 범위 내의 대상은 넘어지며 매 초마다 피해를 입는다.^,^^,^^,^Pelts an area with bolts for 6 seconds. Targets within range are knocked down and take damage over time.^,^^,^^
^concentration_Name^,^[석궁] 집중^,^^,^^,^Concentration^,^^,^^
^concentration_description_1^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_2^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_3^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_4^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_5^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_6^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_7^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_8^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_9^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_10^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_11^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_12^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_13^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_14^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_15^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_16^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_17^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_18^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_19^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_20^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^concentration_description_21^,^집중하여 신중한 조준 사용 시 50% 확률로 대상의 약점을 노출 시킨다.^,^^,^^,^Your sharp eyes grant a 50% chance to expose a target's weakness when Cautious Aim is used.^,^^,^^
^slowshoot_Name^,^[석궁] 발목 노리기^,^^,^^,^Ankle Clipper^,^^,^^
^slowshoot_description_1^,^연사 3타 이후 발동 스킬로 대상의 이동 속도를 감소 시킵니다. [약점 노출]의 경우 3초간 기절 상태가 적용 됩니다.^,^^,^^,^Can be activated after 3 consecutive shots. Decreases target move speed. If used after Expose Weakness, the target will faint for 3 seconds.^,^^,^^
^slowshoot_description_2^,^연사 3타 이후 발동 스킬로 대상의 이동 속도를 감소 시킵니다. [약점 노출]의 경우 3초간 기절 상태가 적용 됩니다.^,^^,^^,^Can be activated after 3 consecutive shots. Decreases target move speed. If used after Expose Weakness, the target will faint for 3 seconds.^,^^,^^
^slowshoot_description_3^,^연사 3타 이후 발동 스킬로 대상의 이동 속도를 감소 시킵니다. [약점 노출]의 경우 3초간 기절 상태가 적용 됩니다.^,^^,^^,^Can be activated after 3 consecutive shots. Decreases target move speed. If used after Expose Weakness, the target will faint for 3 seconds.^,^^,^^
^slowshoot_description_4^,^연사 3타 이후 발동 스킬로 대상의 이동 속도를 감소 시킵니다. [약점 노출]의 경우 3초간 기절 상태가 적용 됩니다.^,^^,^^,^Can be activated after 3 consecutive shots. Decreases target move speed. If used after Expose Weakness, the target will faint for 3 seconds.^,^^,^^
^slowshoot_description_5^,^연사 3타 이후 발동 스킬로 대상의 이동 속도를 감소 시킵니다. [약점 노출]의 경우 3초간 기절 상태가 적용 됩니다.^,^^,^^,^Can be activated after 3 consecutive shots. Decreases target move speed. If used after Expose Weakness, the target will faint for 3 seconds.^,^^,^^
^slowshoot_description_6^,^연사 3타 이후 발동 스킬로 대상의 이동 속도를 감소 시킵니다. [약점 노출]의 경우 3초간 기절 상태가 적용 됩니다.^,^^,^^,^Can be activated after 3 consecutive shots. Decreases target move speed. If used after Expose Weakness, the target will faint for 3 seconds.^,^^,^^
^slowshoot_description_7^,^연사 3타 이후 발동 스킬로 대상의 이동 속도를 감소 시킵니다. [약점 노출]의 경우 3초간 기절 상태가 적용 됩니다.^,^^,^^,^Can be activated after 3 consecutive shots. Decreases target move speed. If used after Expose Weakness, the target will faint for 3 seconds.^,^^,^^
^slowshoot_description_8^,^연사 3타 이후 발동 스킬로 대상의 이동 속도를 감소 시킵니다. [약점 노출]의 경우 3초간 기절 상태가 적용 됩니다.^,^^,^^,^Can be activated after 3 consecutive shots. Decreases target move speed. If used after Expose Weakness, the target will faint for 3 seconds.^,^^,^^
^slowshoot_description_9^,^연사 3타 이후 발동 스킬로 대상의 이동 속도를 감소 시킵니다. [약점 노출]의 경우 3초간 기절 상태가 적용 됩니다.^,^^,^^,^Can be activated after 3 consecutive shots. Decreases target move speed. If used after Expose Weakness, the target will faint for 3 seconds.^,^^,^^
^slowshoot_description_10^,^연사 3타 이후 발동 스킬로 대상의 이동 속도를 감소 시킵니다. [약점 노출]의 경우 3초간 기절 상태가 적용 됩니다.^,^^,^^,^Can be activated after 3 consecutive shots. Decreases target move speed. If used after Expose Weakness, the target will faint for 3 seconds.^,^^,^^
^slowshoot_description_11^,^연사 3타 이후 발동 스킬로 대상의 이동 속도를 감소 시킵니다. [약점 노출]의 경우 3초간 기절 상태가 적용 됩니다.^,^^,^^,^Can be activated after 3 consecutive shots. Decreases target move speed. If used after Expose Weakness, the target will faint for 3 seconds.^,^^,^^
^slowshoot_description_12^,^연사 3타 이후 발동 스킬로 대상의 이동 속도를 감소 시킵니다. [약점 노출]의 경우 3초간 기절 상태가 적용 됩니다.^,^^,^^,^Can be activated after 3 consecutive shots. Decreases target move speed. If used after Expose Weakness, the target will faint for 3 seconds.^,^^,^^
^slowshoot_description_13^,^연사 3타 이후 발동 스킬로 대상의 이동 속도를 감소 시킵니다. [약점 노출]의 경우 3초간 기절 상태가 적용 됩니다.^,^^,^^,^Can be activated after 3 consecutive shots. Decreases target move speed. If used after Expose Weakness, the target will faint for 3 seconds.^,^^,^^
^slowshoot_description_14^,^연사 3타 이후 발동 스킬로 대상의 이동 속도를 감소 시킵니다. [약점 노출]의 경우 3초간 기절 상태가 적용 됩니다.^,^^,^^,^Can be activated after 3 consecutive shots. Decreases target move speed. If used after Expose Weakness, the target will faint for 3 seconds.^,^^,^^
^slowshoot_description_15^,^연사 3타 이후 발동 스킬로 대상의 이동 속도를 감소 시킵니다. [약점 노출]의 경우 3초간 기절 상태가 적용 됩니다.^,^^,^^,^Can be activated after 3 consecutive shots. Decreases target move speed. If used after Expose Weakness, the target will faint for 3 seconds.^,^^,^^
