id,level,rarity,type
SF2_101_1_0159;1.000000;normal;so
SF2_101_1_0160;1.000000;normal;so
SF2_101_1_0161;1.000000;normal;so
SF2_101_1_0162;1.000000;normal;so
SF2_101_1_0163;1.000000;normal;so
SF2_101_1_0164;1.000000;normal;so
SF2_101_1_0165;1.000000;normal;so
SF2_101_1_0166;1.000000;normal;so
SF2_101_1_0167;1.000000;normal;so
SF2_101_1_0168;1.000000;normal;so
SF2_101_1_0169;1.000000;elite;so
SF2_101_1_0170;1.000000;normal;so
SF2_101_1_0171;1.000000;normal;so
SF2_101_1_0172;1.000000;elite;so
SF2_101_1_0173;1.000000;elite;so
SF2_101_1_0174;1.000000;normal;so
SF2_101_1_0175;1.000000;elite;so
SF2_101_1_0176;1.000000;elite;so
SF2_101_1_0177;1.000000;normal;so
SF2_101_1_0178;1.000000;normal;so
SF2_101_1_0179;1.000000;normal;so
SF2_101_1_0180;1.000000;normal;so
SF2_101_1_0181;1.000000;normal;so
SF2_101_1_0182;1.000000;normal;so
SF2_101_1_0183;1.000000;normal;so
SF2_101_1_0184;1.000000;elite;so
SF2_101_1_0185;1.000000;normal;so
SF2_101_1_0186;1.000000;elite;so
SF2_101_1_0187;1.000000;normal;so
SF2_101_1_0188;1.000000;normal;so
SF2_101_1_0189;1.000000;normal;so
SF2_101_1_0190;1.000000;elite;so
SF2_101_1_0191;1.000000;normal;so
SF2_101_1_0192;1.000000;normal;so
SF2_101_1_0193;1.000000;normal;so
SF2_101_1_0194;1.000000;normal;so
SF2_101_1_0195;1.000000;normal;so
SF2_101_1_0196;1.000000;elite;so
SF2_101_1_0197;1.000000;normal;so
SF2_101_1_0198;1.000000;normal;so
SF2_101_1_0199;1.000000;elite;so
SF2_101_1_0200;1.000000;normal;so
SF2_101_1_0201;1.000000;normal;so
SF2_101_1_0202;1.000000;normal;so
SF2_101_1_0203;1.000000;normal;so
SF2_101_1_0204;1.000000;normal;so
SF2_101_1_0205;1.000000;normal;so
SF2_101_1_0206;1.000000;normal;so
SF2_101_1_0207;1.000000;normal;so
SF2_101_1_0208;1.000000;normal;so
SF2_101_1_0209;1.000000;normal;so
SF2_101_1_0210;1.000000;normal;so
SF2_101_1_0211;1.000000;normal;so
SF2_101_1_0212;1.000000;normal;so
SF2_101_1_0213;1.000000;normal;so
SF2_101_1_0214;1.000000;elite;so
SF2_101_1_0215;1.000000;normal;so
SF2_101_1_0216;1.000000;normal;so
SF2_101_1_0217;1.000000;normal;so
SF2_101_1_0218;1.000000;normal;so
SF2_101_1_0219;1.000000;elite;so
SF2_101_1_0220;1.000000;normal;so
SF2_101_1_0221;1.000000;normal;so
SF2_101_1_0222;1.000000;normal;so
SF2_101_1_0223;1.000000;normal;so
SF2_101_1_0224;1.000000;normal;so
SF2_101_1_0225;1.000000;normal;so
SF2_101_1_0226;1.000000;elite;so
SF2_101_1_0227;1.000000;elite;so
SF2_101_1_0228;1.000000;normal;so
SF2_101_1_0229;1.000000;normal;so
SF2_101_1_0230;1.000000;elite;so
SF2_101_1_0231;1.000000;elite;so
SF2_101_1_0232;1.000000;elite;so
SF2_101_1_0233;1.000000;normal;so
SF2_101_1_0234;1.000000;normal;so
SF2_101_1_0235;1.000000;normal;so
SF2_101_1_0236;1.000000;elite;so
SF2_101_1_0237;1.000000;elite;so
SF2_101_1_0238;1.000000;elite;so
SF2_101_1_0239;1.000000;elite;so
SF2_101_1_0240;1.000000;normal;so
SF2_101_1_0241;1.000000;normal;so
SF2_101_1_0242;1.000000;normal;so
SF2_101_1_0243;1.000000;normal;so
SF2_101_1_0244;1.000000;normal;so
SF2_101_1_0245;1.000000;elite;so
SF2_101_1_0246;1.000000;normal;so
SF2_101_1_0247;1.000000;normal;so
SF2_101_1_0248;1.000000;elite;so
SF2_101_1_0249;1.000000;normal;so
SF2_101_1_0250;1.000000;heroic;so
SF2_101_1_0251;1.000000;normal;so
SF2_101_1_0252;1.000000;normal;so
SF2_101_1_0253;1.000000;normal;so
SF2_101_1_0254;1.000000;normal;so
SF2_101_1_0255;1.000000;normal;so
SF2_101_1_0256;1.000000;normal;so
SF2_101_1_0257;1.000000;normal;so
SF2_101_1_0258;1.000000;elite;so
SF2_101_1_0259;1.000000;normal;so
SF2_101_1_0260;1.000000;normal;so
SF2_101_1_0261;1.000000;normal;so
SF2_101_1_0262;1.000000;normal;so
SF2_101_1_0263;1.000000;heroic;so
SF2_101_1_0264;1.000000;normal;so
SF2_101_1_0265;1.000000;normal;so
SF2_101_1_0266;1.000000;normal;so
SF2_101_1_0267;1.000000;elite;so
SF2_101_1_0268;1.000000;elite;so
SF2_101_1_0269;1.000000;elite;so
SF2_101_1_0270;2.000000;elite;so
SF2_101_1_0271;1.000000;elite;so
SF2_101_1_0272;2.000000;normal;so
SF2_101_1_0273;1.000000;normal;so
SF2_101_1_0274;1.000000;heroic;so
SF2_101_1_0275;1.000000;elite;so
SF2_101_1_0276;1.000000;elite;so
SF2_101_1_0277;1.000000;heroic;so
SF2_101_1_0278;1.000000;elite;so
SF2_101_1_0279;1.000000;elite;so
SF2_101_1_0280;1.000000;elite;so
SF2_101_1_0281;1.000000;normal;so
SF2_101_1_0282;1.000000;heroic;so
SF2_101_1_0283;1.000000;normal;so
SF2_101_1_0284;1.000000;elite;so
SF2_101_1_0285;1.000000;normal;so
SF2_101_1_0286;1.000000;normal;so
SF2_101_1_0287;1.000000;normal;so
SF2_101_1_0288;1.000000;normal;so
SF2_101_1_0289;1.000000;normal;so
SF2_101_1_0290;1.000000;heroic;so
SF2_101_1_0291;1.000000;heroic;so
SF2_101_1_0292;2.000000;heroic;so
SF2_101_1_0293;1.000000;normal;so
SF2_101_1_0294;1.000000;heroic;so
SF2_101_1_0295;1.000000;elite;so
SF2_101_1_0296;1.000000;elite;so
SF2_101_1_0297;1.000000;elite;so
SF2_101_1_0298;1.000000;elite;so
SF2_101_1_0299;2.000000;normal;so
SF2_101_1_0300;1.000000;elite;so
SF2_101_1_0301;1.000000;normal;so
SF2_101_1_0302;2.000000;normal;so
SF2_101_1_0303;1.000000;elite;so
SF2_101_1_0304;1.000000;elite;so
SF2_101_1_0305;1.000000;elite;so
SF2_101_1_0306;1.000000;elite;so
SF2_101_1_0307;1.000000;heroic;so
SF2_101_1_0308;1.000000;heroic;so
SF2_101_1_0309;1.000000;heroic;so
SF2_101_1_0310;1.000000;elite;so
SF2_101_1_0311;1.000000;elite;so
SF2_101_1_0312;1.000000;normal;so
SF2_101_1_0313;1.000000;elite;so
SF2_101_1_0314;1.000000;elite;so
SF2_101_1_0315;1.000000;elite;so
SF2_101_1_0316;1.000000;elite;so
SF2_101_1_0317;1.000000;elite;so
SF2_101_1_0318;1.000000;heroic;so
SF2_101_1_0319;1.000000;normal;so
SF2_101_1_0320;1.000000;normal;so
SF2_101_1_0321;1.000000;normal;so
SF2_101_1_0322;1.000000;normal;so
SF2_101_1_0323;2.000000;normal;so
SF2_101_1_0324;2.000000;normal;so
SF2_101_1_0325;1.000000;elite;so
SF2_101_1_0326;1.000000;normal;so
SF2_101_1_0327;2.000000;elite;so
SF2_101_1_0328;2.000000;normal;so
SF2_101_1_0329;2.000000;normal;so
SF2_101_1_0330;2.000000;normal;so
SF2_101_1_0331;2.000000;elite;so
SF2_101_1_0332;2.000000;elite;so
SF2_101_1_0333;2.000000;normal;so
SF2_101_1_0334;2.000000;elite;so
SF2_101_1_0335;2.000000;normal;so
SF2_101_1_0336;2.000000;elite;so
SF2_101_1_0337;2.000000;normal;so
SF2_101_1_0338;1.000000;elite;so
SF2_101_1_0339;1.000000;normal;so
SF2_101_1_0340;1.000000;normal;so
SF2_101_1_0341;1.000000;normal;so
SF2_101_1_0342;1.000000;elite;so
SF2_101_1_0343;1.000000;elite;so
SF2_101_1_0344;1.000000;normal;so
SF2_101_1_0345;1.000000;elite;so
SF2_101_1_0346;1.000000;normal;so
SF2_101_1_0347;1.000000;elite;so
SF2_101_1_0348;1.000000;normal;so
SF2_101_1_0349;2.000000;normal;so
SF2_101_1_0350;1.000000;normal;so
SF2_101_1_0351;1.000000;normal;so
SF2_101_1_0352;1.000000;normal;so
SF2_101_1_0353;1.000000;normal;so
SF2_101_1_0354;1.000000;normal;so
SF2_101_1_0355;3.000000;elite;so
SF2_101_1_0356;1.000000;heroic;so
SF2_101_1_0357;3.000000;normal;so
SF2_101_1_0358;3.000000;elite;so
SF2_101_1_0359;2.000000;normal;so
SF2_101_1_0360;3.000000;normal;so
SF2_101_1_0361;1.000000;normal;so
SF2_101_1_0362;1.000000;normal;so
SF2_101_1_0363;1.000000;normal;so
SF2_101_1_0364;1.000000;normal;so
SF2_101_1_0365;3.000000;elite;so
SF2_101_1_0366;3.000000;normal;so
SF2_101_1_0367;2.000000;elite;so
SF2_101_1_0368;2.000000;normal;so
SF2_101_1_0369;1.000000;normal;so
SF2_101_1_0370;1.000000;normal;so
SF2_101_1_0371;1.000000;normal;so
SF2_101_1_0372;1.000000;normal;so
SF2_101_1_0373;1.000000;normal;so
SF2_101_1_0374;2.000000;normal;so
SF2_101_1_0375;2.000000;elite;so
SF2_101_1_0376;2.000000;heroic;so
SF2_101_1_0377;1.000000;normal;so
SF2_101_1_0378;1.000000;normal;so
SF2_101_1_0379;1.000000;normal;so
SF2_101_1_0380;1.000000;heroic;so
SF2_101_1_0381;1.000000;heroic;so
SF2_101_1_0382;1.000000;elite;so
SF2_101_1_0383;1.000000;normal;so
SF2_101_1_0384;2.000000;elite;so
SF2_101_1_0385;1.000000;normal;so
SF2_101_1_0386;1.000000;heroic;so
SF2_101_1_0387;1.000000;heroic;so
SF2_101_1_0388;3.000000;elite;so
SF2_101_1_0389;2.000000;elite;so
SF2_101_1_0390;1.000000;heroic;so
SF2_101_1_0391;2.000000;elite;so
SF2_101_1_0392;3.000000;elite;so
SF2_101_1_0393;1.000000;elite;so
SF2_101_1_0394;1.000000;elite;so
SF2_101_1_0395;3.000000;heroic;so
SF2_101_1_0396;3.000000;elite;so
SF2_101_1_0397;1.000000;elite;so
SF2_101_1_0398;1.000000;elite;so
SF2_101_1_0399;1.000000;elite;so
SF2_101_1_0400;1.000000;elite;so
SF2_101_1_0401;1.000000;elite;so
SF2_101_1_0402;1.000000;normal;so
SF2_101_1_0403;1.000000;normal;so
SF2_101_1_0404;3.000000;elite;so
SF2_101_1_0405;1.000000;normal;so
SF2_101_1_0406;1.000000;normal;so
SF2_101_1_0407;1.000000;heroic;so
SF2_101_1_0408;1.000000;normal;so
SF2_101_1_0409;1.000000;normal;so
SF2_101_1_0410;1.000000;normal;so
SF2_101_1_0411;1.000000;heroic;so
SF2_101_1_0412;1.000000;elite;so
SF2_101_1_0413;1.000000;normal;so
SF2_101_1_0414;1.000000;normal;so
SF2_101_1_0415;1.000000;normal;so
SF2_101_1_0416;1.000000;normal;so
SF2_101_1_0417;1.000000;heroic;so
SF2_101_1_0418;1.000000;heroic;so
SF2_101_1_0419;1.000000;normal;so
SF2_101_1_0420;1.000000;elite;so
SF2_101_1_0421;1.000000;heroic;so
SF2_101_1_0422;1.000000;normal;so
SF2_101_1_0423;1.000000;normal;so
SF2_101_1_0424;1.000000;elite;so
SF2_101_1_0425;1.000000;elite;so
SF2_101_1_0426;1.000000;normal;so
SF2_101_1_0427;1.000000;elite;so
SF2_101_1_0428;1.000000;normal;so
SF2_101_1_0429;1.000000;elite;so
SF2_101_1_0430;1.000000;normal;so
SF2_101_1_0431;1.000000;normal;so
SF2_101_1_0432;1.000000;normal;so
SF2_101_1_0433;1.000000;normal;so
SF2_101_1_0434;1.000000;normal;so
SF2_101_1_0435;1.000000;normal;so
SF2_101_1_0436;1.000000;elite;so
SF2_101_1_0437;1.000000;elite;so
SF2_101_1_0438;1.000000;heroic;so
SF2_101_1_0439;1.000000;heroic;so
SF2_101_1_0440;1.000000;normal;so
SF2_101_1_0441;1.000000;normal;so
SF2_101_1_0442;1.000000;normal;so
SF2_101_1_0443;1.000000;normal;so
SF2_101_1_0444;2.000000;normal;so
SF2_101_1_0445;1.000000;normal;so
SF2_101_1_0446;1.000000;normal;so
SF2_101_1_0447;1.000000;normal;so
SF2_101_1_0448;1.000000;normal;so
SF2_101_1_0449;1.000000;elite;so
SF2_101_1_0450;1.000000;elite;so
SF2_101_1_0451;3.000000;normal;so
SF2_101_1_0452;1.000000;normal;so
SF2_101_1_0453;2.000000;normal;so
SF2_101_1_0454;1.000000;normal;so
SF2_101_1_0455;1.000000;elite;so
SF2_101_1_0456;1.000000;normal;so
SF2_101_1_0457;1.000000;elite;so
SF2_101_1_0458;1.000000;normal;so
SF2_101_1_0459;1.000000;normal;so
SF2_101_1_0460;1.000000;normal;so
SF2_101_1_0461;1.000000;elite;so
SF2_101_1_0462;1.000000;normal;so
SF2_101_1_0463;1.000000;elite;so
SF2_101_1_0464;1.000000;normal;so
SF2_101_1_0465;1.000000;elite;so
SF2_101_1_0466;1.000000;elite;so
SF2_101_1_0467;1.000000;elite;so
SF2_101_1_0468;1.000000;normal;so
SF2_101_1_0469;1.000000;normal;so
SF2_101_1_0470;1.000000;normal;so
SF2_101_1_0471;1.000000;elite;so
SF2_101_1_0472;1.000000;normal;so
SF2_101_1_0473;1.000000;elite;so
SF2_101_1_0474;1.000000;normal;so
SF2_101_1_0475;1.000000;elite;so
SF2_101_1_0476;1.000000;elite;so
SF2_101_1_0477;3.000000;normal;so
SF2_101_1_0478;3.000000;normal;so
SF2_101_1_0479;3.000000;normal;so
SF2_101_1_0480;3.000000;normal;so
SF2_101_1_0481;3.000000;normal;so
SF2_101_1_0482;1.000000;normal;so
SF2_101_1_0483;1.000000;normal;so
SF2_101_1_0484;1.000000;normal;so
SF2_101_1_0485;1.000000;normal;so
SF2_101_1_0486;1.000000;normal;so
SF2_101_1_0487;1.000000;normal;so
SF2_101_1_0488;1.000000;elite;so
SF2_101_1_0489;1.000000;elite;so
SF2_101_1_0490;1.000000;elite;so
SF2_101_1_0491;1.000000;elite;so
SF2_101_1_0492;1.000000;elite;so
SF2_101_1_0493;1.000000;elite;so
SF2_101_1_0494;1.000000;heroic;so
SF2_101_1_0495;1.000000;heroic;so
SF2_101_1_0496;1.000000;heroic;so
SF2_101_1_0497;1.000000;heroic;so
SF2_101_1_0498;1.000000;elite;so
SF2_101_1_0499;1.000000;elite;so
SF2_101_1_0500;1.000000;elite;so
SF2_101_1_0501;1.000000;elite;so
SF2_101_1_0502;1.000000;elite;so
SF2_101_1_0503;1.000000;elite;so
SF2_101_1_0504;1.000000;elite;so
SF2_101_1_0505;1.000000;elite;so
SF2_101_1_0506;1.000000;heroic;so
SF2_101_1_0507;1.000000;heroic;so
SF2_101_1_0508;1.000000;heroic;so
SF2_101_1_0509;1.000000;heroic;so
SF2_101_1_0510;1.000000;elite;so
SF2_101_1_0511;1.000000;elite;so
SF2_101_1_0512;1.000000;elite;so
SF2_101_1_0513;1.000000;elite;so
SF2_101_1_0514;1.000000;heroic;so
SF2_101_1_0515;1.000000;heroic;so
SF2_101_1_0516;1.000000;heroic;so
SF2_101_1_0517;1.000000;heroic;so
SF2_101_1_0518;1.000000;heroic;so
SF2_101_1_0519;1.000000;elite;so
SF2_101_1_0520;1.000000;elite;so
SF2_101_1_0521;1.000000;elite;so
SF2_101_1_0522;1.000000;elite;so
SF2_101_1_0523;1.000000;elite;so
SF2_101_1_0524;1.000000;heroic;so
SF2_101_1_0525;1.000000;heroic;so
SF2_101_1_0526;1.000000;heroic;so
SF2_101_1_0527;1.000000;heroic;so
SF2_101_1_0528;1.000000;heroic;so
SF2_101_1_0529;1.000000;heroic;so
SF2_101_1_0530;1.000000;heroic;so
SF2_101_1_0531;1.000000;heroic;so
SF2_101_1_0532;1.000000;legendary;so
SF2_101_1_0533;1.000000;legendary;so
SF2_101_1_0534;1.000000;legendary;so
SF2_101_1_0535;1.000000;legendary;so
SF2_101_1_0536;1.000000;heroic;so
SF2_101_1_0537;1.000000;heroic;so
SF2_101_1_0538;1.000000;heroic;so
SF2_101_1_0539;1.000000;heroic;so
SF2_101_1_0540;1.000000;heroic;so
SF2_101_1_0541;1.000000;heroic;so
SF2_101_1_0542;1.000000;heroic;so
SF2_101_1_0543;1.000000;heroic;so
SF2_101_1_0544;1.000000;heroic;so
SF2_101_1_0545;1.000000;heroic;so
SF2_101_1_0546;1.000000;heroic;so
SF2_101_1_0547;1.000000;heroic;so
SF2_101_1_0548;1.000000;heroic;so
SF2_101_1_0549;1.000000;heroic;so
SF2_101_1_0550;1.000000;heroic;so
SF2_101_1_0551;1.000000;heroic;so
SF2_101_1_0552;1.000000;elite;so
SF2_101_1_0553;1.000000;elite;so
SF2_101_1_0554;1.000000;elite;so
SF2_101_1_0555;1.000000;elite;so
SF2_101_1_0556;1.000000;elite;so
SF2_101_1_0557;1.000000;elite;so
SF2_101_1_0558;1.000000;legendary;so
SF2_101_1_0559;1.000000;heroic;so
SF2_101_1_0560;1.000000;heroic;so
SF2_101_1_0561;1.000000;heroic;so
SF2_101_1_0562;1.000000;heroic;so
SF2_101_1_0563;1.000000;heroic;so
SF2_101_1_0564;1.000000;elite;so
SF2_101_1_0565;1.000000;heroic;so
SF2_101_1_0566;1.000000;heroic;so
SF2_101_1_0567;1.000000;elite;so
SF2_101_1_0568;1.000000;heroic;so
SF2_101_1_0569;1.000000;heroic;so
SF2_101_1_0570;1.000000;legendary;so
SF2_101_1_0571;1.000000;elite;so
SF2_101_1_0572;1.000000;elite;so
SF2_101_1_0573;1.000000;heroic;so
SF2_101_1_0574;1.000000;elite;so
SF2_101_1_0575;1.000000;normal;so
SF2_101_1_0576;1.000000;normal;so
SF2_101_1_0577;1.000000;normal;so
SF2_101_1_0578;1.000000;normal;so
SF2_101_1_0579;1.000000;normal;so
SF2_101_1_0580;1.000000;normal;so
SF2_101_1_0581;1.000000;normal;so
SF2_101_1_0582;1.000000;normal;so
SF2_101_1_0583;1.000000;normal;so
SF2_101_1_0584;1.000000;normal;so
SF2_101_1_0585;1.000000;normal;so
SF2_101_1_0586;1.000000;normal;so
SF2_101_1_0587;1.000000;normal;so
SF2_101_1_0588;1.000000;normal;so
SF2_101_1_0589;1.000000;normal;so
SF2_101_1_0590;1.000000;elite;so
SF2_101_1_0591;1.000000;elite;so
SF2_101_1_0592;1.000000;normal;so
SF2_101_1_0593;1.000000;elite;so
SF2_101_1_0594;1.000000;elite;so
SF2_101_1_0595;1.000000;normal;so
SF2_101_1_0596;1.000000;heroic;so
SF2_101_1_0597;1.000000;heroic;so
SF2_101_1_0598;1.000000;heroic;so
SF2_101_1_0599;1.000000;heroic;so
SF2_101_1_0600;1.000000;heroic;so
SF2_101_1_0601;1.000000;heroic;so
SF2_101_1_0602;1.000000;heroic;so
SF2_101_1_0603;1.000000;heroic;so
SF2_101_1_0604;1.000000;heroic;so
SF2_101_1_0605;1.000000;heroic;so
SF2_101_1_0606;1.000000;heroic;so
SF2_101_1_0607;1.000000;heroic;so
SF2_101_1_0608;1.000000;heroic;so
SF2_101_1_0609;1.000000;heroic;so
SF2_101_1_0610;1.000000;heroic;so
SF2_101_1_0611;1.000000;heroic;so
SF2_101_1_0612;1.000000;heroic;so
SF2_101_1_0613;1.000000;normal;so
SF2_101_1_0614;1.000000;normal;so
SF2_101_1_0615;1.000000;normal;so
SF2_101_1_0616;1.000000;normal;so
SF2_101_1_0617;1.000000;elite;so
SF2_101_1_0618;1.000000;normal;so
SF2_101_1_0619;1.000000;normal;so
SF2_101_1_0620;1.000000;elite;so
SF2_101_1_0621;1.000000;elite;so
SF2_101_1_0622;1.000000;heroic;so
SF2_101_1_0623;1.000000;heroic;so
SF2_101_1_0624;1.000000;heroic;so
SF2_101_1_0625;1.000000;heroic;so
SF2_101_1_0626;1.000000;heroic;so
SF2_101_1_0627;1.000000;heroic;so
SF2_101_1_0628;1.000000;heroic;so
SF2_101_1_0629;1.000000;heroic;so
SF2_101_1_0630;1.000000;heroic;so
SF2_101_1_0631;1.000000;heroic;so
SF2_101_1_0632;1.000000;heroic;so
SF2_101_1_0633;1.000000;heroic;so
SF2_101_1_0634;1.000000;heroic;so
SF2_101_1_0635;1.000000;heroic;so
SF2_101_1_0636;1.000000;heroic;so
SF2_101_1_0637;1.000000;heroic;so
SF2_101_1_0638;1.000000;heroic;so
SF2_101_1_0639;1.000000;heroic;so
SF2_101_1_0640;1.000000;heroic;so
SF2_101_1_0641;1.000000;elite;so
SF2_101_1_0642;1.000000;legendary;so
SF2_101_1_0643;1.000000;elite;so
SF2_101_1_0644;1.000000;elite;so
SF2_101_1_0645;1.000000;elite;so
SF2_101_1_0646;1.000000;elite;so
SF2_101_1_0647;1.000000;elite;so
SF2_101_1_0648;1.000000;elite;so
SF2_101_1_0649;1.000000;heroic;so
SF2_101_1_0650;1.000000;heroic;so
SF2_101_1_0651;1.000000;heroic;so
SF2_101_1_0652;1.000000;heroic;so
SF2_101_1_0653;1.000000;heroic;so
SF2_101_1_0654;1.000000;heroic;so
SF2_101_1_0655;1.000000;heroic;so
SF2_101_1_0656;1.000000;heroic;so
SF2_101_1_0657;1.000000;heroic;so
SF2_101_1_0658;1.000000;heroic;so
SF2_101_1_0659;1.000000;heroic;so
